date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_281,aVWAP_BoS_CHoCH_bull_431,aVWAP_BoS_CHoCH_bull_520,aVWAP_BoS_CHoCH_bull_636,aVWAP_BoS_CHoCH_bull_732,aVWAP_BoS_CHoCH_bull_797,aVWAP_BoS_CHoCH_bear_130,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-07 15:00:00+00:00,159.24,159.24,159.24,159.24,0.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-07 16:00:00+00:00,159.24,159.24,159.24,159.24,0.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-07 17:00:00+00:00,159.24,159.24,159.24,159.24,63.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-07 18:00:00+00:00,159.24,159.24,159.24,159.24,0.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-07 19:00:00+00:00,159.24,159.24,159.24,159.24,0.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-07 20:00:00+00:00,159.24,159.28,159.24,159.28,100.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-02-10 15:00:00+00:00,159.28,159.28,159.28,159.28,0.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-10 16:00:00+00:00,159.28,159.28,159.28,159.28,0.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-10 17:00:00+00:00,159.28,159.28,159.28,159.28,0.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-10 18:00:00+00:00,159.28,159.28,159.28,159.28,0.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-10 19:00:00+00:00,159.28,159.28,159.28,159.28,0.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-10 20:00:00+00:00,159.28,159.28,159.28,159.28,0.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-11 15:00:00+00:00,159.28,159.28,159.28,159.28,0.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-11 16:00:00+00:00,159.28,159.28,159.28,159.28,0.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-11 17:00:00+00:00,159.28,159.28,159.28,159.28,0.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-11 18:00:00+00:00,159.28,159.28,159.28,159.28,0.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-11 19:00:00+00:00,159.28,159.28,159.28,159.28,0.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-11 20:00:00+00:00,159.28,159.28,159.28,159.28,0.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-12 15:00:00+00:00,156.355,156.355,156.355,156.355,0.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,66.764965296808,20.088468767127196,False,False,True,False,False,
2025-02-12 16:00:00+00:00,156.355,156.355,156.355,156.355,0.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,44.60827549468001,2.1415500274035253,False,False,False,True,False,
2025-02-12 17:00:00+00:00,156.355,156.89,156.355,156.89,3.0,,,,,,,,156.71166666666667,"rgba(239, 83, 80, 1.0)",,156.71166666666667,,0,,,0.0,0.0,0.0,0.0,36.06956260335855,-3.150369076155961,False,False,False,True,False,
2025-02-12 18:00:00+00:00,156.89,156.89,156.02,156.02,104.0,,,,,,,,156.32126168224295,"rgba(239, 83, 80, 1.0)",,156.32126168224295,,0,,,0.0,0.0,0.0,0.0,28.76000091338177,-8.082229305786818,False,False,False,True,False,
2025-02-12 19:00:00+00:00,156.02,156.22,155.795,156.22,104.0,,,,,,,,156.20152448657188,"rgba(239, 83, 80, 1.0)",,156.20152448657188,,0,,,0.0,0.0,0.0,0.0,25.6604432079643,-9.876413097274408,False,False,False,True,False,
2025-02-12 20:00:00+00:00,156.22,156.22,156.22,156.22,0.0,,,,,,,,156.20152448657188,"rgba(239, 83, 80, 1.0)",,156.20152448657188,,0,,,0.0,0.0,0.0,0.0,23.594071404352654,-11.479234163400221,False,False,False,True,False,
2025-02-13 15:00:00+00:00,156.22,156.51,156.22,156.51,100.0,,,,,,,,156.2696302250804,"rgba(239, 83, 80, 1.0)",,156.2696302250804,,0,,,0.0,0.0,0.0,0.0,24.95770060564253,-11.479234163400221,False,False,False,True,False,
2025-02-13 16:00:00+00:00,156.51,156.51,156.51,156.51,0.0,,,,,,,,156.2696302250804,"rgba(239, 83, 80, 1.0)",,156.2696302250804,,0,,,0.0,0.0,0.0,0.0,25.86678673983578,-11.479234163400221,False,False,False,True,False,
2025-02-13 17:00:00+00:00,156.51,156.51,156.51,156.51,0.0,,,,,,,,156.2696302250804,"rgba(239, 83, 80, 1.0)",,156.2696302250804,,0,,,0.0,0.0,0.0,0.0,26.472844162631283,-11.479234163400221,False,False,False,True,False,
2025-02-13 18:00:00+00:00,156.51,156.51,153.99,153.99,1.0,,,,,,,,156.1055698005698,"rgba(239, 83, 80, 1.0)",,156.1055698005698,,0,,,0.0,0.0,0.0,0.0,21.72586943058419,-15.635909616729954,False,False,False,True,False,
2025-02-13 19:00:00+00:00,153.99,154.69,153.99,154.69,100.0,,,,,,,,155.55257999295077,"rgba(239, 83, 80, 1.0)",,155.55257999295077,,0,,,0.0,0.0,0.0,0.0,22.906406045752643,-15.635909616729954,False,False,False,True,False,
2025-02-13 20:00:00+00:00,154.69,154.69,154.69,154.69,0.0,,,,,,,,155.55257999295077,"rgba(239, 83, 80, 1.0)",,155.55257999295077,,0,,,0.0,0.0,0.0,0.0,23.69343045586495,-15.635909616729954,False,False,False,True,False,
2025-02-14 15:00:00+00:00,155.28,155.84,155.28,155.84,63.0,,,,,,,,155.6263279864595,"rgba(239, 83, 80, 1.0)",,155.6263279864595,,0,,,0.0,0.0,0.0,0.0,30.09582320878798,-15.635909616729954,False,False,False,True,True,
2025-02-14 16:00:00+00:00,155.84,155.84,155.84,155.84,0.0,,,,,,,,155.6263279864595,"rgba(239, 83, 80, 1.0)",,155.6263279864595,,0,,,0.0,0.0,0.0,0.0,34.36408504407,-15.635909616729954,False,False,False,True,True,
2025-02-14 17:00:00+00:00,155.84,155.84,155.84,155.84,0.0,,,,,,,,155.6263279864595,"rgba(239, 83, 80, 1.0)",,155.6263279864595,,0,,,0.0,0.0,0.0,0.0,37.20959293425801,-22.850577414273257,False,False,False,True,True,
2025-02-14 18:00:00+00:00,155.84,155.84,155.84,155.84,0.0,,,,,,,,155.6263279864595,"rgba(239, 83, 80, 1.0)",,155.6263279864595,,0,,,0.0,0.0,0.0,0.0,39.10659819438335,-20.56184117452939,False,False,False,True,True,
2025-02-14 19:00:00+00:00,155.84,155.95,155.84,155.95,100.0,,,,,,,,155.7171316021932,"rgba(239, 83, 80, 1.0)",,155.7171316021932,,0,,,0.0,0.0,0.0,0.0,41.03533509276345,-18.18853256427494,False,False,False,True,True,
2025-02-14 20:00:00+00:00,155.95,156.11,155.95,156.11,200.0,,,,,,,,155.83112832677256,"rgba(239, 83, 80, 1.0)",,155.83112832677256,,0,,,0.0,0.0,0.0,0.0,43.31325917250285,-15.484920290628352,False,False,False,True,True,
2025-02-17 15:00:00+00:00,156.11,156.11,156.11,156.11,0.0,,,,,,,,155.83112832677256,"rgba(239, 83, 80, 1.0)",,155.83112832677256,,0,,,0.0,0.0,0.0,0.0,44.83187522566246,-13.493798220158865,False,False,False,True,True,
2025-02-17 16:00:00+00:00,156.11,156.11,156.11,156.11,0.0,,,,,,,,155.83112832677256,"rgba(239, 83, 80, 1.0)",,155.83112832677256,,0,,,0.0,0.0,0.0,0.0,45.844285927768865,-11.947197799351912,False,False,False,True,True,
2025-02-17 17:00:00+00:00,156.11,156.11,156.11,156.11,0.0,,,,,,,,155.83112832677256,"rgba(239, 83, 80, 1.0)",,155.83112832677256,,0,,,0.0,0.0,0.0,0.0,46.51922639583981,-10.686210609034887,False,False,False,True,True,
2025-02-17 18:00:00+00:00,156.11,156.11,156.11,156.11,0.0,,,,,,,,155.83112832677256,"rgba(239, 83, 80, 1.0)",,155.83112832677256,,0,,,0.0,0.0,0.0,0.0,46.969186707887104,-9.617958945759845,False,False,False,True,True,
2025-02-17 19:00:00+00:00,156.11,156.11,156.11,156.11,0.0,,,,,,,,155.83112832677256,"rgba(239, 83, 80, 1.0)",,155.83112832677256,,0,,,0.0,0.0,0.0,0.0,47.26916024925197,-8.68879046759983,False,False,False,True,True,
2025-02-17 20:00:00+00:00,156.11,156.11,156.11,156.11,0.0,,,,,,,,155.83112832677256,"rgba(239, 83, 80, 1.0)",,155.83112832677256,,0,,,0.0,0.0,0.0,0.0,47.46914261016187,-7.867803554557952,False,False,False,True,True,
2025-02-18 15:00:00+00:00,157.67,157.67,157.67,157.67,0.0,,,,,,,,155.83112832677256,"rgba(38, 166, 154, 1.0)",,155.83112832677256,,0,,,0.0,0.0,0.0,0.0,57.08437183498443,1.3968235077356184,False,False,True,False,True,
2025-02-18 16:00:00+00:00,157.67,157.67,157.67,157.67,0.0,,,,,,,,155.83112832677256,"rgba(38, 166, 154, 1.0)",,155.83112832677256,,0,,,0.0,0.0,0.0,0.0,63.494524651532814,7.169077591700557,False,False,True,False,True,
2025-02-18 17:00:00+00:00,157.67,157.67,157.67,157.67,0.0,,,,,,,,155.83112832677256,"rgba(38, 166, 154, 1.0)",,155.83112832677256,,0,,,0.0,0.0,0.0,0.0,67.76795986256506,10.859931975169467,False,False,True,False,True,
2025-02-18 18:00:00+00:00,157.67,157.67,157.67,157.67,0.0,,,,,,,,155.83112832677256,"rgba(38, 166, 154, 1.0)",,155.83112832677256,,0,,,0.0,0.0,0.0,0.0,70.6169166699199,13.327462487644105,True,False,True,False,True,
2025-02-18 19:00:00+00:00,157.67,157.67,157.67,157.67,0.0,,,,,,,,155.83112832677256,"rgba(38, 166, 154, 1.0)",,155.83112832677256,,0,,,0.0,0.0,0.0,0.0,72.51622120815645,15.084301910624703,True,False,True,False,True,
2025-02-18 20:00:00+00:00,157.67,157.67,157.67,157.67,0.0,,,,,,,,155.83112832677256,"rgba(38, 166, 154, 1.0)",,155.83112832677256,,0,,,0.0,0.0,0.0,0.0,73.78242423364749,16.429983731704098,True,False,True,False,True,
