date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_107,aVWAP_BoS_CHoCH_bull_152,aVWAP_BoS_CHoCH_bull_490,aVWAP_BoS_CHoCH_bull_536,aVWAP_BoS_CHoCH_bull_770,aVWAP_BoS_CHoCH_bull_852,aVWAP_BoS_CHoCH_bear_48,aVWAP_BoS_CHoCH_bear_90,aVWAP_BoS_CHoCH_bear_133,aVWAP_BoS_CHoCH_bear_298,aVWAP_BoS_CHoCH_bear_354,aVWAP_BoS_CHoCH_bear_513,aVWAP_BoS_CHoCH_bear_572,aVWAP_BoS_CHoCH_bear_674,aVWAP_BoS_CHoCH_bear_726,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-03-21 00:00:00+00:00,26.04,26.61,25.69,26.15,1230788,,,,,,,,,,,,,,,,26.19669334721924,#000000,,26.19669334721924,,0,,,0.0,0.0,0.0,0.0,48.17345935682252,-7.034778192891231,True,False,False,False,True,0.0
2022-03-22 00:00:00+00:00,27.1,27.45,26.36,26.36,919538,,,,,,,,,,,,,,,,26.308682676236867,#000000,,26.308682676236867,,0,,,0.0,0.0,0.0,0.0,51.682022711763935,-3.9676273975953507,True,False,True,False,True,0.0
2022-03-23 00:00:00+00:00,26.93,27.33,26.4101,26.72,961005,,,,,,,,,,,,,,,,26.39702194598495,#000000,,26.39702194598495,,0,,,0.0,0.0,0.0,0.0,53.709265988879885,-2.258922834732921,True,False,True,False,True,0.0
2022-03-24 00:00:00+00:00,27.1,27.36,26.53,27.16,756894,,,,,,,,,,,,,,,,26.457583998253085,#000000,,26.457583998253085,,0,,,0.0,0.0,0.0,0.0,55.30329631402785,-0.8531527875896572,True,False,True,False,True,0.0
2022-03-25 00:00:00+00:00,26.37,27.22,26.15,27.18,523293,,,,,,,,,,,,,,,,26.48455490860988,#000000,,26.48455490860988,,0,,,0.0,0.0,0.0,0.0,54.89884229047735,-0.8531527875896572,True,False,True,False,True,0.0
2022-03-28 00:00:00+00:00,26.83,26.93,26.11,26.41,461454,,,,,,,,,,,,,,,,26.50674374388331,#000000,,26.50674374388331,,0,,,0.0,0.0,0.0,0.0,55.38784382867448,-0.6273901445604295,True,False,True,False,True,0.0
2022-03-29 00:00:00+00:00,27.83,28.53,27.31,27.32,1086595,,,,,,,27.89,,,,,,,,,26.926512982120762,#000000,,26.926512982120762,,0,,,0.0,0.0,0.0,0.0,57.25531259859457,1.3450484628660035,True,False,True,False,True,0.0
2022-03-30 00:00:00+00:00,27.37,27.875,27.225,27.78,552097,,,,,,,27.755234711587047,,,,,,,,,26.919470174866923,#000000,,26.919470174866923,,0,,,0.0,0.0,0.0,0.0,57.46554966272153,1.774835495909798,True,False,True,False,True,0.0
2022-03-31 00:00:00+00:00,26.33,27.49,26.25,27.22,786746,,,,,,,27.40970159616531,,,,,,,,,26.85027055676894,#000000,,26.85027055676894,,0,,,0.0,0.0,0.0,0.0,55.43774389735183,1.774835495909798,True,False,True,False,True,0.0
2022-04-01 00:00:00+00:00,26.18,26.8134,25.71,26.38,634444,,,,,,,27.166025287859682,,,,,,,,,26.79399175507231,#000000,,26.79399175507231,,0,,,0.0,0.0,0.0,0.0,53.78591047416067,1.774835495909798,True,False,True,False,False,0.0
2022-04-04 00:00:00+00:00,26.93,27.13,26.18,26.31,523643,,,,,,,27.10474646143113,,,,,,,,,26.788740059466406,#000000,,26.788740059466406,,0,,,0.0,0.0,0.0,0.0,54.134927717214566,1.774835495909798,True,False,True,False,False,0.0
2022-04-05 00:00:00+00:00,25.78,26.81,25.53,26.75,951535,,,,,,,26.881344009384662,,,,,,,,,26.73286197234009,#000000,,26.73286197234009,,0,,,0.0,0.0,0.0,0.0,52.00856945421249,1.774835495909798,True,False,False,False,False,0.0
2022-04-06 00:00:00+00:00,25.16,25.35,24.31,25.33,797402,,,,,,,26.591040656867314,,,,,,,,,26.63921218734379,#000000,,26.63921218734379,,0,,,0.0,0.0,0.0,0.0,49.45918334712499,4.578803383539018,True,False,False,False,False,0.0
2022-04-07 00:00:00+00:00,25.11,25.35,24.21,25.04,547590,,,,,,,26.432628307232655,,,,,,,,,26.585100561390348,#000000,,26.585100561390348,,0,,,0.0,0.0,0.0,0.0,47.66691295878554,2.790200856281878,True,False,False,False,False,0.0
2022-04-08 00:00:00+00:00,24.25,25.1,24.18,25.1,653917,,,,,,,26.240212436453245,,,,,,,,,26.5147943291667,#000000,,26.5147943291667,,0,,,0.0,0.0,0.0,0.0,44.91428731070726,0.12719425192016587,False,False,False,True,False,0.0
2022-04-11 00:00:00+00:00,24.24,24.59,23.77,23.94,877184,,,,,,,25.99873291149164,,,,,,,,,26.420273131103844,#000000,,26.420273131103844,,0,,,0.0,0.0,0.0,0.0,43.06141492128231,-1.6538396286165593,False,False,False,True,False,0.0
2022-04-12 00:00:00+00:00,23.99,25.43,23.91,24.78,843554,,,,,,,25.839785593827454,,,,,,,,,26.35367323413822,#000000,,26.35367323413822,,0,,,0.0,0.0,0.0,0.0,41.35518106775508,-3.3147979590136174,False,True,False,True,False,0.0
2022-04-13 00:00:00+00:00,24.13,24.595,23.86,23.88,2052277,,,,,,,25.512283810168583,,,,,,,,,26.201811292955227,#000000,,26.201811292955227,,0,,,0.0,0.0,0.0,0.0,40.665274966141986,-4.06382668813054,False,True,False,True,False,0.0
2022-04-14 00:00:00+00:00,23.65,24.39,23.41,24.15,1492584,,,,,,,25.297797057897935,,,,,,,,,26.091724137165937,#000000,,26.091724137165937,,0,,,0.0,0.0,0.0,0.0,39.21735186148753,-5.578560757211655,False,True,False,True,False,0.0
2022-04-18 00:00:00+00:00,22.87,23.71,22.79,23.6,1498064,,,,,,,25.052829696410104,,,,,,,,,25.960105115632228,#000000,,25.960105115632228,,0,,,0.0,0.0,0.0,0.0,36.81331745218162,-7.973213451630045,False,True,False,True,False,0.0
2022-04-19 00:00:00+00:00,23.89,24.215,22.83,22.83,1071835,,,,,,,24.94781806705379,,,,,,,,,25.896118497409827,#000000,,25.896118497409827,,0,,,0.0,0.0,0.0,0.0,38.519359090627546,-7.973213451630045,False,True,False,True,False,0.0
2022-04-20 00:00:00+00:00,23.76,24.24,23.4796,24.18,563893,,,,,,,24.9054776552274,,,,,,,,,25.868120650832186,"rgba(239, 83, 80, 0.5)",3.986882780607715,25.868120650832186,-0.5287641415208215,0,,,0.0,0.0,0.0,0.0,39.376394412269335,-7.973213451630045,False,True,False,True,True,0.0
2022-04-21 00:00:00+00:00,23.64,24.5,23.23,24.33,756026,,,,,,,24.851726022768936,,,,,,,,,25.83156566889073,"rgba(239, 83, 80, 0.5)",3.8605299920891456,25.83156566889073,-0.5676851814081494,0,,,0.0,0.0,0.0,0.0,39.674388444328,-7.973213451630045,False,True,False,True,True,0.0
2022-04-22 00:00:00+00:00,21.84,23.552,21.81,23.33,1794888,,,,,,,24.600106937781153,,,,,,,,,25.678353843916106,"rgba(239, 83, 80, 1.0)",3.7652875175861524,25.678353843916106,-1.019405244882015,0,,,0.0,0.0,0.0,0.0,36.54766473319225,-8.467064697286716,False,True,False,True,False,0.0
2022-04-25 00:00:00+00:00,22.35,22.36,21.57,21.6,2029867,,,,,,,24.339351569859005,,,,,,,,,25.510349728705734,"rgba(239, 83, 80, 0.5)",3.692988716156287,25.510349728705734,-0.8557702098789697,0,,,0.0,0.0,0.0,0.0,36.12857094240296,-8.985503069970775,False,True,False,True,False,0.0
2022-04-26 00:00:00+00:00,20.92,22.07,20.82,21.94,1224763,,,,,,,24.15808701331565,,,,,,,,,25.39288145278038,"rgba(239, 83, 80, 1.0)",3.6149342535733147,25.39288145278038,-1.2373341087348944,0,,,0.0,0.0,0.0,0.0,33.71945883774319,-11.398565291880999,False,True,False,True,False,0.0
2022-04-27 00:00:00+00:00,21.14,21.5,20.74,20.74,853249,,,,,,,24.038295514091004,,,,,,,,,25.313114692783444,"rgba(239, 83, 80, 1.0)",3.5841163762074184,25.313114692783444,-1.1643357120003122,0,,,0.0,0.0,0.0,0.0,32.81791564021547,-12.363333467437997,False,True,False,True,False,0.0
2022-04-28 00:00:00+00:00,22.53,22.82,20.98,21.45,1241953,,,,,,,23.933415016531264,,,,,,,,,25.233924582359037,"rgba(239, 83, 80, 0.5)",3.541743384012766,25.233924582359037,-0.7634445212954735,0,,,0.0,0.0,0.0,0.0,36.154319954360005,-12.363333467437997,False,True,False,True,True,0.0
2022-04-29 00:00:00+00:00,21.77,22.91,21.7,22.35,1083869,,,,,,,23.85154025383838,,,,,,,,,25.16946069806874,"rgba(239, 83, 80, 0.5)",3.490205600696775,25.16946069806874,-0.9740001269237781,0,,,0.0,0.0,0.0,0.0,37.04568624288364,-12.363333467437997,False,True,False,True,True,0.0
2022-05-02 00:00:00+00:00,22.5,22.555,21.46,21.58,845056,,,,,,,23.794213375958165,,,,,,,,,25.122514059082132,"rgba(239, 83, 80, 0.5)",3.421826602459175,25.122514059082132,-0.7664076423970173,0,,,0.0,0.0,0.0,0.0,39.47085921160156,-15.525748429851582,False,True,False,True,True,0.0
2022-05-03 00:00:00+00:00,22.56,22.85,22.25,22.36,904710,,,,,,,23.75047611901128,,,,,,,,,25.08213510356317,"rgba(239, 83, 80, 0.5)",3.368703511939178,25.08213510356317,-0.7486960768807219,0,,,0.0,0.0,0.0,0.0,41.237099875405534,-13.81672504343242,False,True,False,True,True,0.0
2022-05-04 00:00:00+00:00,23.06,23.08,21.785,22.64,861475,,,,,,,23.714470093693436,,,,,,,,,25.04687659833491,"rgba(239, 83, 80, 0.5)",3.3197676408431347,25.04687659833491,-0.5984986942731624,0,,,0.0,0.0,0.0,0.0,43.68017569675922,-11.476589068741049,False,False,False,True,True,0.0
2022-05-05 00:00:00+00:00,21.01,22.55,20.82,22.52,2026331,,,,,,,23.554490575898733,,,,,,,,,24.919098020579323,"rgba(239, 83, 80, 1.0)",3.312016032297881,24.919098020579323,-1.1802775054404504,0,,,0.0,0.0,0.0,0.0,41.47763753408431,-11.476589068741049,False,True,False,True,True,0.0
2022-05-06 00:00:00+00:00,19.97,20.83,19.56,20.73,1378158,,,,,,,23.39636545697011,,,,,,,,,24.801488117959906,"rgba(239, 83, 80, 1.0)",3.334602927588934,24.801488117959906,-1.4488945829161397,0,,,0.0,0.0,0.0,0.0,38.56763523510473,-11.476589068741049,False,True,False,True,False,0.0
2022-05-09 00:00:00+00:00,18.49,19.87,18.47,19.49,1338452,,,,,,,23.205775158003974,,,,,,,,,24.66331408551412,"rgba(255, 0, 0, 1.0)",3.402904154495787,24.66331408551412,-1.8141310496089567,0,,,0.0,0.0,0.0,0.0,34.94200804914922,-9.344016788674054,False,True,False,True,False,0.0
2022-05-10 00:00:00+00:00,18.56,19.14,18.09,19.01,1211865,,,,,,,23.03382547573081,,,,,,,,,24.53701791275224,"rgba(255, 0, 0, 1.0)",3.470165419117083,24.53701791275224,-1.7224014393737401,0,,,0.0,0.0,0.0,0.0,32.717023944324914,-11.353667249598878,False,True,False,True,False,0.0
2022-05-11 00:00:00+00:00,18.18,18.87,18.08,18.5,1832487,,,,,,,22.785135174087788,,,,,,,,,24.350459178590178,"rgba(255, 0, 0, 1.0)",3.5383027080867544,24.350459178590178,-1.7439036983714415,0,,,0.0,0.0,0.0,0.0,30.80564411663022,-13.120931194668714,False,True,False,True,False,0.0
2022-05-12 00:00:00+00:00,19.11,19.75,17.91,17.91,1941394,,,,,,,22.578358766670355,,,,,,,,,23.133178369726807,"rgba(239, 83, 80, 1.0)",3.572317808163564,23.133178369726807,-1.126209532794905,0,,,-1.0,0.0,17.91,114.0,32.18372360386594,-13.120931194668714,False,True,False,True,False,0.0
2022-05-13 00:00:00+00:00,20.77,21.37,19.62,19.63,1679172,,,,,,,22.490202428656755,,,,,,,,,23.218583476056818,"rgba(239, 83, 80, 0.5)",3.5859101298637515,23.218583476056818,-0.6828345907681332,0,,,0.0,0.0,0.0,0.0,36.92478830241453,-19.452042519749252,False,True,False,True,True,0.0
2022-05-16 00:00:00+00:00,20.2,20.66,19.9,20.45,933710,,,,,,,22.436470891128135,,,,,,,,,23.200731666926448,"rgba(239, 83, 80, 0.5)",3.5992642541457247,23.200731666926448,-0.8337069620465152,0,,,0.0,0.0,0.0,0.0,39.119965850493095,-17.441267760826037,False,True,False,True,True,0.0
2022-05-17 00:00:00+00:00,20.81,21.25,20.09,20.84,720046,,,,,,,22.405192483443116,,,,,,,,,23.199299172749104,"rgba(239, 83, 80, 0.5)",3.5988317073263745,23.199299172749104,-0.6639096704313943,0,,,0.0,0.0,0.0,0.0,41.87228418575402,-14.864110290102538,False,False,False,True,True,0.0
2022-05-18 00:00:00+00:00,19.01,20.36,18.92,20.25,2226855,,,,,,,22.246758985766615,,,,,,,,,23.05614639156179,"rgba(239, 83, 80, 1.0)",3.6041466258881467,23.05614639156179,-1.1226364550484185,0,,,0.0,0.0,0.0,0.0,40.83633217944804,-14.864110290102538,False,False,False,True,True,0.0
2022-05-19 00:00:00+00:00,20.89,21.34,19.21,20.54,5811269,,,,,,,22.03119448882443,,,,,,,,,22.92543971196356,"rgba(239, 83, 80, 0.5)",3.5282764952632384,22.92543971196356,-0.5768934817597673,0,,,0.0,0.0,0.0,0.0,43.672240702305274,-13.148102005594161,False,False,False,True,True,0.0
2022-05-20 00:00:00+00:00,20.31,21.72,19.84,21.26,2468839,,,,,,,21.9618145371391,,,,,,,,,22.498626770020024,"rgba(239, 83, 80, 0.5)",3.474423942142027,22.498626770020024,-0.6299250772117088,0,,,0.0,0.0,0.0,0.0,44.65188830971623,-12.104458205314508,True,False,False,True,True,0.0
2022-05-23 00:00:00+00:00,19.58,20.11,18.71,20.01,2277490,,,,,,,21.853315377048204,,,,,,,,,22.31859506345636,"rgba(239, 83, 80, 0.5)",3.457748280481271,22.31859506345636,-0.7920168969255296,0,,,0.0,0.0,0.0,0.0,44.19847692311298,-12.104458205314508,False,False,False,True,True,0.0
