date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_155,aVWAP_BoS_CHoCH_bull_230,aVWAP_BoS_CHoCH_bull_490,aVWAP_BoS_CHoCH_bull_542,aVWAP_BoS_CHoCH_bull_880,aVWAP_BoS_CHoCH_bear_39,aVWAP_BoS_CHoCH_bear_245,aVWAP_BoS_CHoCH_bear_328,aVWAP_BoS_CHoCH_bear_574,aVWAP_BoS_CHoCH_bear_649,aVWAP_BoS_CHoCH_bear_696,aVWAP_BoS_CHoCH_bear_739,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,70.45,71.45,69.0,71.24,153847,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,67.66,70.855,67.56,70.55,141528,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,62.98,67.44,61.77,67.44,235991,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,62.34,63.51,61.38,62.55,257129,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-07 00:00:00+00:00,59.24,63.0607,59.02,62.1,406651,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-10 00:00:00+00:00,59.07,59.28,57.06,58.46,312393,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-11 00:00:00+00:00,59.11,59.9094,57.44,59.12,358556,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.1632737591586893,-49.85033238743787,False,False,False,True,True,
2022-01-12 00:00:00+00:00,59.01,60.22,58.75,59.68,209644,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.2699528516616599,-49.76161398370785,False,False,False,True,True,
2022-01-13 00:00:00+00:00,59.47,60.0,58.74,59.1,188378,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,2.4314140795968173,-47.79187036876602,False,False,False,True,True,
2022-01-14 00:00:00+00:00,54.25,59.48,53.0545,58.71,251331,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,2.8811347396795792,-47.50656131581433,False,False,False,True,True,
2022-01-18 00:00:00+00:00,53.01,53.13,51.5,53.13,332077,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,3.0509280979599858,-47.45432279635682,False,False,False,True,True,
2022-01-19 00:00:00+00:00,50.58,53.55,50.25,53.05,222756,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,2.9584967375814064,-47.45432279635682,False,False,False,True,True,
2022-01-20 00:00:00+00:00,50.03,52.33,49.73,50.86,248932,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,2.8568101762031315,-47.45432279635682,False,False,False,True,True,
2022-01-21 00:00:00+00:00,47.2,50.4482,47.195,49.81,314612,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,2.6148057328704404,-47.45432279635682,False,False,False,True,False,
2022-01-24 00:00:00+00:00,47.14,47.48,42.91,46.11,270165,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,2.4502216923439475,-46.871898584115,False,False,False,True,False,
2022-01-25 00:00:00+00:00,45.03,46.5348,43.25,45.98,252985,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,2.23423594747332,-47.07560228381964,False,False,False,True,False,
2022-01-26 00:00:00+00:00,43.97,46.44,42.995,45.96,274302,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,2.0441758373987096,-47.260466013597956,False,False,False,True,False,
2022-01-27 00:00:00+00:00,41.41,45.0,41.17,44.55,280342,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,1.823591182927339,-47.478375520241045,False,False,False,True,False,
2022-01-28 00:00:00+00:00,42.7,42.78,39.8271,41.83,324301,,,,,,,,,,,,,41.76903333333333,#000000,,41.76903333333333,,0,,,0.0,0.0,0.0,0.0,4.4958886759759205,-46.407304006356284,False,False,False,True,True,
2022-01-31 00:00:00+00:00,45.77,45.82,42.32,42.32,221367,,,,,,,,,,,,,42.93237695637885,#000000,,42.93237695637885,,0,,,0.0,0.0,0.0,0.0,11.787803348552663,-39.840431999693784,False,False,False,True,True,
2022-02-01 00:00:00+00:00,46.34,46.55,44.19,46.01,147532,,,,,,,,,,,,,43.51998430808809,#000000,,43.51998430808809,,0,,,0.0,0.0,0.0,0.0,17.53496714545904,-35.030471610852096,False,False,False,True,True,
2022-02-02 00:00:00+00:00,44.46,46.57,44.03,46.57,210483,,,,,,,,,,,,,43.86936324171935,#000000,,43.86936324171935,,0,,,0.0,0.0,0.0,0.0,20.2459422876275,-33.124984576233956,False,False,False,True,True,
2022-02-03 00:00:00+00:00,43.92,45.79,43.52,43.96,164713,,,,,,,,,,,,,43.95271239537275,#000000,,43.95271239537275,,0,,,0.0,0.0,0.0,0.0,21.751280364806558,-32.210821222844714,False,False,False,True,True,
2022-02-04 00:00:00+00:00,42.86,44.34,42.34,43.55,181298,,,,,,,,,,,,,43.84061198370694,#000000,,43.84061198370694,,0,,,0.0,0.0,0.0,0.0,22.170346790717637,-32.12715662428996,False,False,False,True,True,
2022-02-07 00:00:00+00:00,45.48,45.83,42.75,42.75,209991,,,,,,,,,,,,,43.96232582534359,#000000,,43.96232582534359,,0,,,0.0,0.0,0.0,0.0,26.593104286861042,-28.186505093627964,False,False,False,True,True,
2022-02-08 00:00:00+00:00,46.76,47.49,44.86,45.47,199697,,,,,,,,,,,,,44.25207544879157,#000000,,44.25207544879157,,0,,,0.0,0.0,0.0,0.0,31.25972018370051,-24.110802736984734,False,False,False,True,True,
