date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_303,aVWAP_BoS_CHoCH_bull_342,aVWAP_BoS_CHoCH_bull_394,aVWAP_BoS_CHoCH_bull_432,aVWAP_BoS_CHoCH_bull_669,aVWAP_BoS_CHoCH_bull_786,aVWAP_BoS_CHoCH_bear_51,aVWAP_BoS_CHoCH_bear_246,aVWAP_BoS_CHoCH_bear_279,aVWAP_BoS_CHoCH_bear_550,aVWAP_BoS_CHoCH_bear_707,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-17 18:00:00+00:00,0.8277,0.8277,0.8277,0.8277,0.0,,,,,,,,,,,,0.833767050569235,"rgba(239, 83, 80, 1.0)",,0.833767050569235,,0,,,0.0,0.0,0.0,0.0,9.100649062757688,-39.34836482292333,False,False,False,True,False,
2025-02-17 19:00:00+00:00,0.8277,0.8277,0.8277,0.8277,0.0,,,,,,,,,,,,0.833767050569235,"rgba(239, 83, 80, 1.0)",,0.833767050569235,,0,,,0.0,0.0,0.0,0.0,9.09644687573261,-39.59102148211724,False,False,False,True,False,
2025-02-17 20:00:00+00:00,0.8277,0.8277,0.8277,0.8277,0.0,,,,,,,,,,,,0.833767050569235,"rgba(239, 83, 80, 1.0)",,0.833767050569235,,0,,,0.0,0.0,0.0,0.0,9.09364541771589,-39.798654922206346,False,False,False,True,False,
2025-02-18 15:00:00+00:00,0.846,0.846,0.846,0.846,0.0,,,,,,,,,,,,0.833767050569235,"rgba(38, 166, 154, 1.0)",,0.833767050569235,,0,,,0.0,0.0,0.0,0.0,30.179748381179426,-22.861161120315256,False,False,False,True,True,
2025-02-18 16:00:00+00:00,0.846,0.846,0.846,0.846,0.0,,,,,,,,,,,,0.833767050569235,"rgba(38, 166, 154, 1.0)",,0.833767050569235,,0,,,0.0,0.0,0.0,0.0,44.237150356821786,-11.325117260684166,False,False,False,False,True,
2025-02-18 17:00:00+00:00,0.846,0.846,0.846,0.846,0.0,,,,,,,,,,,,0.833767050569235,"rgba(38, 166, 154, 1.0)",,0.833767050569235,,0,,,0.0,0.0,0.0,0.0,53.60875167391669,-4.28185456484573,True,False,True,False,True,
2025-02-18 18:00:00+00:00,0.846,0.846,0.846,0.846,0.0,,,,,,,,,,,,0.833767050569235,"rgba(38, 166, 154, 1.0)",,0.833767050569235,,0,,,0.0,0.0,0.0,0.0,59.8564858853133,0.16659375735756754,True,False,True,False,True,
2025-02-18 19:00:00+00:00,0.846,0.846,0.846,0.846,0.0,,,,,,,,,,,,0.833767050569235,"rgba(38, 166, 154, 1.0)",,0.833767050569235,,0,,,0.0,0.0,0.0,0.0,64.02164202624436,3.1512870002300417,True,False,True,False,True,
2025-02-18 20:00:00+00:00,0.846,0.846,0.846,0.846,0.0,,,,,,,,,,,,0.833767050569235,"rgba(38, 166, 154, 1.0)",,0.833767050569235,,0,,,0.0,0.0,0.0,0.0,66.79841278686507,5.32969863107175,True,False,True,False,True,
2025-02-19 15:00:00+00:00,0.846,0.846,0.846,0.846,0.0,,,,,,,,,,,,0.833767050569235,"rgba(38, 166, 154, 1.0)",,0.833767050569235,,0,,,0.0,0.0,0.0,0.0,68.64959329394554,7.071559810617352,True,False,True,False,True,
2025-02-19 16:00:00+00:00,0.846,0.846,0.846,0.846,0.0,,,,,,,,,,,,0.833767050569235,"rgba(38, 166, 154, 1.0)",,0.833767050569235,,0,,,0.0,0.0,0.0,0.0,69.8837136319992,8.575425084576452,True,False,True,False,True,0.0
2025-02-19 17:00:00+00:00,0.846,0.846,0.846,0.846,0.0,,,,,,,,,,,,0.833767050569235,"rgba(38, 166, 154, 1.0)",,0.833767050569235,,0,,,0.0,0.0,0.0,0.0,70.70646052403497,9.940865588285035,True,False,True,False,True,0.0
2025-02-19 18:00:00+00:00,0.846,0.846,0.797,0.798,200.0,,,,,,,,,,,,0.8172959393966286,"rgba(239, 83, 80, 1.0)",,0.8172959393966286,,0,,,0.0,-1.0,0.797,102.0,50.98494184726505,12.944740941791373,True,False,False,True,False,0.0
2025-02-19 19:00:00+00:00,0.798,0.811,0.798,0.811,100.0,,,,,,,,,,,,0.814997202094966,"rgba(239, 83, 80, 1.0)",,0.814997202094966,,0,,,0.0,0.0,0.0,0.0,43.84869460866105,6.808017124883612,True,False,False,True,False,0.0
2025-02-19 20:00:00+00:00,0.811,0.811,0.811,0.811,0.0,,,,,,,,,,,,0.814997202094966,"rgba(239, 83, 80, 1.0)",,0.814997202094966,,0,,,0.0,0.0,0.0,0.0,39.09119644959171,2.647590870957899,True,False,False,True,False,0.0
2025-02-20 15:00:00+00:00,0.811,0.811,0.811,0.811,0.0,,,,,,,,,,,,0.814997202094966,"rgba(239, 83, 80, 1.0)",,0.814997202094966,,0,,,0.0,0.0,0.0,0.0,35.919531010212154,-0.367037782046431,True,False,False,True,False,0.0
2025-02-20 16:00:00+00:00,0.811,0.811,0.811,0.811,0.0,,,,,,,,,,,,0.814997202094966,"rgba(239, 83, 80, 1.0)",,0.814997202094966,,0,,,0.0,0.0,0.0,0.0,33.80508738395912,-2.7180707507036743,False,False,False,True,False,0.0
2025-02-20 17:00:00+00:00,0.811,0.811,0.811,0.811,0.0,,,,,,,,,,,,0.814997202094966,"rgba(239, 83, 80, 1.0)",,0.814997202094966,,0,,,0.0,0.0,0.0,0.0,32.39545829979043,-4.67722778020768,False,False,False,True,False,0.0
2025-02-20 18:00:00+00:00,0.811,0.811,0.811,0.811,0.0,,,,,,,,,,,,0.814997202094966,"rgba(239, 83, 80, 1.0)",,0.814997202094966,,0,,,0.0,0.0,0.0,0.0,31.455705577011297,-6.391795672523571,False,False,False,True,False,0.0
2025-02-20 19:00:00+00:00,0.811,0.811,0.811,0.811,0.0,,,,,,,,,,,,0.814997202094966,"rgba(239, 83, 80, 1.0)",,0.814997202094966,,0,,,0.0,0.0,0.0,0.0,30.829203761825212,-7.937628964713177,False,False,False,True,False,0.0
2025-02-20 20:00:00+00:00,0.811,0.811,0.811,0.811,0.0,,,,,,,,,,,,0.814997202094966,"rgba(239, 83, 80, 1.0)",,0.814997202094966,,0,,,0.0,0.0,0.0,0.0,30.41153588503449,-9.351228890045547,False,False,False,True,False,0.0
2025-02-21 15:00:00+00:00,0.811,0.811,0.811,0.811,0.0,,,,,,,,,,,,0.814997202094966,"rgba(239, 83, 80, 1.0)",,0.814997202094966,,0,,,0.0,0.0,0.0,0.0,30.133090633840673,-10.648715536183438,False,False,False,True,False,0.0
2025-02-21 16:00:00+00:00,0.811,0.811,0.811,0.811,0.0,,,,,,,,,,,,0.814997202094966,"rgba(239, 83, 80, 1.0)",,0.814997202094966,,0,,,0.0,0.0,0.0,0.0,29.94746046637813,-11.836696932862964,False,False,False,True,False,0.0
2025-02-21 17:00:00+00:00,0.811,0.811,0.811,0.811,0.0,,,,,,,,,,,,0.814997202094966,"rgba(239, 83, 80, 1.0)",,0.814997202094966,,0,,,0.0,0.0,0.0,0.0,29.8237070214031,-12.91821352406972,False,False,False,True,False,0.0
2025-02-21 18:00:00+00:00,0.811,0.8165,0.811,0.8165,190.0,,,,,,,,,,,,0.8157163337086474,"rgba(239, 83, 80, 1.0)",,0.8157163337086474,,0,,,0.0,0.0,0.0,0.0,35.36585653490047,-12.91821352406972,False,False,False,True,True,0.0
2025-02-21 19:00:00+00:00,0.8165,0.8165,0.8165,0.8165,0.0,,,,,,,,,,,,0.8157163337086474,"rgba(239, 83, 80, 1.0)",,0.8157163337086474,,0,,,0.0,0.0,0.0,0.0,39.06062287723205,-17.718087408675757,True,False,False,True,True,0.0
2025-02-21 20:00:00+00:00,0.8165,0.838,0.8165,0.838,100.0,,,,,,,,,,,,0.8185342993846831,"rgba(38, 166, 154, 1.0)",,0.8185342993846831,,0,,,0.0,0.0,0.0,0.0,51.20606722317113,-6.432651867846445,True,False,True,False,True,0.0
2025-02-24 15:00:00+00:00,0.838,0.885,0.838,0.875,857.0,,,,,,,,,,,,0.8462092352855151,"rgba(38, 166, 154, 1.0)",,0.8462092352855151,,0,,,0.0,0.0,0.0,0.0,63.48678949394896,4.375141304224044,True,False,True,False,True,0.0
2025-02-24 16:00:00+00:00,0.875,0.875,0.875,0.875,0.0,,,,,,,,,,,,0.8462092352855151,"rgba(38, 166, 154, 1.0)",,0.8462092352855151,,0,,,0.0,0.0,0.0,0.0,71.67393767446751,11.165365971107036,True,False,True,False,True,0.0
2025-02-24 17:00:00+00:00,0.875,0.875,0.875,0.875,0.0,,,,,,,,,,,,0.8462092352855151,"rgba(38, 166, 154, 1.0)",,0.8462092352855151,,0,,,0.0,0.0,0.0,0.0,77.13203646147988,15.603966698825843,True,False,True,False,True,0.0
2025-02-24 18:00:00+00:00,0.875,0.875,0.875,0.875,0.0,,,,,,,,,,,,0.8462092352855151,"rgba(38, 166, 154, 1.0)",,0.8462092352855151,,0,,,0.0,0.0,0.0,0.0,80.77076898615479,18.687470003591528,True,False,True,False,True,0.0
2025-02-24 19:00:00+00:00,0.896,0.896,0.8901,0.8901,68.0,,,,,,,,,,,,0.8481855155958293,"rgba(38, 166, 154, 1.0)",,0.8481855155958293,,0,,,0.0,0.0,0.0,0.0,84.19597112433144,21.89813718651115,True,False,True,False,True,5.828489256540852
2025-02-24 20:00:00+00:00,0.8901,0.899,0.8888,0.8888,200.0,,,,,,,,,,,,0.8531167292119706,"rgba(38, 166, 154, 1.0)",,0.8531167292119706,,0,,,0.0,0.0,0.0,0.0,85.75956804131596,23.65998539794552,True,False,True,False,True,5.262512358781304
2025-02-25 15:00:00+00:00,0.8888,0.905,0.87,0.87,235.0,,,,,,,,,,,,0.8564211930304378,"rgba(239, 83, 80, 1.0)",,0.8564211930304378,,0,,,0.0,0.0,0.0,0.0,78.55179843934792,23.65998539794552,True,False,True,False,False,0.0
2025-02-25 16:00:00+00:00,0.87,0.8701,0.8624,0.8624,345.0,,,,,,,,,,,,0.8576557008935007,"rgba(239, 83, 80, 1.0)",,0.8576557008935007,,0,,,0.0,0.0,0.0,0.0,71.34361647980927,33.85589453502128,True,False,True,False,False,0.0
2025-02-25 17:00:00+00:00,0.8624,0.8624,0.8624,0.8624,0.0,,,,,,,,,,,,0.8576557008935007,"rgba(239, 83, 80, 1.0)",0.04638241014836515,0.8576557008935007,0.10228660156562691,0,,,0.0,0.0,0.0,0.0,66.53816184011683,29.224275092019198,True,False,True,False,False,0.0
2025-02-25 18:00:00+00:00,0.8624,0.8624,0.8624,0.8624,0.0,,,,,,,,,,,,0.8576557008935007,"rgba(239, 83, 80, 1.0)",0.04447424196316552,0.8576557008935007,0.10667521012339329,0,,,0.0,0.0,0.0,0.0,63.33452541365521,25.944812304009474,True,False,True,False,False,0.0
2025-02-25 19:00:00+00:00,0.8624,0.889,0.8624,0.889,100.0,,,,,,,,,,,,0.8585573046269409,"rgba(239, 83, 80, 1.0)",0.0426096085259972,0.8585573046269409,0.7144561150916289,0,,,0.0,0.0,0.0,0.0,66.35360393740756,25.944812304009474,True,False,True,False,False,4.755919882869261
2025-02-25 20:00:00+00:00,0.889,0.889,0.889,0.889,0.0,,,,,,,,,,,,0.8585573046269409,"rgba(239, 83, 80, 1.0)",0.04063046830833912,0.8585573046269409,0.749257801855337,0,,,0.0,0.0,0.0,0.0,68.36632295324246,25.944812304009474,True,False,True,False,True,4.755919882869261
2025-02-26 15:00:00+00:00,1.03,1.03,0.905,0.905,100.0,,,,,,,0.9466666666666668,,,,,0.8664113650036728,"rgba(38, 166, 154, 1.0)",0.03876685683917622,0.8664113650036728,0.995402726520019,0,,,0.0,0.0,0.0,0.0,71.68353832121463,25.944812304009474,True,False,True,False,True,9.723610002228089
2025-02-26 16:00:00+00:00,0.905,1.015,0.905,1.015,4200.0,,,,,,,0.9775968992248061,,,,,0.935644483838165,"rgba(38, 166, 154, 1.0)",0.04227705061861581,0.935644483838165,1.8770352945787652,0,,,0.0,0.0,0.0,0.0,78.40552840250406,16.999900412882724,True,False,True,False,True,20.0
2025-02-26 17:00:00+00:00,1.015,1.015,1.015,1.015,0.0,,,,,,,0.9775968992248061,,,,,0.935644483838165,"rgba(38, 166, 154, 1.0)",0.04586997290618786,0.935644483838165,1.7300100944932066,0,,,0.0,0.0,0.0,0.0,82.88685512336369,21.530896063659043,True,False,True,False,True,20.0
2025-02-26 18:00:00+00:00,1.015,1.015,1.015,1.015,0.0,,,,,,,0.9775968992248061,,,,,0.935644483838165,"rgba(38, 166, 154, 1.0)",0.04915443396458118,0.935644483838165,1.614412165116487,0,,,0.0,0.0,0.0,0.0,85.87440627060343,24.70571857370969,True,False,True,False,True,20.0
2025-02-26 19:00:00+00:00,1.015,1.015,1.015,1.015,0.0,,,,,,,0.9775968992248061,,,,,0.935644483838165,"rgba(38, 166, 154, 1.0)",0.05218870472526497,0.935644483838165,1.5205496396123097,0,,,0.0,0.0,0.0,0.0,87.86610703542993,27.06485044212826,True,False,True,False,True,20.0
2025-02-26 20:00:00+00:00,1.015,1.015,0.99,1.0,3149.0,,,,,,,0.9877721841857966,,,,,0.956421512773475,"rgba(38, 166, 154, 1.0)",0.054467916004505505,0.956421512773475,0.8000762728451052,0,,,0.0,0.0,0.0,0.0,85.52098910318124,27.06485044212826,True,False,True,False,True,20.0
2025-02-27 15:00:00+00:00,1.0,1.0,0.93,0.95,5959.0,,,,,,,0.9754292213603818,,,,,0.957552643478718,"rgba(38, 166, 154, 1.0)",0.05524603772837178,0.957552643478718,-0.1367092336259874,0,,,0.0,0.0,0.0,0.0,75.59744202094188,36.266692055845624,True,False,True,False,False,12.4911490787369
2025-02-27 16:00:00+00:00,0.95,0.95,0.95,0.95,0.0,,,,,,,0.9754292213603818,,,,,0.957552643478718,"rgba(38, 166, 154, 1.0)",0.05600593919599258,0.957552643478718,-0.13485433129310878,0,,,0.0,0.0,0.0,0.0,68.98174396611564,30.078234008887108,True,False,True,False,False,12.4911490787369
2025-02-27 17:00:00+00:00,0.95,0.95,0.95,0.95,0.0,,,,,,,0.9754292213603818,,,,,0.957552643478718,"rgba(38, 166, 154, 1.0)",0.05638451004462986,0.957552643478718,-0.13394890676073926,0,,,0.0,0.0,0.0,0.0,64.57127859623148,25.938389179315834,False,False,True,False,False,12.4911490787369
2025-02-27 18:00:00+00:00,0.95,0.95,0.95,0.95,0.0,,,,,,,0.9754292213603818,,,,,0.957552643478718,"rgba(38, 166, 154, 1.0)",0.05675928625851957,0.957552643478718,-0.133064454762844,0,,,0.0,0.0,0.0,0.0,61.63096834964204,23.010622679862223,False,False,True,False,False,12.4911490787369
2025-02-27 19:00:00+00:00,0.95,0.95,0.95,0.95,0.0,,,,,,,0.9754292213603818,,,,,0.957552643478718,"rgba(38, 166, 154, 1.0)",0.057130342516354904,0.957552643478718,-0.13220021351274008,0,,,0.0,0.0,0.0,0.0,59.67076151858242,20.79927835686668,False,False,True,False,False,12.4911490787369
2025-02-27 20:00:00+00:00,0.95,0.95,0.95,0.95,0.0,,,,,,,0.9754292213603818,,,,,0.957552643478718,"rgba(38, 166, 154, 1.0)",0.057497750837327055,0.957552643478718,-0.13135545945242397,0,,,0.0,0.0,0.0,0.0,58.363956964542666,19.01728558986055,False,False,True,False,False,12.4911490787369
2025-02-28 15:00:00+00:00,0.95,0.95,0.95,0.95,0.0,,,,,,,0.9754292213603818,,,,,0.957552643478718,"rgba(38, 166, 154, 1.0)",0.057861580712269815,0.957552643478718,-0.13052950482420053,0,,,0.0,0.0,0.0,0.0,57.492753928516166,17.502949256125504,False,True,True,False,False,12.4911490787369
2025-02-28 16:00:00+00:00,0.95,0.95,0.95,0.95,0.0,,,,,,,0.9754292213603818,,,,,0.957552643478718,"rgba(38, 166, 154, 1.0)",0.05822189922657574,0.957552643478718,-0.1297216954281464,0,,,0.0,0.0,0.0,0.0,56.9119519044985,16.16821431087176,False,True,True,False,False,12.4911490787369
2025-02-28 17:00:00+00:00,0.95,0.95,0.95,0.95,0.0,,,,,,,0.9754292213603818,,,,,0.957552643478718,"rgba(38, 166, 154, 1.0)",0.05857877117550712,0.957552643478718,-0.12893140854883609,0,,,0.0,0.0,0.0,0.0,56.52475055515339,14.966965530615141,False,True,True,False,False,12.4911490787369
2025-02-28 18:00:00+00:00,0.95,0.95,0.86,0.86,94.0,,,,,,,0.9748344689675602,,,,,0.9571517644545701,"rgba(239, 83, 80, 1.0)",0.058454847532090876,0.9571517644545701,-1.6619967129541335,0,,,0.0,0.0,0.0,0.0,44.79742556291906,3.5536940828024015,False,True,False,True,False,0.0
2025-02-28 19:00:00+00:00,0.86,0.86,0.86,0.86,0.0,,,,,,,0.9748344689675602,,,,,0.9571517644545701,"rgba(239, 83, 80, 1.0)",0.0583279358223595,0.9571517644545701,-1.665612936320092,0,,,0.0,0.0,0.0,0.0,36.97920890142951,-3.6319573849037,False,True,False,True,False,0.0
