date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_262,aVWAP_BoS_CHoCH_bull_354,aVWAP_BoS_CHoCH_bull_408,aVWAP_BoS_CHoCH_bull_528,aVWAP_BoS_CHoCH_bull_655,aVWAP_BoS_CHoCH_bull_713,aVWAP_BoS_CHoCH_bull_798,aVWAP_BoS_CHoCH_bear_147,aVWAP_BoS_CHoCH_bear_695,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-07 15:00:00+00:00,38.5,38.91,38.35,38.63,11132.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-07 16:00:00+00:00,38.63,38.76,38.4,38.49,6896.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-02-07 17:00:00+00:00,38.49,38.8,38.465,38.78,6754.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,23.324396782841774,-84.98659517426266,False,False,False,True,True,
2025-02-07 18:00:00+00:00,38.79,38.835,38.54,38.54,4834.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,29.672974478604395,-76.94043556979213,False,False,False,True,True,
2025-02-07 19:00:00+00:00,38.54,38.66,38.48,38.54,10841.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,33.90535960911281,-69.78030012882563,False,False,False,True,True,
2025-02-07 20:00:00+00:00,38.54,38.66,38.445,38.63,35376.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,39.75634213382228,-60.493229268376396,False,False,False,True,True,
2025-02-10 15:00:00+00:00,38.92,39.04,38.8,38.8,8001.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,47.71829203593024,-49.11839496551784,False,False,False,False,True,
2025-02-10 16:00:00+00:00,38.8,39.075,38.75,39.025,5776.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,56.32336003652382,-37.31612026844531,False,False,True,False,True,
2025-02-10 17:00:00+00:00,39.03,39.075,38.99,38.99,4816.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,60.94614067459074,-29.3638261962398,False,False,True,False,True,
2025-02-10 18:00:00+00:00,38.99,39.26,38.985,39.215,5659.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,66.4858701400282,-20.634782404664165,False,False,True,False,True,
2025-02-10 19:00:00+00:00,39.21,39.26,39.11,39.135,5201.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,67.8510739211485,-15.880111731139763,False,False,True,False,True,
2025-02-10 20:00:00+00:00,39.14,39.17,38.925,38.95,21235.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,64.29610951540437,-15.880111731139763,False,False,True,False,True,
2025-02-11 15:00:00+00:00,39.11,39.16,38.935,39.075,6027.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,63.72537564934667,-13.652820288806652,False,False,True,False,True,
2025-02-11 16:00:00+00:00,39.075,39.25,39.07,39.205,5129.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,64.94811195564155,-9.41564262842843,False,False,True,False,True,
2025-02-11 17:00:00+00:00,39.205,39.205,38.99,39.025,4320.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,62.01552229340459,-9.41564262842843,False,False,True,False,True,
2025-02-11 18:00:00+00:00,39.025,39.03,38.92,39.005,6593.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,59.67812171071179,-9.41564262842843,False,False,True,False,True,
2025-02-11 19:00:00+00:00,39.0,39.21,38.99,39.145,7461.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,60.19833716469272,-7.045367908458246,False,False,True,False,True,
2025-02-11 20:00:00+00:00,39.155,39.265,39.07,39.2,18886.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,61.29079706060944,-3.962879084441333,False,False,True,False,True,
2025-02-12 15:00:00+00:00,38.865,39.09,38.775,38.925,9377.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,56.833794625117044,-3.962879084441333,False,False,True,False,True,
2025-02-12 16:00:00+00:00,38.925,38.94,38.58,38.885,5879.0,,,,,,,,,,38.80166666666666,"rgba(239, 83, 80, 1.0)",,38.80166666666666,,0,,,0.0,0.0,0.0,0.0,53.2465943572579,-3.962879084441333,False,False,True,False,False,
2025-02-12 17:00:00+00:00,38.885,39.25,38.875,39.22,7387.0,,,,,,,,,,38.976142268455696,"rgba(239, 83, 80, 1.0)",,38.976142268455696,,0,,,0.0,0.0,0.0,0.0,55.64516684605239,-3.962879084441333,False,False,True,False,False,
