date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_58,aVWAP_BoS_CHoCH_bull_251,aVWAP_BoS_CHoCH_bull_361,aVWAP_BoS_CHoCH_bull_451,aVWAP_BoS_CHoCH_bull_634,aVWAP_BoS_CHoCH_bull_696,aVWAP_BoS_CHoCH_bull_760,aVWAP_BoS_CHoCH_bull_822,aVWAP_BoS_CHoCH_bear_241,aVWAP_BoS_CHoCH_bear_628,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-03 15:00:00+00:00,2.305,2.31,2.305,2.31,500.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 16:00:00+00:00,2.31,2.37,2.305,2.305,730.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-02-03 17:00:00+00:00,2.305,2.305,2.305,2.305,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-02-03 18:00:00+00:00,2.305,2.31,2.29,2.295,752.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-02-03 19:00:00+00:00,2.295,2.355,2.295,2.355,100.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,27.624100037893093,-25.138309965896216,False,False,False,True,True,
2025-02-03 20:00:00+00:00,2.355,2.4,2.355,2.38,828.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,47.63749386223563,-8.783701526261524,False,False,True,False,True,
2025-02-04 15:00:00+00:00,2.38,2.49,2.38,2.49,300.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,63.36752721279436,3.2885536585682047,False,False,True,False,True,
2025-02-04 16:00:00+00:00,2.49,2.63,2.49,2.63,300.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,74.63694808430697,11.493213359032033,False,False,True,False,True,
2025-02-04 17:00:00+00:00,2.63,2.63,2.61,2.615,500.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,80.46932569489763,15.306655448103413,False,False,True,False,True,
2025-02-04 18:00:00+00:00,2.615,2.65,2.6,2.605,300.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,83.20730333900096,17.085223403895824,False,False,True,False,True,
2025-02-04 19:00:00+00:00,2.605,2.605,2.605,2.605,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,85.03262176840317,18.758870987243043,False,False,True,False,True,
2025-02-04 20:00:00+00:00,2.605,2.605,2.605,2.605,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,86.249500721338,20.40794273465559,False,False,True,False,True,
2025-02-05 15:00:00+00:00,2.605,2.605,2.605,2.605,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,87.06075335662786,22.0483358143495,False,False,True,False,True,
2025-02-05 16:00:00+00:00,2.605,2.605,2.605,2.605,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,87.6015884468211,23.666233981633155,False,False,True,False,True,
2025-02-05 17:00:00+00:00,2.605,2.605,2.605,2.605,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,87.96214517361659,25.237469583694462,False,False,True,False,True,
2025-02-05 18:00:00+00:00,2.605,2.605,2.565,2.565,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,81.31579458129437,25.237469583694462,False,False,True,False,False,
2025-02-05 19:00:00+00:00,2.565,2.565,2.565,2.565,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,76.8848941864129,25.237469583694462,False,False,True,False,False,
2025-02-05 20:00:00+00:00,2.565,2.565,2.525,2.535,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,69.82485867589139,31.452277645188005,False,False,True,False,False,
2025-02-06 15:00:00+00:00,2.535,2.55,2.535,2.55,200.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,66.48314428676076,27.95361468803145,False,False,True,False,False,
2025-02-06 16:00:00+00:00,2.55,2.55,2.5,2.5,100.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,59.123930079489675,20.771056001900064,False,False,True,False,False,
2025-02-06 17:00:00+00:00,2.5,2.5,2.5,2.5,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,54.21778727464228,16.002701974170407,False,False,False,False,False,
2025-02-06 18:00:00+00:00,2.5,2.545,2.5,2.51,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,52.080699945050554,13.69611160691207,False,False,False,False,False,
2025-02-06 19:00:00+00:00,2.51,2.51,2.51,2.51,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,50.65597505865607,11.84076079857595,False,False,False,False,False,
2025-02-06 20:00:00+00:00,2.51,2.51,2.505,2.505,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,49.1122447092707,9.728411464489668,False,False,False,True,False,
2025-02-07 15:00:00+00:00,2.505,2.505,2.505,2.505,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,48.08309114301379,8.01361043444112,False,False,False,True,False,
2025-02-07 16:00:00+00:00,2.505,2.505,2.505,2.505,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,47.39698876550918,6.560083146203219,False,False,False,True,False,
2025-02-07 17:00:00+00:00,2.505,2.505,2.505,2.505,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,46.93958718050611,5.290746001603388,False,False,False,True,False,
2025-02-07 18:00:00+00:00,2.505,2.505,2.495,2.495,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,44.99827539302261,2.6898802818824237,False,False,False,True,False,
2025-02-07 19:00:00+00:00,2.495,2.535,2.495,2.51,0.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,46.698094880803374,2.6898802818824237,False,False,False,True,False,
2025-02-07 20:00:00+00:00,2.51,2.51,2.475,2.475,100.0,,,,,,,,,,,2.4866666666666664,"rgba(239, 83, 80, 1.0)",,2.4866666666666664,,0,,,0.0,0.0,0.0,0.0,43.056590863933664,-0.09099286252721583,False,False,False,True,False,
2025-02-10 15:00:00+00:00,2.475,2.51,2.475,2.51,0.0,,,,,,,,,,,2.4866666666666664,"rgba(239, 83, 80, 1.0)",,2.4866666666666664,,0,,,0.0,0.0,0.0,0.0,45.83936273102023,-0.09099286252721583,False,False,False,True,True,
2025-02-10 16:00:00+00:00,2.51,2.51,2.51,2.51,0.0,,,,,,,,,,,2.4866666666666664,"rgba(239, 83, 80, 1.0)",,2.4866666666666664,,0,,,0.0,0.0,0.0,0.0,47.69454397574461,-0.09099286252721583,False,False,False,False,True,
2025-02-10 17:00:00+00:00,2.51,2.51,2.51,2.51,0.0,,,,,,,,,,,2.4866666666666664,"rgba(239, 83, 80, 1.0)",,2.4866666666666664,,0,,,0.0,0.0,0.0,0.0,48.93133147222753,-0.09099286252721583,False,False,False,False,True,
2025-02-10 18:00:00+00:00,2.51,2.53,2.51,2.53,100.0,,,,,,,,,,,2.514166666666666,"rgba(239, 83, 80, 1.0)",,2.514166666666666,,0,,,0.0,0.0,0.0,0.0,52.43323584284603,-3.7268920530358045,False,False,True,False,True,
2025-02-10 19:00:00+00:00,2.53,2.53,2.53,2.53,0.0,,,,,,,,,,,2.514166666666666,"rgba(239, 83, 80, 1.0)",,2.514166666666666,,0,,,0.0,0.0,0.0,0.0,54.7678387565917,-1.3378372715934077,False,False,True,False,True,
2025-02-10 20:00:00+00:00,2.53,2.56,2.53,2.56,79.0,,,,,,,,,,,2.5342814521134938,"rgba(38, 166, 154, 1.0)",,2.5342814521134938,,0,,,0.0,0.0,0.0,0.0,59.55361511447978,3.2484376869591713,False,False,True,False,True,
