date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_54,aVWAP_BoS_CHoCH_bull_126,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,28.67,32.41,28.33,31.93,649700,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,28.68,30.98,28.17,29.33,426956,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,25.9,29.52,25.03,28.68,517579,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,71.52417372302648,-78.14121824638084,False,False,True,False,True,
2022-01-21 00:00:00+00:00,22.85,25.5,22.73,25.5,454152,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,51.132720327573175,-78.14121824638084,False,False,False,False,True,
2022-01-28 00:00:00+00:00,21.88,23.9,20.8325,22.13,492796,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,36.56055997915955,-78.14121824638084,False,False,False,True,True,
2022-02-04 00:00:00+00:00,23.18,24.4999,21.1,22.05,666631,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,31.354431355961694,-78.14121824638084,False,False,False,True,True,
2022-02-11 00:00:00+00:00,21.76,24.0,21.6819,23.18,332411,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,26.714319144154878,-78.14121824638084,False,False,False,True,True,
2022-02-18 00:00:00+00:00,20.99,23.58,20.555,22.19,316584,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,22.999648980711832,-78.14121824638084,False,False,False,True,True,
2022-02-25 00:00:00+00:00,20.56,20.99,18.74,20.99,471687,,,,"rgba(239, 83, 80, 0.5)",,20.096666666666664,,0,,,0.0,0.0,0.0,0.0,20.14042161187662,-78.14121824638084,False,False,False,True,True,
2022-03-04 00:00:00+00:00,21.27,22.42,19.98,20.79,574665,,,,"rgba(239, 83, 80, 0.5)",,20.71544113262076,,0,,,0.0,0.0,0.0,0.0,20.21262962433636,-78.14121824638084,False,False,False,True,True,
2022-03-11 00:00:00+00:00,19.83,22.0,19.73,21.12,474230,,,,"rgba(239, 83, 80, 0.5)",,20.654488123626347,,0,,,0.0,0.0,0.0,0.0,19.355243917992496,-78.14121824638084,False,False,False,True,True,
2022-03-18 00:00:00+00:00,22.92,22.99,18.77,19.91,1114898,,,,"rgba(239, 83, 80, 0.5)",,21.037550556255404,,0,,,0.0,0.0,0.0,0.0,24.987030916734263,-78.14121824638084,False,False,False,True,True,
2022-03-25 00:00:00+00:00,18.0,22.21,17.028,22.17,1041752,,,,"rgba(239, 83, 80, 0.5)",,20.48279178432763,,0,,,0.0,0.0,0.0,0.0,25.54387383415759,-78.14121824638084,False,False,False,True,True,
2022-04-01 00:00:00+00:00,16.55,18.07,16.03,18.07,881075,,,,"rgba(239, 83, 80, 0.5)",,19.78705258670233,,0,,,0.0,0.0,0.0,0.0,25.254417132765173,-78.14121824638084,False,False,False,True,True,
2022-04-08 00:00:00+00:00,14.52,17.1,14.43,16.62,624392,,,,"rgba(239, 83, 80, 0.5)",,19.252493250202903,,0,,,0.0,0.0,0.0,0.0,24.21978918748674,-78.14121824638084,False,False,False,True,True,
2022-04-15 00:00:00+00:00,13.55,14.9,13.3,14.55,630075,,,,"rgba(239, 83, 80, 0.5)",,18.674116913083726,,0,,,0.0,0.0,0.0,0.0,23.128306579130914,-78.14121824638084,False,False,False,True,True,
2022-04-22 00:00:00+00:00,12.05,13.78,12.0,13.78,503253,,,,"rgba(239, 83, 80, 0.5)",,18.19093578848433,,0,,,0.0,0.0,0.0,0.0,21.845536810501084,-78.14121824638084,False,False,False,True,True,
2022-04-29 00:00:00+00:00,11.24,12.6316,11.2,11.95,406196,,,,"rgba(239, 83, 80, 0.5)",,17.798143482178443,,0,,,0.0,0.0,0.0,0.0,20.675952009786595,-76.78059017375556,False,False,False,True,True,
2022-05-06 00:00:00+00:00,13.1,13.7689,11.01,11.27,581780,,,,"rgba(239, 83, 80, 0.5)",,15.006247352725623,,0,,,0.0,0.0,0.0,0.0,22.302640500534903,-71.58710600035823,False,False,False,True,True,
2022-05-13 00:00:00+00:00,13.74,13.935,12.21,13.08,544696,,,,"rgba(239, 83, 80, 0.5)",,15.025955401677813,,0,,,0.0,0.0,0.0,0.0,24.24692873443232,-66.33254079564746,False,False,False,True,True,
2022-05-20 00:00:00+00:00,14.58,15.55,13.12,13.12,397923,,,,"rgba(239, 83, 80, 0.5)",,15.15263442806869,,0,,,0.0,0.0,0.0,0.0,26.642349602065657,-60.89963448952635,False,False,False,True,True,
2022-05-27 00:00:00+00:00,17.65,18.21,13.805,14.58,349143,,,,"rgba(239, 83, 80, 0.5)",,15.814604780481298,,0,,,0.0,0.0,0.0,0.0,31.489053565920884,-53.405816358421134,False,False,False,True,True,
2022-06-03 00:00:00+00:00,16.88,18.02,16.3185,17.65,233946,,,,"rgba(239, 83, 80, 0.5)",,16.00107139533922,,0,,,0.0,0.0,0.0,0.0,34.428439500997854,-48.05524896480007,False,False,False,True,True,
2022-06-10 00:00:00+00:00,15.79,17.35,14.765,16.97,567933,,,,"rgba(239, 83, 80, 0.5)",,15.969806686612408,,0,,,0.0,0.0,0.0,0.0,35.81411095260939,-44.39173798422263,False,False,False,True,True,
2022-06-17 00:00:00+00:00,13.9,15.185,13.4,15.05,598894,,,,"rgba(239, 83, 80, 0.5)",,15.633982073512314,,0,,,0.0,0.0,0.0,0.0,35.68162993207099,-42.31552678156919,False,False,False,True,True,
2022-06-24 00:00:00+00:00,13.13,14.21,12.7,14.21,1509408,,,,"rgba(239, 83, 80, 0.5)",,15.008901370480444,,0,,,0.0,0.0,0.0,0.0,35.16455863867353,-40.73238985429245,False,False,False,True,True,
2022-07-01 00:00:00+00:00,10.95,13.8994,10.33,13.33,672117,,,,"rgba(239, 83, 80, 0.5)",,13.928714817113928,,0,,,0.0,0.0,0.0,0.0,33.705625467160594,-40.258496694466224,False,False,False,True,True,
2022-07-08 00:00:00+00:00,11.62,11.69,10.65,10.9,362640,,,,"rgba(239, 83, 80, 0.5)",,13.760993970091514,,0,,,0.0,0.0,0.0,0.0,33.37791840631347,-38.74986566649646,False,False,False,True,True,
2022-07-15 00:00:00+00:00,12.13,12.4,10.99,11.2,232883,,,,"rgba(239, 83, 80, 0.5)",,13.7104275181185,,0,,,0.0,0.0,0.0,0.0,33.68972759867833,-36.70341556395097,False,False,False,True,True,
