date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_151,aVWAP_BoS_CHoCH_bull_216,aVWAP_BoS_CHoCH_bull_266,aVWAP_BoS_CHoCH_bull_496,aVWAP_BoS_CHoCH_bull_571,aVWAP_BoS_CHoCH_bull_609,aVWAP_BoS_CHoCH_bull_638,aVWAP_BoS_CHoCH_bull_737,aVWAP_BoS_CHoCH_bull_780,aVWAP_BoS_CHoCH_bull_858,aVWAP_BoS_CHoCH_bear_287,aVWAP_BoS_CHoCH_bear_721,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-02-16 00:00:00+00:00,12.0338931137,12.0808990128,11.7945555419,11.8232760505,499946,,,,,,,,,,,,,11.047010342830006,#000000,,11.047010342830006,,0,,,0.0,0.0,0.0,0.0,64.03595886927367,3.855019895045089,False,False,True,False,True,
2022-02-17 00:00:00+00:00,12.0530401195,12.2636571827,11.9721440202,12.1296281425,1301757,,,,,,,,,,,,,11.160479941026267,#000000,,11.160479941026267,,0,,,0.0,0.0,0.0,0.0,65.56772796957716,5.886622374705837,False,False,True,False,True,
2022-02-18 00:00:00+00:00,11.8041290447,12.0543804099,11.7275410217,12.0338931137,639311,,,,,,,,,,,,,11.195397177029754,#000000,,11.195397177029754,,0,,,0.0,0.0,0.0,0.0,63.990181948548894,5.886622374705837,False,False,True,False,True,
2022-02-22 00:00:00+00:00,11.6222324901,11.9668785936,11.5360709642,11.8519965591,726581,,,,,,,,,,,,,11.222582878830153,#000000,,11.222582878830153,,0,,,0.0,0.0,0.0,0.0,61.2417412733798,5.886622374705837,False,False,True,False,False,
2022-02-23 00:00:00+00:00,11.8519965591,11.9189153442,11.6126589872,11.6796735074,659958,,,,,,,,,,,,,11.248809604655076,#000000,,11.248809604655076,,0,,,0.0,0.0,0.0,0.0,60.94586886198711,5.886622374705837,False,False,True,False,False,
2022-02-24 00:00:00+00:00,11.7275410217,12.2157896683,11.5312842128,12.2157896683,939770,,,,,,,,,,,,,11.283992284680117,#000000,,11.283992284680117,,0,,,0.0,0.0,0.0,0.0,59.57309948326774,5.886622374705837,False,False,True,False,False,
2022-02-25 00:00:00+00:00,11.8041290447,11.8041290447,11.3828949182,11.5169239585,672872,,,,,,,,,,,,,11.29969867486829,#000000,,11.29969867486829,,0,,,0.0,0.0,0.0,0.0,59.20546837341006,5.886622374705837,False,False,True,False,False,
2022-02-28 00:00:00+00:00,11.8328495534,11.9094375764,11.6222324901,11.8424230562,890000,,,,,,,,,,,,,11.325141957544245,#000000,,11.325141957544245,,0,,,0.0,0.0,0.0,0.0,59.17429358529822,5.886622374705837,False,False,True,False,False,
2022-03-01 00:00:00+00:00,12.550862269,12.5604357718,11.8328495534,11.8328495534,794988,,,,,,,,,,,,,11.369525486015682,#000000,,11.369525486015682,,0,,,0.0,0.0,0.0,0.0,63.21802157436655,6.587951122513317,False,False,True,False,True,
2022-03-02 00:00:00+00:00,12.6561708006,12.7231853207,12.3402452057,12.4264067316,611940,,,,,,,,,,,,,11.40969991670401,#000000,,11.40969991670401,,0,,,0.0,0.0,0.0,0.0,66.3529034959734,9.80940555174653,False,False,True,False,True,
2022-03-03 00:00:00+00:00,12.8667878638,12.8667878638,12.627450292,12.6561708006,615847,,,,,,,,,,,,,11.45444550639188,#000000,,11.45444550639188,,0,,,0.0,0.0,0.0,0.0,69.27988965398603,12.73435982533828,False,False,True,False,True,
2022-03-04 00:00:00+00:00,13.1156989386,13.1348459443,12.8476408581,12.8763613667,1201412,,,,,,,,,,,,,11.548420776687205,#000000,,11.548420776687205,,0,,,0.0,0.0,0.0,0.0,72.11428415171494,15.512964023759935,False,False,True,False,True,
2022-03-07 00:00:00+00:00,13.4029040248,13.4938523021,12.8859348696,13.163566453,1247253,,,,,,,,,,,,,11.647958386749075,#000000,,11.647958386749075,,0,,,0.0,0.0,0.0,0.0,74.88600640916786,18.198336166571607,False,False,True,False,True,
2022-03-08 00:00:00+00:00,13.3358895047,13.7379766255,13.010390407,13.4986390536,2156193,,,,,,,,,,,,,11.804035068474345,#000000,,11.804035068474345,,0,,,0.0,0.0,0.0,0.0,75.93848195846834,19.288908680557185,False,False,True,False,True,
2022-03-09 00:00:00+00:00,13.4029040248,13.4794920478,12.7136118178,12.9050818753,1268491,,,,,,,,,,,,,11.874726915410008,#000000,,11.874726915410008,,0,,,0.0,0.0,0.0,0.0,76.8714179466954,20.35526659740529,False,False,True,False,True,
2022-03-10 00:00:00+00:00,13.8432851571,13.9438069373,13.3358895047,13.3837570191,1204902,,,,,,,,,,,,,12.541906097118693,#000000,,12.541906097118693,,0,,,0.0,0.0,0.0,0.0,78.81134061093523,22.407187360870026,False,False,True,False,True,
2022-03-11 00:00:00+00:00,13.6901091111,13.8767924171,13.503425805,13.5848005795,1136772,,,,,,,,,,,,,12.586999250028276,#000000,,12.586999250028276,,0,,,0.0,0.0,0.0,0.0,78.27378391967159,22.407187360870026,False,False,True,False,True,
2022-03-14 00:00:00+00:00,13.1348459443,13.5369330651,12.9768831469,13.5369330651,1686720,,,,,,,,,,,,,12.565275831930181,#000000,,12.565275831930181,,0,,,0.0,0.0,0.0,0.0,72.5270153158356,22.407187360870026,False,False,True,False,False,
2022-03-15 00:00:00+00:00,13.2784484875,13.3741835162,12.7901998408,12.8859348696,1077120,,,,,,,,,,,,,12.565541743120178,#000000,,12.565541743120178,,0,,,0.0,0.0,0.0,0.0,69.42607987502404,25.973105802577365,False,False,True,False,False,17.161413614186547
2022-03-16 00:00:00+00:00,13.3741835162,13.3837570191,13.043897667,13.2305809731,897502,,,,,,,,,,,,,12.579457611883898,#000000,,12.579457611883898,,0,,,0.0,0.0,0.0,0.0,67.844182553509,24.475424061365032,False,False,True,False,False,17.965082594898046
2022-03-17 00:00:00+00:00,13.5752270766,13.776270637,13.3454630076,13.3837570191,1337701,,,,,,,,,,,,,12.627867482905389,#000000,,12.627867482905389,,0,,,0.0,0.0,0.0,0.0,67.77620165955497,24.287390130788054,True,False,True,False,False,19.614198573947206
2022-03-18 00:00:00+00:00,12.5795827776,12.8476408581,12.4790609974,12.6561708006,6367043,,,,,,,,,,,,,12.54869728649581,#000000,,12.54869728649581,,0,,,0.0,0.0,0.0,0.0,60.66399779828927,17.503633413883193,True,False,True,False,False,7.552012666244735
2022-03-21 00:00:00+00:00,12.6657443035,12.8093468466,12.5125682575,12.5891562805,2251303,,,,,,,,,,,,,12.54325270366651,#000000,,12.54325270366651,,0,,,0.0,0.0,0.0,0.0,56.43977832405986,13.669530645656984,True,False,True,False,False,8.302874302867224
2022-03-22 00:00:00+00:00,12.5125682575,12.6657443035,12.3785392172,12.6370237948,1255731,,,,,,,,,,,,,12.535394628166202,#000000,,12.535394628166202,,0,,,0.0,0.0,0.0,0.0,52.765891908186354,10.37188935689747,True,False,False,False,False,6.6538800394724404
2022-03-23 00:00:00+00:00,12.7423323265,12.7672234339,12.3354584543,12.5700092747,2567425,,,,,,,,,,,,,12.53115525427468,#000000,,12.53115525427468,,0,,,0.0,0.0,0.0,0.0,51.79543162736686,9.532304397511226,True,False,False,False,False,8.663782787473309
2022-03-24 00:00:00+00:00,12.7327588236,12.8763613667,12.6370237948,12.7231853207,3052369,,,,,,,,,,,,,12.540725991116366,#000000,,12.540725991116366,,0,,,0.0,0.0,0.0,0.0,51.08677997811064,8.758679559739882,True,False,False,False,False,8.55930626973472
2022-03-25 00:00:00+00:00,12.6657443035,12.7395560106,12.5652225233,12.6657443035,980526,,,,,,,,,,,,,12.541276030230243,#000000,,12.541276030230243,,0,,,0.0,0.0,0.0,0.0,50.1543330658117,7.645707965285091,False,False,False,False,False,7.820566715714332
2022-03-28 00:00:00+00:00,12.3593922115,12.5221417603,12.3019511942,12.4934212517,1002748,,,,,,,,,,,,,12.534900378818477,#000000,,12.534900378818477,,0,,,0.0,0.0,0.0,0.0,47.55946048092921,4.9336166526603265,False,False,False,True,False,4.540296682276352
2022-03-29 00:00:00+00:00,12.4359802345,12.4551272402,11.9860255994,12.1200546396,1287341,,,,,,,,,,,,,12.46613923670858,#000000,,12.46613923670858,,0,,,0.0,0.0,0.0,0.0,46.4560323618358,3.635901311122254,False,False,False,True,False,5.245087327388781
2022-03-30 00:00:00+00:00,12.6312796931,12.7801654994,12.4583800471,12.467985583,1552240,,,,,,,,,,,,,12.512028618774593,#000000,,12.512028618774593,,0,,,0.0,0.0,0.0,0.0,47.27792249688363,3.635901311122254,False,False,False,True,False,7.014581753894671
2022-03-31 00:00:00+00:00,12.6697018367,13.0491205043,12.5928575496,12.5928575496,2405060,,,,,,,,,,,,,12.553525738009183,#000000,,12.553525738009183,,0,,,0.0,0.0,0.0,0.0,48.1291563152543,3.635901311122254,False,False,False,True,False,7.35904161949022
2022-04-01 00:00:00+00:00,13.073134344,13.0923454158,12.5736464778,12.5832520137,1285980,,,,,,,,,,,,,12.575290731007286,#000000,,12.575290731007286,,0,,,0.0,0.0,0.0,0.0,51.55028592850992,3.635901311122254,False,False,False,False,True,10.841913353381333
2022-04-04 00:00:00+00:00,13.0058955928,13.1884007746,12.9386568415,13.073134344,1256324,,,,,,,,,,,,,12.599456966296827,#000000,,12.599456966296827,,0,,,0.0,0.0,0.0,0.0,53.240580379825424,3.635901311122254,False,False,False,False,True,10.096729779962473
2022-04-05 00:00:00+00:00,12.727335052,13.3805114924,12.727335052,13.073134344,1220338,,,,,,,,,,,,,12.613173355654961,#000000,,12.613173355654961,,0,,,0.0,0.0,0.0,0.0,52.07516046068581,3.635901311122254,False,False,False,False,True,7.084427572852764
2022-04-06 00:00:00+00:00,12.8233904109,12.9146430018,12.6697018367,12.7369405879,795160,,,,,,,,,,,,,12.616320120243627,#000000,,12.616320120243627,,0,,,0.0,0.0,0.0,0.0,52.035963535992295,3.635901311122254,False,False,False,False,True,7.919944036491721
2022-04-07 00:00:00+00:00,13.0058955928,13.0106983607,12.7081239802,12.8233904109,1030639,,,,,,,,,,,,,12.62429837550353,#000000,,12.62429837550353,,0,,,0.0,0.0,0.0,0.0,53.35958849938494,3.635901311122254,False,False,True,False,True,9.482622676517881
2022-04-08 00:00:00+00:00,13.2268229182,13.3132727412,13.0010928248,13.1211620234,650315,,,,,,,,,,,,,12.63544399183378,#000000,,12.63544399183378,,0,,,0.0,0.0,0.0,0.0,55.72175020009092,0.16817091727072864,False,False,True,False,True,11.315191386204788
2022-04-11 00:00:00+00:00,13.2172173823,13.3997225642,12.986684521,13.3613004206,708277,,,,,,,,,,,,,12.647255805402281,#000000,,12.647255805402281,,0,,,0.0,0.0,0.0,0.0,57.19975398483647,1.770890556440179,False,False,True,False,True,11.208212396710909
2022-04-12 00:00:00+00:00,13.2268229182,13.4957779231,13.1787952388,13.332483813,939242,,,,,,,,,,,,,12.664831820706022,#000000,,12.664831820706022,,0,,,0.0,0.0,0.0,0.0,58.25488825263013,2.975506962723088,False,False,True,False,True,11.288787532829769
2022-04-13 00:00:00+00:00,13.3613004206,13.5438056025,13.1115564875,13.2652450617,873051,,,,,,,,,,,,,12.68093394809657,#000000,,12.68093394809657,,0,,,0.0,0.0,0.0,0.0,59.9475003068018,4.77752453327318,True,False,True,False,True,12.418030671041013
2022-04-14 00:00:00+00:00,13.5438056025,13.5486083705,13.2268229182,13.3709059565,1169214,,,,,,,,,,,,,12.704300079406124,#000000,,12.704300079406124,,0,,,0.0,0.0,0.0,0.0,62.30471204484418,7.157888451006173,True,False,True,False,True,13.917332512639597
2022-04-18 00:00:00+00:00,13.3036672053,13.7070997126,13.2844561335,13.6686775691,1137510,,,,,,,,,,,,,12.866178159831545,#000000,,12.866178159831545,,0,,,0.0,0.0,0.0,0.0,61.03838870208657,7.157888451006173,True,False,True,False,True,11.146329741554212
2022-04-19 00:00:00+00:00,13.2844561335,13.3709059565,13.1499786311,13.2556395259,697167,,,,,,,,,,,,,12.860598091989539,#000000,,12.860598091989539,,0,,,0.0,0.0,0.0,0.0,59.9785795049783,7.157888451006173,False,False,True,False,False,10.927730933252633
2022-04-20 00:00:00+00:00,13.6686775691,13.6686775691,13.159584167,13.3036672053,770491,,,,,,,,,,,,,12.879328723237702,"rgba(38, 166, 154, 0.5)",1.0074169693170745,12.879328723237702,0.7835373732064446,0,,,0.0,0.0,0.0,0.0,62.020066289383166,7.157888451006173,True,False,True,False,False,14.082426990121519
2022-04-21 00:00:00+00:00,13.0347122004,13.5918332819,12.8522070185,13.5918332819,1085452,,,,,,,,,,,,,12.871674388831313,#000000,1.009622474873764,12.871674388831313,0.16148393644770248,0,,,0.0,0.0,0.0,0.0,57.60738573085514,7.157888451006173,False,False,True,False,False,7.262971777061569
2022-04-22 00:00:00+00:00,12.7177295161,12.9849555245,12.6360824611,12.7465461238,892151,,,,,,,,,,,,,12.848582151794432,#000000,1.0084692712981267,12.848582151794432,-0.12975371626940554,0,,,0.0,0.0,0.0,0.0,52.61734943348587,8.212660544796144,False,True,False,False,False,4.170779505032215
2022-04-25 00:00:00+00:00,12.3046914729,12.4871966548,12.035736468,12.3431136165,1131052,,,,,,,,,,,,,12.798145011028812,#000000,1.001835290684468,12.798145011028812,-0.49254956649777926,0,,,0.0,0.0,0.0,0.0,47.11707578478401,3.3043519886415567,False,True,False,True,False,0.40222585546307954
2022-04-26 00:00:00+00:00,11.9973143245,12.3527191524,11.949286645,12.295085937,872025,,,,,,,,,,,,,12.761194823408271,"rgba(239, 83, 80, 0.5)",0.9884952319420843,12.761194823408271,-0.7727710506073812,0,,,0.0,0.0,0.0,0.0,42.11073607607249,-1.045574657959989,False,True,False,True,False,0.0
2022-04-27 00:00:00+00:00,11.7667814632,12.035736468,11.7379648555,11.9973143245,924427,,,,,,,,,,,,,12.71852315222726,"rgba(239, 83, 80, 0.5)",0.9760723455613702,12.71852315222726,-0.97507289634344,0,,,0.0,0.0,0.0,0.0,37.873624600419504,-4.6638535860090755,False,True,False,True,False,0.0
2022-04-28 00:00:00+00:00,11.9588921809,11.9781032527,11.6611205684,11.7475703914,692570,,,,,,,,,,,,,12.691617551761256,"rgba(239, 83, 80, 0.5)",0.9678444946344807,12.691617551761256,-0.7570693173576196,0,,,0.0,0.0,0.0,0.0,36.7328121061079,-5.487145820335648,False,True,False,True,False,0.0
2022-04-29 00:00:00+00:00,11.8148091426,12.1413973628,11.7859925349,12.0741586116,732811,,,,,,,,,,,,,12.667692674200378,"rgba(239, 83, 80, 0.5)",0.9658583390620671,12.667692674200378,-0.8830317005168715,0,,,0.0,0.0,0.0,0.0,35.33214637853507,-6.766701503219927,False,True,False,True,False,0.0
2022-05-02 00:00:00+00:00,11.6226984248,11.6419094966,11.3345323482,11.613092889,1213339,,,,,,,,,,,,,12.616146406518325,"rgba(239, 83, 80, 1.0)",0.965529160285033,12.616146406518325,-1.0289155652482325,0,,,0.0,0.0,0.0,0.0,33.57885302566338,-8.509259326714293,False,True,False,True,False,0.0
2022-05-03 00:00:00+00:00,11.9012589656,12.0069198604,11.6226984248,11.6226984248,521000,,,,,,,,,,,,,12.602152276028551,"rgba(239, 83, 80, 0.5)",0.9606738238853165,12.602152276028551,-0.72958510266667,0,,,0.0,0.0,0.0,0.0,34.91750810451282,-8.509259326714293,False,True,False,True,False,0.0
2022-05-04 00:00:00+00:00,12.1606084346,12.1990305781,11.7667814632,11.9300755733,863674,,,,,,,,,,,,,12.586524860487879,#000000,0.9527359081741522,12.586524860487879,-0.447045631673646,0,,,0.0,0.0,0.0,0.0,37.87429337827659,-8.509259326714293,False,True,False,True,True,0.0
2022-05-05 00:00:00+00:00,11.7955980708,12.3431136165,11.5842762813,12.295085937,813724,,,,,,,,,,,,,12.569460209342685,"rgba(239, 83, 80, 0.5)",0.9430490477071544,12.569460209342685,-0.8205958538680294,0,,,0.0,0.0,0.0,0.0,37.901648405414974,-8.509259326714293,False,True,False,True,True,0.0
2022-05-06 00:00:00+00:00,11.699542712,11.8532312862,11.5938818172,11.7763869991,1018025,,,,,,,,,,,,,12.543869320426625,"rgba(239, 83, 80, 0.5)",0.9428916642805776,12.543869320426625,-0.8954651317984054,0,,,0.0,0.0,0.0,0.0,37.45023819214867,-8.509259326714293,False,True,False,True,True,0.0
2022-05-09 00:00:00+00:00,11.0367607357,11.526643066,10.9839302883,11.4305877071,1372474,,,,,,,,,,,,,12.491665460520718,"rgba(255, 0, 0, 1.0)",0.9466246267033355,12.491665460520718,-1.5369394412307777,0,,,0.0,0.0,0.0,0.0,34.47145488142975,-8.526251022171706,False,True,False,True,True,0.0
2022-05-10 00:00:00+00:00,10.835044482,11.2192659175,10.6525393001,11.1904493099,1475232,,,,,,,,,,,,,12.430528906958612,"rgba(255, 0, 0, 1.0)",0.9513463070401555,12.430528906958612,-1.6770805890049745,0,,,0.0,0.0,0.0,0.0,31.83410635853803,-11.268300611439798,False,True,False,True,False,0.0
2022-05-11 00:00:00+00:00,10.835044482,11.2000548458,10.7437918911,10.9599164486,1238093,,,,,,,,,,,,,12.384980070182856,"rgba(255, 0, 0, 1.0)",0.9557215725245957,12.384980070182856,-1.6217438558895427,0,,,0.0,0.0,0.0,0.0,30.075874009943547,-13.144322477913391,False,True,False,True,False,0.0
2022-05-12 00:00:00+00:00,10.2010791134,10.748594659,9.7736327663,10.6237226925,1962079,,,,,,,,,,,,,11.946572721868655,"rgba(255, 0, 0, 1.0)",0.9739232616809753,11.946572721868655,-1.7922290976559712,0,,,0.0,0.0,0.0,0.0,27.073168903393345,-16.16692831055999,False,True,False,True,False,0.0
2022-05-13 00:00:00+00:00,10.2683178646,10.5372728695,10.0858126827,10.229895721,1460040,,,,,,,,,,,,,11.898004811626032,"rgba(255, 0, 0, 1.0)",0.982692929429596,11.898004811626032,-1.6583887990035544,0,,,0.0,0.0,0.0,0.0,25.69110951015081,-17.635411113767212,False,True,False,True,False,0.0
2022-05-16 00:00:00+00:00,10.3067400081,10.3643732235,10.1194320583,10.2683178646,947832,,,,,,,,,,,,,11.86555961720616,"rgba(255, 0, 0, 1.0)",0.9835426962154812,11.86555961720616,-1.5849028365563118,0,,,0.0,0.0,0.0,0.0,25.14456446183378,-18.38180142542447,False,True,False,True,False,0.0
2022-05-17 00:00:00+00:00,10.4124009029,10.5420756374,10.2827261684,10.4604285824,717326,,,,,,,,,,,,,11.84757648880143,"rgba(239, 83, 80, 1.0)",0.9826731041274008,11.84757648880143,-1.4604811914292133,0,,,0.0,0.0,0.0,0.0,25.850285260531816,-18.38180142542447,False,True,False,True,False,0.0
2022-05-18 00:00:00+00:00,10.2587123287,10.4124009029,10.1050237545,10.3259510799,1184027,,,,,,,,,,,,,11.809825734379226,"rgba(255, 0, 0, 1.0)",0.9905465497394771,11.809825734379226,-1.5659167215182197,0,,,0.0,0.0,0.0,0.0,25.745125563396783,-18.385291079090884,False,True,False,True,False,0.0
