date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_56,aVWAP_BoS_CHoCH_bull_92,aVWAP_BoS_CHoCH_bull_124,aVWAP_BoS_CHoCH_bear_19,aVWAP_BoS_CHoCH_bear_136,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,8.7375,10.8,8.592,10.6815,249990,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,8.2335,9.4695,7.98,9.0,238191,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,11.4165,14.7,7.79814,8.1015,6725540,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,24.892663585388163,-112.23165896347041,False,False,False,True,True,
2022-01-21 00:00:00+00:00,9.2685,13.2735,9.0,11.2665,668627,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,33.05259409377612,-103.156657114934,False,False,False,True,True,
2022-01-28 00:00:00+00:00,9.5985,10.8,8.8905,8.925,273876,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,39.67656982242792,-94.84730901400559,False,False,False,True,True,
2022-02-04 00:00:00+00:00,9.8445,10.8,9.12,10.1085,210059,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,44.978076580018254,-87.22467957787742,False,False,False,True,True,
2022-02-11 00:00:00+00:00,9.0,10.0485,8.871,9.8445,108394,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,46.375444732697886,-82.84220238032482,False,False,False,False,True,
2022-02-18 00:00:00+00:00,8.079,9.3675,7.95,8.8995,109631,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,45.326120750405416,-80.42566141927708,False,False,False,True,True,
2022-02-25 00:00:00+00:00,8.7225,8.73,7.2465,8.1,89857,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,46.166598476749215,-75.79397287494655,False,False,False,False,True,
2022-03-04 00:00:00+00:00,7.725,9.375,7.62075,8.493,145238,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,44.851362302249036,-73.15410631784837,False,False,False,True,True,
2022-03-11 00:00:00+00:00,8.175,8.382,7.2,7.605,164042,,,,,,,"rgba(239, 83, 80, 0.5)",,7.919,,0,,,0.0,0.0,0.0,0.0,44.96234512652124,-68.95848189070954,False,False,False,True,True,
2022-03-18 00:00:00+00:00,9.0825,9.1125,7.365,7.95,213163,,,,,,,#000000,,8.258632197346271,,0,,,0.0,0.0,0.0,0.0,46.913985213721865,-62.9875054714387,False,False,False,False,True,
2022-03-25 00:00:00+00:00,9.345,9.867,8.55,9.075,91192,,,,,,,#000000,,8.853209952241368,,0,,,0.0,0.0,0.0,0.0,48.80058081218604,-57.19081789856865,False,False,False,False,True,
2022-04-01 00:00:00+00:00,8.85,9.54,8.598,9.15,93693,,,,,,,#000000,,8.833141260951983,,0,,,0.0,0.0,0.0,0.0,49.11778757864204,-53.02242860439318,False,False,False,False,True,
2022-04-08 00:00:00+00:00,7.872,9.15,7.725,8.55,58846,,,,,,,#000000,,8.713669469937546,,0,,,0.0,0.0,0.0,0.0,47.56413135743158,-50.89779789955593,False,False,False,False,True,
2022-04-15 00:00:00+00:00,7.5105,8.4,7.05,7.65,91288,,,,,,,"rgba(239, 83, 80, 0.5)",,8.486962597105421,,0,,,0.0,0.0,0.0,0.0,45.86642807293253,-49.11493826003032,False,False,False,True,True,
2022-04-22 00:00:00+00:00,7.335,7.797,7.2375,7.5,86784,,,,,,,"rgba(239, 83, 80, 0.5)",,8.321000366598938,,0,,,0.0,0.0,0.0,0.0,44.369337007358865,-47.32626165559361,False,False,False,True,True,
2022-04-29 00:00:00+00:00,6.345,7.425,6.06,7.2,135586,,,,,,,"rgba(239, 83, 80, 0.5)",,7.987840775316053,,0,,,0.0,0.0,0.0,0.0,41.83387751413546,-46.83321948839235,False,False,False,True,True,
2022-05-06 00:00:00+00:00,5.85,6.426,5.694,6.345,128912,,,,,,,"rgba(239, 83, 80, 0.5)",,7.681404831560495,,0,,,0.0,0.0,0.0,0.0,39.38011139841378,-46.49830596414043,False,False,False,True,True,
2022-05-13 00:00:00+00:00,4.8375,5.9955,3.9765,5.9955,220341,,,,,,4.9365,"rgba(239, 83, 80, 0.5)",,6.390001719445903,,0,,,-1.0,0.0,3.9765,43.0,36.46901624075607,-46.49830596414043,False,False,False,True,True,
2022-05-20 00:00:00+00:00,5.844,6.15,4.687515,4.8,70221,,,,,,5.087305181355442,"rgba(239, 83, 80, 0.5)",,6.377390807149204,,0,,,0.0,0.0,0.0,0.0,36.71538379416078,-44.177061965312326,False,False,False,True,True,
2022-05-27 00:00:00+00:00,6.48,6.75,5.55,5.85,58889,,,,,,5.284926092942931,"rgba(239, 83, 80, 0.5)",,6.419234679447321,,0,,,0.0,0.0,0.0,0.0,38.18429943513806,-40.43039316869876,False,False,False,True,True,
