date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_55,aVWAP_BoS_CHoCH_bull_103,aVWAP_BoS_CHoCH_bull_233,aVWAP_BoS_CHoCH_bull_638,aVWAP_BoS_CHoCH_bear_76,aVWAP_BoS_CHoCH_bear_173,aVWAP_BoS_CHoCH_bear_702,aVWAP_BoS_CHoCH_bear_792,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-03 15:00:00+00:00,90.27,91.17,90.13,91.03,2106.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 16:00:00+00:00,91.0,91.1,90.77,90.94,4444.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-02-03 17:00:00+00:00,90.9,91.06,90.635,90.71,3096.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-02-03 18:00:00+00:00,90.71,90.81,90.54,90.79,5741.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,7.500000000000776,-43.249999999999304,False,False,False,True,True,
2025-02-03 19:00:00+00:00,90.8,90.94,90.7,90.73,8630.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,11.303348653973607,-40.276986211423804,False,False,False,True,True,
2025-02-03 20:00:00+00:00,90.73,90.74,90.375,90.375,20979.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,10.592434270236572,-40.276986211423804,False,False,False,True,False,
2025-02-04 15:00:00+00:00,91.39,91.47,91.02,91.19,5232.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,27.401987413337753,-26.658957143933232,False,False,False,True,True,
2025-02-04 16:00:00+00:00,91.245,91.52,91.18,91.34,2527.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,39.981771930914505,-16.417156389750666,False,False,False,True,True,
2025-02-04 17:00:00+00:00,91.375,91.61,91.265,91.405,2780.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,48.937718732505274,-9.597156744064648,False,False,True,False,True,
2025-02-04 18:00:00+00:00,91.405,91.41,91.24,91.24,2769.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,52.172693373970105,-7.71129072746254,False,False,True,False,True,
2025-02-04 19:00:00+00:00,91.24,91.495,91.24,91.395,2683.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,55.91254410398341,-4.813495226305406,False,False,True,False,True,
2025-02-04 20:00:00+00:00,91.395,91.74,91.395,91.59,8279.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,60.11187574689451,-1.1439705209418065,False,False,True,False,True,
2025-02-05 15:00:00+00:00,92.955,93.11,92.8,93.08,6386.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,68.64083141374094,6.643246989903027,False,False,True,False,True,
2025-02-05 16:00:00+00:00,93.09,93.19,92.86,93.08,8896.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,74.32680185830523,11.765811347123389,False,False,True,False,True,
2025-02-05 17:00:00+00:00,93.1,93.31,92.98,93.025,4936.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,77.40711237208447,14.67995053407185,False,False,True,False,True,
2025-02-05 18:00:00+00:00,93.03,93.26,93.03,93.22,7251.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,79.95489708801274,17.375693602756115,False,False,True,False,True,
2025-02-05 19:00:00+00:00,93.225,93.33,93.08,93.1,8939.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,79.98654211778003,18.002035614720768,False,False,True,False,True,
2025-02-05 20:00:00+00:00,93.11,93.57,93.11,93.51,22130.0,,,,,,,,,93.39666666666668,"rgba(38, 166, 154, 1.0)",,93.39666666666668,,0,,,0.0,0.0,0.0,0.0,81.2334942624967,19.984278873694464,False,False,True,False,True,
2025-02-06 15:00:00+00:00,92.36,92.68,92.015,92.055,8450.0,,,,,,,,,93.07981469369959,"rgba(239, 83, 80, 1.0)",,93.07981469369959,,0,,,0.0,0.0,0.0,0.0,70.23285744796746,19.984278873694464,False,False,True,False,False,
2025-02-06 16:00:00+00:00,92.055,92.41,91.85,91.985,13273.0,,,,,,,,,92.77770494606983,"rgba(239, 83, 80, 1.0)",,92.77770494606983,,0,,,0.0,0.0,0.0,0.0,62.53847534260324,24.394374330831965,False,False,True,False,False,
2025-02-06 17:00:00+00:00,91.985,92.23,91.875,92.18,7885.0,,,,,,,,,92.67365901271793,"rgba(239, 83, 80, 1.0)",,92.67365901271793,,0,,,0.0,0.0,0.0,0.0,58.56594687488471,20.61825465221223,False,False,True,False,False,
2025-02-06 18:00:00+00:00,92.18,92.3,92.07,92.15,5468.0,,,,,,,,,92.62583569322565,"rgba(239, 83, 80, 1.0)",,92.62583569322565,,0,,,0.0,0.0,0.0,0.0,55.72793782764284,17.707655823624677,False,False,True,False,False,
2025-02-06 19:00:00+00:00,92.15,92.165,91.315,91.32,16422.0,,,,,,,,,92.39703314862099,"rgba(239, 83, 80, 1.0)",,92.39703314862099,,0,,,0.0,0.0,0.0,0.0,49.511924752521935,11.587597876115346,False,False,False,True,False,
2025-02-06 20:00:00+00:00,91.33,91.73,91.275,91.62,22249.0,,,,,,,,,92.19853873539361,"rgba(239, 83, 80, 1.0)",,92.19853873539361,,0,,,0.0,0.0,0.0,0.0,47.36748700753307,9.23598826235304,False,False,False,True,False,
2025-02-07 15:00:00+00:00,91.505,91.505,90.89,91.02,3028.0,,,,,,,,,92.16608029590685,"rgba(239, 83, 80, 1.0)",,92.16608029590685,,0,,,0.0,0.0,0.0,0.0,43.40162453609609,5.059381991851957,False,False,False,True,False,
2025-02-07 16:00:00+00:00,90.94,91.01,90.275,90.35,4103.0,,,,,,,,,92.10150965620794,"rgba(239, 83, 80, 1.0)",,92.10150965620794,,0,,,0.0,0.0,0.0,0.0,38.61070492011845,0.14636800784082027,False,False,False,True,False,
