date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_318,aVWAP_BoS_CHoCH_bull_613,aVWAP_BoS_CHoCH_bull_646,aVWAP_BoS_CHoCH_bull_774,aVWAP_BoS_CHoCH_bear_111,aVWAP_BoS_CHoCH_bear_212,aVWAP_BoS_CHoCH_bear_328,aVWAP_BoS_CHoCH_bear_457,aVWAP_BoS_CHoCH_bear_758,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,6.8021487558,6.8895799737,6.622914759,6.6447725635,256361,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,6.6622588071,6.8755035476,6.6185431981,6.8108918776,444612,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,6.496139493,6.7322037814,6.408708275,6.6272863199,332369,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,6.6884881725,6.7846625122,6.4436807622,6.5136257366,269120,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,13.969353485530117,-37.19475930493073,False,False,False,True,True,
2022-01-07 00:00:00+00:00,6.3125339353,6.705974416,6.3037908135,6.705974416,242684,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,16.661235974808836,-35.503275550065794,False,False,False,True,True,
2022-01-10 00:00:00+00:00,6.1901302302,6.2688183263,6.0414971597,6.2688183263,338989,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,17.389478760393345,-35.470315686487496,False,False,False,True,True,
2022-01-11 00:00:00+00:00,6.3387633007,6.3912220315,5.9890384289,6.0200765113,301372,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,22.267039054786846,-31.402615377828855,False,False,False,True,True,
2022-01-12 00:00:00+00:00,6.3649926661,6.5573413455,6.3562495443,6.408708275,341681,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,26.211078288578896,-28.247714002707138,False,False,False,True,True,
2022-01-13 00:00:00+00:00,6.3300201789,6.4786532494,6.2775614481,6.4261945186,205246,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,28.352927312525857,-26.70850945785221,False,False,False,True,True,
2022-01-14 00:00:00+00:00,6.0502402815,6.2688183263,6.0327540379,6.198873352,234884,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,26.799863952492863,-26.70850945785221,False,False,False,True,True,
2022-01-18 00:00:00+00:00,5.9103503328,6.1332999385,5.8491484802,6.0677265251,372824,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,24.730102551939087,-26.70850945785221,False,False,False,True,False,
2022-01-19 00:00:00+00:00,5.6305704354,5.9628090635,5.6218273136,5.901607211,216277,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,21.81501001697214,-22.11947990057692,False,False,False,True,False,
2022-01-20 00:00:00+00:00,5.648056679,5.9531916296,5.6218273136,5.6742860443,215368,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,20.29575925677585,-23.4769280934451,False,False,False,True,False,
2022-01-21 00:00:00+00:00,5.5343960956,5.6742860443,5.307074929,5.5081667303,354904,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,18.720867873330967,-24.981196541230027,False,False,False,True,False,
2022-01-24 00:00:00+00:00,5.4819373649,5.516909852,5.1846712239,5.3857630251,364491,,,,,,,,,,5.394506146933334,#000000,,5.394506146933334,,0,,,0.0,0.0,0.0,0.0,17.425637594081223,-26.294389913707295,False,False,False,True,False,
2022-01-25 00:00:00+00:00,5.4906804867,5.5431392174,5.2895886854,5.4119923905,283448,,,,,,,,,,5.414904942796893,#000000,,5.414904942796893,,0,,,0.0,0.0,0.0,0.0,16.8060094993953,-27.049300384472158,False,False,False,True,False,
2022-01-26 00:00:00+00:00,5.6218273136,5.8054328713,5.5518823392,5.6130841918,300091,,,,,,,,,,5.492397266047249,#000000,,5.492397266047249,,0,,,0.0,0.0,0.0,0.0,19.886815962002416,-27.049300384472158,False,False,False,True,True,
2022-01-27 00:00:00+00:00,5.4294786341,5.8054328713,5.3333042944,5.6218273136,239414,,,,,,,,,,5.498514725153534,#000000,,5.498514725153534,,0,,,0.0,0.0,0.0,0.0,20.49185365028228,-27.049300384472158,False,False,False,True,True,
