date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_118,aVWAP_BoS_CHoCH_bull_172,aVWAP_BoS_CHoCH_bull_457,aVWAP_BoS_CHoCH_bull_630,aVWAP_BoS_CHoCH_bull_725,aVWAP_BoS_CHoCH_bull_762,aVWAP_BoS_CHoCH_bear_120,aVWAP_BoS_CHoCH_bear_443,aVWAP_BoS_CHoCH_bear_524,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-10 15:00:00+00:00,24.33,24.4,24.24,24.27,598.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-10 16:00:00+00:00,24.27,24.47,24.27,24.47,268.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-02-10 17:00:00+00:00,24.52,24.675,24.46,24.665,197.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-10 18:00:00+00:00,24.665,24.71,24.58,24.58,221.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,93.1949592290585,43.87546330615265,False,False,True,False,False,
2025-02-10 19:00:00+00:00,24.58,24.605,24.505,24.545,717.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,86.36624030776059,38.13791872324103,False,False,True,False,False,
2025-02-10 20:00:00+00:00,24.545,24.63,24.54,24.55,800.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,81.93834923310675,34.780301196000565,False,False,True,False,False,
2025-02-11 15:00:00+00:00,24.44,24.51,24.275,24.51,591.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,76.31322589541017,30.288987183902464,False,False,True,False,False,
2025-02-11 16:00:00+00:00,24.51,24.61,24.45,24.465,167.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,69.91843653215236,25.100284273813756,False,False,True,False,False,
2025-02-11 17:00:00+00:00,24.465,24.54,24.465,24.51,174.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,67.37921001143508,23.37960182552999,False,False,True,False,False,
2025-02-11 18:00:00+00:00,24.51,24.62,24.46,24.53,54.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,66.40126679059914,22.783305460571285,False,False,True,False,False,
2025-02-11 19:00:00+00:00,24.53,24.59,24.52,24.525,145.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,65.41101561858521,21.881051846721306,False,False,True,False,False,
2025-02-11 20:00:00+00:00,24.525,24.525,24.27,24.27,1463.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,54.714897793347326,12.052062792106682,False,False,False,False,False,
2025-02-12 15:00:00+00:00,24.97,24.97,24.74,24.945,220.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,60.60101359143379,12.052062792106682,False,False,True,False,True,
2025-02-12 16:00:00+00:00,24.89,25.01,24.8,25.01,602.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,65.07451036433392,6.223342459343463,False,False,True,False,True,
2025-02-12 17:00:00+00:00,25.01,25.04,24.78,24.91,225.0,,,,,,,,,,24.91,"rgba(38, 166, 154, 1.0)",,24.91,,0,,,0.0,0.0,0.0,0.0,65.74747317629468,6.75814977787644,False,False,True,False,True,
2025-02-12 18:00:00+00:00,24.91,24.91,24.45,24.46,369.0,,,,,,,,,,24.721565656565655,"rgba(239, 83, 80, 1.0)",,24.721565656565655,,0,,,0.0,0.0,0.0,0.0,59.00604614880236,6.75814977787644,False,False,True,False,False,
2025-02-12 19:00:00+00:00,24.46,24.5,24.37,24.4,1056.0,,,,,,,,,,24.530696969696972,"rgba(239, 83, 80, 1.0)",,24.530696969696972,,0,,,0.0,0.0,0.0,0.0,53.81365282906431,13.607425475689666,False,False,True,False,False,
2025-02-12 20:00:00+00:00,24.4,24.4,24.27,24.33,439.0,,,,,,,,,,24.489221318015,"rgba(239, 83, 80, 1.0)",,24.489221318015,,0,,,0.0,0.0,0.0,0.0,49.527718814902826,9.61526833506386,False,False,False,True,False,
2025-02-13 15:00:00+00:00,24.225,24.44,24.225,24.35,849.0,,,,,,,,,,24.445618901747224,"rgba(239, 83, 80, 1.0)",,24.445618901747224,,0,,,0.0,0.0,0.0,0.0,47.02419149619854,7.146608966486397,False,False,False,True,False,
2025-02-13 16:00:00+00:00,24.35,24.37,24.26,24.31,204.0,,,,,,,,,,24.4370300233397,"rgba(239, 83, 80, 1.0)",,24.4370300233397,,0,,,0.0,0.0,0.0,0.0,44.81076437200933,4.771943343985754,False,False,False,True,False,
2025-02-13 17:00:00+00:00,24.27,24.27,24.19,24.19,106.0,,,,,,,,,,24.429838362068967,"rgba(239, 83, 80, 1.0)",,24.429838362068967,,0,,,0.0,0.0,0.0,0.0,41.77399079858571,1.5372073301061207,False,False,False,True,False,
2025-02-13 18:00:00+00:00,24.19,24.41,24.19,24.39,369.0,,,,,,,,,,24.419653027370753,"rgba(239, 83, 80, 1.0)",,24.419653027370753,,0,,,0.0,0.0,0.0,0.0,43.57768502002605,1.5372073301061207,False,False,False,True,False,
2025-02-13 19:00:00+00:00,24.39,24.4,24.27,24.38,110.0,,,,,,,,,,24.417597263214383,"rgba(239, 83, 80, 1.0)",,24.417597263214383,,0,,,0.0,0.0,0.0,0.0,44.62369861608124,1.5372073301061207,False,False,False,True,False,
2025-02-13 20:00:00+00:00,24.385,24.42,24.16,24.165,1371.0,,,,,,,,,,24.31020530927161,"rgba(239, 83, 80, 1.0)",,24.31020530927161,,0,,,0.0,0.0,0.0,0.0,42.301131680899275,0.8018305760920299,False,False,False,True,False,
2025-02-14 15:00:00+00:00,24.89,24.89,24.63,24.63,366.0,,,,,,,,,,24.371087096173962,"rgba(239, 83, 80, 1.0)",,24.371087096173962,,0,,,0.0,0.0,0.0,0.0,47.41505241887873,0.8018305760920299,False,False,False,False,True,
2025-02-14 16:00:00+00:00,24.63,24.63,24.48,24.48,23.0,,,,,,,,,,24.372565344792235,"rgba(239, 83, 80, 1.0)",,24.372565344792235,,0,,,0.0,0.0,0.0,0.0,48.821852656129124,0.8018305760920299,False,False,False,False,True,
2025-02-14 17:00:00+00:00,24.48,24.48,24.39,24.41,140.0,,,,,,,,,,24.375796703160514,"rgba(239, 83, 80, 1.0)",,24.375796703160514,,0,,,0.0,0.0,0.0,0.0,48.866835944521,0.8018305760920299,False,False,False,False,True,
