date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_67,aVWAP_BoS_CHoCH_bull_161,aVWAP_BoS_CHoCH_bull_709,aVWAP_BoS_CHoCH_bear_635,aVWAP_BoS_CHoCH_bear_682,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-10 15:00:00+00:00,52.5,52.5,52.5,52.5,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-10 16:00:00+00:00,52.5,52.5,52.5,52.5,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-10 17:00:00+00:00,52.5,52.5,52.5,52.5,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-10 18:00:00+00:00,52.5,52.5,52.5,52.5,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-10 19:00:00+00:00,52.5,52.5,52.5,52.5,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-10 20:00:00+00:00,52.5,52.5,52.5,52.5,30.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-11 15:00:00+00:00,52.5,52.5,52.5,52.5,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-11 16:00:00+00:00,52.5,52.5,52.5,52.5,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-11 17:00:00+00:00,52.5,52.5,52.5,52.5,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-11 18:00:00+00:00,52.5,52.5,52.5,52.5,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-11 19:00:00+00:00,52.5,52.5,52.5,52.5,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-11 20:00:00+00:00,52.5,52.5,52.5,52.5,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-12 15:00:00+00:00,52.6,52.6,52.6,52.6,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-02-12 16:00:00+00:00,52.6,52.6,52.6,52.6,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-12 17:00:00+00:00,52.6,52.6,52.6,52.6,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-12 18:00:00+00:00,52.6,52.6,52.6,52.6,0.0,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-12 19:00:00+00:00,52.6,52.995,52.6,52.995,50.0,,,,,,52.86333333333333,"rgba(38, 166, 154, 1.0)",,52.86333333333333,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-12 20:00:00+00:00,53.055,53.06,53.045,53.06,1220.0,,,,,,53.04745406824148,"rgba(38, 166, 154, 1.0)",,53.04745406824148,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-13 15:00:00+00:00,53.06,53.06,53.06,53.06,0.0,,,,,,53.04745406824148,"rgba(38, 166, 154, 1.0)",,53.04745406824148,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-13 16:00:00+00:00,53.06,53.06,53.06,53.06,0.0,,,,,,53.04745406824148,"rgba(38, 166, 154, 1.0)",,53.04745406824148,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-13 17:00:00+00:00,53.06,53.415,53.06,53.415,50.0,,,,,,53.056893939393944,"rgba(38, 166, 154, 1.0)",,53.056893939393944,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-13 18:00:00+00:00,53.415,53.415,53.415,53.415,0.0,,,,,,53.056893939393944,"rgba(38, 166, 154, 1.0)",,53.056893939393944,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-13 19:00:00+00:00,53.415,53.415,53.355,53.355,100.0,,,,,,53.07929577464789,"rgba(38, 166, 154, 1.0)",,53.07929577464789,,0,,,0.0,0.0,0.0,0.0,96.67884725418025,47.010962528762235,False,False,True,False,False,
2025-02-13 20:00:00+00:00,53.355,53.355,53.355,53.355,0.0,,,,,,53.07929577464789,"rgba(38, 166, 154, 1.0)",,53.07929577464789,,0,,,0.0,0.0,0.0,0.0,94.46474542363376,45.217540046019565,False,False,True,False,False,
2025-02-14 15:00:00+00:00,53.805,53.805,53.805,53.805,0.0,,,,,,53.07929577464789,"rgba(38, 166, 154, 1.0)",,53.07929577464789,,0,,,0.0,0.0,0.0,0.0,94.60295503569361,45.217540046019565,False,False,True,False,True,
2025-02-14 16:00:00+00:00,53.805,53.805,53.805,53.805,0.0,,,,,,53.07929577464789,"rgba(38, 166, 154, 1.0)",,53.07929577464789,,0,,,0.0,0.0,0.0,0.0,94.69509477706686,45.217540046019565,False,False,True,False,True,
2025-02-14 17:00:00+00:00,53.805,53.805,53.645,53.645,85.0,,,,,,53.46470321151717,"rgba(38, 166, 154, 1.0)",,53.46470321151717,,0,,,0.0,0.0,0.0,0.0,89.08047302619661,40.81683394265866,False,False,True,False,False,
2025-02-14 18:00:00+00:00,53.645,53.67,53.645,53.65,2.0,,,,,,53.46439256649048,"rgba(38, 166, 154, 1.0)",,53.46439256649048,,0,,,0.0,0.0,0.0,0.0,85.38368267542924,37.80411060348479,False,False,True,False,False,
2025-02-14 19:00:00+00:00,53.65,53.65,53.635,53.635,1300.0,,,,,,53.52940952755954,"rgba(38, 166, 154, 1.0)",,53.52940952755954,,0,,,0.0,0.0,0.0,0.0,82.3804344346259,35.4421729570594,False,False,True,False,False,
2025-02-14 20:00:00+00:00,53.635,53.635,53.58,53.58,5.0,,,,,,53.529482819934266,"rgba(38, 166, 154, 1.0)",,53.529482819934266,,0,,,0.0,0.0,0.0,0.0,78.37346651933585,32.12387107280291,False,False,True,False,False,
2025-02-17 15:00:00+00:00,53.58,53.58,53.58,53.58,0.0,,,,,,53.529482819934266,"rgba(38, 166, 154, 1.0)",,53.529482819934266,,0,,,0.0,0.0,0.0,0.0,75.70215457580915,30.010420401351666,False,False,True,False,False,
2025-02-17 16:00:00+00:00,53.58,53.58,53.58,53.58,0.0,,,,,,53.529482819934266,"rgba(38, 166, 154, 1.0)",,53.529482819934266,,0,,,0.0,0.0,0.0,0.0,73.92127994679134,28.592333816342247,False,False,True,False,False,
2025-02-17 17:00:00+00:00,53.58,53.58,53.58,53.58,0.0,,,,,,53.529482819934266,"rgba(38, 166, 154, 1.0)",,53.529482819934266,,0,,,0.0,0.0,0.0,0.0,72.73403019411282,27.569151232314894,False,False,True,False,False,
2025-02-17 18:00:00+00:00,53.58,53.58,53.58,53.58,0.0,,,,,,53.529482819934266,"rgba(38, 166, 154, 1.0)",,53.529482819934266,,0,,,0.0,0.0,0.0,0.0,71.94253035899379,26.768399527116443,False,False,True,False,False,
2025-02-17 19:00:00+00:00,53.58,53.58,53.58,53.58,0.0,,,,,,53.529482819934266,"rgba(38, 166, 154, 1.0)",,53.529482819934266,,0,,,0.0,0.0,0.0,0.0,71.41486380224778,26.09454366246929,False,False,True,False,False,
2025-02-17 20:00:00+00:00,53.58,53.58,53.58,53.58,0.0,,,,,,53.529482819934266,"rgba(38, 166, 154, 1.0)",,53.529482819934266,,0,,,0.0,0.0,0.0,0.0,71.06308609775044,25.4971953769561,False,False,True,False,False,
2025-02-18 15:00:00+00:00,53.58,53.58,53.58,53.58,0.0,,,,,,53.529482819934266,"rgba(38, 166, 154, 1.0)",,53.529482819934266,,0,,,0.0,0.0,0.0,0.0,70.82856762808554,24.951599211239312,False,False,True,False,False,
2025-02-18 16:00:00+00:00,53.58,53.58,53.58,53.58,0.0,,,,,,53.529482819934266,"rgba(38, 166, 154, 1.0)",,53.529482819934266,,0,,,0.0,0.0,0.0,0.0,70.67222198164227,24.44687714064102,False,False,True,False,False,
2025-02-18 17:00:00+00:00,53.58,53.58,53.58,53.58,0.0,,,,,,53.529482819934266,"rgba(38, 166, 154, 1.0)",,53.529482819934266,,0,,,0.0,0.0,0.0,0.0,70.56799155068009,23.979122634955885,False,False,True,False,False,
2025-02-18 18:00:00+00:00,53.58,53.58,53.58,53.58,0.0,,,,,,53.529482819934266,"rgba(38, 166, 154, 1.0)",,53.529482819934266,,0,,,0.0,0.0,0.0,0.0,70.4985045967053,23.54748372518486,False,False,True,False,False,
2025-02-18 19:00:00+00:00,53.58,53.58,53.58,53.58,0.0,,,,,,53.529482819934266,"rgba(38, 166, 154, 1.0)",,53.529482819934266,,0,,,0.0,0.0,0.0,0.0,70.45217996072212,23.152055135951215,False,False,True,False,False,
2025-02-18 20:00:00+00:00,53.58,53.97,53.58,53.97,1.0,,,,,,53.7291556948975,"rgba(38, 166, 154, 1.0)",,53.7291556948975,,0,,,0.0,0.0,0.0,0.0,77.30290955543472,24.249382957823826,False,False,True,False,True,
2025-02-19 15:00:00+00:00,53.97,53.97,53.97,53.97,0.0,,,,,,53.7291556948975,"rgba(38, 166, 154, 1.0)",,53.7291556948975,,0,,,0.0,0.0,0.0,0.0,81.87006261857647,28.25562486823148,False,False,True,False,True,
2025-02-19 16:00:00+00:00,53.97,53.97,53.97,53.97,0.0,,,,,,53.7291556948975,"rgba(38, 166, 154, 1.0)",,53.7291556948975,,0,,,0.0,0.0,0.0,0.0,84.91483132733762,30.78151107838049,False,False,True,False,True,
2025-02-19 17:00:00+00:00,53.97,53.97,53.97,53.97,0.0,,,,,,53.7291556948975,"rgba(38, 166, 154, 1.0)",,53.7291556948975,,0,,,0.0,0.0,0.0,0.0,86.9446771331784,32.441620314483714,False,False,True,False,True,
2025-02-19 18:00:00+00:00,53.97,53.97,53.97,53.97,0.0,,,,,,53.7291556948975,"rgba(38, 166, 154, 1.0)",,53.7291556948975,,0,,,0.0,0.0,0.0,0.0,88.29790767040558,33.60301866610392,False,False,True,False,True,
2025-02-19 19:00:00+00:00,53.97,53.97,53.97,53.97,0.0,,,,,,53.7291556948975,"rgba(38, 166, 154, 1.0)",,53.7291556948975,,0,,,0.0,0.0,0.0,0.0,89.20006136189036,34.47997994982384,False,False,True,False,True,
