date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_81,aVWAP_BoS_CHoCH_bull_117,aVWAP_BoS_CHoCH_bull_139,aVWAP_BoS_CHoCH_bull_152,aVWAP_BoS_CHoCH_bear_145,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,132.7100344707,133.4988737451,128.7950543682,129.058000793,2410330,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,126.8375643169,132.7879445225,126.0195087731,132.5736918801,4736284,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,122.338258826,126.613572918,121.578635821,126.1948063897,6786898,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-21 00:00:00+00:00,119.4945419356,123.1222287221,118.8249050404,121.5688970645,4106153,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,120.3125974794,121.3838606915,116.3197073251,118.3551074281,7627060,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,1.9211557672906727,-48.18390743873304,False,False,False,True,True,
2022-02-04 00:00:00+00:00,119.8061821427,123.1563143698,119.2705505367,120.0691285675,5944126,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,3.2113877298958426,-47.04303244110062,False,False,False,True,True,
2022-02-11 00:00:00+00:00,117.4883581019,121.578635821,116.709257584,119.4458481532,5793945,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,3.814590761456402,-46.58319318646397,False,False,False,True,True,
2022-02-18 00:00:00+00:00,117.838953335,119.7574883604,115.1607953047,117.07933033,9843066,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,4.983690452107896,-45.581576152666095,False,False,False,True,True,
2022-02-25 00:00:00+00:00,120.7703190337,120.8969228678,112.7262035737,117.4980968584,6491230,,,,,,,"rgba(239, 83, 80, 0.5)",,118.13114849173333,,0,,,0.0,0.0,0.0,0.0,10.987914344725429,-40.02510487263004,False,False,False,True,True,
2022-03-04 00:00:00+00:00,131.5477040934,131.8306443455,119.4555869097,120.0496510546,6094991,,,,,,,"rgba(239, 83, 80, 0.5)",,122.72200304116386,,0,,,0.0,0.0,0.0,0.0,24.500597433895983,-27.578378808635016,False,False,False,True,True,
