date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_101,aVWAP_BoS_CHoCH_bull_158,aVWAP_BoS_CHoCH_bear_24,aVWAP_BoS_CHoCH_bear_66,aVWAP_BoS_CHoCH_bear_112,aVWAP_BoS_CHoCH_bear_139,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,35.53,42.55,35.0,42.32,111704,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,37.49,40.1999,35.0,36.05,58937,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,35.97,37.86,34.5,37.09,41487,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,87.03366696997269,-8.348498635122915,False,False,True,False,True,
2022-01-21 00:00:00+00:00,32.98,36.34,32.41,35.5,43974,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,70.14301153980065,-8.348498635122915,False,False,True,False,True,
2022-01-28 00:00:00+00:00,33.0,36.48,29.4101,32.0,56852,,,,,,,,"rgba(38, 166, 154, 0.5)",,32.963366666666666,,0,,,0.0,0.0,0.0,0.0,58.15016483326796,-8.348498635122915,False,False,True,False,False,
2022-02-04 00:00:00+00:00,35.99,37.0,32.95,33.0,27725,,,,,,,,"rgba(38, 166, 154, 0.5)",,33.73370406138785,,0,,,0.0,0.0,0.0,0.0,56.94491963048904,-8.348498635122915,False,False,True,False,False,
2022-02-11 00:00:00+00:00,40.38,43.95,34.87,35.49,49569,,,,,,,,"rgba(38, 166, 154, 0.5)",,37.84199611517799,,0,,,0.0,0.0,0.0,0.0,60.83173320105625,-8.348498635122915,False,False,True,False,False,
2022-02-18 00:00:00+00:00,36.54,41.25,35.6,40.0,17775,,,,,,,,"rgba(38, 166, 154, 0.5)",,37.69440391598282,,0,,,0.0,0.0,0.0,0.0,58.51554629830942,-8.348498635122915,False,False,True,False,False,
2022-02-25 00:00:00+00:00,35.05,39.68,31.05,35.0,21127,,,,,,,,"rgba(38, 166, 154, 0.5)",,37.165973839492594,,0,,,0.0,0.0,0.0,0.0,55.42926793387429,-8.348498635122915,False,False,True,False,False,
2022-03-04 00:00:00+00:00,34.5,39.69,33.01,35.5,30745,,,,,,,,#000000,,36.81377052719721,,0,,,0.0,0.0,0.0,0.0,52.73088433945159,-8.348498635122915,False,False,False,False,False,
2022-03-11 00:00:00+00:00,34.35,35.99,31.51,34.5,26297,,,,,,,,#000000,,36.36456388408604,,0,,,0.0,0.0,0.0,0.0,50.66583213161382,-8.348498635122915,False,False,False,False,False,
2022-03-18 00:00:00+00:00,35.57,36.61,33.0,34.0,29360,,,,,,,,#000000,,36.16502482046353,,0,,,0.0,0.0,0.0,0.0,50.49329525080819,-8.348498635122915,False,False,False,False,False,
2022-03-25 00:00:00+00:00,37.0,37.81,34.54,35.9,24847,,,,,,,,#000000,,36.18644310549843,,0,,,0.0,0.0,0.0,0.0,51.72647465426094,-8.348498635122915,False,False,False,False,False,
2022-04-01 00:00:00+00:00,36.77,37.71,34.0,36.99,21085,,,,,,,,#000000,,36.17860024679675,,0,,,0.0,0.0,0.0,0.0,52.354901813598026,-8.348498635122915,False,False,False,False,False,
2022-04-08 00:00:00+00:00,35.02,39.0,34.7,37.0,11995,,,,,,,,#000000,,36.19909624284444,,0,,,0.0,0.0,0.0,0.0,51.01434773538302,-8.348498635122915,False,False,False,False,False,
2022-04-15 00:00:00+00:00,33.0,36.28,33.0,35.0,14546,,,,,,,,#000000,,35.733713432470005,,0,,,0.0,0.0,0.0,0.0,48.346451640997984,-8.348498635122915,False,False,False,False,False,
2022-04-22 00:00:00+00:00,30.9,33.99,29.61,33.0,21223,,,,,,,,"rgba(239, 83, 80, 0.5)",,34.991901092333094,,0,,,0.0,0.0,0.0,0.0,44.97942454781965,-8.348498635122915,False,False,False,True,False,
2022-04-29 00:00:00+00:00,30.47,33.0,28.0,30.0,26153,,,,,,,,"rgba(239, 83, 80, 0.5)",,34.36107763873373,,0,,,0.0,0.0,0.0,0.0,42.30051669590899,-8.348498635122915,False,False,False,True,False,
2022-05-06 00:00:00+00:00,28.27,31.0,28.1,30.15,12368,,,,,,,,"rgba(239, 83, 80, 0.5)",,34.05421139703557,,0,,,0.0,0.0,0.0,0.0,39.10871589484114,12.851871024521515,False,False,False,True,False,
2022-05-13 00:00:00+00:00,24.51,28.25,21.56,28.1,55313,,,,,,,,"rgba(239, 83, 80, 0.5)",,32.16625322385446,,0,,,0.0,0.0,0.0,0.0,35.16508670403321,7.680914331927951,False,False,False,True,False,
2022-05-20 00:00:00+00:00,19.86,24.99,17.67,24.99,86624,,,,,,,,"rgba(239, 83, 80, 0.5)",,27.406532935820525,,0,,,0.0,0.0,0.0,0.0,30.912029424453994,2.368963697085242,False,False,False,True,False,
2022-05-27 00:00:00+00:00,20.54,22.0,19.0,21.0,21998,,,,,,,,"rgba(239, 83, 80, 0.5)",,27.035117138715574,,0,,,0.0,0.0,0.0,0.0,28.561618450875432,-0.9988889995092194,False,False,False,True,False,
2022-06-03 00:00:00+00:00,19.11,21.0,18.6,20.54,18833,,,,,,,,"rgba(239, 83, 80, 0.5)",,26.68474699507634,,0,,,0.0,0.0,0.0,0.0,26.47002888415095,-4.074440652075239,False,False,False,True,False,
2022-06-10 00:00:00+00:00,18.52,20.0,18.0,19.25,32127,,,,,,,,"rgba(239, 83, 80, 0.5)",,26.09560722138268,,0,,,0.0,0.0,0.0,0.0,24.809882790198998,-6.701136141983085,False,False,False,True,False,
2022-06-17 00:00:00+00:00,17.54,19.2,16.45,19.2,27312,,,,,,,17.73,"rgba(239, 83, 80, 0.5)",,22.61337237966726,,0,,,-1.0,0.0,16.45,38.0,23.34982467121907,-9.110252043044689,False,False,False,True,False,
2022-06-24 00:00:00+00:00,18.87,19.56,17.52,17.8,18465,,,,,,,18.101099023527098,"rgba(239, 83, 80, 0.5)",,22.52516953867723,,0,,,0.0,0.0,0.0,0.0,23.758786992771363,-9.679608260278414,False,False,False,True,False,
2022-07-01 00:00:00+00:00,21.61,34.5,18.0,18.8,314032,,,24.703333333333333,,,,24.28334595113889,"rgba(239, 83, 80, 0.5)",,23.859595874558373,,0,,,0.0,0.0,0.0,0.0,26.684885880369556,-9.679608260278414,False,False,False,True,False,
2022-07-08 00:00:00+00:00,22.57,24.99,19.54,21.6,43407,,,24.419571096979716,,,,24.060903911021768,"rgba(239, 83, 80, 0.5)",,23.713942764648905,,0,,,0.0,0.0,0.0,0.0,29.60438364880011,-9.679608260278414,False,False,False,True,False,
2022-07-15 00:00:00+00:00,23.79,23.92,21.06,22.57,36885,,,24.279613270643768,,,,23.958284931591756,"rgba(239, 83, 80, 0.5)",,23.652189333599257,,0,,,0.0,0.0,0.0,0.0,32.708410317496025,-9.679608260278414,False,False,False,True,False,
2022-07-22 00:00:00+00:00,19.32,22.98,17.04,22.02,141909,,,23.088833106752723,,,,22.892682264732983,"rgba(239, 83, 80, 0.5)",,22.81023795373336,,0,,,0.0,0.0,0.0,0.0,32.82641045784657,-9.679608260278414,False,False,False,True,False,
2022-07-29 00:00:00+00:00,17.5204,19.76,16.84,19.76,90038,,,22.36298945408617,,,,22.217838692355087,"rgba(239, 83, 80, 0.5)",,21.04932337773805,,0,,,0.0,0.0,0.0,0.0,32.22342991112653,-9.679608260278414,False,False,False,True,False,
2022-08-05 00:00:00+00:00,19.88,23.6,17.16,17.32,337485,,,21.610229734912156,,,,21.530669444869595,"rgba(239, 83, 80, 0.5)",,21.02577939837494,,0,,,0.0,0.0,0.0,0.0,33.62539508374252,-9.679608260278414,False,False,False,True,True,
2022-08-12 00:00:00+00:00,19.96,20.92,19.2484,19.4,80578,,,21.48929107622657,,,,21.418150950314427,"rgba(239, 83, 80, 0.5)",,20.960862798530886,,0,,,0.0,0.0,0.0,0.0,34.68700594442236,-9.679608260278414,False,False,False,True,True,
2022-08-19 00:00:00+00:00,21.44,23.0,20.0,20.4,95782,,,21.48851052594648,,,,21.4231312985009,"rgba(239, 83, 80, 0.5)",,21.034799245978455,,0,,,0.0,0.0,0.0,0.0,36.56059463364521,-9.679608260278414,False,False,False,True,True,
