date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bear_123,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-19 17:00:00+00:00,41.305,41.42,41.165,41.215,5736.0,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-20 17:00:00+00:00,40.91,41.55,40.905,41.105,25770.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2023-12-21 17:00:00+00:00,41.87,42.18,41.665,42.12,7510.0,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,30.404393409885017,-95.60659011482753,False,False,False,True,True,
2023-12-22 17:00:00+00:00,42.035,42.16,41.78,42.11,4940.0,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,50.36968210109134,-74.59739095175334,False,False,True,False,True,
2023-12-25 17:00:00+00:00,42.11,42.11,42.11,42.11,0.0,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,63.67987456189556,-58.95143211292033,False,False,True,False,True,
2023-12-26 17:00:00+00:00,42.33,42.46,42.27,42.45,1412.0,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,73.52665334019153,-45.68918846352288,False,False,True,False,True,
2023-12-27 17:00:00+00:00,42.58,42.775,42.51,42.585,5554.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,80.35904315355924,-34.58550644183843,False,False,True,False,True,
2023-12-28 17:00:00+00:00,42.455,42.545,42.26,42.29,7129.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,77.84215287047243,-32.022676756095294,False,False,True,False,True,
2023-12-29 17:00:00+00:00,42.115,42.24,41.96,42.03,3264.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,71.72718168505585,-32.022676756095294,False,False,True,False,True,
2024-01-01 17:00:00+00:00,42.03,42.03,42.03,42.03,0.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,67.65053422811147,-32.022676756095294,False,False,True,False,True,
2024-01-02 17:00:00+00:00,40.935,41.065,40.53,40.65,11105.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,54.00127732512294,-32.022676756095294,False,False,False,False,True,
2024-01-03 17:00:00+00:00,40.045,40.085,39.795,39.82,5437.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,42.48389497880085,-32.022676756095294,False,False,False,True,False,
2024-01-04 17:00:00+00:00,39.92,40.125,39.7,39.755,13015.0,,,"rgba(239, 83, 80, 1.0)",,39.86000000000001,,0,,,0.0,0.0,0.0,0.0,34.65411141747367,-32.022676756095294,False,False,False,True,False,
2024-01-05 17:00:00+00:00,40.245,40.41,40.045,40.14,4839.0,,,"rgba(38, 166, 154, 1.0)",,39.95169905903439,,0,,,0.0,0.0,0.0,0.0,33.07295803139009,-32.022676756095294,False,False,False,True,False,
2024-01-08 17:00:00+00:00,40.99,41.3,40.875,41.29,8129.0,,,"rgba(38, 166, 154, 1.0)",,40.32816187507216,,0,,,0.0,0.0,0.0,0.0,39.30095575715288,-32.022676756095294,False,False,False,True,False,
2024-01-09 17:00:00+00:00,41.08,41.17,40.85,40.87,10732.0,,,"rgba(38, 166, 154, 1.0)",,40.513826047482866,,0,,,0.0,0.0,0.0,0.0,41.494365668810275,-32.022676756095294,False,False,False,True,False,
2024-01-10 17:00:00+00:00,41.455,41.795,41.395,41.57,5750.0,,,"rgba(38, 166, 154, 1.0)",,40.6590947054437,,0,,,0.0,0.0,0.0,0.0,46.12265328126174,-31.77949623515945,False,False,False,True,False,
2024-01-11 17:00:00+00:00,41.485,42.18,41.47,42.17,4845.0,,,"rgba(38, 166, 154, 1.0)",,41.3651358768407,,0,,,0.0,0.0,0.0,0.0,51.36098685915619,-24.22328951423315,False,False,True,False,True,
2024-01-12 17:00:00+00:00,41.73,41.74,41.54,41.585,14161.0,,,"rgba(38, 166, 154, 1.0)",,41.34230761791655,,0,,,0.0,0.0,0.0,0.0,52.02908237923124,-21.115193679689654,False,False,True,False,True,
2024-01-15 17:00:00+00:00,41.585,41.585,41.585,41.585,0.0,,,"rgba(38, 166, 154, 1.0)",,41.34230761791655,,0,,,0.0,0.0,0.0,0.0,52.474479392614604,-18.226965124027984,False,False,True,False,True,
2024-01-16 17:00:00+00:00,40.105,40.42,40.055,40.33,16110.0,,,"rgba(38, 166, 154, 1.0)",,40.93918522244158,,0,,,0.0,0.0,0.0,0.0,47.94829066078634,-18.226965124027984,False,False,False,True,True,
2024-01-17 17:00:00+00:00,39.72,39.96,39.54,39.94,10209.0,,39.81333333333333,"rgba(239, 83, 80, 1.0)",,40.4318980768162,,0,,,0.0,0.0,0.0,0.0,43.80825548312536,-18.226965124027984,False,False,False,True,True,
2024-01-18 17:00:00+00:00,40.785,41.04,40.45,40.915,3874.0,,40.08520746053161,"rgba(239, 83, 80, 1.0)",,40.524644077426224,,0,,,0.0,0.0,0.0,0.0,45.25669215093869,-18.226965124027984,False,False,False,True,True,
