date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_107,aVWAP_BoS_CHoCH_bear_98,aVWAP_BoS_CHoCH_bear_251,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-19 17:00:00+00:00,35.39,35.89,35.39,35.89,34.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-20 17:00:00+00:00,36.07,36.4,36.07,36.09,30.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2023-12-21 17:00:00+00:00,36.09,36.09,36.09,36.09,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-22 17:00:00+00:00,36.09,36.09,36.09,36.09,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-25 17:00:00+00:00,36.09,36.09,36.09,36.09,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-26 17:00:00+00:00,36.09,36.09,36.09,36.09,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-27 17:00:00+00:00,34.77,35.15,34.77,35.15,10.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,70.1867203268597,23.16804829417373,False,False,True,False,False,
2023-12-28 17:00:00+00:00,35.01,35.225,35.01,35.225,1.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,52.52679182758965,9.062909425219104,False,False,False,True,False,
2023-12-29 17:00:00+00:00,35.34,35.34,35.34,35.34,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,43.889374114742445,3.3028541431533114,False,False,False,True,False,
2024-01-01 17:00:00+00:00,35.34,35.34,35.34,35.34,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,38.131095639510974,-0.4146237299913409,False,False,False,True,False,
2024-01-02 17:00:00+00:00,35.51,35.745,34.36,35.02,165.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,31.756765501804182,-5.303579693811798,False,False,False,True,False,
2024-01-03 17:00:00+00:00,35.1,35.1,34.09,34.09,108.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,24.44657549285342,-11.449697422755591,False,False,False,True,False,
2024-01-04 17:00:00+00:00,35.55,35.55,34.95,34.95,7.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,29.626172119955267,-11.449697422755591,False,False,False,True,True,
2024-01-05 17:00:00+00:00,34.95,34.95,34.3,34.58,20.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,31.22223141331195,-11.449697422755591,False,False,False,True,True,
2024-01-08 17:00:00+00:00,34.29,34.29,34.0,34.05,6.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,30.18292122590819,-11.449697422755591,False,False,False,True,True,
2024-01-09 17:00:00+00:00,34.27,34.42,34.17,34.17,15.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,30.559370936324527,-11.449697422755591,False,False,False,True,True,
2024-01-10 17:00:00+00:00,34.17,34.37,34.17,34.34,11.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,32.330430668257215,-11.449697422755591,False,False,False,True,True,
2024-01-11 17:00:00+00:00,34.72,34.72,34.27,34.27,36.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,33.1543579245266,-11.449697422755591,False,False,False,True,True,
2024-01-12 17:00:00+00:00,34.27,34.33,33.99,34.01,11.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,32.417633256145194,-11.449697422755591,False,False,False,True,True,
2024-01-15 17:00:00+00:00,34.01,34.01,34.01,34.01,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,31.926483477224252,-11.449697422755591,False,False,False,True,True,
2024-01-16 17:00:00+00:00,34.58,34.58,34.35,34.35,24.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,35.167588137076706,-11.449697422755591,False,False,False,True,True,
2024-01-17 17:00:00+00:00,34.35,34.35,33.97,33.97,5.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,35.06357943406456,-11.449697422755591,False,False,False,True,True,
2024-01-18 17:00:00+00:00,33.93,34.27,33.93,34.27,40.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,37.742215453575234,-11.449697422755591,False,False,False,True,True,
2024-01-19 17:00:00+00:00,34.27,34.28,33.995,34.27,304.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,39.52797279991569,-17.438678734948745,False,False,False,True,True,
2024-01-22 17:00:00+00:00,34.27,34.4,34.27,34.4,35.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,41.949418077005355,-14.672605765834305,False,False,False,True,True,
2024-01-23 17:00:00+00:00,34.47,34.52,34.2,34.25,578.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,42.351810313064504,-13.825010076771633,False,False,False,True,True,
2024-01-24 17:00:00+00:00,34.49,34.49,33.78,34.32,37.0,,,,,"rgba(239, 83, 80, 1.0)",,34.196666666666665,,0,,,0.0,0.0,0.0,0.0,43.362696571728364,-12.383209418458456,False,False,False,True,True,
2024-01-25 17:00:00+00:00,34.32,34.7,33.9,34.11,30.0,,,,,"rgba(239, 83, 80, 1.0)",,34.21457711442786,,0,,,0.0,0.0,0.0,0.0,42.26929058088483,-12.383209418458456,False,False,False,True,True,
2024-01-26 17:00:00+00:00,34.11,34.11,34.11,34.11,0.0,,,,,"rgba(239, 83, 80, 1.0)",,34.21457711442786,,0,,,0.0,0.0,0.0,0.0,41.5403532536558,-12.383209418458456,False,False,False,True,True,
2024-01-29 17:00:00+00:00,34.635,34.88,34.635,34.635,6.0,,,,34.716666666666676,"rgba(38, 166, 154, 1.0)",,34.48625570776257,,0,,,0.0,0.0,0.0,0.0,46.44457781809764,-8.549947133817113,False,False,False,True,True,
2024-01-30 17:00:00+00:00,34.635,34.635,34.635,34.635,0.0,,,,34.716666666666676,"rgba(38, 166, 154, 1.0)",,34.48625570776257,,0,,,0.0,0.0,0.0,0.0,49.71406086105887,-5.432982333837266,False,False,False,False,True,
2024-01-31 17:00:00+00:00,34.635,34.635,34.04,34.04,20.0,,,,34.348717948717955,"rgba(38, 166, 154, 1.0)",,34.30039840088227,,0,,,0.0,0.0,0.0,0.0,46.6607543514856,-5.432982333837266,False,False,False,True,False,
2024-02-01 17:00:00+00:00,34.04,34.04,34.04,34.04,0.0,,,,34.348717948717955,"rgba(38, 166, 154, 1.0)",,34.30039840088227,,0,,,0.0,0.0,0.0,0.0,44.62521667843676,-5.432982333837266,False,False,False,True,False,
2024-02-02 17:00:00+00:00,33.92,33.92,33.92,33.92,0.0,,,,34.348717948717955,"rgba(38, 166, 154, 1.0)",,34.30039840088227,,0,,,0.0,0.0,0.0,0.0,42.36927054752188,-2.089341759626315,False,False,False,True,False,
2024-02-05 17:00:00+00:00,33.92,33.92,33.52,33.52,7.0,,,,34.20121212121212,"rgba(239, 83, 80, 1.0)",,34.205689393939394,,0,,,0.0,0.0,0.0,0.0,38.34659671702017,-5.879323394423714,False,False,False,True,False,
