date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_33,aVWAP_BoS_CHoCH_bull_55,aVWAP_BoS_CHoCH_bull_110,aVWAP_BoS_CHoCH_bull_160,aVWAP_BoS_CHoCH_bear_149,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,118.47,122.47,115.53,118.85,492292,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,120.62,126.2799,115.66,119.38,1119985,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,118.1,121.31,116.38,119.27,727307,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,84.0942562592047,-21.575846833578858,False,False,True,False,True,
2022-01-21 00:00:00+00:00,112.71,117.05,109.76,117.05,1205821,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,65.63276838446671,-21.575846833578858,False,False,True,False,True,
2022-01-28 00:00:00+00:00,109.4,115.31,103.395,110.92,1382831,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,50.94633566962759,-21.575846833578858,False,False,False,False,False,
2022-02-04 00:00:00+00:00,99.72,113.37,97.54,108.44,2355929,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,38.59474153105702,-21.575846833578858,False,False,False,True,False,
2022-02-11 00:00:00+00:00,100.52,103.785,96.85,99.49,795779,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,30.79935850778872,-21.575846833578858,False,False,False,True,False,
2022-02-18 00:00:00+00:00,101.79,104.03,98.7,101.02,1033193,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,26.80595005582648,30.832933032531542,False,False,False,True,False,
2022-02-25 00:00:00+00:00,101.1,102.63,95.23,101.37,573771,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,23.785713169991627,26.306193972154247,False,False,False,True,False,
2022-03-04 00:00:00+00:00,96.05,101.69,95.225,99.63,828515,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,20.63143625298293,21.350368334126628,False,False,False,True,False,
2022-03-11 00:00:00+00:00,96.97,99.205,93.58,96.35,744478,,,,,,,"rgba(239, 83, 80, 0.5)",,96.585,,0,,,0.0,0.0,0.0,0.0,19.38212522836727,17.997584952871648,False,False,False,True,False,
2022-03-18 00:00:00+00:00,105.09,105.12,95.166,96.64,857535,,,,,,,"rgba(239, 83, 80, 0.5)",,99.37223377712913,,0,,,0.0,0.0,0.0,0.0,25.08746307715871,17.997584952871648,False,False,False,True,False,
2022-03-25 00:00:00+00:00,105.18,106.1699,102.62,104.59,497724,,,,,,,"rgba(239, 83, 80, 0.5)",,100.62485374082563,,0,,,0.0,0.0,0.0,0.0,29.219264304418495,17.997584952871648,False,False,False,True,False,
2022-04-01 00:00:00+00:00,107.44,107.96,101.88,104.53,717009,,,,,,,"rgba(239, 83, 80, 0.5)",,101.93201671687825,,0,,,0.0,0.0,0.0,0.0,33.564869275665174,17.997584952871648,False,False,False,True,False,
2022-04-08 00:00:00+00:00,98.25,108.37,97.89,107.38,673871,,,,,,,"rgba(239, 83, 80, 0.5)",,101.67629590783902,,0,,,0.0,0.0,0.0,0.0,33.36589063193217,17.997584952871648,False,False,False,True,False,
2022-04-15 00:00:00+00:00,95.41,99.34,95.4,98.04,590774,,,,,,,"rgba(239, 83, 80, 0.5)",,100.18679282377289,,0,,,0.0,0.0,0.0,0.0,32.47886867695961,17.997584952871648,False,False,False,True,False,
2022-04-22 00:00:00+00:00,97.66,104.7,94.87,95.23,837055,,,,,,,"rgba(239, 83, 80, 0.5)",,99.97612778785096,,0,,,0.0,0.0,0.0,0.0,33.10223107730624,17.997584952871648,False,False,False,True,False,
2022-04-29 00:00:00+00:00,98.19,102.46,95.64,97.46,770518,,,,,,,"rgba(239, 83, 80, 0.5)",,99.78344012379048,,0,,,0.0,0.0,0.0,0.0,33.840050394937236,17.189138975971247,False,False,False,True,False,
2022-05-06 00:00:00+00:00,89.36,99.68,87.43,97.84,2073024,,,,,,,"rgba(239, 83, 80, 0.5)",,97.22019737856169,,0,,,0.0,0.0,0.0,0.0,32.138385971207576,13.313670084145969,False,False,False,True,False,
2022-05-13 00:00:00+00:00,90.74,91.43,85.18,88.15,1105361,,,,,,,"rgba(239, 83, 80, 0.5)",,96.00522769989031,,0,,,0.0,0.0,0.0,0.0,31.65046665075178,10.70100099137722,False,False,False,True,False,
