date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_230,aVWAP_BoS_CHoCH_bull_306,aVWAP_BoS_CHoCH_bull_362,aVWAP_BoS_CHoCH_bull_517,aVWAP_BoS_CHoCH_bull_660,aVWAP_BoS_CHoCH_bear_44,aVWAP_BoS_CHoCH_bear_90,aVWAP_BoS_CHoCH_bear_125,aVWAP_BoS_CHoCH_bear_535,aVWAP_BoS_CHoCH_bear_585,aVWAP_BoS_CHoCH_bear_672,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,150.24,151.65,145.02,145.135,59477667,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,144.42,152.42,140.7,151.01,80200455,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,136.15,143.76,135.29,142.815,65403174,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,136.23,138.0,131.77,136.19,64802937,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.21491339079154176,-49.80299605844109,False,False,False,True,True,
2022-01-07 00:00:00+00:00,132.0,137.44,131.13,136.28,58441104,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.2995765824163104,-49.7373277656068,False,False,False,True,True,
2022-01-10 00:00:00+00:00,132.0,132.42,125.03,129.08,84671336,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.35601871016615616,-49.69775492966219,False,False,False,True,True,
2022-01-11 00:00:00+00:00,137.31,138.99,131.59,133.45,76931592,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,10.111627309071997,-40.765334787756906,False,False,False,True,True,
2022-01-12 00:00:00+00:00,137.47,140.57,135.77,138.585,69669598,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,16.840931022275434,-35.14410497643668,False,False,False,True,True,
2022-01-13 00:00:00+00:00,132.74,141.25,131.81,139.44,76618059,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,18.921377012277816,-33.951385361944716,False,False,False,True,True,
2022-01-14 00:00:00+00:00,136.88,137.0,131.43,131.68,71078438,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,25.09138135445734,-28.83222574310065,False,False,False,True,True,
2022-01-18 00:00:00+00:00,131.93,136.3893,131.59,134.5,56219009,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,26.746515281846538,-27.935783837044678,False,False,False,True,True,
2022-01-19 00:00:00+00:00,128.27,134.57,128.02,133.55,69429197,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,26.466228713260396,-27.935783837044678,False,False,False,True,True,
2022-01-20 00:00:00+00:00,121.89,128.51,121.41,126.04,91157293,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,24.471366927629347,-27.935783837044678,False,False,False,True,True,
2022-01-21 00:00:00+00:00,118.81,125.02,118.39,120.14,95685268,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,22.458325370764317,-27.935783837044678,False,False,False,True,False,
2022-01-24 00:00:00+00:00,116.53,116.77,107.5,115.4,116301816,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,20.653407120467183,-23.533168891515416,False,False,False,True,False,
2022-01-25 00:00:00+00:00,111.13,114.82,109.86,114.1,85102907,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,18.517990781363103,-25.542531024434926,False,False,False,True,False,
2022-01-26 00:00:00+00:00,110.71,117.16,108.63,114.55,94752613,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,17.028638048746686,-26.98521889154408,False,False,False,True,False,
2022-01-27 00:00:00+00:00,102.6,112.75,101.94,111.96,125954124,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,14.971578365987448,-29.004732529129704,False,False,False,True,False,
2022-01-28 00:00:00+00:00,105.24,105.4,99.35,101.55,98749521,,,,,,,,,,,,103.33,#000000,,103.33,,0,,,0.0,0.0,0.0,0.0,15.835943394624508,-29.004732529129704,False,False,False,True,False,
