date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bear_21,aVWAP_BoS_CHoCH_bear_79,aVWAP_BoS_CHoCH_bear_148,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,5.68,6.57,5.08,5.08,209584,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,5.58,6.46,5.475,5.8,134016,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,6.15,6.68,5.5,5.8,257017,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,24.55132806891602,-111.37832017229006,False,False,False,True,True,
2022-01-21 00:00:00+00:00,5.37,6.49,5.32,6.096,531358,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,28.400703567105566,-106.3968066428889,False,False,False,True,True,
2022-01-28 00:00:00+00:00,6.4,6.58,5.0,5.13,174033,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,38.95842615462034,-94.22470523220129,False,False,False,True,True,
2022-02-04 00:00:00+00:00,7.1,7.3,5.9,6.5207,547306,,,,,#000000,,6.766666666666666,,0,,,0.0,0.0,0.0,0.0,48.90562109823645,-82.2857522976534,False,False,False,False,True,
2022-02-11 00:00:00+00:00,6.41,7.29,5.8,7.0,956524,,,,,#000000,,6.597051040786968,,0,,,0.0,0.0,0.0,0.0,51.70540818810436,-76.84552364314472,False,False,False,False,True,
2022-02-18 00:00:00+00:00,5.0,6.35,4.75,6.28,399704,,,,,#000000,,6.33869497471545,,0,,,0.0,0.0,0.0,0.0,48.522219090985196,-76.84552364314472,False,False,False,False,True,
2022-02-25 00:00:00+00:00,4.4,5.56,4.18,5.05,846793,,,,,"rgba(239, 83, 80, 0.5)",,5.8382654401943235,,0,,,0.0,0.0,0.0,0.0,44.81729405178337,-76.84552364314472,False,False,False,True,True,
2022-03-04 00:00:00+00:00,3.97,4.43,3.91,4.42,264646,,,,,"rgba(239, 83, 80, 0.5)",,5.685977893223808,,0,,,0.0,0.0,0.0,0.0,41.29108703768637,-76.84552364314472,False,False,False,True,True,
2022-03-11 00:00:00+00:00,4.43,4.46,3.87,4.155,377457,,,,,"rgba(239, 83, 80, 0.5)",,5.52657542430254,,0,,,0.0,0.0,0.0,0.0,40.51460890795109,-74.44762930996558,False,False,False,True,True,
2022-03-18 00:00:00+00:00,4.81,4.92,3.9,4.22,930850,,,,,"rgba(239, 83, 80, 0.5)",,5.314872527340352,,0,,,0.0,0.0,0.0,0.0,41.25894684662512,-69.89746033153395,False,False,False,True,True,
2022-03-25 00:00:00+00:00,4.21,4.7609,3.61,4.55,2706625,,,,,"rgba(239, 83, 80, 0.5)",,4.5384054876275,,0,,,0.0,0.0,0.0,0.0,40.419687815416864,-66.91320808903825,False,False,False,True,True,
2022-04-01 00:00:00+00:00,4.73,4.79,3.95,4.22,3126291,,,,,"rgba(239, 83, 80, 0.5)",,4.557313714495004,,0,,,0.0,0.0,0.0,0.0,41.47059027238597,-62.096574542747945,False,False,False,True,True,
2022-04-08 00:00:00+00:00,4.38,4.91,4.19,4.73,5288865,,,,,"rgba(239, 83, 80, 0.5)",,4.544779502573526,,0,,,0.0,0.0,0.0,0.0,41.424138518037,-58.425441811914865,False,False,False,True,True,
2022-04-15 00:00:00+00:00,4.35,4.78,3.96,4.3,8787369,,,,,"rgba(239, 83, 80, 0.5)",,4.476772087834939,,0,,,0.0,0.0,0.0,0.0,41.32278321615499,-54.90716466774554,False,False,False,True,True,
2022-04-22 00:00:00+00:00,3.92,4.49,3.83,4.32,6628194,,,,,"rgba(239, 83, 80, 0.5)",,4.386048542831624,,0,,,0.0,0.0,0.0,0.0,40.29427085920876,-52.49829976701827,False,False,False,True,True,
2022-04-29 00:00:00+00:00,2.89,4.04,2.83,3.92,3288164,,,,,"rgba(239, 83, 80, 0.5)",,4.269563516470614,,0,,,0.0,0.0,0.0,0.0,37.69555254792418,-51.93875960701015,False,False,False,True,True,
2022-05-06 00:00:00+00:00,2.98,3.09,2.81,2.86,1124749,,,,,"rgba(239, 83, 80, 0.5)",,4.225047026148248,,0,,,0.0,0.0,0.0,0.0,36.15254157512628,-50.528826222878614,False,False,False,True,True,
2022-05-13 00:00:00+00:00,2.66,2.94,2.35,2.94,1346360,,,,,"rgba(239, 83, 80, 0.5)",,4.16343840695831,,0,,,0.0,0.0,0.0,0.0,34.522356864930615,-49.41416726429517,False,False,False,True,True,
2022-05-20 00:00:00+00:00,2.37,3.05,2.26,2.615,5011488,,,,,"rgba(239, 83, 80, 0.5)",,3.9597405531606578,,0,,,0.0,0.0,0.0,0.0,32.90001304643541,-48.49345388693618,False,False,False,True,True,
2022-05-27 00:00:00+00:00,2.19,2.44,1.75,2.31,3348797,,,,2.1266666666666665,"rgba(239, 83, 80, 0.5)",,3.2530922716888266,,0,,,-1.0,0.0,1.75,40.0,31.46245264143127,-47.57207979017919,False,False,False,True,True,
2022-06-03 00:00:00+00:00,2.25,2.55,2.0657,2.17,3193547,,,,2.205695720978088,"rgba(239, 83, 80, 0.5)",,3.208753561846603,,0,,,0.0,0.0,0.0,0.0,30.68160314903791,-46.13590819203303,False,False,False,True,True,
2022-06-10 00:00:00+00:00,3.84,3.86,2.27,2.2954,3710472,,,,2.6101663626818885,"rgba(239, 83, 80, 0.5)",,3.3241735848316303,,0,,,0.0,0.0,0.0,0.0,35.27792073862053,-39.674521333482154,False,False,False,True,True,
2022-06-17 00:00:00+00:00,2.77,3.788,2.64,3.71,1032812,,,,2.651882291173045,"rgba(239, 83, 80, 0.5)",,3.3143506029108645,,0,,,0.0,0.0,0.0,0.0,36.49873697812848,-36.702642915641874,False,False,False,True,True,
2022-06-24 00:00:00+00:00,3.0,3.18,2.64,2.9,1018462,,,,2.675731022608472,"rgba(239, 83, 80, 0.5)",,3.2986941489529653,,0,,,0.0,0.0,0.0,0.0,37.963563471825054,-33.614745579693476,False,False,False,True,True,
2022-07-01 00:00:00+00:00,3.35,3.42,2.66,2.81,3484434,,,,2.7789280909327982,"rgba(239, 83, 80, 0.5)",,3.3021997922064745,,0,,,0.0,0.0,0.0,0.0,39.893772694761175,-30.210269981107647,False,False,False,True,True,
2022-07-08 00:00:00+00:00,4.37,4.37,3.12,3.27,795182,,,,2.835240347642037,"rgba(239, 83, 80, 0.5)",,3.333865380640418,,0,,,0.0,0.0,0.0,0.0,43.51506930870117,-25.344152165075233,False,False,False,True,True,
2022-07-15 00:00:00+00:00,5.34,5.35,4.2,4.23,1128132,,,,2.970786404247449,#000000,,3.424351271333635,,0,,,0.0,0.0,0.0,0.0,47.81447125510527,-20.03213219423535,False,False,False,False,True,
2022-07-22 00:00:00+00:00,5.04,5.93,4.66,5.39,1176432,,,,3.110252990063851,#000000,,3.8836986274817367,,0,,,0.0,0.0,0.0,0.0,50.21288886901378,-16.710739189732863,False,False,False,False,True,
2022-07-29 00:00:00+00:00,5.31,5.53,4.71,4.93,845656,,,,3.1990904991721703,#000000,,3.9344377039743628,,0,,,0.0,0.0,0.0,0.0,52.39291734850507,-13.678846295872319,False,False,False,False,True,
2022-08-05 00:00:00+00:00,4.4,5.23,4.03,5.15,882501,,,,3.2570598386406466,#000000,,3.9168524446952264,,0,,,0.0,0.0,0.0,0.0,51.987599655481894,-13.202999801037855,False,False,False,False,True,
2022-08-12 00:00:00+00:00,4.48,4.6,4.0668,4.51,253931,,,,3.2707503031284855,#000000,,3.9114107549679162,,0,,,0.0,0.0,0.0,0.0,51.85302563778566,-12.43293888749021,False,False,False,False,True,
2022-08-19 00:00:00+00:00,3.0,4.47,2.968,4.19,738231,,,,3.2778762871050953,#000000,,3.8394203915603495,,0,,,0.0,0.0,0.0,0.0,49.11007558776506,-12.43293888749021,False,False,False,False,True,
2022-08-26 00:00:00+00:00,3.5,3.68,2.95,2.95,1617338,,,,3.2847555576246035,#000000,,3.7352332771539563,,0,,,0.0,0.0,0.0,0.0,48.15913748696829,-12.43293888749021,False,False,False,False,True,
2022-09-02 00:00:00+00:00,3.18,3.7299,2.91,3.44,2526205,,,,3.283631802630296,#000000,,3.636725309691563,,0,,,0.0,0.0,0.0,0.0,46.95379302516228,-12.43293888749021,False,False,False,False,True,
2022-09-09 00:00:00+00:00,4.5,4.6,3.05,3.14,3858248,,,,3.3834899795522153,#000000,,3.6905564941863327,,0,,,0.0,0.0,0.0,0.0,48.51028664700044,-12.43293888749021,False,False,False,False,True,
