date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_99,aVWAP_BoS_CHoCH_bear_84,aVWAP_BoS_CHoCH_bear_93,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,32.1,32.1,29.403,31.5,23263,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,30.0,32.4,28.521,32.4,21824,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,33.6,34.5,29.4,29.4,63003,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,18.499486125385406,-96.24871531346352,False,False,False,True,True,
2022-01-21 00:00:00+00:00,29.4,34.5,28.5,33.3,20869,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,23.43828673824035,-90.56831471164206,False,False,False,True,True,
2022-01-28 00:00:00+00:00,28.68,31.8,26.403,27.6,16188,,,,,"rgba(239, 83, 80, 0.5)",,28.961000000000006,,0,,,0.0,0.0,0.0,0.0,26.18974376238181,-86.39943735430144,False,False,False,True,True,
2022-02-04 00:00:00+00:00,31.8,34.2,27.8328,27.8328,24810,,,,,"rgba(239, 83, 80, 0.5)",,30.362893897263284,,0,,,0.0,0.0,0.0,0.0,33.13911433446212,-77.766942087828,False,False,False,True,True,
2022-02-11 00:00:00+00:00,30.6,33.0,29.7,31.2,23179,,,,,"rgba(239, 83, 80, 0.5)",,30.629116724060022,,0,,,0.0,0.0,0.0,0.0,36.70325116266349,-72.15741951667584,False,False,False,True,True,
2022-02-18 00:00:00+00:00,29.997,33.9,28.95,31.2,25649,,,,,"rgba(239, 83, 80, 0.5)",,30.720456493665534,,0,,,0.0,0.0,0.0,0.0,38.602331347188944,-67.87649884093028,False,False,False,True,True,
2022-02-25 00:00:00+00:00,27.603,30.0,25.2,29.4,11254,,,,,"rgba(239, 83, 80, 0.5)",,30.3731438365651,,0,,,0.0,0.0,0.0,0.0,37.800014530868694,-66.01661401036327,False,False,False,True,True,
2022-03-04 00:00:00+00:00,26.154,28.41,25.5,27.0,11502,,,,,"rgba(239, 83, 80, 0.5)",,29.996649153505892,,0,,,0.0,0.0,0.0,0.0,36.18835932524514,-64.83727365318956,False,False,False,True,True,
2022-03-11 00:00:00+00:00,27.0,27.72,24.9,26.1,14101,,,,,"rgba(239, 83, 80, 0.5)",,29.611891848156425,,0,,,0.0,0.0,0.0,0.0,36.19497071565854,-61.89689233013468,False,False,False,True,True,
2022-03-18 00:00:00+00:00,26.4,27.57,24.06,25.56,21961,,,,,"rgba(239, 83, 80, 0.5)",,27.544870109119778,,0,,,0.0,0.0,0.0,0.0,35.750479472848845,-59.36808872301639,False,False,False,True,True,
2022-03-25 00:00:00+00:00,27.579,32.1,24.84,26.16,55020,,,,,"rgba(239, 83, 80, 0.5)",,28.187908958114818,,0,,,0.0,0.0,0.0,0.0,36.99707223840902,-55.20826250178628,False,False,False,True,True,
2022-04-01 00:00:00+00:00,27.9,28.6497,25.2,28.17,29159,,,,,"rgba(239, 83, 80, 0.5)",,27.987134108888807,,0,,,0.0,0.0,0.0,0.0,38.295573879227454,-51.09086994963725,False,False,False,True,True,
2022-04-08 00:00:00+00:00,26.406,29.4,26.406,29.4,15598,,,,,"rgba(239, 83, 80, 0.5)",,27.935034382124346,,0,,,0.0,0.0,0.0,0.0,37.96151962621991,-48.66956625579265,False,False,False,True,True,
2022-04-15 00:00:00+00:00,25.08,27.051,24.603,26.7,8029,,,,,"rgba(239, 83, 80, 0.5)",,27.81030474045065,,0,,,0.0,0.0,0.0,0.0,36.749170535334706,-47.266284042620526,False,False,False,True,True,
2022-04-22 00:00:00+00:00,23.1,25.578,21.6,25.323,10541,,,,,"rgba(239, 83, 80, 0.5)",,27.521320453225638,,0,,,0.0,0.0,0.0,0.0,34.64953745058499,-46.94665661674305,False,False,False,True,True,
2022-04-29 00:00:00+00:00,22.497,25.05,21.6,22.2,15453,,,,,"rgba(239, 83, 80, 0.5)",,27.132236938175954,,0,,,0.0,0.0,0.0,0.0,32.812881221902714,-46.53781812218044,False,False,False,True,True,
2022-05-06 00:00:00+00:00,22.512,24.6,21.0,22.368,7266,,,,,"rgba(239, 83, 80, 0.5)",,26.959773301478307,,0,,,0.0,0.0,0.0,0.0,31.52288369177706,-45.72055081749917,False,False,False,True,True,
2022-05-13 00:00:00+00:00,17.98797,22.2,15.675,21.70053,10388,,,,,"rgba(239, 83, 80, 0.5)",,24.541556578492973,,0,,,0.0,0.0,0.0,0.0,28.527260763824096,-45.72055081749917,False,False,False,True,True,
2022-05-20 00:00:00+00:00,19.593,21.0,18.0,19.53,19178,,,,,"rgba(239, 83, 80, 0.5)",,24.22578515901595,,0,,,0.0,0.0,0.0,0.0,28.39210386988598,-45.151390562472955,False,False,False,True,True,
2022-05-27 00:00:00+00:00,19.5,20.511,17.403,18.903,19801,,,,,"rgba(239, 83, 80, 0.5)",,23.798201846997763,,0,,,0.0,0.0,0.0,0.0,28.251591146425508,-43.534676955941606,False,False,False,True,True,
2022-06-03 00:00:00+00:00,19.8,22.50303,19.203,19.203,12227,,,,,"rgba(239, 83, 80, 0.5)",,23.690083783698604,,0,,,0.0,0.0,0.0,0.0,28.534540603407528,-41.58141444938882,False,False,False,True,True,
2022-06-10 00:00:00+00:00,20.93988,21.897,18.336,21.117,24028,,,,,"rgba(239, 83, 80, 0.5)",,23.45427001216167,,0,,,0.0,0.0,0.0,0.0,30.160248515509252,-38.45146721245259,False,False,False,True,True,
2022-06-17 00:00:00+00:00,17.10003,20.13,17.1,18.6,9880,,,,,"rgba(239, 83, 80, 0.5)",,23.24351323699083,,0,,,0.0,0.0,0.0,0.0,29.339865056191904,-37.87422410087554,False,False,False,True,True,
2022-06-24 00:00:00+00:00,19.197,20.7,17.2125,17.235,22222,,,,,"rgba(239, 83, 80, 0.5)",,22.930289318340964,,0,,,0.0,0.0,0.0,0.0,30.956076177063395,-35.00737153925651,False,False,False,True,True,
2022-07-01 00:00:00+00:00,18.9,20.4,18.009,18.246,7072,,,,,"rgba(239, 83, 80, 0.5)",,22.843201140365174,,0,,,0.0,0.0,0.0,0.0,31.95221346930476,-32.85875928154476,False,False,False,True,True,
2022-07-08 00:00:00+00:00,17.394,19.2,16.5,18.9,9765,,,,,"rgba(239, 83, 80, 0.5)",,22.672218233748172,,0,,,0.0,0.0,0.0,0.0,31.884366152358385,-31.816531903966343,False,False,False,True,True,
2022-07-15 00:00:00+00:00,14.595,17.394,13.8,17.394,8570,,,,,"rgba(239, 83, 80, 0.5)",,22.448650986165312,,0,,,0.0,0.0,0.0,0.0,30.601511862278464,-31.816531903966343,False,False,False,True,True,
2022-07-22 00:00:00+00:00,11.424,14.778,11.253,14.778,19673,,,,,"rgba(239, 83, 80, 0.5)",,21.789079121293042,,0,,,0.0,0.0,0.0,0.0,28.574602698554553,-31.816531903966343,False,False,False,True,True,
2022-07-29 00:00:00+00:00,10.19997,11.709,8.25,11.703,33742,,,,,"rgba(239, 83, 80, 0.5)",,20.59723931619127,,0,,,0.0,0.0,0.0,0.0,26.7545161404028,-31.816531903966343,False,False,False,True,True,
2022-08-05 00:00:00+00:00,11.436,14.4,9.363,10.2,73309,,,,,"rgba(239, 83, 80, 0.5)",,19.05614919530652,,0,,,0.0,0.0,0.0,0.0,26.71205944910525,-31.816531903966343,False,False,False,True,True,
2022-08-12 00:00:00+00:00,9.585,11.781,9.45,11.7,39093,,,,,"rgba(239, 83, 80, 0.5)",,18.313587166553326,,0,,,0.0,0.0,0.0,0.0,26.04907405808281,-31.816531903966343,False,False,False,True,True,
2022-08-19 00:00:00+00:00,7.5,9.681,7.46097,9.681,57818,,,,,"rgba(239, 83, 80, 0.5)",,17.187242138661883,,0,,,0.0,0.0,0.0,0.0,24.939410559369126,-31.816531903966343,False,False,False,True,True,
2022-08-26 00:00:00+00:00,6.909,7.494,6.45,7.35,25076,,,,,"rgba(239, 83, 80, 0.5)",,16.715132624233902,,0,,,0.0,0.0,0.0,0.0,23.975977608447867,-31.816531903966343,False,False,False,True,False,
2022-09-02 00:00:00+00:00,7.791,9.3,6.42,6.42,76253,,,,,"rgba(239, 83, 80, 0.5)",,15.633770171438861,,0,,,0.0,0.0,0.0,0.0,24.214340768808157,-31.816531903966343,False,False,False,True,False,
2022-09-09 00:00:00+00:00,7.76697,8.1,7.164,7.95,10361,,,,,"rgba(239, 83, 80, 0.5)",,15.504650402723511,,0,,,0.0,0.0,0.0,0.0,24.37605504600893,-31.816531903966343,False,False,False,True,False,
2022-09-16 00:00:00+00:00,7.059,8.68797,6.9,8.094,19516,,,,,"rgba(239, 83, 80, 0.5)",,15.26878880402644,,0,,,0.0,0.0,0.0,0.0,24.23202805286828,-31.816531903966343,False,False,False,True,False,
2022-09-23 00:00:00+00:00,4.683,7.494,4.341,6.648,37064,,,,,"rgba(239, 83, 80, 0.5)",,14.744652002576204,,0,,,0.0,0.0,0.0,0.0,23.334821750196117,-31.816531903966343,False,False,False,True,False,
2022-09-30 00:00:00+00:00,4.782,6.0,4.275,4.68,27333,,,,,"rgba(239, 83, 80, 0.5)",,14.374397648905482,,0,,,0.0,0.0,0.0,0.0,22.810569832985752,-31.816531903966343,False,False,False,True,False,
2022-10-07 00:00:00+00:00,6.21,13.791,4.209,4.95,2268319,,,,,"rgba(239, 83, 80, 0.5)",,8.608589701845332,,0,,,0.0,0.0,0.0,0.0,24.09623107758591,-31.590342373732966,False,False,False,True,False,
2022-10-14 00:00:00+00:00,5.7,9.0,4.818,5.7,1531257,,,,,"rgba(239, 83, 80, 0.5)",,7.838270906436073,,0,,,0.0,0.0,0.0,0.0,24.799641640127476,-30.570895326063784,False,False,False,True,False,
2022-10-21 00:00:00+00:00,4.932,6.105,4.77,5.529,122917,,,,,"rgba(239, 83, 80, 0.5)",,7.764270953172657,,0,,,0.0,0.0,0.0,0.0,24.97921653042112,-30.0752608635605,False,False,False,True,False,
2022-10-28 00:00:00+00:00,4.794,5.4,4.212,4.866,85114,,,,,"rgba(239, 83, 80, 0.5)",,7.706249349893087,,0,,,0.0,0.0,0.0,0.0,25.048454601128128,-29.688849930591317,False,False,False,True,False,
2022-11-04 00:00:00+00:00,3.93,5.088,3.75,4.944,71118,,,,,"rgba(239, 83, 80, 0.5)",,7.650611151361369,,0,,,0.0,0.0,0.0,0.0,24.725452142769566,-29.688849930591317,False,False,False,True,False,
2022-11-11 00:00:00+00:00,2.88,4.35,2.55,4.35,142541,,,,,"rgba(239, 83, 80, 0.5)",,7.51291307625611,,0,,,0.0,0.0,0.0,0.0,24.06383053536738,-29.688849930591317,False,False,False,True,False,
2022-11-18 00:00:00+00:00,2.84,4.09,2.6515,2.85,517098,,,,,"rgba(239, 83, 80, 0.5)",,7.0719446213910135,,0,,,0.0,0.0,0.0,0.0,23.574807021319337,-29.688849930591317,False,False,False,True,False,
2022-11-25 00:00:00+00:00,2.5703,2.879,2.5408,2.71,28704,,,,,"rgba(239, 83, 80, 0.5)",,7.0470929194033705,,0,,,0.0,0.0,0.0,0.0,23.109225595972617,-29.688849930591317,False,False,False,True,False,
