date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_108,aVWAP_BoS_CHoCH_bear_43,aVWAP_BoS_CHoCH_bear_125,aVWAP_BoS_CHoCH_bear_250,aVWAP_BoS_CHoCH_bear_357,aVWAP_BoS_CHoCH_bear_546,aVWAP_BoS_CHoCH_bear_626,aVWAP_BoS_CHoCH_bear_720,aVWAP_BoS_CHoCH_bear_747,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-02-03 00:00:00+00:00,18.5,19.2,18.3,19.0,72150,,,,,,,,,,18.600424430846292,#000000,,18.600424430846292,,0,,,0.0,0.0,0.0,0.0,38.1758727761444,-31.768867748441117,False,False,False,True,True,
2022-02-04 00:00:00+00:00,18.6,18.9,18.0,18.3,107533,,,,,,,,,,18.59267487769335,#000000,,18.59267487769335,,0,,,0.0,0.0,0.0,0.0,38.69080617679824,-29.518821625150267,False,False,False,True,True,
2022-02-07 00:00:00+00:00,19.2,20.6,19.0,20.077,242656,,,,,,,,,,19.171035291632133,#000000,,19.171035291632133,,0,,,0.0,0.0,0.0,0.0,40.80519210208499,-25.869872141752033,False,False,False,True,True,
2022-02-08 00:00:00+00:00,18.9,19.4,18.45,19.4,173785,,,,,,,,,,19.03683649785991,#000000,,19.03683649785991,,0,,,0.0,0.0,0.0,0.0,41.520690967810204,-23.68513281493102,False,False,False,True,True,
2022-02-09 00:00:00+00:00,18.5,19.1,18.1,19.1,317930,,,,,,,,,,18.860527992700565,#000000,,18.860527992700565,,0,,,0.0,0.0,0.0,0.0,41.088421754863745,-22.710734592563682,False,False,False,True,True,
2022-02-10 00:00:00+00:00,17.6,18.4,17.4,18.1,342308,,,,,,,,,,18.606764927618688,#000000,,18.606764927618688,,0,,,0.0,0.0,0.0,0.0,38.978996069899225,-22.710734592563682,False,False,False,True,True,
2022-02-11 00:00:00+00:00,16.0,17.6,15.95,17.4,434703,,,,,,,,,,18.149418979826088,#000000,,18.149418979826088,,0,,,0.0,0.0,0.0,0.0,35.140901063445895,-22.710734592563682,False,False,False,True,False,
2022-02-14 00:00:00+00:00,16.0,16.7,15.7,16.1,242504,,,,,,,,,,17.93665204115129,#000000,,17.93665204115129,,0,,,0.0,0.0,0.0,0.0,32.582171059143676,-22.710734592563682,False,False,False,True,False,
2022-02-15 00:00:00+00:00,16.1,16.5,15.926,16.5,226141,,,,,,,,,,17.781436355157595,#000000,,17.781436355157595,,0,,,0.0,0.0,0.0,0.0,31.254118018106468,-22.710734592563682,False,False,False,True,False,
2022-02-16 00:00:00+00:00,17.1,17.4,15.8,16.2,212624,,,,,,,,,,17.706129899713574,#000000,,17.706129899713574,,0,,,0.0,0.0,0.0,0.0,33.85934759127721,-22.710734592563682,False,False,False,True,False,
2022-02-17 00:00:00+00:00,16.0,16.99,16.0,16.7,128921,,,,,,,,,,17.646269523260948,#000000,,17.646269523260948,,0,,,0.0,0.0,0.0,0.0,33.633391565797,-22.710734592563682,False,False,False,True,False,
2022-02-18 00:00:00+00:00,15.3,16.2,15.2,16.0,193805,,,,,,,,,,17.517600930676792,#000000,,17.517600930676792,,0,,,0.0,0.0,0.0,0.0,32.42723822747969,-22.710734592563682,False,False,False,True,False,
2022-02-22 00:00:00+00:00,14.7,15.5,14.4,15.5,158302,,,,,,,,,,17.389898834313655,#000000,,17.389898834313655,,0,,,0.0,0.0,0.0,0.0,30.797222436387923,-22.710734592563682,False,False,False,True,False,
2022-02-23 00:00:00+00:00,14.4,15.35,14.2,15.1,164693,,,,,,,,,,17.259469728733457,#000000,,17.259469728733457,,0,,,0.0,0.0,0.0,0.0,29.311891385369343,-22.710734592563682,False,False,False,True,False,
2022-02-24 00:00:00+00:00,14.9,14.9,13.6,13.8,252917,,,,,,,,,,17.069812268735262,#000000,,17.069812268735262,,0,,,0.0,0.0,0.0,0.0,30.132468963429485,-22.710734592563682,False,False,False,True,False,
2022-02-25 00:00:00+00:00,15.2,15.3,14.5,15.0,105921,,,,,,,,,,17.01305673538672,#000000,,17.01305673538672,,0,,,0.0,0.0,0.0,0.0,31.735123899526343,-22.710734592563682,False,False,False,True,False,
2022-02-28 00:00:00+00:00,15.9,16.4,14.8,14.9,148560,,,,,,,,,,16.965170413423937,#000000,,16.965170413423937,,0,,,0.0,0.0,0.0,0.0,35.11214932182201,-21.481944702345164,False,False,False,True,True,
2022-03-01 00:00:00+00:00,15.6,16.2,15.212,16.0,95053,,,,,,,,,,16.93568050307759,#000000,,16.93568050307759,,0,,,0.0,0.0,0.0,0.0,36.69661741231347,-19.7250649171107,False,False,False,True,True,
2022-03-02 00:00:00+00:00,16.2,16.2,15.4,16.0,122413,,,,,,,,,,16.907433262711425,#000000,,16.907433262711425,,0,,,0.0,0.0,0.0,0.0,39.659785628603615,-16.710716977233645,False,False,False,True,True,
2022-03-03 00:00:00+00:00,15.4,16.459,15.2,16.4,146116,,,,,,,,,,16.86738279804593,#000000,,16.86738279804593,,0,,,0.0,0.0,0.0,0.0,39.77470653736235,-16.39287293044064,False,False,False,True,True,
2022-03-04 00:00:00+00:00,14.9,15.5,14.62,15.3,115232,,,,,,,,,,16.819904033519336,#000000,,16.819904033519336,,0,,,0.0,0.0,0.0,0.0,38.81597714527889,-16.39287293044064,False,False,False,True,True,
2022-03-07 00:00:00+00:00,13.3,14.9,13.3,14.3,254704,,,,,,,,,,15.717337534850992,#000000,,15.717337534850992,,0,,,0.0,-1.0,13.3,75.0,35.53687228116488,-16.39287293044064,False,False,False,True,False,
2022-03-08 00:00:00+00:00,20.3,27.3,13.6,13.8,2607410,,20.4,,,,,,,,19.054745159550393,#000000,,19.054745159550393,,0,,,0.0,0.0,0.0,0.0,45.3795410739983,-11.122779324033658,False,False,False,True,True,
2022-03-09 00:00:00+00:00,16.8,18.0,16.202,17.9,816891,,19.589065211849075,,,,,,,,18.645768733424255,#000000,,18.645768733424255,,0,,,0.0,0.0,0.0,0.0,47.20419553295597,-9.700148151288374,False,False,False,False,True,
2022-03-10 00:00:00+00:00,15.5,18.1,15.215,17.0,516775,,19.154070141166187,,,,,,,,18.398654963324596,#000000,,18.398654963324596,,0,,,0.0,0.0,0.0,0.0,47.031851152689356,-9.700148151288374,False,False,False,False,True,
2022-03-11 00:00:00+00:00,14.4,15.8,14.4,15.5,243461,,18.90462425568229,,,,,,,,18.24184861288347,#000000,,18.24184861288347,,0,,,0.0,0.0,0.0,0.0,45.814307776708795,-9.700148151288374,False,False,False,True,True,
2022-03-14 00:00:00+00:00,13.7,14.8,13.4,14.6,248107,,18.628233495779643,,,,,,,,18.0604120245068,#000000,,18.0604120245068,,0,,,0.0,0.0,0.0,0.0,44.31933623692662,-9.700148151288374,False,False,False,True,True,
2022-03-15 00:00:00+00:00,14.8,14.88,13.6,14.3,338666,,18.330007676927302,,,,,,,,17.862570282164995,#000000,,17.862570282164995,,0,,,0.0,0.0,0.0,0.0,44.79949286005694,-9.700148151288374,False,False,False,True,True,0.0
2022-03-16 00:00:00+00:00,15.3,15.6,14.5,14.8,255940,,18.16726326765793,,,,,,,,17.754824417056543,#000000,,17.754824417056543,,0,,,0.0,0.0,0.0,0.0,45.777403651840544,-9.700148151288374,False,False,False,True,True,0.0
2022-03-17 00:00:00+00:00,17.8,17.9,15.2,15.2,409783,,18.076775665882476,,,,,,,,17.70478756980902,#000000,,17.70478756980902,,0,,,0.0,0.0,0.0,0.0,49.334340032161165,-7.046602401087206,True,False,False,False,True,0.0
2022-03-18 00:00:00+00:00,17.2,17.7,16.3,17.7,420719,,18.00422700761885,,,,,,,,17.665466303835153,#000000,,17.665466303835153,,0,,,0.0,0.0,0.0,0.0,50.91228002787512,-5.3837325835147425,True,False,False,False,True,0.0
2022-03-21 00:00:00+00:00,17.0,17.3,16.4,17.2,136476,,17.979086074525917,,,,,,,,17.650864994108844,#000000,,17.650864994108844,,0,,,0.0,0.0,0.0,0.0,51.689851868802386,-4.4370901138355165,True,False,False,False,True,0.0
2022-03-22 00:00:00+00:00,17.5,17.7,16.853,17.2,213584,,17.957476345342503,,,,,,,,17.641168750657396,#000000,,17.641168750657396,,0,,,0.0,0.0,0.0,0.0,52.83451815186917,-3.1002096959843755,True,False,True,False,True,0.0
2022-03-23 00:00:00+00:00,17.1,17.7,16.8,17.7,161085,,17.938317913813545,,,,,,,,17.631300578089274,#000000,,17.631300578089274,,0,,,0.0,0.0,0.0,0.0,52.97004254423426,-2.67764341360909,True,False,True,False,True,0.0
2022-03-24 00:00:00+00:00,17.3,17.4,16.8,17.4,109308,,17.92529769377989,,,,,,,,17.62442358559098,#000000,,17.62442358559098,,0,,,0.0,0.0,0.0,0.0,53.34778660998627,-1.9751632086670199,True,False,True,False,True,0.0
2022-03-25 00:00:00+00:00,16.3,17.4,15.95,17.4,219008,,17.880323583307465,,,,,,,,17.595458788952104,#000000,,17.595458788952104,,0,,,0.0,0.0,0.0,0.0,51.939074673825935,-1.9751632086670199,True,False,False,False,True,0.0
2022-03-28 00:00:00+00:00,15.9,16.4,15.4,16.3,145900,,17.838101686518012,,,,,,,,17.566160883950257,#000000,,17.566160883950257,,0,,,0.0,0.0,0.0,0.0,50.36239838410369,-1.9751632086670199,True,False,False,False,False,0.0
2022-03-29 00:00:00+00:00,17.3,17.4,15.8,15.9,210855,,17.80806746590477,,,,,,,,17.547716439040066,#000000,,17.547716439040066,,0,,,0.0,0.0,0.0,0.0,51.60526153503698,-1.9751632086670199,True,False,False,False,False,0.0
2022-03-30 00:00:00+00:00,16.9,17.7,16.6,17.1,168014,,17.79081933182147,,,,,,,,17.538010073276602,#000000,,17.538010073276602,,0,,,0.0,0.0,0.0,0.0,51.72419191040571,-1.9751632086670199,True,False,False,False,False,0.0
2022-03-31 00:00:00+00:00,15.8,16.9,15.8,16.8,140663,,17.759789968550706,,,,,,,,17.51650712847068,#000000,,17.51650712847068,,0,,,0.0,0.0,0.0,0.0,49.96069287949287,-1.9751632086670199,True,False,False,False,False,0.0
2022-04-01 00:00:00+00:00,15.7,16.182,15.3,16.0,183426,,17.710386061435152,,,,,,,,17.480977536873983,#000000,,17.480977536873983,,0,,,0.0,0.0,0.0,0.0,48.62208761851169,-1.9751632086670199,True,False,False,False,False,0.0
2022-04-04 00:00:00+00:00,17.3,17.7,15.8,15.9,352353,,17.675721315670064,,,,,,,,17.35468233340162,#000000,,17.35468233340162,,0,,,0.0,0.0,0.0,0.0,50.54625933841013,-1.9751632086670199,True,False,False,False,False,0.0
2022-04-05 00:00:00+00:00,16.7,17.2,16.4,17.1,158213,,17.65786966575922,,,,,,,,17.335138455888334,#000000,,17.335138455888334,,0,,,0.0,0.0,0.0,0.0,50.73072661198647,-1.9751632086670199,True,False,False,False,True,0.0
2022-04-06 00:00:00+00:00,16.0,16.55,15.6,16.5,188916,,17.621031347483104,,,,,,,,17.26898077090114,#000000,,17.26898077090114,,0,,,0.0,0.0,0.0,0.0,49.62509180861619,-1.9751632086670199,True,False,False,False,True,0.0
2022-04-07 00:00:00+00:00,15.5,15.8,15.0,15.7,178695,,17.57462593579075,,,,,,,,17.191351057906708,#000000,,17.191351057906708,,0,,,0.0,0.0,0.0,0.0,48.04033406787357,-1.9751632086670199,True,False,False,False,False,0.0
2022-04-08 00:00:00+00:00,15.0,15.5,14.9,15.3,94304,,17.547599786559974,,,,,,,,17.150186028554515,#000000,,17.150186028554515,,0,,,0.0,0.0,0.0,0.0,46.15056525423699,0.08710870523986358,True,False,False,True,False,0.0
2022-04-11 00:00:00+00:00,14.7,15.3,14.2,14.9,104783,,17.513403355391702,,,,,,,,17.098934485836477,#000000,,17.098934485836477,,0,,,0.0,0.0,0.0,0.0,44.38982136309363,-1.6279609432627566,True,False,False,True,False,0.0
2022-04-12 00:00:00+00:00,14.2,15.1,14.1,15.0,170111,,17.454463614946864,,,,,,,,17.016798179112243,#000000,,17.016798179112243,,0,,,0.0,0.0,0.0,0.0,42.3843218711266,-3.545234411666563,True,False,False,True,False,0.0
2022-04-13 00:00:00+00:00,14.4,14.6,14.1,14.3,62836,,17.43255545878809,,,,,,,,16.988327035397806,#000000,,16.988327035397806,,0,,,0.0,0.0,0.0,0.0,41.584692407652895,-4.330027895632085,True,False,False,True,False,0.0
2022-04-14 00:00:00+00:00,13.9,14.45,13.8,14.3,69895,,17.40606889978394,,,,,,,,16.95359883461014,#000000,,16.95359883461014,,0,,,0.0,0.0,0.0,0.0,40.15712816041162,-5.741805683631313,False,False,False,True,False,0.0
2022-04-18 00:00:00+00:00,13.5,13.9,13.15,13.9,147346,,17.342908442545788,,,,,,,,16.870543537717175,#000000,,16.870543537717175,,0,,,0.0,0.0,0.0,0.0,38.51205152320824,-7.352748286481798,False,False,False,True,False,0.0
2022-04-19 00:00:00+00:00,14.2,14.2,13.2,13.6,79159,,17.312843394646514,,,,,,,,16.83507550362593,#000000,,16.83507550362593,,0,,,0.0,0.0,0.0,0.0,39.50851588602249,-7.352748286481798,False,False,False,True,False,0.0
2022-04-20 00:00:00+00:00,13.6,14.3,13.4,14.3,71738,,17.285264899075862,,,,,,,,16.80314253818917,"rgba(239, 83, 80, 1.0)",2.708127906277097,16.80314253818917,-1.1827884978271126,0,,,0.0,0.0,0.0,0.0,39.01430427549723,-7.352748286481798,False,False,False,True,False,0.0
2022-04-21 00:00:00+00:00,12.9,13.85,12.8,13.8,117003,,17.233887469856935,,,,,,,,16.741595175058087,"rgba(239, 83, 80, 1.0)",2.6499206175429664,16.741595175058087,-1.4497019833824507,0,,,0.0,0.0,0.0,0.0,37.45477021693891,-8.534663596053043,False,False,False,True,False,0.0
2022-04-22 00:00:00+00:00,12.7,13.0,12.3,12.9,117437,,17.177182887120303,,,,,,,,16.673453595497563,"rgba(255, 0, 0, 1.0)",2.583051481282356,16.673453595497563,-1.5382789016365026,0,,,0.0,0.0,0.0,0.0,36.07633835622123,-9.93561130089465,False,True,False,True,False,0.0
2022-04-25 00:00:00+00:00,12.7,12.8,12.1,12.5,92901,,17.132016528016848,,,,,,,,16.620617458691648,"rgba(255, 0, 0, 1.0)",2.546308403647623,16.620617458691648,-1.5397260807352746,0,,,0.0,0.0,0.0,0.0,35.15738378240944,-10.904401505943852,False,True,False,True,False,0.0
2022-04-26 00:00:00+00:00,12.0,12.7,11.9,12.7,135350,,17.06310553514528,,,,,,,,16.540857402126427,"rgba(255, 0, 0, 1.0)",2.5121420456768915,16.540857402126427,-1.8075639512266921,0,,,0.0,0.0,0.0,0.0,33.30768794334256,-12.743958955437996,False,True,False,True,False,0.0
2022-04-27 00:00:00+00:00,12.0,12.3,11.9,12.0,133942,,16.994962840576605,,,,,,,,16.46428180064124,"rgba(255, 0, 0, 1.0)",2.4546701215041966,16.46428180064124,-1.8186891026748524,0,,,0.0,0.0,0.0,0.0,32.07455738396464,-13.97696456158723,False,True,False,True,False,0.0
2022-04-28 00:00:00+00:00,12.4,12.6,11.4,11.9,212004,,16.892233941293604,,,,,,,,16.35429628972407,"rgba(255, 0, 0, 1.0)",2.408730367222949,16.35429628972407,-1.641651694823368,0,,,0.0,0.0,0.0,0.0,32.9302715365074,-13.97696456158723,False,True,False,True,False,0.0
2022-04-29 00:00:00+00:00,11.9,12.8,11.8,12.3,70118,,16.85943758508258,,,,,,,,16.320344294650166,"rgba(255, 0, 0, 1.0)",2.3593196454039904,16.320344294650166,-1.8735673664486705,0,,,0.0,0.0,0.0,0.0,32.46705380964541,-13.97696456158723,False,True,False,True,False,0.0
2022-05-02 00:00:00+00:00,12.4,12.4,11.3,11.8,115089,,16.805080845794034,,,,,,,,16.264420905325085,"rgba(255, 0, 0, 1.0)",2.309301988843317,16.264420905325085,-1.6734151375588153,0,,,0.0,0.0,0.0,0.0,34.203885447880104,-13.97696456158723,False,True,False,True,True,0.0
2022-05-03 00:00:00+00:00,12.4,12.698,12.0,12.3,128085,,16.75012622652365,,,,,,,,16.21072435258047,"rgba(255, 0, 0, 1.0)",2.2708517273409976,16.21072435258047,-1.6781035532612918,0,,,0.0,0.0,0.0,0.0,35.36177320670324,-13.97696456158723,False,True,False,True,True,0.0
2022-05-04 00:00:00+00:00,13.3,13.3,12.0,12.5,141330,,16.697793452075217,,,,,,,,16.16344674893629,"rgba(239, 83, 80, 1.0)",2.2111616937791005,16.16344674893629,-1.2949965427640746,0,,,0.0,0.0,0.0,0.0,39.52716092152279,-14.452958488554913,False,False,False,True,True,0.0
2022-05-05 00:00:00+00:00,12.3,13.1,12.1,13.0,102590,,16.657128608694148,,,,,,,,16.125500359702038,"rgba(255, 0, 0, 1.0)",2.199563429246655,16.125500359702038,-1.7392089306614182,0,,,0.0,0.0,0.0,0.0,39.649187026713555,-14.385475460887335,False,False,False,True,True,0.0
2022-05-06 00:00:00+00:00,11.9,12.3,11.5,12.3,89230,,16.617381558223542,,,,,,,,16.086650064454528,"rgba(255, 0, 0, 1.0)",2.2090045044999176,16.086650064454528,-1.8952655170806527,0,,,0.0,0.0,0.0,0.0,38.82322994508586,-14.385475460887335,False,True,False,True,True,0.0
2022-05-09 00:00:00+00:00,11.0,11.9,10.85,11.5,203986,,16.5167822837691,,,,,,,,15.985557642854834,"rgba(255, 26, 202, 1.0)",2.251184272917403,15.985557642854834,-2.214637736605117,0,,,0.0,0.0,0.0,0.0,36.48251214979541,-14.385475460887335,False,True,False,True,False,0.0
2022-05-10 00:00:00+00:00,10.4,11.55,10.0,11.4,277554,,16.370886467977286,,,,,,,,15.838218470481,"rgba(255, 26, 202, 1.0)",2.317849267149452,15.838218470481,-2.3462347390557685,0,,,0.0,0.0,0.0,0.0,33.90654859283616,-11.829070867366717,False,True,False,True,False,0.0
2022-05-11 00:00:00+00:00,9.996,10.95,9.9,10.4,377004,,16.17193292325802,,,,,,,,15.64043807283991,"rgba(255, 26, 202, 1.0)",2.374028073636545,15.64043807283991,-2.377578485916444,0,,,0.0,0.0,0.0,0.0,31.554213690816002,-13.995723639346807,False,True,False,True,False,0.0
2022-05-12 00:00:00+00:00,10.8,11.1,9.476,9.9,222093,,16.064036514345304,,,,,,,,14.690460969473875,"rgba(255, 0, 0, 1.0)",2.408085852828886,14.690460969473875,-1.6155823368604472,0,,,0.0,0.0,0.0,0.0,33.07450360828559,-13.995723639346807,False,True,False,True,False,0.0
2022-05-13 00:00:00+00:00,12.0,12.2,10.7,11.1,148866,,16.00865143172087,,,,,,,,14.728700453345676,"rgba(239, 83, 80, 1.0)",2.4056403535505178,14.728700453345676,-1.134292767128864,0,,,0.0,0.0,0.0,0.0,37.75407278074014,-17.182380965119698,False,True,False,True,True,0.0
2022-05-16 00:00:00+00:00,11.5,12.1,11.1,11.7,94150,,15.973809511396123,,,,,,,,14.724788732887943,"rgba(239, 83, 80, 1.0)",2.4308078064116345,14.724788732887943,-1.3266325393484666,0,,,0.0,0.0,0.0,0.0,39.72526094484693,-15.484423084156141,False,True,False,True,True,0.0
2022-05-17 00:00:00+00:00,12.3,12.4,11.5,12.1,70659,,15.950943921876314,,,,,,,,14.731174811881468,"rgba(239, 83, 80, 0.5)",2.434594647208493,14.731174811881468,-0.9985953163369734,0,,,0.0,0.0,0.0,0.0,43.18071673149619,-12.361951753327034,False,False,False,True,True,0.0
2022-05-18 00:00:00+00:00,12.1,12.499,11.479,11.7,95178,,15.920245536612235,,,,,,,,14.730925164529033,"rgba(239, 83, 80, 1.0)",2.410063958778986,14.730925164529033,-1.091641221779833,0,,,0.0,0.0,0.0,0.0,44.97664691931148,-10.792958606459706,True,False,False,True,True,0.0
2022-05-19 00:00:00+00:00,12.5,12.6,11.844,12.1,95235,,15.892247246326663,,,,,,,,14.7341110192219,"rgba(239, 83, 80, 0.5)",2.3506105928629086,14.7341110192219,-0.9504385907241575,0,,,0.0,0.0,0.0,0.0,47.24885890672029,-8.707425965166287,True,False,False,False,True,0.0
2022-05-20 00:00:00+00:00,11.9,12.5,11.15,12.4,100868,,15.859272692215585,,,,,,,,14.719120945847477,"rgba(239, 83, 80, 1.0)",2.327693347810548,14.719120945847477,-1.2111221387899616,0,,,0.0,0.0,0.0,0.0,47.14502191697228,-8.707425965166287,True,False,False,False,True,0.0
2022-05-23 00:00:00+00:00,11.7,11.9,11.3,11.9,63738,,15.837601068832175,,,,,,,,14.705230481717415,"rgba(239, 83, 80, 1.0)",2.3157647418206144,14.705230481717415,-1.2977270218540224,0,,,0.0,0.0,0.0,0.0,46.555814200365184,-8.707425965166287,True,False,False,False,True,0.0
2022-05-24 00:00:00+00:00,10.8,11.5,10.5,11.5,76268,,15.80769017236011,,,,,,,,14.675138280182145,"rgba(255, 0, 0, 1.0)",2.315823002152223,14.675138280182145,-1.6733309396187717,0,,,0.0,0.0,0.0,0.0,44.02617133795565,-8.707425965166287,True,False,False,True,False,0.0
2022-05-25 00:00:00+00:00,11.1,11.1,10.5,11.0,59752,,15.784351708058598,,,,,,,,14.652103823582243,"rgba(255, 0, 0, 1.0)",2.2894535318705715,14.652103823582243,-1.5515072807265224,0,,,0.0,0.0,0.0,0.0,43.34166956102513,-8.707425965166287,False,False,False,True,False,0.0
2022-05-26 00:00:00+00:00,11.7,11.8,11.0,11.1,83432,,15.756090792330538,,,,,,,,14.632682074712166,"rgba(239, 83, 80, 1.0)",2.254908894665876,14.632682074712166,-1.3005767468697313,5,0.3260170706727106,1.6300853533635529,0.0,0.0,0.0,0.0,44.77615533025284,-8.707425965166287,True,False,False,True,False,0.0
2022-05-27 00:00:00+00:00,11.7,11.985,11.3,11.7,89145,,15.727435284535886,,,,,,,,14.615251499590423,"rgba(239, 83, 80, 1.0)",2.2261975817058186,14.615251499590423,-1.3095205580794043,5,0.33361095052282785,1.6680547526141392,0.0,0.0,0.0,0.0,45.73247917640465,-8.707425965166287,True,False,False,True,False,0.0
2022-05-31 00:00:00+00:00,12.0,12.6,11.5,11.7,98414,,15.69911214237281,,,,,,,,14.603415666610244,"rgba(239, 83, 80, 1.0)",2.2097274375968885,14.603415666610244,-1.178161443042721,5,0.3394947814982804,1.697473907491402,0.0,0.0,0.0,0.0,47.344515359870485,-7.856248431444428,True,False,False,False,True,0.0
