date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_120,aVWAP_BoS_CHoCH_bull_287,aVWAP_BoS_CHoCH_bull_629,aVWAP_BoS_CHoCH_bull_743,aVWAP_BoS_CHoCH_bear_96,aVWAP_BoS_CHoCH_bear_156,aVWAP_BoS_CHoCH_bear_331,aVWAP_BoS_CHoCH_bear_416,aVWAP_BoS_CHoCH_bear_492,aVWAP_BoS_CHoCH_bear_520,aVWAP_BoS_CHoCH_bear_618,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-03 15:00:00+00:00,4.945,4.985,4.92,4.935,441.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 16:00:00+00:00,4.935,5.07,4.91,5.07,696.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-02-03 17:00:00+00:00,5.07,5.14,5.045,5.07,644.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-03 18:00:00+00:00,5.045,5.08,4.87,4.87,1036.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,78.26086956521742,30.434782608695684,False,False,True,False,False,
2025-02-03 19:00:00+00:00,4.865,4.865,4.81,4.81,268.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,61.676511410219206,16.81320809528424,False,False,True,False,False,
2025-02-03 20:00:00+00:00,4.81,4.84,4.77,4.815,1368.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,51.01660886613804,8.910009468824128,False,False,False,True,False,
2025-02-04 15:00:00+00:00,4.79,4.91,4.79,4.91,140.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,50.05595153341952,8.910009468824128,False,False,False,True,False,
2025-02-04 16:00:00+00:00,4.91,4.95,4.89,4.95,951.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,51.32591644374639,8.910009468824128,False,False,False,False,False,
2025-02-04 17:00:00+00:00,4.95,5.0,4.935,4.95,1052.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,52.17255971729764,8.910009468824128,False,False,False,False,True,
2025-02-04 18:00:00+00:00,4.95,5.005,4.93,4.96,764.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,53.256494138830995,8.910009468824128,False,False,True,False,True,
2025-02-04 19:00:00+00:00,4.96,4.98,4.955,4.96,34.0,,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,53.9791170865199,8.910009468824128,False,False,True,False,True,
2025-02-04 20:00:00+00:00,4.96,5.13,4.96,5.115,2229.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,60.383086544442676,0.7756072279091129,False,False,True,False,True,
2025-02-05 15:00:00+00:00,5.11,5.135,5.08,5.12,365.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,64.77981472721663,5.14504842584067,False,False,True,False,True,
2025-02-05 16:00:00+00:00,5.12,5.2,5.12,5.175,1108.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,69.0321357328954,9.340064312707455,False,False,True,False,True,
2025-02-05 17:00:00+00:00,5.175,5.235,5.14,5.21,982.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,72.59304048784063,12.895886172926012,False,False,True,False,True,
2025-02-05 18:00:00+00:00,5.21,5.21,5.16,5.16,110.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,71.38454267775356,12.895886172926012,False,False,True,False,True,
2025-02-05 19:00:00+00:00,5.16,5.215,5.07,5.195,2423.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,71.57172584924078,12.895886172926012,False,False,True,False,True,
2025-02-05 20:00:00+00:00,5.195,5.25,5.17,5.23,1441.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,72.60785594119452,14.292107369206292,False,False,True,False,True,
2025-02-06 15:00:00+00:00,5.29,5.3,5.17,5.3,768.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,74.81646273859599,16.990201538635475,False,False,True,False,True,
2025-02-06 16:00:00+00:00,5.3,5.5,5.3,5.4,1543.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,77.84096472223523,20.338575690006948,False,False,True,False,True,
2025-02-06 17:00:00+00:00,5.4,5.4,5.32,5.375,720.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,78.19846504516366,21.1676997292803,False,False,True,False,True,
2025-02-06 18:00:00+00:00,5.375,5.39,5.28,5.285,1248.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,73.34127576678826,21.1676997292803,False,False,True,False,False,
2025-02-06 19:00:00+00:00,5.285,5.5,5.285,5.49,1990.0,,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,74.1251040304185,21.1676997292803,False,False,True,False,False,
2025-02-06 20:00:00+00:00,5.49,5.55,5.475,5.52,4058.0,,,,,,,,,,,,5.514999999999999,"rgba(38, 166, 154, 1.0)",,5.514999999999999,,0,,,0.0,0.0,0.0,0.0,75.0672404123457,21.1676997292803,False,False,True,False,False,
2025-02-07 15:00:00+00:00,5.465,5.47,5.4,5.4,716.0,,,,,,,,,,,,5.501251920122887,"rgba(38, 166, 154, 1.0)",,5.501251920122887,,0,,,0.0,0.0,0.0,0.0,70.84760045074188,27.131029673445767,False,False,True,False,False,
2025-02-07 16:00:00+00:00,5.4,5.4,5.31,5.34,459.0,,,,,,,,,,,,5.487985221988661,"rgba(38, 166, 154, 1.0)",,5.487985221988661,,0,,,0.0,0.0,0.0,0.0,66.03551822243585,22.51755513698555,False,False,True,False,False,
2025-02-07 17:00:00+00:00,5.34,5.43,5.34,5.43,600.0,,,,,,,,,,,,5.478934796274072,"rgba(38, 166, 154, 1.0)",,5.478934796274072,,0,,,0.0,0.0,0.0,0.0,64.8547756257667,21.32271424618264,False,False,True,False,False,
2025-02-07 18:00:00+00:00,5.43,5.435,5.28,5.28,829.0,,,,,,,,,,,,5.460609176423496,"rgba(38, 166, 154, 1.0)",,5.460609176423496,,0,,,0.0,0.0,0.0,0.0,59.74791379439979,16.45879814489018,False,False,True,False,False,
2025-02-07 19:00:00+00:00,5.28,5.44,5.28,5.44,504.0,,,,,,,,,,,,5.455408642664433,"rgba(38, 166, 154, 1.0)",,5.455408642664433,,0,,,0.0,0.0,0.0,0.0,59.69524188710325,16.298443321551318,False,False,True,False,False,
2025-02-07 20:00:00+00:00,5.435,5.45,5.405,5.435,3170.0,,,,,,,,,,,,5.447615937822497,"rgba(38, 166, 154, 1.0)",,5.447615937822497,,0,,,0.0,0.0,0.0,0.0,59.521949683617386,15.809435214769039,False,False,True,False,False,
2025-02-10 15:00:00+00:00,5.25,5.33,5.23,5.32,644.0,,,,,,,,,,,,5.365950136612022,"rgba(38, 166, 154, 1.0)",,5.365950136612022,,0,,,0.0,0.0,0.0,0.0,56.3975392734752,12.543908246285305,False,False,True,False,False,
2025-02-10 16:00:00+00:00,5.32,5.395,5.27,5.395,683.0,,,,,,,,,,,,5.378895286833931,"rgba(38, 166, 154, 1.0)",,5.378895286833931,,0,,,0.0,0.0,0.0,0.0,55.98716632714046,11.83840323833303,False,False,True,False,False,
2025-02-10 17:00:00+00:00,5.395,5.405,5.305,5.305,1219.0,,,,,,,,,,,,5.377768843833928,"rgba(38, 166, 154, 1.0)",,5.377768843833928,,0,,,0.0,0.0,0.0,0.0,53.51378742781104,9.18942823305364,False,False,True,False,False,
2025-02-10 18:00:00+00:00,5.305,5.335,5.305,5.335,1.0,,,,,,,,,,,,5.377763806816492,"rgba(38, 166, 154, 1.0)",,5.377763806816492,,0,,,0.0,0.0,0.0,0.0,52.60094391761349,8.028461933858154,False,False,False,False,False,
2025-02-10 19:00:00+00:00,5.335,5.465,5.31,5.465,1917.0,,,,,,,,,,,,5.394721394176434,"rgba(38, 166, 154, 1.0)",,5.394721394176434,,0,,,0.0,0.0,0.0,0.0,54.83228535413882,8.028461933858154,False,False,True,False,False,
2025-02-10 20:00:00+00:00,5.465,5.575,5.465,5.52,8957.0,,,,,,,,,,,,5.464262942934835,"rgba(38, 166, 154, 1.0)",,5.464262942934835,,0,,,0.0,0.0,0.0,0.0,57.35251501039389,8.028461933858154,False,False,True,False,True,
2025-02-11 15:00:00+00:00,5.52,5.53,5.43,5.53,209.0,,,,,,,,,,,,5.464637367665046,"rgba(38, 166, 154, 1.0)",,5.464637367665046,,0,,,0.0,0.0,0.0,0.0,59.22482805786245,4.064612976514951,False,False,True,False,True,
2025-02-11 16:00:00+00:00,5.53,5.565,5.505,5.505,501.0,,,,,,,,,,,,5.466290380588383,"rgba(38, 166, 154, 1.0)",,5.466290380588383,,0,,,0.0,0.0,0.0,0.0,59.60550575896688,4.650624100038613,False,False,True,False,True,
2025-02-11 17:00:00+00:00,5.505,5.54,5.48,5.48,735.0,,,,,,,,,,,,5.467564569337647,"rgba(38, 166, 154, 1.0)",,5.467564569337647,,0,,,0.0,0.0,0.0,0.0,58.9652280869618,4.650624100038613,False,False,True,False,True,
2025-02-11 18:00:00+00:00,5.48,5.535,5.48,5.535,237.0,,,,,,,,,,,,5.4681621529599544,"rgba(38, 166, 154, 1.0)",,5.4681621529599544,,0,,,0.0,0.0,0.0,0.0,59.93581229964851,5.506996909016593,False,False,True,False,True,
2025-02-11 19:00:00+00:00,5.535,5.565,5.53,5.565,871.0,,,,,,,,,,,,5.471837884442461,"rgba(38, 166, 154, 1.0)",,5.471837884442461,,0,,,0.0,0.0,0.0,0.0,61.31115317798371,7.088666957570055,False,False,True,False,True,
2025-02-11 20:00:00+00:00,5.565,5.6,5.545,5.57,2762.0,,,,,,,,,,,,5.483783082978725,"rgba(38, 166, 154, 1.0)",,5.483783082978725,,0,,,0.0,0.0,0.0,0.0,62.355405958838645,8.329444578095732,False,False,True,False,True,
2025-02-12 15:00:00+00:00,5.425,5.55,5.425,5.55,245.0,,,,,,,,,,,,5.484026316597549,"rgba(38, 166, 154, 1.0)",,5.484026316597549,,0,,,0.0,0.0,0.0,0.0,62.070793624923475,8.329444578095732,False,False,True,False,True,
2025-02-12 16:00:00+00:00,5.55,5.61,5.535,5.61,573.0,,,,,,,,,,,,5.486434124745057,"rgba(38, 166, 154, 1.0)",,5.486434124745057,,0,,,0.0,0.0,0.0,0.0,63.594479805970025,9.990553253116133,False,False,True,False,True,
2025-02-12 17:00:00+00:00,5.64,5.65,5.6,5.615,2077.0,,,,,,,,,,,,5.497193894875682,"rgba(38, 166, 154, 1.0)",,5.497193894875682,,0,,,0.0,0.0,0.0,0.0,64.74773601166132,11.277397193895837,True,False,True,False,True,
2025-02-12 18:00:00+00:00,5.615,5.65,5.6,5.61,1449.0,,,,,,,,,,,,5.503618634996647,"rgba(38, 166, 154, 1.0)",,5.503618634996647,,0,,,0.0,0.0,0.0,0.0,65.20997373505419,11.91772084811663,True,False,True,False,True,
2025-02-12 19:00:00+00:00,5.61,5.62,5.51,5.555,1678.0,,,,,,,,,,,,5.5068712749548405,"rgba(38, 166, 154, 1.0)",,5.5068712749548405,,0,,,0.0,0.0,0.0,0.0,62.319052425904964,11.91772084811663,False,False,True,False,False,
2025-02-12 20:00:00+00:00,5.555,5.59,5.535,5.57,3731.0,,,,,,,,,,,,5.513292263691266,"rgba(38, 166, 154, 1.0)",,5.513292263691266,,0,,,0.0,0.0,0.0,0.0,61.009329008739975,14.370347353448622,False,False,True,False,False,
2025-02-13 15:00:00+00:00,5.63,5.68,5.54,5.68,1257.0,,,,,,,,,,,,5.517655939058597,"rgba(38, 166, 154, 1.0)",,5.517655939058597,,0,,,0.0,0.0,0.0,0.0,63.7448077498008,14.370347353448622,False,False,True,False,True,
2025-02-13 16:00:00+00:00,5.68,5.69,5.655,5.69,566.0,,,,,,,,,,,,5.520250118902711,"rgba(38, 166, 154, 1.0)",,5.520250118902711,,0,,,0.0,0.0,0.0,0.0,65.83442639944528,12.150368938475104,True,False,True,False,True,20.0
2025-02-13 17:00:00+00:00,5.69,5.725,5.675,5.675,1274.0,,,,,,,,,,,,5.581394990999996,"rgba(38, 166, 154, 1.0)",,5.581394990999996,,0,,,0.0,0.0,0.0,0.0,66.24951883979476,12.563976592855234,True,False,True,False,True,19.37533242729989
2025-02-13 18:00:00+00:00,5.675,5.7,5.665,5.69,166.0,,,,,,,,,,,,5.581619416461415,"rgba(38, 166, 154, 1.0)",,5.581619416461415,,0,,,0.0,0.0,0.0,0.0,67.0202848310652,13.404137411855828,True,False,True,False,True,19.849906322263458
2025-02-13 19:00:00+00:00,5.69,5.69,5.57,5.69,1736.0,,,,,,,,,,,,5.577872664179513,"rgba(38, 166, 154, 1.0)",,5.577872664179513,,0,,,0.0,0.0,0.0,0.0,67.53412882524549,14.055655593133764,True,False,True,False,True,19.849906322263458
2025-02-13 20:00:00+00:00,5.69,5.7,5.62,5.645,4361.0,,,,,,,,,,,,5.583564964204679,"rgba(38, 166, 154, 1.0)",,5.583564964204679,,0,,,0.0,0.0,0.0,0.0,64.54035151723633,14.055655593133764,False,False,True,False,False,17.387726322971535
2025-02-14 15:00:00+00:00,5.645,5.645,5.365,5.42,1057.0,,,,,,,,,,,,5.574889852405754,"rgba(239, 83, 80, 1.0)",,5.574889852405754,,0,,,0.0,0.0,0.0,0.0,53.743981545839844,8.27835656064508,False,True,False,False,False,6.582720507631912
2025-02-14 16:00:00+00:00,5.365,5.38,5.335,5.355,405.0,,,,,,,,,,,,5.5695118770031655,"rgba(239, 83, 80, 1.0)",,5.5695118770031655,,0,,,0.0,0.0,0.0,0.0,45.17661987806831,1.015971714047005,False,True,False,True,False,3.8638201065717084
2025-02-14 17:00:00+00:00,5.355,5.44,5.355,5.41,508.0,,,,,,,,,,,,5.564449929837006,"rgba(239, 83, 80, 1.0)",,5.564449929837006,,0,,,0.0,0.0,0.0,0.0,42.066826821101444,-1.1812309451113094,False,True,False,True,False,5.853523885098088
2025-02-14 18:00:00+00:00,5.4,5.405,5.33,5.4,355.0,,,,,,,,,,,,5.560767703071104,"rgba(239, 83, 80, 1.0)",,5.560767703071104,,0,,,0.0,0.0,0.0,0.0,39.73426952070706,-2.966552350220269,False,True,False,True,False,5.436116417780827
