date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_214,aVWAP_BoS_CHoCH_bull_285,aVWAP_BoS_CHoCH_bull_376,aVWAP_BoS_CHoCH_bull_454,aVWAP_BoS_CHoCH_bull_552,aVWAP_BoS_CHoCH_bull_678,aVWAP_BoS_CHoCH_bull_773,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-03 15:00:00+00:00,14.32,14.45,13.985,14.405,4019.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 16:00:00+00:00,14.375,14.5,14.33,14.41,3240.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-02-03 17:00:00+00:00,14.41,14.485,14.35,14.42,3600.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-03 18:00:00+00:00,14.43,14.615,14.415,14.59,7413.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-03 19:00:00+00:00,14.59,14.685,14.52,14.57,16156.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,96.34751240042094,46.71276116037885,False,False,True,False,False,
2025-02-03 20:00:00+00:00,14.56,14.56,14.335,14.48,18693.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,83.32245402125106,35.20935787510069,False,False,True,False,False,
2025-02-04 15:00:00+00:00,15.15,15.235,14.71,14.72,19300.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,82.00248447496054,34.919768389375946,False,False,True,False,False,
2025-02-04 16:00:00+00:00,14.72,14.95,14.67,14.805,16381.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,82.29751389714987,34.919768389375946,False,False,True,False,False,
2025-02-04 17:00:00+00:00,14.81,14.94,14.615,14.78,9279.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,81.0162098311005,34.86054051459129,False,False,True,False,False,
2025-02-04 18:00:00+00:00,14.775,14.99,14.7,14.96,4131.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,82.33323221596287,34.86054051459129,False,False,True,False,True,
