date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_59,aVWAP_BoS_CHoCH_bull_104,aVWAP_BoS_CHoCH_bear_21,aVWAP_BoS_CHoCH_bear_85,aVWAP_BoS_CHoCH_bear_96,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,352.26,372.9999666667,351.05,357.89,275063358,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,342.32,402.6666666667,336.6666666667,382.5833333333,459555324,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,349.87,371.8666666667,326.6666666667,333.3333333333,410468019,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,12.819279290496768,-82.04819822624192,False,False,False,True,True,
2022-01-21 00:00:00+00:00,314.6333333333,356.9299666667,313.5,342.2016666667,314990652,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,13.108821357425697,-81.07343615489913,False,False,False,True,True,
2022-01-28 00:00:00+00:00,282.1166666667,329.23,264.0033333333,301.5866666667,625736850,,,,,,,"rgba(239, 83, 80, 0.5)",,291.78333333333336,,0,,,0.0,0.0,0.0,0.0,11.710493237378921,-81.07343615489913,False,False,False,True,True,
2022-02-04 00:00:00+00:00,307.7733333333,314.5666666667,287.35,290.9033333333,396848493,,,,,,,"rgba(239, 83, 80, 0.5)",,296.22559572994976,,0,,,0.0,0.0,0.0,0.0,17.414394519940675,-74.3970753468665,False,False,False,True,True,
2022-02-11 00:00:00+00:00,286.6666666667,315.9233333333,283.5666666667,307.93,309755721,,,,,,,"rgba(239, 83, 80, 0.5)",,296.03029494930445,,0,,,0.0,0.0,0.0,0.0,19.824705621060204,-70.5218023646301,False,False,False,True,True,
2022-02-18 00:00:00+00:00,285.66,308.8099666667,279.2033333333,287.19,300380613,,,,,,,"rgba(239, 83, 80, 0.5)",,295.1461346674057,,0,,,0.0,0.0,0.0,0.0,21.477608432432596,-67.20726704824814,False,False,False,True,True,
2022-02-25 00:00:00+00:00,269.9566666667,285.5779333333,233.3333333333,278.0433333333,388810668,,,,,,,"rgba(239, 83, 80, 0.5)",,275.95541532565926,,0,,,0.0,0.0,0.0,0.0,21.6731737861681,-65.14575810876144,False,False,False,True,True,
2022-03-04 00:00:00+00:00,279.43,296.6266666667,271.5691666667,271.67,377220534,,,,,,,"rgba(239, 83, 80, 0.5)",,280.27358537656266,,0,,,0.0,0.0,0.0,0.0,23.593161957729276,-61.3268604216335,False,False,False,True,True,
2022-03-11 00:00:00+00:00,265.1166666667,288.7133333333,260.7233333333,285.4333333333,337763067,,,,,,,"rgba(239, 83, 80, 0.5)",,279.09400737690027,,0,,,0.0,0.0,0.0,0.0,24.03391275249312,-58.91073523842495,False,False,False,True,True,
2022-03-18 00:00:00+00:00,301.7966666667,302.6166666667,252.0133333333,260.2033333333,388934676,,,,,,,"rgba(239, 83, 80, 0.5)",,280.78689107690514,,0,,,0.0,0.0,0.0,0.0,29.472443389195025,-51.74246810490661,False,False,False,True,True,
2022-03-25 00:00:00+00:00,336.88,346.9,302.3633333333,304.9933333333,435657414,,,,,,,"rgba(239, 83, 80, 0.5)",,289.39533171703954,,0,,,0.0,0.0,0.0,0.0,36.56307738537048,-43.22754065792658,False,False,False,True,True,
2022-04-01 00:00:00+00:00,361.53,371.59,351.2,355.0333333333,339241884,,,,,,,"rgba(239, 83, 80, 0.5)",,297.9710307348778,,0,,,0.0,0.0,0.0,0.0,43.315221134353294,-35.28870169001749,False,False,False,True,True,
2022-04-08 00:00:00+00:00,341.83,384.29,340.5133666667,363.1266666667,384563544,,,,,,355.5444555555666,#000000,,321.6534570702543,,0,,,0.0,0.0,0.0,0.0,46.424967700250185,-30.99351956832186,False,False,False,False,True,
2022-04-15 00:00:00+00:00,328.3333333333,342.08,324.3656666667,326.8,238876917,,,,,,346.36723620794993,#000000,,319.78569741410547,,0,,,0.0,0.0,0.0,0.0,47.59106124631237,-28.555183802080105,False,False,False,False,True,
2022-04-22 00:00:00+00:00,335.0166666667,364.0733333333,324.47,329.6766666667,341524371,,,,,,344.53370746645015,#000000,,321.1784561175438,,0,,,0.0,0.0,0.0,0.0,48.917361930536174,-25.918819657818677,False,False,False,False,True,
2022-04-29 00:00:00+00:00,290.2533333333,336.2066666667,273.9,326.3233333333,492462825,,,,,,329.5263760612855,#000000,,315.4363401159128,,0,,,0.0,0.0,0.0,0.0,46.87639897613164,-25.918819657818677,False,False,False,False,True,
2022-05-06 00:00:00+00:00,288.55,318.5,281.035,286.9233333333,386032215,,,,,,322.5116729864599,"rgba(239, 83, 80, 0.5)",,312.41299370519624,,0,,,0.0,0.0,0.0,0.0,45.321919460647166,-25.918819657818677,False,False,False,True,True,
2022-05-13 00:00:00+00:00,256.53,281.8766666667,226.6666666667,278.8166666667,504899898,,,,,,308.0018456412422,"rgba(239, 83, 80, 0.5)",,304.23912077295364,,0,,,0.0,0.0,0.0,0.0,42.551474679739066,-25.918819657818677,False,False,False,True,True,
2022-05-20 00:00:00+00:00,221.3,256.5866666667,211.0,255.72,489416439,,,,,,294.4852711890415,"rgba(239, 83, 80, 0.5)",,295.6403554546876,,0,,,0.0,0.0,0.0,0.0,39.12869371246515,-25.918819657818677,False,False,False,True,True,
2022-05-27 00:00:00+00:00,253.21,253.2666666667,206.8566666667,218.34,465433803,,,,,,262.1363827544498,"rgba(239, 83, 80, 0.5)",,277.01182026080323,,0,,,-1.0,0.0,206.85667,41.0,39.084202303386775,-25.918819657818677,False,False,False,True,True,
2022-06-03 00:00:00+00:00,234.5166666667,264.21,233.4178,257.9466666667,385029189,,,,,,261.34018103954315,"rgba(239, 83, 80, 0.5)",,275.23518963416643,,0,,,0.0,0.0,0.0,0.0,38.26640351440366,-25.918819657818677,False,False,False,True,True,
2022-06-10 00:00:00+00:00,232.23,255.5466333333,227.9133333333,244.3533333333,427805949,,,,,,258.7359598958821,"rgba(239, 83, 80, 0.5)",,272.41371805676783,,0,,,0.0,0.0,0.0,0.0,37.5873932901972,-25.918819657818677,False,False,False,True,True,
2022-06-17 00:00:00+00:00,216.76,235.6633,208.6933333333,223.1666666667,519920463,,,,,,252.7028155393121,"rgba(239, 83, 80, 0.5)",,267.1627987306595,,0,,,0.0,0.0,0.0,0.0,36.463485521827,-25.918819657818677,False,False,False,True,True,
2022-06-24 00:00:00+00:00,245.7066666667,246.8333333333,224.3333333333,224.6033333333,424293588,,,,,,251.8010068998097,"rgba(239, 83, 80, 0.5)",,265.59301996387876,,0,,,0.0,0.0,0.0,0.0,37.76559313431587,-25.918819657818677,False,False,False,True,True,
2022-07-01 00:00:00+00:00,227.2633333333,252.07,218.8633333333,249.3666666667,431802963,,,,,,250.19935442174588,"rgba(239, 83, 80, 0.5)",,263.61079352603804,,0,,,0.0,0.0,0.0,0.0,37.8698398784374,-25.918819657818677,False,False,False,True,True,
2022-07-08 00:00:00+00:00,250.7633333333,254.9799666667,216.1667,223.0,340417518,,,,,,249.8033893980986,"rgba(239, 83, 80, 0.5)",,262.71540681628,,0,,,0.0,0.0,0.0,0.0,39.495500066239515,-23.49640236831055,False,False,False,True,True,
2022-07-15 00:00:00+00:00,240.0666666667,253.0633333333,225.0333333333,252.1033333333,433635195,,,,,,249.19569360550452,"rgba(239, 83, 80, 0.5)",,261.5683959847993,,0,,,0.0,0.0,0.0,0.0,40.145923088329596,-22.01586914063796,False,False,False,True,True,
2022-07-22 00:00:00+00:00,272.2433333333,280.7866666667,236.9766666667,244.9366666667,497796651,,,,,,250.96501837994686,"rgba(239, 83, 80, 0.5)",,262.18706232332573,,0,,,0.0,0.0,0.0,0.0,42.553959423138565,-18.91394116316213,False,False,False,True,True,
2022-07-29 00:00:00+00:00,297.15,298.32,256.2633333333,272.2166666667,399040125,,,,,,253.61364907530486,"rgba(239, 83, 80, 0.5)",,263.7199834158498,,0,,,0.0,0.0,0.0,0.0,45.57176476358517,-15.350725316693428,False,False,False,True,True,
2022-08-05 00:00:00+00:00,288.17,313.6066666667,285.5446666667,301.275,478140675,,,,,,257.217743340725,#000000,,266.01700604284554,,0,,,0.0,0.0,0.0,0.0,47.226615150281646,-13.198130734341902,False,False,False,False,True,
2022-08-12 00:00:00+00:00,300.03,305.2,279.3533333333,295.0,430341159,,,,,,259.891717144468,#000000,,267.74490424145495,,0,,,0.0,0.0,0.0,0.0,49.02849991265222,-10.950814490667824,False,False,False,False,True,
2022-08-19 00:00:00+00:00,296.6666666667,314.6666666667,292.5,301.7866666667,355157382,,,301.27777777779994,,,275.1978055321957,#000000,,275.1653265962125,,0,,,0.0,0.0,0.0,0.0,50.111033396205144,-9.430521791571827,False,False,False,False,True,
2022-08-26 00:00:00+00:00,288.09,303.6466666667,286.2966666667,291.9133333333,287079432,,,297.43358345355495,,,274.7833314993409,#000000,,274.969563030445,,0,,,0.0,0.0,0.0,0.0,50.352368942375705,-8.718138083873292,False,False,False,False,True,
2022-09-02 00:00:00+00:00,270.21,288.48,266.15,282.83,249374939,,,291.1442164918025,,,272.9752601301468,#000000,,273.610280974787,,0,,,0.0,0.0,0.0,0.0,49.46220475763761,-8.718138083873292,False,False,False,False,True,
2022-09-09 00:00:00+00:00,299.68,299.85,265.74,272.675,213818141,,,290.61792877154113,,,273.28619919840304,#000000,,273.9037754679559,,0,,,0.0,0.0,0.0,0.0,50.54750007758831,-7.646671246756618,False,False,False,False,True,
2022-09-16 00:00:00+00:00,303.35,309.12,290.4,300.72,341416185,,,293.0575887333723,,,275.1806225206243,#000000,,275.5070936087874,,0,,,0.0,0.0,0.0,0.0,51.523087519507854,-6.272815783228928,False,False,False,False,True,
2022-09-23 00:00:00+00:00,275.33,313.8,272.82,300.09,318285640,,,292.0223951359071,,,275.40397202972537,#000000,,278.3821456889607,,0,,,0.0,0.0,0.0,0.0,50.534399072089016,-6.272815783228928,False,False,False,False,True,
2022-09-30 00:00:00+00:00,265.25,289.0,262.47,271.83,320014147,,,288.9863263369513,,,274.5397812741198,#000000,,275.84431586330703,,0,,,0.0,0.0,0.0,0.0,49.27294365742642,-6.272815783228928,False,False,False,False,True,
2022-10-07 00:00:00+00:00,223.07,257.5,222.02,254.5,448139986,,,279.2939983676456,,,270.22819229216515,#000000,,267.9122920671771,,0,,,0.0,0.0,0.0,0.0,46.34973189229786,-6.272815783228928,False,False,False,False,False,
2022-10-14 00:00:00+00:00,204.99,226.99,204.16,223.93,397406475,,,270.1751547421196,,,265.69077966492085,"rgba(239, 83, 80, 0.5)",,261.23391009353685,,0,,,0.0,0.0,0.0,0.0,43.52730918277447,0.302382711947601,False,False,False,True,False,
2022-10-21 00:00:00+00:00,214.44,229.82,202.0,210.04,415404010,,,263.37752892467535,,,262.08573255898955,"rgba(239, 83, 80, 0.5)",,256.75612507212213,,0,,,0.0,0.0,0.0,0.0,42.15673140989238,-1.1836811683577722,False,False,False,True,False,
2022-10-28 00:00:00+00:00,228.52,233.81,198.5863,205.82,413072923,,,258.6445905558265,,,259.41674749332225,"rgba(239, 83, 80, 0.5)",,253.8405602750359,,0,,,0.0,0.0,0.0,0.0,42.118089018964184,-1.412685407992882,False,False,False,True,False,
2022-11-04 00:00:00+00:00,207.47,237.3951,203.08,226.19,342474516,,,255.08237170109297,,,257.2959905442826,"rgba(239, 83, 80, 0.5)",,251.56852926371187,,0,,,0.0,0.0,0.0,0.0,41.139277131552674,-2.5847959603066,False,False,False,True,False,
2022-11-11 00:00:00+00:00,195.97,208.9,177.12,208.65,596889173,,,247.32220563311193,,,252.4367853854494,"rgba(239, 83, 80, 0.5)",,246.0706226177212,,0,,,0.0,0.0,0.0,0.0,39.95017691575392,-3.9549229063093136,False,False,False,True,False,
2022-11-18 00:00:00+00:00,180.19,200.8237,176.55,192.77,390472869,,,242.6058727782761,,,249.32252698746038,"rgba(239, 83, 80, 0.5)",,242.6328838955921,,0,,,0.0,0.0,0.0,0.0,38.454537912124,-5.602600557520887,False,False,False,True,False,
