date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_75,aVWAP_BoS_CHoCH_bull_161,aVWAP_BoS_CHoCH_bull_368,aVWAP_BoS_CHoCH_bear_281,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-14 17:00:00+00:00,35.305,35.415,34.62,34.93,1350.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-15 17:00:00+00:00,34.65,34.65,34.025,34.09,1695.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2023-12-18 17:00:00+00:00,34.15,34.54,34.13,34.45,1075.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,10.843373493975927,-66.26506024096389,False,False,False,True,True,
2023-12-19 17:00:00+00:00,34.89,34.9,34.64,34.825,2829.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,24.27948128892842,-53.088225876109064,False,False,False,True,True,
2023-12-20 17:00:00+00:00,35.08,35.54,34.645,34.72,286.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,31.8730871095403,-45.32520734621937,False,False,False,True,True,
2023-12-21 17:00:00+00:00,34.86,35.18,34.84,35.14,499.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,41.606021959114365,-35.36921006943453,False,False,False,True,True,
2023-12-22 17:00:00+00:00,35.77,35.97,35.72,35.89,1495.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,52.59905103849641,-24.253714663433836,False,False,True,False,True,
2023-12-25 17:00:00+00:00,35.89,35.89,35.89,35.89,0.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,59.927737091417775,-16.505408138691465,False,False,True,False,True,
2023-12-26 17:00:00+00:00,36.13,36.56,36.13,36.44,235.0,,,,,,"rgba(38, 166, 154, 1.0)",,36.376666666666665,,0,,,0.0,0.0,0.0,0.0,66.8778502145177,-8.92442341673172,False,False,True,False,True,
2023-12-27 17:00:00+00:00,36.38,36.5,36.07,36.29,614.0,,,,,,"rgba(239, 83, 80, 1.0)",,36.31157832744405,,0,,,0.0,0.0,0.0,0.0,69.63820265929016,-5.004257447916245,False,False,True,False,True,
