date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_312,aVWAP_BoS_CHoCH_bull_522,aVWAP_BoS_CHoCH_bull_797,aVWAP_BoS_CHoCH_bear_68,aVWAP_BoS_CHoCH_bear_142,aVWAP_BoS_CHoCH_bear_174,aVWAP_BoS_CHoCH_bear_678,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-10 15:00:00+00:00,164.99,165.125,163.29,163.29,5891.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-10 16:00:00+00:00,163.29,163.54,162.32,163.19,4963.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-02-10 17:00:00+00:00,163.1,163.12,162.275,162.98,3243.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-02-10 18:00:00+00:00,163.08,163.08,162.02,162.63,2303.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-02-10 19:00:00+00:00,162.64,162.705,162.24,162.29,4304.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-02-10 20:00:00+00:00,162.29,162.83,161.79,162.39,8798.0,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,3.7508618235326496,-46.62422435882061,False,False,False,True,True,
2025-02-11 15:00:00+00:00,157.205,158.715,156.83,158.26,22711.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,3.1028099037411447,-46.23224701251448,False,False,False,True,False,
2025-02-11 16:00:00+00:00,158.26,159.135,157.25,158.43,16481.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,3.8955038069852406,-47.007619360624076,False,False,False,True,True,
2025-02-11 17:00:00+00:00,158.43,158.78,157.71,158.665,7862.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,6.15651449776939,-45.08902006588754,False,False,False,True,True,
2025-02-11 18:00:00+00:00,158.655,158.87,157.87,158.855,11937.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,9.082138572506649,-42.625280309548195,False,False,False,True,True,
2025-02-11 19:00:00+00:00,158.855,159.76,158.82,159.68,7582.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,16.3851535377051,-36.27987604936206,False,False,False,True,True,
2025-02-11 20:00:00+00:00,159.68,160.37,158.05,158.68,34132.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,19.13904923138962,-34.307639592771196,False,False,False,True,True,
2025-02-12 15:00:00+00:00,161.37,161.93,160.65,161.355,7318.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,30.550157417544835,-24.400036584005,False,False,False,True,True,
2025-02-12 16:00:00+00:00,161.355,162.135,160.805,162.135,15449.0,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,39.88514817989646,-16.762780451355518,False,False,False,True,True,
2025-02-12 17:00:00+00:00,162.125,163.59,161.72,163.025,10346.0,,,,,,,,162.77833333333334,"rgba(239, 83, 80, 1.0)",,162.77833333333334,,0,,,0.0,0.0,0.0,0.0,47.833478915691494,-10.429915806899288,False,False,False,False,True,
2025-02-12 18:00:00+00:00,163.08,163.29,162.365,162.39,10022.0,,,,,,,,162.7307688531029,"rgba(239, 83, 80, 1.0)",,162.7307688531029,,0,,,0.0,0.0,0.0,0.0,51.197197689997026,-8.105931419577502,False,False,True,False,True,
2025-02-12 19:00:00+00:00,162.385,162.68,161.665,162.04,14807.0,,,,,,,,162.4771721866856,"rgba(239, 83, 80, 1.0)",,162.4771721866856,,0,,,0.0,0.0,0.0,0.0,52.407342886267784,-7.310105586220445,False,False,True,False,True,
2025-02-12 20:00:00+00:00,162.12,162.68,161.72,162.04,33369.0,,,,,,,,162.31627351287736,"rgba(239, 83, 80, 1.0)",,162.31627351287736,,0,,,0.0,0.0,0.0,0.0,53.21410635044829,-6.460484921823223,False,False,True,False,True,
2025-02-13 15:00:00+00:00,149.28,149.28,144.445,144.77,89064.0,,,,,,,,153.18921762643183,"rgba(239, 83, 80, 1.0)",,153.18921762643183,,0,,,0.0,0.0,0.0,0.0,39.68813963606605,0.3009153207462276,False,False,False,True,False,
2025-02-13 16:00:00+00:00,144.75,144.77,141.555,142.06,49493.0,,,,,,,,150.705207346496,"rgba(239, 83, 80, 1.0)",,150.705207346496,,0,,,0.0,0.0,0.0,0.0,30.167061961893857,-8.0921275894544,False,False,False,True,False,
2025-02-13 17:00:00+00:00,142.06,142.52,140.19,142.21,26457.0,,,,,,,,145.65915906684137,"rgba(239, 83, 80, 1.0)",,145.65915906684137,,0,,,0.0,0.0,0.0,0.0,24.03867717092355,-13.355364070331945,False,False,False,True,False,
2025-02-13 18:00:00+00:00,142.37,146.63,142.37,146.63,19403.0,,,,,,,,146.24301044867863,"rgba(239, 83, 80, 1.0)",,146.24301044867863,,0,,,0.0,0.0,0.0,0.0,25.740922888602576,-13.355364070331945,False,False,False,True,False,
2025-02-13 19:00:00+00:00,146.435,147.28,143.475,144.31,21215.0,,,,,,,,146.37203412254337,"rgba(239, 83, 80, 1.0)",,146.37203412254337,,0,,,0.0,0.0,0.0,0.0,25.864184605760798,-13.355364070331945,False,False,False,True,False,
2025-02-13 20:00:00+00:00,144.33,148.04,144.245,147.38,49346.0,,,,,,,,146.78152947272923,"rgba(239, 83, 80, 1.0)",,146.78152947272923,,0,,,0.0,0.0,0.0,0.0,29.251768359477005,-13.355364070331945,False,False,False,True,True,
2025-02-14 15:00:00+00:00,145.97,146.565,144.825,145.29,22392.0,,,,,,,,146.73266214634504,"rgba(239, 83, 80, 1.0)",,146.73266214634504,,0,,,0.0,0.0,0.0,0.0,30.390871589452306,-13.355364070331945,False,False,False,True,True,
2025-02-14 16:00:00+00:00,145.37,145.46,144.44,145.095,19240.0,,,,,,,,146.64000128945594,"rgba(239, 83, 80, 1.0)",,146.64000128945594,,0,,,0.0,0.0,0.0,0.0,31.044771095687015,-13.355364070331945,False,False,False,True,True,
2025-02-14 17:00:00+00:00,145.12,145.12,143.925,144.98,19995.0,,,,,,,,146.52724345130937,"rgba(239, 83, 80, 1.0)",,146.52724345130937,,0,,,0.0,0.0,0.0,0.0,31.411828025755582,-13.355364070331945,False,False,False,True,True,
2025-02-14 18:00:00+00:00,144.98,145.19,144.26,144.47,12938.0,,,,,,,,146.45972377031165,"rgba(239, 83, 80, 1.0)",,146.45972377031165,,0,,,0.0,0.0,0.0,0.0,31.32563933878785,-13.355364070331945,False,False,False,True,True,
2025-02-14 19:00:00+00:00,144.455,145.42,143.86,144.3,12740.0,,,,,,,,146.39283573524773,"rgba(239, 83, 80, 1.0)",,146.39283573524773,,0,,,0.0,0.0,0.0,0.0,31.149303628810742,-13.355364070331945,False,False,False,True,True,
2025-02-14 20:00:00+00:00,144.3,144.55,143.01,143.015,36744.0,,,,,,,,146.107387743343,"rgba(239, 83, 80, 1.0)",,146.107387743343,,0,,,0.0,0.0,0.0,0.0,30.121080895672108,-13.355364070331945,False,False,False,True,True,
2025-02-17 15:00:00+00:00,143.015,143.015,143.015,143.015,0.0,,,,,,,,146.107387743343,"rgba(239, 83, 80, 1.0)",,146.107387743343,,0,,,0.0,0.0,0.0,0.0,29.43559907357968,-14.247821742900733,False,False,False,True,True,
2025-02-17 16:00:00+00:00,143.015,143.015,143.015,143.015,0.0,,,,,,,,146.107387743343,"rgba(239, 83, 80, 1.0)",,146.107387743343,,0,,,0.0,0.0,0.0,0.0,28.97861119218473,-15.383377563415067,False,False,False,True,True,
2025-02-17 17:00:00+00:00,143.015,143.015,143.015,143.015,0.0,,,,,,,,146.107387743343,"rgba(239, 83, 80, 1.0)",,146.107387743343,,0,,,0.0,0.0,0.0,0.0,28.673952604588095,-16.317374223064448,False,False,False,True,True,
2025-02-17 18:00:00+00:00,143.015,143.015,143.015,143.015,0.0,,,,,,,,146.107387743343,"rgba(239, 83, 80, 1.0)",,146.107387743343,,0,,,0.0,0.0,0.0,0.0,28.470846879523677,-17.103292668630083,False,False,False,True,True,
