date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_106,aVWAP_BoS_CHoCH_bull_156,aVWAP_BoS_CHoCH_bull_218,aVWAP_BoS_CHoCH_bull_267,aVWAP_BoS_CHoCH_bull_448,aVWAP_BoS_CHoCH_bull_565,aVWAP_BoS_CHoCH_bull_635,aVWAP_BoS_CHoCH_bull_775,aVWAP_BoS_CHoCH_bear_44,aVWAP_BoS_CHoCH_bear_90,aVWAP_BoS_CHoCH_bear_125,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,11.21,11.37,11.13,11.14,314954,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,11.73,11.755,11.21,11.21,995923,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,11.63,12.04,11.62,11.76,652980,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,94.17989417989419,26.719576719576764,False,False,True,False,True,
2022-01-06 00:00:00+00:00,11.37,11.78,11.34,11.69,435250,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,81.13651495682689,26.719576719576764,False,False,True,False,False,
2022-01-07 00:00:00+00:00,11.09,11.45,11.08,11.41,372861,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,67.24943743791697,36.38523495687939,False,False,True,False,False,
2022-01-10 00:00:00+00:00,10.89,11.09,10.76,11.0,397470,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,55.59833518364909,25.919022270772516,False,False,True,False,False,
2022-01-11 00:00:00+00:00,11.26,11.37,10.77,10.77,408827,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,53.92706201802463,24.645398316641803,False,False,True,False,False,
2022-01-12 00:00:00+00:00,11.38,11.46,11.2105,11.37,366362,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,54.26071605716909,24.645398316641803,False,False,True,False,False,
2022-01-13 00:00:00+00:00,11.58,11.865,11.44,11.52,553920,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,56.568207623291386,24.645398316641803,False,False,True,False,False,
2022-01-14 00:00:00+00:00,11.58,11.73,11.47,11.51,570621,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,58.106535334039584,24.645398316641803,False,False,True,False,False,
2022-01-18 00:00:00+00:00,11.09,11.39,11.01,11.39,431443,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,53.18726557023996,21.567524368794665,False,False,True,False,False,
2022-01-19 00:00:00+00:00,10.8,11.34,10.78,11.15,497630,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,47.603046954224666,15.461486386035034,False,False,False,True,False,
2022-01-20 00:00:00+00:00,10.71,11.13,10.695,10.88,440168,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,43.25309464208816,10.615587777676055,False,False,False,True,False,
2022-01-21 00:00:00+00:00,10.67,10.9,10.52,10.59,583590,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,40.06951691025044,6.870609564015112,False,False,False,True,False,
