date,Open,High,Low,Close,Volume,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-15 17:00:00+00:00,6.79,6.815,6.705,6.725,30775.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-18 17:00:00+00:00,6.475,6.585,6.475,6.49,11318.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2023-12-19 17:00:00+00:00,6.49,6.49,6.49,6.49,0.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2023-12-20 17:00:00+00:00,6.455,6.455,6.18,6.18,39417.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2023-12-21 17:00:00+00:00,6.475,6.495,6.385,6.475,12500.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,13.36770752720254,-37.969063225517715,False,False,False,True,True,
2023-12-22 17:00:00+00:00,6.495,6.615,6.425,6.51,9811.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,23.29392320141148,-29.83753157036182,False,False,False,True,True,
2023-12-25 17:00:00+00:00,6.51,6.51,6.51,6.51,0.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,29.911400317550775,-24.905141747159472,False,False,False,True,True,
2023-12-26 17:00:00+00:00,6.51,6.51,6.51,6.51,0.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,34.323051728310304,-21.820449662367135,False,False,False,True,True,
2023-12-27 17:00:00+00:00,6.69,6.805,6.685,6.78,33785.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,44.0520595532204,-13.66785653293995,False,False,False,True,True,
2023-12-28 17:00:00+00:00,6.78,6.78,6.78,6.78,0.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,50.53806476982713,-8.530560599656546,False,False,True,False,True,
2023-12-29 17:00:00+00:00,6.78,6.78,6.78,6.78,0.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,54.86206824756495,-5.139386396240091,False,False,True,False,True,
2024-01-01 17:00:00+00:00,6.78,6.78,6.78,6.78,0.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,57.744737232723494,-2.7419368594108704,False,False,True,False,True,
2024-01-02 17:00:00+00:00,6.465,6.505,6.295,6.335,10641.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,49.37749470841973,-2.7419368594108704,False,False,False,False,False,
2024-01-03 17:00:00+00:00,6.13,6.21,6.09,6.155,15158.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,41.82867129658263,3.8152371432965566,False,False,False,True,False,
