date,Open,High,Low,Close,Volume,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-14 17:00:00+00:00,14.07,14.075,13.935,13.935,636.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-15 17:00:00+00:00,14.11,14.13,14.06,14.06,1299.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2023-12-18 17:00:00+00:00,14.275,14.295,14.27,14.29,952.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-19 17:00:00+00:00,14.465,14.54,14.44,14.51,811.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-20 17:00:00+00:00,14.565,14.585,14.4,14.49,1334.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,98.62564334596462,48.76307901136816,False,False,True,False,False,
2023-12-21 17:00:00+00:00,14.365,14.365,14.04,14.04,1104.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,81.388597902218,33.332199511238315,False,False,True,False,False,
2023-12-22 17:00:00+00:00,14.17,14.17,13.96,14.025,200.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,69.60338296270731,23.80370820523264,False,False,True,False,False,
2023-12-25 17:00:00+00:00,14.025,14.025,14.025,14.025,0.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,61.74657300303352,18.00886935726841,False,False,True,False,False,
2023-12-26 17:00:00+00:00,13.9,13.985,13.785,13.985,1877.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,55.59362003212623,13.540381340776577,False,False,False,False,False,
2023-12-27 17:00:00+00:00,13.875,13.91,13.675,13.71,826.0,,"rgba(239, 83, 80, 1.0)",,13.764999999999999,,0,,,0.0,0.0,0.0,0.0,46.936997624915286,6.5096082927666,False,False,False,True,False,
2023-12-28 17:00:00+00:00,13.725,13.76,13.7,13.76,1222.0,,"rgba(38, 166, 154, 1.0)",,13.7500830078125,,0,,,0.0,0.0,0.0,0.0,42.588684342874316,3.253765502104301,False,False,False,True,False,
2023-12-29 17:00:00+00:00,13.85,13.97,13.85,13.95,1100.0,,"rgba(239, 83, 80, 1.0)",,13.810621558661582,,0,,,0.0,0.0,0.0,0.0,44.226887057285026,3.253765502104301,False,False,False,True,False,
2024-01-01 17:00:00+00:00,13.95,13.95,13.95,13.95,0.0,,"rgba(239, 83, 80, 1.0)",,13.810621558661582,,0,,,0.0,0.0,0.0,0.0,45.3190222002255,3.253765502104301,False,False,False,True,False,
2024-01-02 17:00:00+00:00,14.25,14.39,14.25,14.265,1820.0,,"rgba(38, 166, 154, 1.0)",,14.14608997584541,,0,,,0.0,0.0,0.0,0.0,51.32629870791064,3.253765502104301,False,False,True,False,True,
2024-01-03 17:00:00+00:00,14.185,14.255,14.185,14.22,701.0,,"rgba(38, 166, 154, 1.0)",,14.148924271143272,,0,,,0.0,0.0,0.0,0.0,54.354787552228316,-6.749493396325889,False,False,True,False,True,
2024-01-04 17:00:00+00:00,14.165,14.175,14.165,14.165,405.0,,"rgba(38, 166, 154, 1.0)",,14.14625050124188,,0,,,0.0,0.0,0.0,0.0,55.16991097596552,-5.53012037513291,False,False,True,False,True,
2024-01-05 17:00:00+00:00,13.99,14.125,13.99,14.105,1135.0,,"rgba(38, 166, 154, 1.0)",,14.123156843684285,,0,,,0.0,0.0,0.0,0.0,54.41913426439183,-5.53012037513291,False,False,True,False,True,
2024-01-08 17:00:00+00:00,14.19,14.3,14.17,14.29,1891.0,,"rgba(38, 166, 154, 1.0)",,14.15256404736057,,0,,,0.0,0.0,0.0,0.0,56.926589537409214,-2.617556766533795,False,False,True,False,True,
2024-01-09 17:00:00+00:00,14.25,14.32,14.25,14.27,2601.0,,"rgba(38, 166, 154, 1.0)",,14.183179232738077,,0,,,0.0,0.0,0.0,0.0,58.12789890675472,-0.8062977799509383,False,False,True,False,True,
2024-01-10 17:00:00+00:00,14.155,14.175,14.115,14.175,1125.0,,"rgba(38, 166, 154, 1.0)",,14.179479544385508,,0,,,0.0,0.0,0.0,0.0,56.73923587772113,-0.8062977799509383,False,False,True,False,True,
2024-01-11 17:00:00+00:00,14.035,14.16,14.01,14.1,571.0,,"rgba(38, 166, 154, 1.0)",,14.174742350410465,,0,,,0.0,0.0,0.0,0.0,54.23223475097278,-0.8062977799509383,False,False,True,False,True,
2024-01-12 17:00:00+00:00,14.035,14.035,13.915,14.0,2524.0,,"rgba(239, 83, 80, 1.0)",,14.087585390540317,,0,,,0.0,0.0,0.0,0.0,50.64959374524484,-0.8062977799509383,False,False,False,False,False,
2024-01-15 17:00:00+00:00,14.0,14.0,14.0,14.0,0.0,,"rgba(239, 83, 80, 1.0)",,14.087585390540317,,0,,,0.0,0.0,0.0,0.0,48.26116640809288,5.62650547827532,False,False,False,True,False,
2024-01-16 17:00:00+00:00,14.08,14.1,14.055,14.085,402.0,,"rgba(239, 83, 80, 1.0)",,14.090844049456393,,0,,,0.0,0.0,0.0,0.0,48.76694253460239,5.62650547827532,False,False,False,False,False,
2024-01-17 17:00:00+00:00,14.14,14.185,14.13,14.175,289.0,,"rgba(239, 83, 80, 1.0)",,14.096120904511684,,0,,,0.0,0.0,0.0,0.0,51.06484221994705,5.62650547827532,False,False,False,False,False,
2024-01-18 17:00:00+00:00,14.335,14.465,14.335,14.45,22.0,,"rgba(239, 83, 80, 1.0)",,14.097309050132163,,0,,,0.0,0.0,0.0,0.0,56.839245836693664,0.04603998361162809,False,False,True,False,True,
2024-01-19 17:00:00+00:00,14.495,14.525,14.49,14.525,384.0,,"rgba(38, 166, 154, 1.0)",,14.12116275748249,,0,,,0.0,0.0,0.0,0.0,61.54176102446894,4.474047503938976,False,False,True,False,True,
2024-01-22 17:00:00+00:00,14.565,14.565,14.49,14.54,503.0,14.531666666666666,"rgba(38, 166, 154, 1.0)",,14.244003762966708,,0,,,0.0,0.0,0.0,0.0,64.84998866079471,7.558476010286697,False,False,True,False,True,
2024-01-23 17:00:00+00:00,14.325,14.44,14.325,14.43,200.0,14.493733997155049,"rgba(38, 166, 154, 1.0)",,14.239161620306174,,0,,,0.0,0.0,0.0,0.0,63.9922560356904,7.558476010286697,False,False,True,False,True,
2024-01-24 17:00:00+00:00,14.43,14.48,14.34,14.34,2419.0,14.410775677984198,"rgba(38, 166, 154, 1.0)",,14.255324202506774,,0,,,0.0,0.0,0.0,0.0,61.22346878303499,7.558476010286697,False,False,True,False,False,
2024-01-25 17:00:00+00:00,14.34,14.35,14.32,14.325,350.0,14.402800979262674,"rgba(38, 166, 154, 1.0)",,14.255905270793077,,0,,,0.0,0.0,0.0,0.0,59.01644206371695,7.558476010286697,False,False,True,False,False,
2024-01-26 17:00:00+00:00,14.27,14.42,14.27,14.42,692.0,14.39734990393852,"rgba(38, 166, 154, 1.0)",,14.260688663928596,,0,,,0.0,0.0,0.0,0.0,59.38755197833725,7.558476010286697,False,False,True,False,False,
2024-01-29 17:00:00+00:00,14.335,14.38,14.305,14.36,1699.0,14.383145716072544,"rgba(38, 166, 154, 1.0)",,14.267640228585233,,0,,,0.0,0.0,0.0,0.0,58.03907474879163,7.558476010286697,False,False,True,False,False,
