date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_54,aVWAP_BoS_CHoCH_bull_80,aVWAP_BoS_CHoCH_bull_176,aVWAP_BoS_CHoCH_bear_27,aVWAP_BoS_CHoCH_bear_136,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,5.05,6.03,4.94,5.84,31650272,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,4.29,5.39,4.2014,5.13,31649640,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,4.56,5.11,3.99,4.035,30044477,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,7.8770786735388425,-69.6926966838471,False,False,False,True,True,
2022-01-21 00:00:00+00:00,3.58,4.54,3.49,4.32,27184597,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,9.427873916428627,-67.7959328158437,False,False,False,True,True,
2022-01-28 00:00:00+00:00,3.35,3.905,2.935,3.12,45498568,,,,,,,"rgba(239, 83, 80, 0.5)",,3.396666666666666,,0,,,0.0,0.0,0.0,0.0,10.097938129552903,-66.47225853058029,False,False,False,True,True,
2022-02-04 00:00:00+00:00,3.81,4.01,3.31,3.34,38828810,,,,,,,"rgba(239, 83, 80, 0.5)",,3.5409419987737154,,0,,,0.0,0.0,0.0,0.0,15.564762577960895,-60.388821509898506,False,False,False,True,True,
2022-02-11 00:00:00+00:00,3.9,4.62,3.85,4.14,46294096,,,,,,,"rgba(239, 83, 80, 0.5)",,3.7473497166323515,,0,,,0.0,0.0,0.0,0.0,20.274974091217764,-55.05858093675294,False,False,False,True,True,
2022-02-18 00:00:00+00:00,3.45,4.2276,3.36,4.1,31709143,,,,,,,"rgba(239, 83, 80, 0.5)",,3.734037569176492,,0,,,0.0,0.0,0.0,0.0,22.02908750034229,-52.529849058400586,False,False,False,True,True,
2022-02-25 00:00:00+00:00,3.29,3.51,2.75,3.27,23390403,,,,,,,"rgba(239, 83, 80, 0.5)",,3.4240065710447496,,0,,,0.0,0.0,0.0,0.0,22.808189240277596,-50.81655379563509,False,False,False,True,True,
2022-03-04 00:00:00+00:00,3.44,4.27,3.26,3.28,36281309,,,,,,,"rgba(239, 83, 80, 0.5)",,3.5672487217389732,,0,,,0.0,0.0,0.0,0.0,24.640056670823533,-48.00048808934412,False,False,False,True,True,
2022-03-11 00:00:00+00:00,3.25,3.73,3.18,3.45,23960502,,,,,,,"rgba(239, 83, 80, 0.5)",,3.5416722563813217,,0,,,0.0,0.0,0.0,0.0,25.326469335909835,-46.244328300134825,False,False,False,True,True,
2022-03-18 00:00:00+00:00,3.88,3.99,3.085,3.19,21562224,,,,,,,"rgba(239, 83, 80, 0.5)",,3.5632698911665033,,0,,,0.0,0.0,0.0,0.0,30.179779155884674,-40.50036500596999,False,False,False,True,True,
2022-03-25 00:00:00+00:00,3.73,4.065,3.61,3.83,25325563,,,,,,,"rgba(239, 83, 80, 0.5)",,3.600706594036156,,0,,,0.0,0.0,0.0,0.0,33.03363585619369,-36.79754477525343,False,False,False,True,True,
2022-04-01 00:00:00+00:00,3.8,4.38,3.73,4.07,32961089,,,,,,,"rgba(239, 83, 80, 0.5)",,3.762788536056553,,0,,,0.0,0.0,0.0,0.0,35.49464840572817,-33.51126894918698,False,False,False,True,True,
