date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_67,aVWAP_BoS_CHoCH_bull_160,aVWAP_BoS_CHoCH_bull_295,aVWAP_BoS_CHoCH_bear_278,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-20 17:00:00+00:00,151.475,152.24,148.945,150.25,1901.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-21 17:00:00+00:00,152.38,154.66,152.26,154.66,2254.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2023-12-22 17:00:00+00:00,156.62,157.81,155.7,157.13,2026.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-25 17:00:00+00:00,157.13,157.13,157.13,157.13,0.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-26 17:00:00+00:00,158.01,159.51,158.01,159.51,2009.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-27 17:00:00+00:00,160.7,160.94,160.15,160.55,632.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-28 17:00:00+00:00,160.275,161.97,160.09,160.63,1081.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-29 17:00:00+00:00,160.2,160.4,158.52,158.52,783.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,91.44403478699414,42.29963130829472,False,False,True,False,False,
2024-01-01 17:00:00+00:00,158.52,158.52,158.52,158.52,0.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,85.74005797832356,37.67941009327156,False,False,True,False,False,
2024-01-02 17:00:00+00:00,156.29,156.83,153.435,153.95,2770.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,71.70411716801158,25.663092859327193,False,False,True,False,False,
2024-01-03 17:00:00+00:00,150.82,150.84,146.53,146.78,1923.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,56.21468657768071,12.856805389252067,False,False,False,False,False,
2024-01-04 17:00:00+00:00,147.395,147.525,145.87,145.87,918.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,45.41075079965202,4.584790033527064,False,False,False,True,False,
2024-01-05 17:00:00+00:00,143.445,143.445,141.21,141.73,2860.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,36.42149929225276,-2.2520688222129053,False,False,False,True,False,
2024-01-08 17:00:00+00:00,143.55,144.98,142.72,144.91,1153.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,34.856880541741596,-2.735751676032393,False,False,False,True,False,
2024-01-09 17:00:00+00:00,141.4,142.69,141.13,142.34,657.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,32.449579157774,-4.706818659009592,False,False,False,True,False,
2024-01-10 17:00:00+00:00,140.51,142.32,140.51,142.32,782.0,,,,,141.71666666666667,"rgba(239, 83, 80, 1.0)",,141.71666666666667,,0,,,0.0,0.0,0.0,0.0,30.834320370513552,-6.395105638238789,False,False,False,True,False,
2024-01-11 17:00:00+00:00,141.1,143.645,140.8,143.58,2492.0,,,,,142.44610059051112,"rgba(239, 83, 80, 1.0)",,142.44610059051112,,0,,,0.0,0.0,0.0,0.0,31.544016148858702,-6.395105638238789,False,False,False,True,False,
2024-01-12 17:00:00+00:00,146.21,147.995,146.2,146.83,1578.0,,,,,143.92986053860955,"rgba(239, 83, 80, 1.0)",,143.92986053860955,,0,,,0.0,0.0,0.0,0.0,35.96862631432917,-6.395105638238789,False,False,False,True,True,
2024-01-15 17:00:00+00:00,146.83,146.83,146.83,146.83,0.0,,,,,143.92986053860955,"rgba(239, 83, 80, 1.0)",,143.92986053860955,,0,,,0.0,0.0,0.0,0.0,38.91836642464283,-6.395105638238789,False,False,False,True,True,
2024-01-16 17:00:00+00:00,147.975,148.82,146.705,147.7,3581.0,,,,,145.548510810704,"rgba(239, 83, 80, 1.0)",,145.548510810704,,0,,,0.0,0.0,0.0,0.0,41.92458320253276,-6.395105638238789,False,False,False,True,True,
2024-01-17 17:00:00+00:00,147.45,147.47,144.75,145.05,2831.0,,,,,145.6008269708807,"rgba(239, 83, 80, 1.0)",,145.6008269708807,,0,,,0.0,0.0,0.0,0.0,41.335887542064576,-6.395105638238789,False,False,False,True,True,
2024-01-18 17:00:00+00:00,145.85,148.38,144.905,148.27,2488.0,,,,,145.88743419139035,"rgba(239, 83, 80, 1.0)",,145.88743419139035,,0,,,0.0,0.0,0.0,0.0,44.5647257732311,-15.352455616074181,False,False,False,True,True,
2024-01-19 17:00:00+00:00,146.81,150.44,146.81,150.44,4033.0,,,,,146.64540820916503,"rgba(38, 166, 154, 1.0)",,146.64540820916503,,0,,,0.0,0.0,0.0,0.0,48.692488045187886,-10.911731001306073,False,False,False,False,True,
2024-01-22 17:00:00+00:00,152.81,152.99,151.54,151.93,1151.0,,,,,146.98020023588228,"rgba(38, 166, 154, 1.0)",,146.98020023588228,,0,,,0.0,0.0,0.0,0.0,52.67087789130873,-6.746715478538306,False,False,True,False,True,
2024-01-23 17:00:00+00:00,152.105,153.73,150.98,151.87,934.0,,,,,149.70928984230835,"rgba(38, 166, 154, 1.0)",,149.70928984230835,,0,,,0.0,0.0,0.0,0.0,55.245190424591684,-3.9336900307357396,False,False,True,False,True,
2024-01-24 17:00:00+00:00,149.325,149.63,146.31,146.8,2469.0,,,,,148.0553238940176,"rgba(38, 166, 154, 1.0)",,148.0553238940176,,0,,,0.0,0.0,0.0,0.0,51.560419575609814,-3.9336900307357396,False,False,False,False,True,
2024-01-25 17:00:00+00:00,147.58,147.58,146.39,146.71,3276.0,,,,,147.55266030557212,"rgba(38, 166, 154, 1.0)",,147.55266030557212,,0,,,0.0,0.0,0.0,0.0,49.02540397347214,-3.9336900307357396,False,False,False,False,False,
2024-01-26 17:00:00+00:00,146.52,146.885,145.95,146.79,451.0,,,,,147.50422718401882,"rgba(38, 166, 154, 1.0)",,147.50422718401882,,0,,,0.0,0.0,0.0,0.0,47.43442478673551,-3.9336900307357396,False,False,False,True,False,
2024-01-29 17:00:00+00:00,148.6,150.4,148.22,150.4,1973.0,,,,,147.79373372477963,"rgba(38, 166, 154, 1.0)",,147.79373372477963,,0,,,0.0,0.0,0.0,0.0,50.31411840191083,-3.9336900307357396,False,False,False,False,False,
2024-01-30 17:00:00+00:00,151.37,152.42,151.13,152.25,670.0,,,,,147.9745581435646,"rgba(38, 166, 154, 1.0)",,147.9745581435646,,0,,,0.0,0.0,0.0,0.0,53.82892235814718,-3.9336900307357396,False,False,True,False,True,
2024-01-31 17:00:00+00:00,151.53,152.67,147.97,148.06,2345.0,,,,,148.15984993937872,"rgba(38, 166, 154, 1.0)",,148.15984993937872,,0,,,0.0,0.0,0.0,0.0,51.7648280550911,-3.9336900307357396,False,False,False,False,True,
2024-02-01 17:00:00+00:00,149.14,151.5,149.14,150.805,6015.0,,,,,148.6894779975238,"rgba(38, 166, 154, 1.0)",,148.6894779975238,,0,,,0.0,0.0,0.0,0.0,52.79786769231477,-3.9336900307357396,False,False,True,False,True,
2024-02-02 17:00:00+00:00,149.985,152.48,148.4,149.43,2199.0,,,,,148.79023319333896,"rgba(38, 166, 154, 1.0)",,148.79023319333896,,0,,,0.0,0.0,0.0,0.0,52.16679153675081,-3.9336900307357396,False,False,True,False,True,
2024-02-05 17:00:00+00:00,149.92,150.68,148.99,149.19,5230.0,,,,,148.8988459070095,"rgba(38, 166, 154, 1.0)",,148.8988459070095,,0,,,0.0,0.0,0.0,0.0,51.50898133592794,-3.9336900307357396,False,False,False,False,True,
2024-02-06 17:00:00+00:00,150.275,151.3,149.31,150.5,1977.0,,,,,148.97535882392177,"rgba(38, 166, 154, 1.0)",,148.97535882392177,,0,,,0.0,0.0,0.0,0.0,52.38237016580976,-3.6810723061391144,False,False,True,False,True,
2024-02-07 17:00:00+00:00,151.66,152.81,151.11,151.43,1726.0,,,,,149.10252460249131,"rgba(38, 166, 154, 1.0)",,149.10252460249131,,0,,,0.0,0.0,0.0,0.0,53.87233547840528,-1.7757459331095546,False,False,True,False,True,
2024-02-08 17:00:00+00:00,153.415,155.57,153.415,154.74,3361.0,,,,,149.55294540072163,"rgba(38, 166, 154, 1.0)",,149.55294540072163,,0,,,0.0,0.0,0.0,0.0,57.627806621293836,2.0959324306285225,False,False,True,False,True,
2024-02-09 17:00:00+00:00,153.81,156.39,153.57,155.87,3499.0,,,,,150.00236658107008,"rgba(38, 166, 154, 1.0)",,150.00236658107008,,0,,,0.0,0.0,0.0,0.0,60.92968782123968,5.363273099550085,False,False,True,False,True,
2024-02-12 17:00:00+00:00,158.55,161.2,158.44,161.115,2917.0,,,,,150.63542680099354,"rgba(38, 166, 154, 1.0)",,150.63542680099354,,0,,,0.0,0.0,0.0,0.0,65.98800725648235,10.116311240280531,False,False,True,False,True,
2024-02-13 17:00:00+00:00,155.01,155.01,152.55,154.93,1473.0,,,,,150.73913290071908,"rgba(38, 166, 154, 1.0)",,150.73913290071908,,0,,,0.0,0.0,0.0,0.0,62.780089449509546,10.116311240280531,False,False,True,False,False,
2024-02-14 17:00:00+00:00,158.15,161.48,157.985,161.48,2397.0,,,,,151.18605364027783,"rgba(38, 166, 154, 1.0)",,151.18605364027783,,0,,,0.0,0.0,0.0,0.0,64.07524385426629,10.116311240280531,False,False,True,False,False,
2024-02-15 17:00:00+00:00,162.29,166.32,162.29,165.94,1912.0,,,,,151.6775344313235,"rgba(38, 166, 154, 1.0)",,151.6775344313235,,0,,,0.0,0.0,0.0,0.0,66.64035438782942,10.375475379604104,True,False,True,False,True,
2024-02-16 17:00:00+00:00,166.02,166.48,163.46,163.46,2062.0,,,,,152.1539010384157,"rgba(38, 166, 154, 1.0)",,152.1539010384157,,0,,,0.0,0.0,0.0,0.0,66.25888445880187,10.375475379604104,True,False,True,False,True,
2024-02-19 17:00:00+00:00,163.46,163.46,163.46,163.46,0.0,,,,,152.1539010384157,"rgba(38, 166, 154, 1.0)",,152.1539010384157,,0,,,0.0,0.0,0.0,0.0,66.00457117278351,10.375475379604104,True,False,True,False,True,
