date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_17,aVWAP_BoS_CHoCH_bull_48,aVWAP_BoS_CHoCH_bull_78,aVWAP_BoS_CHoCH_bull_133,aVWAP_BoS_CHoCH_bull_152,aVWAP_BoS_CHoCH_bear_41,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,158.0088609231,158.6810376232,153.4266986291,153.8337915602,4694822,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,153.1426803051,157.7532444315,152.1296816161,157.601767992,9309662,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,148.3049015195,152.3496064717,146.8540412477,151.4764394709,9493630,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-21 00:00:00+00:00,143.3345808493,148.9060736386,143.0978989127,147.1309591136,8374233,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,140.0210337359,142.7286750915,136.3761319112,141.7440782349,16232365,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-02-04 00:00:00+00:00,137.3039251029,143.1925716873,135.3631332222,139.6518099147,13056984,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-02-11 00:00:00+00:00,135.0412457883,139.6328753598,133.9430416022,137.9192981383,9206678,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-02-18 00:00:00+00:00,134.7477601868,136.3193282464,133.0815193527,134.9087039038,9920800,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-02-25 00:00:00+00:00,137.42699971,137.7772889763,131.1975311367,134.6720219671,9282032,,,,,,,,"rgba(239, 83, 80, 0.5)",,135.46727327433334,,0,,,0.0,0.0,0.0,0.0,3.9523575581393158,-46.26378699582143,False,False,False,True,True,
2022-03-04 00:00:00+00:00,149.4125729831,149.5829839775,135.5335442166,136.2057209167,12453049,,,,,,,,"rgba(239, 83, 80, 0.5)",,140.83908690196813,,0,,,0.0,0.0,0.0,0.0,16.590818283303392,-34.478600507035324,False,False,False,True,True,
2022-03-11 00:00:00+00:00,143.4008517916,149.9995441861,139.9831646261,148.8350690576,11299536,,,,,,,,"rgba(239, 83, 80, 0.5)",,142.078031157354,,0,,,0.0,0.0,0.0,0.0,23.188952750108008,-28.87787993751192,False,False,False,True,True,
2022-03-18 00:00:00+00:00,147.9971414696,148.7386958496,143.0789643577,144.1108976016,9939382,,,,,,,,"rgba(239, 83, 80, 0.5)",,143.1250506716299,,0,,,0.0,0.0,0.0,0.0,30.078253377912592,-23.09668869215227,False,False,False,True,True,
2022-03-25 00:00:00+00:00,148.5770750232,149.579029076,145.7819854368,148.3489044447,6513016,,,,,,,,"rgba(239, 83, 80, 0.5)",,143.76392967912977,,0,,,0.0,0.0,0.0,0.0,35.25192479412026,-19.0047402076081,False,False,False,True,True,
2022-04-01 00:00:00+00:00,151.9330839484,153.2355576673,148.3203831224,148.8527811389,7115662,,,,,,,,"rgba(239, 83, 80, 0.5)",,144.69408607780204,,0,,,0.0,0.0,0.0,0.0,40.342920161009204,-14.953842378748753,False,False,False,True,True,
2022-04-08 00:00:00+00:00,157.0098793197,157.6183341957,150.4119467585,151.7809702294,7558666,,,,,,,,"rgba(239, 83, 80, 0.5)",,145.90977364835268,,0,,,0.0,0.0,0.0,0.0,45.75646228468962,-10.549916102827304,False,False,False,True,True,
2022-04-15 00:00:00+00:00,151.315121965,157.6753768403,150.5830746924,156.8672727081,6132676,,,,,,,,#000000,,146.5450279002947,,0,,,0.0,0.0,0.0,0.0,47.29566908179126,-9.769334648577662,False,False,False,False,True,
2022-04-22 00:00:00+00:00,149.7464492379,154.6426095679,149.3376436182,150.8207523783,6873170,,,,,,,,#000000,,146.96340127164711,,0,,,0.0,0.0,0.0,0.0,47.82562740425192,-9.738790266710623,False,False,False,False,True,
2022-04-29 00:00:00+00:00,156.3348746917,161.7919543604,145.6054384517,149.6798994859,13594290,,,,,,,154.57742250126668,#000000,,151.34062743275493,,0,,,0.0,1.0,161.79196,32.0,50.37190275718075,-7.595934119303287,False,False,False,False,True,
2022-05-06 00:00:00+00:00,153.8059841135,156.7722016338,149.0619375025,155.536277667,9661834,,,,,,,154.01072419151967,#000000,,151.30307552182364,,0,,,0.0,0.0,0.0,0.0,51.253457558616795,-6.9469597241031025,False,False,False,False,True,
2022-05-13 00:00:00+00:00,150.117226428,153.0454155185,146.4427294036,152.8267520475,10003660,,,,,,,152.76484023010576,#000000,,150.73779591105455,,0,,,0.0,0.0,0.0,0.0,50.6174692284704,-6.9469597241031025,False,False,False,False,True,
2022-05-20 00:00:00+00:00,146.8848098994,151.1154727088,142.8823176685,150.2598330395,10117734,,,,,,,151.41107306148362,#000000,,148.97860584290837,,0,,,0.0,0.0,0.0,0.0,49.152021524844805,-6.9469597241031025,False,False,False,False,True,
2022-05-27 00:00:00+00:00,153.0644297334,153.0739368408,145.8009996516,147.4077008085,8150894,,,,,,,151.29012391523042,#000000,,149.5303876218953,,0,,,0.0,0.0,0.0,0.0,50.11151040259929,-6.9469597241031025,False,False,False,False,True,
2022-06-03 00:00:00+00:00,151.8940474241,152.3078613353,149.2975679809,151.9425910559,7672922,,,,,,,151.27410035486852,#000000,,149.8239035346288,,0,,,0.0,0.0,0.0,0.0,50.41468634276433,-6.9469597241031025,False,False,False,False,True,
2022-06-10 00:00:00+00:00,144.5341737084,152.9154566168,143.6082233187,152.734084891,6014129,,,,,,,150.88172391595637,#000000,,149.52053025530984,,0,,,0.0,0.0,0.0,0.0,48.489485300939556,-6.9469597241031025,False,False,False,False,True,
2022-06-17 00:00:00+00:00,134.2628064995,143.5700397975,132.5827315657,142.2336165547,9512367,136.8051926209,,,,,,142.94753280287165,"rgba(239, 83, 80, 0.5)",,145.0117408172231,,0,,,0.0,0.0,0.0,0.0,44.872095268809254,-6.9469597241031025,False,False,False,True,False,
2022-06-24 00:00:00+00:00,143.4841268748,143.7800491642,134.7591922754,135.5419544604,9214396,138.70904145846976,,,,,,143.4375741662929,"rgba(239, 83, 80, 0.5)",,144.90335760759126,,0,,,0.0,0.0,0.0,0.0,44.9901386177731,-6.9469597241031025,False,False,False,True,False,
2022-07-01 00:00:00+00:00,148.581626958,148.925278649,141.8135978213,143.0068328595,6892483,140.7889877982203,,,,,,144.41206572790784,#000000,,145.41747487339273,,0,,,0.0,0.0,0.0,0.0,46.32937698300695,-6.9469597241031025,False,False,False,False,False,
2022-07-08 00:00:00+00:00,145.8228675497,148.3719039677,143.522310396,147.4838507229,5048482,141.63129339755392,,,,,,144.77715818842717,#000000,,145.6002293687494,,0,,,0.0,0.0,0.0,0.0,46.65468077430127,-6.9469597241031025,False,False,False,False,False,
2022-07-15 00:00:00+00:00,145.1069265267,146.6819967772,141.9567860259,145.5173993799,6320968,142.13552067748935,,,,,,144.92595356823273,#000000,,145.63132258930096,,0,,,0.0,0.0,0.0,0.0,46.72136375011104,-6.9469597241031025,False,False,False,False,False,
2022-07-22 00:00:00+00:00,147.894323576,149.4216644249,142.0426989486,145.2787523722,6264741,142.7608406029699,,,,,,145.20212637808788,#000000,,145.7858874733155,,0,,,0.0,0.0,0.0,0.0,47.504782845215374,-6.9469597241031025,False,False,False,False,False,
2022-07-29 00:00:00+00:00,157.0870063104,159.3207423019,147.3693001592,147.8752318154,8450590,144.69460161417572,,,,,,146.4201310599005,#000000,,146.70628106039888,,0,,,0.0,0.0,0.0,0.0,50.17637103919962,-6.445690372478808,False,False,False,False,True,
2022-08-05 00:00:00+00:00,161.1630972009,161.9744970269,154.7864491567,156.4665240905,8510112,146.7599268367612,,,,,,147.83146378109336,#000000,,147.83414911849124,,0,,,0.0,0.0,0.0,0.0,52.8855941737542,-3.645471356336337,False,False,False,False,True,
2022-08-12 00:00:00+00:00,163.9409483699,164.6091599913,161.3444689267,161.7931253011,6642872,148.40315885970102,,,,,,149.01509851231674,"rgba(38, 166, 154, 0.5)",,148.81144074707828,,0,,,0.0,0.0,0.0,0.0,55.34281840095767,-1.1509099583096614,False,False,True,False,True,
2022-08-19 00:00:00+00:00,166.4037854887,167.9884016195,162.3754239997,163.100910903,6022570,149.8233667789768,,,,,,155.24524900664179,"rgba(38, 166, 154, 0.5)",,153.82107179292228,,0,,,0.0,0.0,0.0,0.0,57.551908470375196,1.0674212749616672,False,False,True,False,True,
2022-08-26 00:00:00+00:00,163.7213931228,167.3010982375,163.6832096016,165.3155551339,7101942,151.1622618967642,,,,,,155.8052698269715,"rgba(38, 166, 154, 0.5)",,154.48461384861164,,0,,,0.0,0.0,0.0,0.0,58.30216421345652,1.8850427855971361,False,False,True,False,True,
2022-09-02 00:00:00+00:00,160.8003537493,165.0291787247,160.1894174097,162.9481768181,7960624,152.14387816717425,,,,,,155.91844019720233,"rgba(38, 166, 154, 0.5)",,154.7601063933467,,0,,,0.0,0.0,0.0,0.0,57.96359069766573,1.8850427855971361,False,False,True,False,True,
2022-09-09 00:00:00+00:00,166.1454032892,167.2664535882,160.5235232204,161.3253771661,7520777,153.1287537449582,,,,,,156.5062620825323,"rgba(38, 166, 154, 0.5)",,155.39811384814723,,0,,,0.0,0.0,0.0,0.0,58.8326917951578,2.701634146500602,False,False,True,False,True,
2022-09-16 00:00:00+00:00,162.2552629354,167.4245504253,161.6037123342,166.1358216627,10300883,154.16430014639332,,,,,,157.04691052652643,"rgba(38, 166, 154, 0.5)",,156.02214520381358,,0,,,0.0,0.0,0.0,0.0,58.30246007511738,2.701634146500602,False,False,True,False,True,
2022-09-23 00:00:00+00:00,158.8058774,165.886699374,157.2632355355,161.3641716721,8565856,154.6503696873075,,,,,,157.12678454829924,"rgba(38, 166, 154, 0.5)",,156.19483049226068,,0,,,0.0,0.0,0.0,0.0,56.96271668072056,2.701634146500602,False,False,True,False,True,
2022-09-30 00:00:00+00:00,153.5072379525,159.6394789043,153.3922584347,158.5759183643,10844398,154.72510255965102,,,,,,156.70217953753365,"rgba(38, 166, 154, 0.5)",,155.91285186544,,0,,,0.0,0.0,0.0,0.0,54.64926566060642,2.701634146500602,False,False,True,False,False,
2022-10-07 00:00:00+00:00,148.7451695883,162.1786099235,148.2565066375,154.8582472872,9417347,154.6086021784449,,,,,,156.24481453556643,#000000,,155.5629752772856,,0,,,0.0,0.0,0.0,0.0,51.8998085529168,7.595076041469291,False,False,False,False,False,
2022-10-14 00:00:00+00:00,148.2565066375,152.6544731951,144.8933557404,149.4063018159,7649374,154.28555143429418,,,,,,153.90127685101152,#000000,,153.92278979543835,,0,,,-1.0,0.0,144.89336,61.0,49.82572972238519,5.541563585406223,False,False,False,False,False,
2022-10-21 00:00:00+00:00,153.143136146,155.7492427343,149.8758015138,150.0865972965,6704452,154.224206790274,,,,,,154.25389988912167,#000000,,154.2741942035953,,0,,,0.0,0.0,0.0,0.0,49.67368156204665,5.3242667851789705,False,False,False,False,False,
2022-10-28 00:00:00+00:00,151.3034638604,160.5209885412,149.760821996,155.3756551175,11862998,154.19746855897574,,,,,,154.46145319224587,#000000,,154.48198236325163,,0,,,0.0,0.0,0.0,0.0,49.10324753854182,4.6467819883083195,False,False,False,False,False,
2022-11-04 00:00:00+00:00,149.2529957922,153.8042683736,147.4324867596,151.1597394631,10107064,153.9589053466588,,,,,,154.03699178609457,#000000,,154.0510992069211,,0,,,0.0,0.0,0.0,0.0,48.18246741308021,3.6077785518220864,False,False,False,False,False,
2022-11-11 00:00:00+00:00,151.5430045226,154.9349002991,149.3583936835,149.9907810317,8085297,153.8679585906469,,,,,,153.92192030586855,#000000,,153.93396860445822,,0,,,0.0,0.0,0.0,0.0,48.19192792915392,3.4424712308225054,False,False,False,False,False,
2022-11-18 00:00:00+00:00,154.4366557218,154.8390840342,148.0984098004,152.0508307264,8490316,153.80411245119947,,,,,,153.85217701920266,#000000,,153.86297948804128,,0,,,0.0,0.0,0.0,0.0,49.0152538266337,3.4424712308225054,False,False,False,False,False,
2022-11-25 00:00:00+00:00,157.5794292096,158.3651225815,154.7768034621,155.2894204791,5084659,153.88604250794887,,,,,,154.00568702912227,#000000,,154.01906225734362,,0,,,0.0,0.0,0.0,0.0,50.44693953913348,3.4424712308225054,False,False,False,False,False,
2022-12-02 00:00:00+00:00,163.3357902967,164.1918579804,156.6212665609,156.6691746933,10772975,154.28321392914708,,,,,161.38297161266667,154.63753169414133,#000000,,156.61896727715038,,0,,,0.0,1.0,164.19186,78.0,52.86045825424857,3.4424712308225054,False,False,False,False,True,
2022-12-09 00:00:00+00:00,160.4694063671,162.4904955996,158.5023744423,161.8545046418,7687361,154.5092134530591,,,,,161.01004305419414,154.95923615843392,#000000,,156.79853155786395,,0,,,0.0,0.0,0.0,0.0,53.68462009288041,-1.1500199069574961,False,False,False,False,True,3.6927730946610176
2022-12-16 00:00:00+00:00,155.6215624057,162.989515728,153.3852058163,161.9122170699,9255033,154.6278105183245,,,,,159.78186045799222,155.09951114348453,#000000,,156.60194420269644,,0,,,0.0,0.0,0.0,0.0,52.86634848620467,-1.1500199069574961,False,False,False,False,True,0.6912988016494523
2022-12-23 00:00:00+00:00,153.1399279968,154.3518889872,148.5421712238,154.0152331565,7256910,154.5443662307874,,,,,158.16943924514572,154.95592096029802,#000000,,156.06616022579917,,0,,,0.0,0.0,0.0,0.0,51.61087238124996,-1.1500199069574961,False,False,False,False,True,0.0
2022-12-30 00:00:00+00:00,150.8987620384,153.8613333482,149.619469882,153.5631524696,4391378,154.48596621515202,,,,,157.4209234187299,154.8616975256956,#000000,,155.79318932705394,,0,,,0.0,0.0,0.0,0.0,50.12135008977449,-1.1500199069574961,False,False,False,False,False,0.0
2023-01-06 00:00:00+00:00,153.4092526613,153.7721676468,147.7053410162,151.4085551534,5614043,154.41844629441314,,,,,156.69797507386852,154.75485919984115,#000000,,155.51519120325338,,0,,,0.0,0.0,0.0,0.0,49.805677029956684,-1.1500199069574961,False,False,False,False,False,0.0
2023-01-13 00:00:00+00:00,148.3113215114,155.5542312395,145.9547306968,154.9771069584,10644144,154.2263886045934,,,,,155.4047447712446,154.47592423207175,#000000,,154.94450409674175,,0,,,0.0,0.0,0.0,0.0,48.23451674039411,2.7322255322876714,False,False,False,False,False,0.0
2023-01-20 00:00:00+00:00,146.2625303134,149.5617574538,143.4346213359,148.8595895785,6713068,154.0207977688403,,,,,154.437106544686,154.19584119597846,#000000,,154.45978996484925,,0,,,0.0,0.0,0.0,0.0,46.60930577602623,1.084779889877126,False,False,False,False,False,0.0
2023-01-27 00:00:00+00:00,146.7915609044,147.7053410162,145.2525628214,146.9743169268,6682833,153.83079090458784,,,,,153.67662607494663,153.94344912597887,"rgba(239, 83, 80, 0.5)",,154.05203123899742,,0,,,0.0,0.0,0.0,0.0,45.62691528808363,0.06916117333854288,False,False,False,True,False,0.0
2023-02-03 00:00:00+00:00,145.3006565115,149.7252760002,142.8863532688,146.8781295466,12368367,153.4759393683164,,,,,152.50555458014406,153.4871776713718,"rgba(239, 83, 80, 0.5)",,151.49298814801864,,0,,,0.0,0.0,0.0,0.0,44.533147142215164,-1.0596419815286424,False,False,False,True,False,0.0
2023-02-10 00:00:00+00:00,148.1958966552,148.4988869028,143.8001333806,144.7716259205,8418822,153.2778478503415,,,,,151.97364966849895,153.2405205978895,"rgba(239, 83, 80, 0.5)",,151.28725282671564,,0,,,0.0,0.0,0.0,0.0,44.78341044220773,-1.0596419815286424,False,False,False,True,False,0.0
2023-02-17 00:00:00+00:00,149.0134893868,149.2539578372,144.8485758246,148.628739866,8796993,153.10949245044222,,,,,151.59284289850436,153.0361159434164,"rgba(239, 83, 80, 0.5)",,151.16437597625415,,0,,,0.0,0.0,0.0,0.0,45.24951809950599,-1.0596419815286424,False,False,False,True,False,0.0
2023-02-24 00:00:00+00:00,145.541124962,149.5617574538,144.2618328055,148.7922584123,5794880,152.97964018624643,,,,,151.30764516116537,152.88006564562104,"rgba(239, 83, 80, 0.5)",,150.9831491937444,,0,,,0.0,0.0,0.0,0.0,44.55671993677913,-1.3312900914789836,False,False,False,True,False,0.0
2023-03-03 00:00:00+00:00,144.3580201857,147.1282167351,142.6555035564,146.2625303134,8751310,152.7430345837949,144.7139134924,,,,150.79766062567208,151.02125733080823,"rgba(239, 83, 80, 0.5)",,148.27062103901812,,0,,,0.0,0.0,0.0,0.0,43.725863212304446,-2.263913400418282,False,False,False,True,False,0.0
2023-03-10 00:00:00+00:00,144.3041598508,147.8313157033,142.8190221027,144.2425953295,9378839,152.51211631992476,144.8540616094685,,,,150.35271707679988,150.83328066327226,"rgba(239, 83, 80, 0.5)",,148.05529256587172,,0,,,0.0,0.0,0.0,0.0,43.11647660825593,-2.9805489562148253,False,False,False,True,False,0.0
2023-03-17 00:00:00+00:00,147.995594195,151.3488081151,143.6404747441,143.8789684603,12409523,152.32832987405186,145.99489020009554,,,,150.1052290678312,150.89678898408965,"rgba(239, 83, 80, 0.5)",,148.30088618565745,,0,,,0.0,0.0,0.0,0.0,44.17377359990272,-2.9805489562148253,False,False,False,True,False,0.0
2023-03-24 00:00:00+00:00,149.2615049257,150.8608043602,145.4444458524,148.5174199924,8747397,152.22931919261566,146.55761567380944,,,,150.00885825885638,150.9235215053765,"rgba(239, 83, 80, 0.5)",,148.45660829776583,,0,,,0.0,0.0,0.0,0.0,45.41245831228644,-2.9805489562148253,False,False,False,True,True,0.0
2023-03-31 00:00:00+00:00,157.6783617682,157.9296112262,148.3144877379,150.2665027576,10544196,152.30263831850792,148.2680055926132,,,,150.32553416878383,151.344483349331,#000000,,149.26122972475684,,0,,,0.0,0.0,0.0,0.0,49.01564006678444,-4.839356214532714,True,False,False,False,True,2.8312595179452416
2023-04-07 00:00:00+00:00,158.1518703621,159.756001517,156.8762961908,157.3304779033,9499892,152.46151266645316,149.86811034824348,,,,150.78599165796516,151.82075003429745,#000000,,150.1229316351134,,0,,,0.0,0.0,0.0,0.0,51.721446757352254,-2.293638597567636,True,False,False,False,True,3.1034543360305555
2023-04-14 00:00:00+00:00,159.7366746356,161.823977825,156.0887257744,157.5140832765,8333704,152.61589549177265,151.01946679576866,,,,151.19431632235754,152.19998453332346,"rgba(38, 166, 154, 1.0)",,150.7988774698504,,0,,,0.0,0.0,0.0,0.0,54.10487562717495,-0.10038598236984342,True,False,True,False,True,4.017782260304273
2023-04-21 00:00:00+00:00,159.5917230252,161.2441713835,159.0892241092,160.4710961282,6780778,152.7502474078062,151.83517274209967,,,,151.52723580494785,152.49104491172037,"rgba(38, 166, 154, 1.0)",,151.3082532919034,,0,,,0.0,0.0,0.0,0.0,55.743658648432444,1.3688796101145826,True,False,True,False,True,3.9241069865703544
2023-04-28 00:00:00+00:00,160.4614326875,161.2731617056,152.5857285236,159.4274445334,9280532,152.88082689072212,152.53034126952468,,,,151.8518193207384,152.75405156481403,"rgba(38, 166, 154, 1.0)",,151.7781251098259,,0,,,0.0,0.0,0.0,0.0,57.18149632789054,2.6666546825466497,True,False,True,False,True,4.436268391894721
2023-05-05 00:00:00+00:00,162.7613315721,163.5537337088,159.4467714148,160.2295101109,6689413,153.03692585088234,153.22508213022894,,,,152.1975586951616,153.03839756858912,"rgba(38, 166, 154, 1.0)",,152.252213214383,,0,,,0.0,0.0,0.0,0.0,58.902377440172245,4.256734076204637,True,False,True,False,True,5.78216259250603
2023-05-12 00:00:00+00:00,163.5440702682,165.3414702368,162.4424380293,162.7613315721,6347934,153.21006446920677,153.91724882941588,,,,152.56293460020174,153.33669291642187,"rgba(38, 166, 154, 1.0)",,155.55935813812104,,0,,,0.0,0.0,0.0,0.0,60.36368434866661,5.610568874881437,True,False,True,False,True,6.23763510550711
2023-05-19 00:00:00+00:00,159.7946552797,163.7566659634,158.0165821924,163.3991186578,7306009,153.34328172664195,154.3809677334201,,,,152.841893978593,153.55179383337017,"rgba(38, 166, 154, 1.0)",,155.4216978093257,,0,,,0.0,0.0,0.0,0.0,59.545896436659916,5.610568874881437,True,False,True,False,True,3.706160898116419
2023-05-26 00:00:00+00:00,155.8519714775,160.3164810771,155.301155358,159.8139821611,5538047,153.39522226448548,154.52120646683727,,,,152.95354912336026,153.62733173702475,"rgba(38, 166, 154, 0.75)",,155.17787273395166,,0,,,0.0,0.0,0.0,0.0,57.27166871781429,5.610568874881437,True,False,True,False,False,1.159661366056266
2023-06-02 00:00:00+00:00,160.0935333914,160.2294032669,154.8276467641,155.6876929857,7215975,153.48221076776161,154.75977492734472,,,,153.1306693086069,153.75407051973565,"rgba(38, 166, 154, 0.75)",7.642006539922221,156.5101646038765,0.46890417703829684,0,,,0.0,0.0,0.0,0.0,57.113557119800944,5.610568874881437,True,False,True,False,False,3.6923329972310626
2023-06-09 00:00:00+00:00,157.8807954177,161.7822018449,155.5321875685,160.2488132492,7056010,153.56463558728794,154.967025739576,,,,153.2934944201582,153.8699157758479,"rgba(38, 166, 154, 0.75)",7.640619124626563,156.53972650527402,0.17551835663468263,0,,,0.0,0.0,0.0,0.0,56.09414696146635,5.610568874881437,True,False,True,False,False,2.2812982203105
2023-06-16 00:00:00+00:00,160.1614683291,161.3745922182,156.3571118131,158.3854549556,7386883,153.66352819706452,155.2107313032986,,,,153.4816974704303,154.00744350610938,"rgba(38, 166, 154, 0.75)",7.699817560554325,156.72936190012084,0.4457386687395837,0,,,0.0,0.0,0.0,0.0,56.1381853600615,5.610568874881437,True,False,True,False,False,3.6272961316502617
2023-06-23 00:00:00+00:00,160.7049478314,162.7721109384,158.4922098578,159.9867784891,5579388,153.75346465479382,155.4327594514101,,,,153.64763238694502,154.13229354672416,"rgba(38, 166, 154, 0.75)",7.754263544130666,156.97537808188878,0.4809702079747087,0,,,0.0,0.0,0.0,0.0,56.352607846926205,5.610568874881437,True,False,True,False,False,3.9470930018178265
