date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_312,aVWAP_BoS_CHoCH_bull_384,aVWAP_BoS_CHoCH_bear_194,aVWAP_BoS_CHoCH_bear_437,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-03 15:00:00+00:00,7.79,7.79,7.785,7.79,200.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 16:00:00+00:00,7.79,7.79,7.79,7.79,0.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 17:00:00+00:00,7.79,7.79,7.79,7.79,0.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 18:00:00+00:00,7.79,7.79,7.78,7.79,100.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 19:00:00+00:00,7.79,7.79,7.79,7.79,0.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 20:00:00+00:00,7.79,7.79,7.78,7.78,100.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-02-04 15:00:00+00:00,7.79,7.795,7.775,7.78,100.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-02-04 16:00:00+00:00,7.78,7.78,7.78,7.78,0.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-02-04 17:00:00+00:00,7.78,7.79,7.78,7.79,200.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,19.58098307816277,-32.37711522965351,False,False,False,True,True,
2025-02-04 18:00:00+00:00,7.79,7.79,7.79,7.79,0.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,32.634971796937954,-21.80338436744561,False,False,False,True,True,
2025-02-04 19:00:00+00:00,7.79,7.815,7.79,7.795,100.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,45.0644492570263,-12.026685434993823,False,False,False,False,True,
2025-02-04 20:00:00+00:00,7.795,7.795,7.78,7.785,100.0,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,44.5222107201093,-12.026685434993823,False,False,False,True,True,
2025-02-05 15:00:00+00:00,7.815,7.84,7.815,7.84,200.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,57.37613140599251,-3.0661207248523894,False,False,True,False,True,
2025-02-05 16:00:00+00:00,7.84,7.84,7.83,7.83,100.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,62.47266291590286,0.7334808616197677,False,False,True,False,True,
2025-02-05 17:00:00+00:00,7.83,7.83,7.83,7.83,0.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,65.87035058917643,3.4309318987368584,False,False,True,False,True,
2025-02-05 18:00:00+00:00,7.83,7.84,7.83,7.84,0.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,69.383425062335,6.642124225057003,False,False,True,False,True,
2025-02-05 19:00:00+00:00,7.84,7.84,7.84,7.84,0.0,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,71.72547471110738,9.066416368466683,False,False,True,False,True,
2025-02-05 20:00:00+00:00,7.84,7.85,7.84,7.85,280.0,,,,,7.846666666666667,"rgba(38, 166, 154, 1.0)",,7.846666666666667,,0,,,0.0,0.0,0.0,0.0,74.44856757078729,12.076197472452094,False,False,True,False,True,
2025-02-06 15:00:00+00:00,7.85,7.85,7.84,7.845,500.0,,,,,7.845299145299145,"rgba(38, 166, 154, 1.0)",,7.845299145299145,,0,,,0.0,0.0,0.0,0.0,74.22062823167542,12.503839479717968,False,False,True,False,True,
2025-02-06 16:00:00+00:00,7.845,7.85,7.845,7.85,534.0,,,,,7.847254865112148,"rgba(38, 166, 154, 1.0)",,7.847254865112148,,0,,,0.0,0.0,0.0,0.0,74.76353695952237,13.88070094654028,False,False,True,False,True,
