date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_46,aVWAP_BoS_CHoCH_bull_67,aVWAP_BoS_CHoCH_bull_123,aVWAP_BoS_CHoCH_bull_163,aVWAP_BoS_CHoCH_bear_19,aVWAP_BoS_CHoCH_bear_74,aVWAP_BoS_CHoCH_bear_111,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,25.24,25.72,24.7,25.31,993354,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,25.5,26.45,24.52,25.33,1171092,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-14 00:00:00+00:00,26.4,26.995,24.6801,25.24,1051157,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2022-01-21 00:00:00+00:00,24.55,26.62,24.17,26.32,1252260,,,,,,,,,"rgba(38, 166, 154, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,81.87644634666168,32.86757818707862,False,False,True,False,False,
2022-01-28 00:00:00+00:00,23.89,25.245,23.08,23.94,1341816,,,,,,,,,"rgba(38, 166, 154, 0.5)",,24.071666666666665,,0,,,0.0,0.0,0.0,0.0,66.89217368758902,19.446106819361702,False,False,True,False,False,
2022-02-04 00:00:00+00:00,24.9,26.11,23.83,23.83,1355499,,,,,,,,,"rgba(38, 166, 154, 0.5)",,24.511386026474476,,0,,,0.0,0.0,0.0,0.0,61.076589791453365,15.10517720105625,False,False,True,False,False,
2022-02-11 00:00:00+00:00,24.8,26.32,24.44,24.99,1337086,,,,,,,,,"rgba(38, 166, 154, 0.5)",,24.73518834311876,,0,,,0.0,0.0,0.0,0.0,56.589257411887566,11.929331314186669,False,False,True,False,False,
2022-02-18 00:00:00+00:00,25.44,26.76,24.6,24.73,1864466,,,,,,,,,"rgba(38, 166, 154, 0.5)",,25.00853099191195,,0,,,0.0,0.0,0.0,0.0,55.673628579258164,11.929331314186669,False,False,True,False,False,
2022-02-25 00:00:00+00:00,26.15,26.23,23.56,25.25,1631754,,,,,,,,,"rgba(38, 166, 154, 0.5)",,25.074576333965904,,0,,,0.0,0.0,0.0,0.0,56.99706726252536,11.929331314186669,False,False,True,False,False,
2022-03-04 00:00:00+00:00,26.5,27.97,25.835,25.89,1855799,,,,,,,,,"rgba(38, 166, 154, 0.5)",,26.088892075200132,,0,,,0.0,0.0,0.0,0.0,58.76707273369949,11.929331314186669,False,False,True,False,False,
