date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_109,aVWAP_BoS_CHoCH_bull_260,aVWAP_BoS_CHoCH_bull_530,aVWAP_BoS_CHoCH_bull_680,aVWAP_BoS_CHoCH_bear_133,aVWAP_BoS_CHoCH_bear_584,aVWAP_BoS_CHoCH_bear_659,aVWAP_BoS_CHoCH_bear_817,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,5.2473,5.45,5.09,5.3,10875,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,4.91,5.22,4.86,5.07,60682,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,4.8,5.0299,4.74,4.92,17284,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-06 00:00:00+00:00,4.79,4.9132,4.5762,4.74,43058,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-07 00:00:00+00:00,5.08,5.09,4.8033,4.82,23313,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,15.023918230401259,-36.228074955465516,False,False,False,True,True,
2022-01-10 00:00:00+00:00,4.6899,5.0376,4.61,4.96,29329,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,19.028915143030712,-33.39148990946636,False,False,False,True,True,
2022-01-11 00:00:00+00:00,4.835,4.94,4.58,4.69,11644,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,25.120075124813205,-28.55209024875631,False,False,False,True,True,
2022-01-12 00:00:00+00:00,4.89,4.96,4.835,4.95,18227,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,30.33873905811657,-24.53558838359605,False,False,False,True,True,
2022-01-13 00:00:00+00:00,4.66,4.89,4.63,4.89,18516,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,31.057361438810116,-24.53558838359605,False,False,False,True,True,
2022-01-14 00:00:00+00:00,4.71,4.73,4.41,4.52,53682,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,32.578658997242385,-23.552581895585792,False,False,False,True,True,
2022-01-18 00:00:00+00:00,4.66,4.75,4.505,4.74,15723,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,33.01723240802349,-23.32579365234166,False,False,False,True,True,
2022-01-19 00:00:00+00:00,4.72,4.79,4.6,4.75,28375,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,34.63488470488426,-21.813823578220926,False,False,False,True,True,
2022-01-20 00:00:00+00:00,5.4,5.51,4.69,4.69,45187,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,44.58756253380576,-12.584795215192763,False,False,False,True,True,
2022-01-21 00:00:00+00:00,5.72,5.88,5.32,5.4,167003,,,,,,,,,5.64,#000000,,5.64,,0,,,0.0,0.0,0.0,0.0,53.371379199658236,-4.836265463115076,False,False,True,False,True,
