date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_100,aVWAP_BoS_CHoCH_bull_134,aVWAP_BoS_CHoCH_bear_62,aVWAP_BoS_CHoCH_bear_92,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,6.86,6.98,6.655,6.9,4206854,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,6.37,7.015,6.29,6.74,4590011,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,6.57,6.705,6.19,6.31,5005454,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,8.693132425383949,-71.73283106345987,False,False,False,True,True,
2022-01-21 00:00:00+00:00,6.84,7.31,6.44,6.55,6337165,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,20.977297632253972,-59.64505046182737,False,False,False,True,True,
2022-01-28 00:00:00+00:00,6.15,6.9,5.965,6.77,8833486,,,,,,"rgba(239, 83, 80, 0.5)",,6.338333333333333,,0,,,0.0,0.0,0.0,0.0,23.023988960233005,-57.38217034026215,False,False,False,True,True,
2022-02-04 00:00:00+00:00,6.22,6.86,6.15,6.17,8063784,,,,,,"rgba(239, 83, 80, 0.5)",,6.372534391847519,,0,,,0.0,0.0,0.0,0.0,25.454602660259575,-54.44386504279612,False,False,False,True,True,
2022-02-11 00:00:00+00:00,6.7,6.79,6.245,6.3,7607643,,,,,,"rgba(239, 83, 80, 0.5)",,6.436425452248425,,0,,,0.0,0.0,0.0,0.0,32.22635258922309,-47.18658025092296,False,False,False,True,True,
2022-02-18 00:00:00+00:00,7.05,7.29,6.58,6.86,6564475,,,,,,"rgba(239, 83, 80, 0.5)",,6.549865677163215,,0,,,0.0,0.0,0.0,0.0,39.49557754699465,-39.48357632798706,False,False,False,True,True,
2022-02-25 00:00:00+00:00,7.06,7.45,6.7601,7.06,6668445,,,,,,"rgba(239, 83, 80, 0.5)",,6.645315734031858,,0,,,0.0,0.0,0.0,0.0,44.749555529471806,-33.73201396692608,False,False,False,True,True,
2022-03-04 00:00:00+00:00,7.46,7.48,6.91,7.1,7657477,,,,,,#000000,,6.752939298938591,,0,,,0.0,0.0,0.0,0.0,50.66047816983104,-27.318357345227042,False,False,False,False,True,
2022-03-11 00:00:00+00:00,7.69,7.89,7.32,7.52,10659066,,,,,,"rgba(38, 166, 154, 0.5)",,6.920351351097014,,0,,,0.0,0.0,0.0,0.0,55.865090795085564,-21.57629696353005,False,False,True,False,True,
2022-03-18 00:00:00+00:00,7.84,8.13,7.34,7.53,12460133,,,,,,"rgba(38, 166, 154, 0.5)",,7.074869500947603,,0,,,0.0,0.0,0.0,0.0,60.160720376144326,-16.675329502930808,False,False,True,False,True,
2022-03-25 00:00:00+00:00,7.72,8.07,7.605,7.9,6744850,,,,,,"rgba(38, 166, 154, 0.5)",,7.139707350946656,,0,,,0.0,0.0,0.0,0.0,62.15990318401221,-13.90270191148447,False,False,True,False,True,
2022-04-01 00:00:00+00:00,7.97,7.985,7.4188,7.62,7463657,,,,,,"rgba(38, 166, 154, 0.5)",,7.1984940766106345,,0,,,0.0,0.0,0.0,0.0,64.57682991311484,-10.618553995835256,False,False,True,False,True,
