date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_84,aVWAP_BoS_CHoCH_bull_129,aVWAP_BoS_CHoCH_bear_19,aVWAP_BoS_CHoCH_bear_45,aVWAP_BoS_CHoCH_bear_92,aVWAP_BoS_CHoCH_bear_155,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,5.31,5.67,5.25,5.65,380060,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,5.31,5.49,5.25,5.3,252000,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-14 00:00:00+00:00,5.09,5.28,4.94,5.28,302130,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-21 00:00:00+00:00,4.64,5.09,4.61,5.05,376986,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,4.71,4.9,4.54,4.55,437819,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,2.934080980635075,-47.2263765729934,False,False,False,True,True,
2022-02-04 00:00:00+00:00,4.44,4.76,4.205,4.61,407721,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,4.155652525176029,-46.191952887515896,False,False,False,True,True,
2022-02-11 00:00:00+00:00,4.26,4.48,4.145,4.4,383544,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.294999999999999,,0,,,0.0,0.0,0.0,0.0,4.666746433114649,-45.84666317268981,False,False,False,True,True,
2022-02-18 00:00:00+00:00,4.33,4.58,4.25,4.28,249315,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.3311121118606195,,0,,,0.0,0.0,0.0,0.0,6.862752176311922,-43.88967330383472,False,False,False,True,True,
2022-02-25 00:00:00+00:00,4.41,4.42,4.24,4.27,207931,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.337431863683758,,0,,,0.0,0.0,0.0,0.0,10.359663984286119,-40.75523874102506,False,False,False,True,True,
2022-03-04 00:00:00+00:00,4.25,4.41,4.235,4.39,373844,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.325397990944872,,0,,,0.0,0.0,0.0,0.0,12.084446000108688,-39.3848820274389,False,False,False,True,True,
2022-03-11 00:00:00+00:00,4.25,4.36,4.24,4.28,364719,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.3156840258848606,,0,,,0.0,0.0,0.0,0.0,13.316433154267665,-38.468667792367306,False,False,False,True,True,
2022-03-18 00:00:00+00:00,4.25,4.35,4.25,4.33,531438,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.30753902841794,,0,,,0.0,0.0,0.0,0.0,14.196423978666935,-37.85067290506248,False,False,False,True,True,
2022-03-25 00:00:00+00:00,4.27,4.33,4.25,4.25,398295,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.3036965904450195,,0,,,0.0,0.0,0.0,0.0,15.334059138452291,-36.94385691860755,False,False,False,True,True,
2022-04-01 00:00:00+00:00,4.4,4.43,4.02,4.25,661421,,,,,,,,"rgba(239, 83, 80, 0.5)",,4.291390903200445,,0,,,0.0,0.0,0.0,0.0,19.16797950426551,-33.46073256398928,False,False,False,True,True,
