date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bear_27,aVWAP_BoS_CHoCH_bear_153,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,7.0,7.9796,7.0,7.9796,5697879,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,6.48,7.42,6.32,7.04,7524570,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,6.56,7.2,6.4,6.708,8937112,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,4.043126684636088,-60.10781671159022,False,False,False,True,True,
2022-01-21 00:00:00+00:00,5.76,6.5848,5.68,6.52,5096854,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,4.494803550468874,-59.45973243379163,False,False,False,True,True,
2022-01-28 00:00:00+00:00,5.6,5.84,5.2,5.48,6714922,,,,"rgba(239, 83, 80, 0.5)",,5.546666666666666,,0,,,0.0,0.0,0.0,0.0,4.633675648624271,-58.96004085396371,False,False,False,True,True,
2022-02-04 00:00:00+00:00,6.08,6.48,5.6,5.64,5458655,,,,"rgba(239, 83, 80, 0.5)",,5.773856960311116,,0,,,0.0,0.0,0.0,0.0,12.029748276955983,-51.47978671148543,False,False,False,True,True,
2022-02-11 00:00:00+00:00,6.88,6.96,6.04,6.08,6768806,,,,"rgba(239, 83, 80, 0.5)",,6.078597048041245,,0,,,0.0,0.0,0.0,0.0,23.750612043603134,-40.12436972611394,False,False,False,True,True,
2022-02-18 00:00:00+00:00,6.12,6.96,6.0932,6.68,5789215,,,,"rgba(239, 83, 80, 0.5)",,6.27140357025319,,0,,,0.0,0.0,0.0,0.0,28.36082883162424,-35.829272770450075,False,False,False,True,True,
2022-02-25 00:00:00+00:00,5.96,6.12,5.2,6.08,3488066,,,,"rgba(239, 83, 80, 0.5)",,6.1285591922449,,0,,,0.0,0.0,0.0,0.0,31.049711916119747,-33.306981263754025,False,False,False,True,True,
2022-03-04 00:00:00+00:00,5.52,6.08,5.4,5.848,3792510,,,,"rgba(239, 83, 80, 0.5)",,6.032017407444258,,0,,,0.0,0.0,0.0,0.0,31.512405813874146,-32.77281428435025,False,False,False,True,True,
