date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_104,aVWAP_BoS_CHoCH_bull_156,aVWAP_BoS_CHoCH_bull_260,aVWAP_BoS_CHoCH_bull_343,aVWAP_BoS_CHoCH_bull_496,aVWAP_BoS_CHoCH_bull_646,aVWAP_BoS_CHoCH_bull_792,aVWAP_BoS_CHoCH_bear_243,aVWAP_BoS_CHoCH_bear_361,aVWAP_BoS_CHoCH_bear_649,aVWAP_BoS_CHoCH_bear_773,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,69.7187998752,70.9917145489,68.7665430964,70.9917145489,3939756,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,71.6913317741,71.9148206099,69.631347722,69.8159689342,5527104,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,70.875111678,72.3034968462,70.8556778662,71.7496332095,4296867,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,89.57345971560952,8.293838862438065,False,False,True,False,True,
2022-01-06 00:00:00+00:00,71.5552950914,71.7593501154,70.4961523477,71.3512400674,4264228,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,84.9458423886127,8.293838862438065,False,False,True,False,True,
2022-01-07 00:00:00+00:00,73.5861284258,73.8776356029,71.4775598442,71.7690670213,5859750,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,85.2850277585105,8.293838862438065,False,False,True,False,True,
2022-01-10 00:00:00+00:00,73.6444298612,73.8776356029,73.0128309773,73.5861284258,6691681,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,85.57276761684838,8.293838862438065,False,False,True,False,True,
2022-01-11 00:00:00+00:00,72.633871647,74.0233891915,72.322930658,74.0233891915,4072520,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,80.00136169540785,8.293838862438065,False,False,True,False,True,
2022-01-12 00:00:00+00:00,73.6347129553,73.6541467671,72.633871647,72.7018899883,3108246,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,78.14951375318049,8.293838862438065,False,False,True,False,True,
2022-01-13 00:00:00+00:00,74.9270614408,75.2574362416,73.7415989202,73.9067863206,3309361,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,78.64484493742042,8.293838862438065,False,False,True,False,True,
2022-01-14 00:00:00+00:00,75.3060207711,75.5343680599,74.1691427801,74.5772528282,4777646,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,79.392397291121,8.293838862438065,False,False,True,False,True,
