date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_50,aVWAP_BoS_CHoCH_bull_213,aVWAP_BoS_CHoCH_bull_552,aVWAP_BoS_CHoCH_bull_679,aVWAP_BoS_CHoCH_bull_728,aVWAP_BoS_CHoCH_bear_107,aVWAP_BoS_CHoCH_bear_209,aVWAP_BoS_CHoCH_bear_515,aVWAP_BoS_CHoCH_bear_719,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-03 15:00:00+00:00,1.845,1.87,1.83,1.855,9791.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 16:00:00+00:00,1.855,1.875,1.85,1.865,7200.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-02-03 17:00:00+00:00,1.865,1.865,1.86,1.865,7572.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-03 18:00:00+00:00,1.865,1.865,1.84,1.855,4807.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,81.37931034482759,33.241379310344826,False,False,True,False,False,
2025-02-03 19:00:00+00:00,1.855,1.87,1.855,1.86,9275.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,73.41762703430189,27.19310571018204,False,False,True,False,False,
2025-02-03 20:00:00+00:00,1.865,1.865,1.84,1.84,14140.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,58.17698821008657,14.550093835985322,False,False,True,False,False,
2025-02-04 15:00:00+00:00,1.865,1.875,1.855,1.855,10354.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,55.34950518891256,13.41291613990466,False,False,False,False,False,
2025-02-04 16:00:00+00:00,1.86,1.88,1.855,1.875,4126.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,58.71919170854048,13.41291613990466,False,False,True,False,True,
2025-02-04 17:00:00+00:00,1.875,1.875,1.86,1.865,549.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,57.69590870728451,13.41291613990466,False,False,True,False,True,
2025-02-04 18:00:00+00:00,1.865,1.89,1.865,1.885,2661.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,60.74143213618328,13.41291613990466,False,False,True,False,True,
2025-02-04 19:00:00+00:00,1.885,1.9,1.88,1.88,4912.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,61.296529090244064,13.41291613990466,False,False,True,False,True,
2025-02-04 20:00:00+00:00,1.885,1.885,1.86,1.875,7795.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,60.224291117101835,13.41291613990466,False,False,True,False,True,
2025-02-05 15:00:00+00:00,2.05,2.12,2.025,2.1,32996.0,,,,,,,,,,2.0816666666666666,"rgba(38, 166, 154, 1.0)",,2.0816666666666666,,0,,,0.0,0.0,0.0,0.0,70.38457024882875,10.817405884007712,False,False,True,False,True,
2025-02-05 16:00:00+00:00,2.095,2.1,2.05,2.065,10818.0,,,,,,,,,,2.079197592854643,"rgba(239, 83, 80, 1.0)",,2.079197592854643,,0,,,0.0,0.0,0.0,0.0,73.53377196661125,13.786853747271707,False,False,True,False,True,
2025-02-05 17:00:00+00:00,2.065,2.065,2.045,2.045,8740.0,,,,,,,,,,2.074619058492217,"rgba(239, 83, 80, 1.0)",,2.074619058492217,,0,,,0.0,0.0,0.0,0.0,73.72932775692985,14.237688220440177,False,False,True,False,True,
2025-02-05 18:00:00+00:00,2.045,2.045,2.025,2.035,3961.0,,,,,,,,,,2.0718422542687778,"rgba(239, 83, 80, 1.0)",,2.0718422542687778,,0,,,0.0,0.0,0.0,0.0,72.90383945164231,14.237688220440177,False,False,True,False,True,
2025-02-05 19:00:00+00:00,2.035,2.065,2.025,2.065,15925.0,,,,,,,,,,2.0674069114669607,"rgba(239, 83, 80, 1.0)",,2.0674069114669607,,0,,,0.0,0.0,0.0,0.0,73.46020354090346,15.029385349674868,False,False,True,False,True,
2025-02-05 20:00:00+00:00,2.065,2.065,2.04,2.045,42261.0,,,,,,,,,,2.06099342348076,"rgba(239, 83, 80, 1.0)",,2.06099342348076,,0,,,0.0,0.0,0.0,0.0,71.84960243983804,15.029385349674868,False,False,True,False,True,
2025-02-06 15:00:00+00:00,2.025,2.105,2.025,2.075,17957.0,,,,,,,,,,2.0619869765361556,"rgba(38, 166, 154, 1.0)",,2.0619869765361556,,0,,,0.0,0.0,0.0,0.0,72.01576146484601,15.029385349674868,False,False,True,False,True,
2025-02-06 16:00:00+00:00,2.075,2.105,2.06,2.06,15898.0,,,,,,,,,,2.063379589739447,"rgba(38, 166, 154, 1.0)",,2.063379589739447,,0,,,0.0,0.0,0.0,0.0,70.61868821313654,15.029385349674868,False,False,True,False,True,
2025-02-06 17:00:00+00:00,2.065,2.07,2.05,2.065,833.0,,,,,,,,,,2.0633700384008637,"rgba(38, 166, 154, 1.0)",,2.0633700384008637,,0,,,0.0,0.0,0.0,0.0,69.93301485282092,15.029385349674868,False,False,True,False,True,
2025-02-06 18:00:00+00:00,2.065,2.075,2.055,2.055,1106.0,,,,,,,,,,2.0633575201833945,"rgba(38, 166, 154, 1.0)",,2.0633575201833945,,0,,,0.0,0.0,0.0,0.0,68.35560694038358,15.029385349674868,False,False,True,False,False,
2025-02-06 19:00:00+00:00,2.055,2.055,2.035,2.045,9139.0,,,,,,,,,,2.0623065575002815,"rgba(38, 166, 154, 1.0)",,2.0623065575002815,,0,,,0.0,0.0,0.0,0.0,66.16809587957789,15.029385349674868,False,False,True,False,False,
2025-02-06 20:00:00+00:00,2.045,2.045,2.01,2.01,41064.0,,,,,,,,,,2.05399139503134,"rgba(38, 166, 154, 1.0)",,2.05399139503134,,0,,,0.0,0.0,0.0,0.0,61.19433743778325,16.637682189903742,False,False,True,False,False,
2025-02-07 15:00:00+00:00,1.955,1.98,1.95,1.965,32791.0,,,,,,,,,,2.0414935178959177,"rgba(38, 166, 154, 1.0)",,2.0414935178959177,,0,,,0.0,0.0,0.0,0.0,54.49642963987589,10.453874771285584,False,False,True,False,False,
2025-02-07 16:00:00+00:00,1.965,1.97,1.945,1.945,1500.0,,,,,,,,,,2.0409307669720707,"rgba(38, 166, 154, 1.0)",,2.0409307669720707,,0,,,0.0,0.0,0.0,0.0,48.79709088915474,5.4151963331252375,False,False,False,True,False,
2025-02-07 17:00:00+00:00,1.945,1.945,1.935,1.935,3302.0,,,,,,,,,,2.039509073639653,"rgba(239, 83, 80, 1.0)",,2.039509073639653,,0,,,0.0,0.0,0.0,0.0,44.39635719805009,1.612634393411156,False,False,False,True,False,
2025-02-07 18:00:00+00:00,1.935,1.94,1.915,1.925,4251.0,,,,,,,,,,1.9820989835437435,"rgba(239, 83, 80, 1.0)",,1.9820989835437435,,0,,,0.0,0.0,0.0,0.0,40.85195434516751,-1.483149341107648,False,False,False,True,False,
2025-02-07 19:00:00+00:00,1.925,1.93,1.92,1.93,4851.0,,,,,,,,,,1.9810120402221025,"rgba(239, 83, 80, 1.0)",,1.9810120402221025,,0,,,0.0,0.0,0.0,0.0,39.110152005714326,-3.070251063411689,False,False,False,True,False,
2025-02-07 20:00:00+00:00,1.925,1.94,1.925,1.94,9261.0,,,,,,,,,,1.9813027842126427,"rgba(239, 83, 80, 1.0)",,1.9813027842126427,,0,,,0.0,0.0,0.0,0.0,39.226327929175795,-3.1562330298635857,False,False,False,True,False,
2025-02-10 15:00:00+00:00,1.915,1.93,1.915,1.925,7446.0,,,,,,,,,,1.9602361394519834,"rgba(239, 83, 80, 1.0)",,1.9602361394519834,,0,,,0.0,0.0,0.0,0.0,38.103102196711376,-4.601214800264536,False,False,False,True,False,
2025-02-10 16:00:00+00:00,1.925,1.935,1.925,1.935,3171.0,,,,,,,,,,1.9607904959199811,"rgba(239, 83, 80, 1.0)",,1.9607904959199811,,0,,,0.0,0.0,0.0,0.0,38.72433427370252,-4.601214800264536,False,False,False,True,False,
