date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_107,aVWAP_BoS_CHoCH_bull_359,aVWAP_BoS_CHoCH_bull_645,aVWAP_BoS_CHoCH_bull_806,aVWAP_BoS_CHoCH_bear_84,aVWAP_BoS_CHoCH_bear_406,aVWAP_BoS_CHoCH_bear_689,aVWAP_BoS_CHoCH_bear_828,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-10 15:00:00+00:00,9.345,11.22,9.1,10.94,11442.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-10 16:00:00+00:00,10.94,11.24,10.815,10.895,11670.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-02-10 17:00:00+00:00,10.895,11.05,10.71,10.72,4054.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-02-10 18:00:00+00:00,10.72,10.73,10.38,10.38,1939.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2025-02-10 19:00:00+00:00,10.38,10.57,10.38,10.56,2863.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,9.20106020446801,-41.71904581597879,False,False,False,True,True,
2025-02-10 20:00:00+00:00,10.56,10.59,10.22,10.26,14177.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,12.197103480353418,-39.57467047995,False,False,False,True,True,
2025-02-11 15:00:00+00:00,9.525,9.67,9.34,9.47,1750.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,11.147322586067883,-39.57467047995,False,False,False,True,False,
2025-02-11 16:00:00+00:00,9.47,9.47,9.29,9.29,895.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,10.103283543282949,-37.16473017050782,False,False,False,True,False,
2025-02-11 17:00:00+00:00,9.29,9.29,9.11,9.11,2110.0,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,9.103267261730721,-37.93016013878926,False,False,False,True,False,
2025-02-11 18:00:00+00:00,9.11,9.3,9.11,9.205,723.0,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,10.396147963553108,-37.93016013878926,False,False,False,True,False,
