date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_153,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-14 17:00:00+00:00,178.97,179.55,177.33,178.89,57126.0,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-15 17:00:00+00:00,179.235,179.65,178.455,179.44,68918.0,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2023-12-18 17:00:00+00:00,179.81,180.47,179.69,179.975,42828.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-19 17:00:00+00:00,181.195,181.465,180.895,181.435,44259.0,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-20 17:00:00+00:00,181.55,181.86,178.11,178.14,25081.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,79.66718259374616,31.700464334371546,False,False,True,False,False,
2023-12-21 17:00:00+00:00,179.78,180.865,178.97,180.75,18555.0,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,73.27220678181382,27.164955148007664,False,False,True,False,False,
2023-12-22 17:00:00+00:00,180.01,180.34,178.73,179.45,12939.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,65.68628006161111,21.371969805541298,False,False,True,False,False,
2023-12-25 17:00:00+00:00,179.45,179.45,179.45,179.45,0.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,60.62899558147597,17.740468665413715,False,False,True,False,False,
2023-12-26 17:00:00+00:00,180.16,180.475,180.025,180.22,17839.0,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,59.07128304678265,16.966569798437064,False,False,True,False,False,
2023-12-27 17:00:00+00:00,180.82,181.18,180.39,180.605,27346.0,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,58.88799246579738,16.966569798437064,False,False,True,False,False,
