date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_102,aVWAP_BoS_CHoCH_bull_135,aVWAP_BoS_CHoCH_bull_161,aVWAP_BoS_CHoCH_bear_19,aVWAP_BoS_CHoCH_bear_97,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,100.02,102.04,94.97,98.0,3112807,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,87.83,102.85,84.5,99.71,5238426,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,77.58,94.55,74.48,86.08,8866744,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-21 00:00:00+00:00,70.1,77.14,69.42,75.94,5312571,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,62.75,71.86,59.57,68.94,9058013,,,,,,,"rgba(239, 83, 80, 0.5)",,64.72666666666667,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-02-04 00:00:00+00:00,73.0,73.62,63.0,63.23,6491050,,,,,,,"rgba(239, 83, 80, 0.5)",,66.87517366459103,,0,,,0.0,0.0,0.0,0.0,7.106504059933915,-43.28213288084372,False,False,False,True,True,
2022-02-11 00:00:00+00:00,71.31,78.34,70.085,72.03,4034659,,,,,,,"rgba(239, 83, 80, 0.5)",,68.1874919844995,,0,,,0.0,0.0,0.0,0.0,11.883468339664093,-39.05788654074451,False,False,False,True,True,
2022-02-18 00:00:00+00:00,62.1,73.72,60.84,71.74,4345570,,,,,,,"rgba(239, 83, 80, 0.5)",,67.7091276095841,,0,,,0.0,0.0,0.0,0.0,13.952642431150846,-37.51033640990952,False,False,False,True,True,
2022-02-25 00:00:00+00:00,66.21,66.74,56.81,61.28,5745764,,,,,,,"rgba(239, 83, 80, 0.5)",,66.8463847610487,,0,,,0.0,0.0,0.0,0.0,17.422303240655474,-34.60693197640711,False,False,False,True,True,
2022-03-04 00:00:00+00:00,57.92,69.05,57.14,65.68,4501090,,,,,,,"rgba(239, 83, 80, 0.5)",,66.1251302145557,,0,,,0.0,0.0,0.0,0.0,18.729837904095383,-33.77273635248417,False,False,False,True,True,
2022-03-11 00:00:00+00:00,54.4,60.88,53.0,58.18,5148653,,,,,,,"rgba(239, 83, 80, 0.5)",,64.81170351127118,,0,,,0.0,0.0,0.0,0.0,19.244726910553382,-33.609302817937966,False,False,False,True,True,
2022-03-18 00:00:00+00:00,59.46,59.56,46.8701,53.8,5700586,,,,,,,"rgba(239, 83, 80, 0.5)",,59.45186269949755,,0,,,0.0,0.0,0.0,0.0,21.7269421524412,-31.487322603265675,False,False,False,True,True,
