date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_231,aVWAP_BoS_CHoCH_bull_381,aVWAP_BoS_CHoCH_bull_483,aVWAP_BoS_CHoCH_bull_555,aVWAP_BoS_CHoCH_bull_732,aVWAP_BoS_CHoCH_bull_847,aVWAP_BoS_CHoCH_bear_44,aVWAP_BoS_CHoCH_bear_187,aVWAP_BoS_CHoCH_bear_215,aVWAP_BoS_CHoCH_bear_751,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,39.3053411672,39.8316283287,39.1668445457,39.2776418429,332640,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,39.4992364372,40.0901553554,39.4623040048,39.6654323829,458312,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,38.0773377903,39.5915675182,38.0588715741,39.4900033291,475325,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,70.34313725436519,-68.62745098253924,False,False,True,False,True,
2022-01-06 00:00:00+00:00,38.2158344118,38.6405573842,37.7080134665,38.2158344118,442607,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,53.15291704472829,-68.62745098253924,False,False,True,False,True,
2022-01-07 00:00:00+00:00,38.4097296818,38.6867229247,37.9665404932,37.9665404932,470711,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,44.89274332578209,-68.62745098253924,False,False,False,True,True,
2022-01-10 00:00:00+00:00,38.4004965737,38.4097296818,37.4125540074,37.8834425203,506780,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.32777300740757,-68.62745098253924,False,False,False,True,True,
2022-01-11 00:00:00+00:00,37.6156823855,38.4835945466,36.9785979268,38.4835945466,822878,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,32.18530093421272,-68.62745098253924,False,False,False,True,True,
2022-01-12 00:00:00+00:00,37.855743196,38.5112938709,37.661847926,37.8742094122,503660,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,30.41833622761673,-68.62745098253924,False,False,False,True,True,
2022-01-13 00:00:00+00:00,38.520526979,38.7975202218,38.1235033308,38.1604357632,343766,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,35.33336773576791,-68.62745098253924,False,False,False,True,True,
2022-01-14 00:00:00+00:00,37.5972161693,38.6959560328,37.3109898183,38.1881350875,740209,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,34.44924963524729,-68.62745098253924,False,False,False,True,True,
2022-01-18 00:00:00+00:00,38.3173986008,38.7375050192,37.5048850883,37.6987803584,877220,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,38.161116726350336,-68.62745098253924,False,False,False,True,True,
2022-01-19 00:00:00+00:00,37.3109898183,38.7975202218,37.2925236021,38.4374290061,737789,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,37.1774723121074,-65.04205561500922,False,False,False,True,True,
2022-01-20 00:00:00+00:00,36.3784459005,37.6341486017,36.323047252,37.3479222507,637231,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,34.31173956242593,-63.18714730453323,False,False,False,True,True,
2022-01-21 00:00:00+00:00,35.9721891443,36.516942522,35.8336925228,36.2399492791,560635,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,31.61277360874474,-61.513390605162975,False,False,False,True,True,
2022-01-24 00:00:00+00:00,35.9998884686,36.0737533334,34.5779898217,35.2889391451,1145553,,,,,,,,,,,35.55054387456667,#000000,,35.55054387456667,,0,,,0.0,0.0,0.0,0.0,29.96519095683194,-59.06370985195201,False,False,False,True,True,
2022-01-25 00:00:00+00:00,35.7044290095,36.1660844143,34.9565472537,35.565932388,665740,,,,,,,,,,,35.57203683351492,#000000,,35.57203683351492,,0,,,0.0,0.0,0.0,0.0,28.26674703863166,-56.97423282064459,False,False,False,True,True,
2022-01-26 00:00:00+00:00,35.8059931986,37.0524627916,35.5474661719,36.2861148196,1008786,,,,,,,,,,,35.77352744740833,#000000,,35.77352744740833,,0,,,0.0,0.0,0.0,0.0,27.75771552288272,-53.916266862790145,False,False,False,True,True,
2022-01-27 00:00:00+00:00,35.8336925228,36.6858160691,35.5714722529,36.1753175224,725936,,,,,,,,,,,35.82609913772974,#000000,,35.82609913772974,,0,,,0.0,0.0,0.0,0.0,27.599335882861336,-50.73093038320893,False,False,False,True,True,
2022-01-28 00:00:00+00:00,35.9260236038,35.9352567119,35.2150742804,35.8336925228,574245,,,,,,,,,,,35.8074260723569,#000000,,35.8074260723569,,0,,,0.0,0.0,0.0,0.0,28.134981347075588,-47.13094511723101,False,False,False,True,True,
2022-01-31 00:00:00+00:00,36.7754695487,36.8308681973,35.6213310366,35.658263469,491778,,,,,,,,,,,35.871595199724226,#000000,,35.871595199724226,,0,,,0.0,0.0,0.0,0.0,33.47551671321172,-39.4056093230396,False,False,False,True,True,
2022-02-01 00:00:00+00:00,37.3479222507,37.4679526559,36.6369729272,36.7939357649,617362,,,,,,,,,,,36.02263061342968,#000000,,36.02263061342968,,0,,,0.0,0.0,0.0,0.0,39.55551380881764,-31.540580409355464,False,False,False,True,True,
2022-02-02 00:00:00+00:00,37.9111418446,38.0219391417,37.5510506288,37.5602837369,702480,,,,,,,,,,,36.236435799251,#000000,,36.236435799251,,0,,,0.0,0.0,0.0,0.0,45.665367573694766,-24.114273078492314,False,False,False,False,True,
2022-02-03 00:00:00+00:00,37.2648242778,37.9296080608,36.9785979268,37.6895472503,517546,,,,,,,,,,,36.32908672742451,#000000,,36.32908672742451,,0,,,0.0,0.0,0.0,0.0,47.05874092598987,-21.37337584439297,False,False,False,False,True,
2022-02-04 00:00:00+00:00,37.3940877912,37.5141181964,36.895499954,37.0339965754,248966,,,,,,,,,,,36.36398063603803,#000000,,36.36398063603803,,0,,,0.0,0.0,0.0,0.0,48.48334312247929,-18.619706780514097,False,False,False,False,True,
2022-02-07 00:00:00+00:00,37.1724931968,37.5048850883,36.6646722515,37.5048850883,260923,,,,,,,,,,,36.392101463718646,#000000,,36.392101463718646,,0,,,0.0,0.0,0.0,0.0,48.52705592549163,-17.181588889204733,False,False,False,False,True,
2022-02-08 00:00:00+00:00,37.6987803584,37.8095776555,36.7754695487,37.3663884669,378585,,,,,,,,,,,36.445543713765716,#000000,,36.445543713765716,,0,,,0.0,0.0,0.0,0.0,50.63768583721564,-13.842156691732114,False,False,False,False,True,
2022-02-09 00:00:00+00:00,38.6405573842,38.6590236004,37.9665404932,37.9665404932,339414,,,,,,,,,,,36.53292462298621,#000000,,36.53292462298621,,0,,,0.0,0.0,0.0,0.0,54.94932540356051,-8.634267653897574,False,False,True,False,True,
