date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_199,aVWAP_BoS_CHoCH_bull_289,aVWAP_BoS_CHoCH_bull_426,aVWAP_BoS_CHoCH_bull_505,aVWAP_BoS_CHoCH_bull_731,aVWAP_BoS_CHoCH_bear_214,aVWAP_BoS_CHoCH_bear_390,aVWAP_BoS_CHoCH_bear_613,aVWAP_BoS_CHoCH_bear_715,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-07 15:00:00+00:00,166.51,166.51,163.45,164.595,11831.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-07 16:00:00+00:00,164.31,165.45,163.77,165.35,6554.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-02-07 17:00:00+00:00,165.36,165.67,164.21,165.495,3038.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-07 18:00:00+00:00,165.495,166.77,165.07,166.6,17702.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-07 19:00:00+00:00,166.58,167.55,166.45,167.03,17392.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2025-02-07 20:00:00+00:00,167.11,167.26,165.92,166.495,44445.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,92.45465956830064,43.20919361147058,False,False,True,False,False,
2025-02-10 15:00:00+00:00,169.705,172.64,168.6,172.51,15329.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,93.01658342018172,43.20919361147058,False,False,True,False,True,
2025-02-10 16:00:00+00:00,172.51,172.595,171.16,172.17,6827.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,91.9788236073228,43.20919361147058,False,False,True,False,False,
2025-02-10 17:00:00+00:00,172.14,173.33,171.94,173.21,10759.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,91.73834313684924,43.20919361147058,False,False,True,False,False,
2025-02-10 18:00:00+00:00,173.24,174.205,172.71,173.575,11643.0,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,91.72457371850129,43.20919361147058,False,False,True,False,False,
2025-02-10 19:00:00+00:00,173.48,174.03,172.84,173.19,16618.0,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,89.99411939344546,42.026629689351935,False,False,True,False,False,
