date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_22,aVWAP_BoS_CHoCH_bull_61,aVWAP_BoS_CHoCH_bull_101,aVWAP_BoS_CHoCH_bull_134,aVWAP_BoS_CHoCH_bull_169,aVWAP_BoS_CHoCH_bear_51,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,2.85,3.2,2.85,3.19,1638374,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,2.65,3.22,2.57,2.9,1700006,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,2.58,2.8042,2.41,2.68,1789798,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-21 00:00:00+00:00,2.39,2.67,2.32,2.53,1140687,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,2.18,2.45,2.08,2.33,1031549,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.236666666666667,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-02-04 00:00:00+00:00,2.3,2.37,2.11,2.19,1227620,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.2493458715719514,,0,,,0.0,0.0,0.0,0.0,4.967571773235038,-45.30409230811375,False,False,False,True,True,
2022-02-11 00:00:00+00:00,2.17,2.32,2.12,2.28,961145,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.235612825333182,,0,,,0.0,0.0,0.0,0.0,7.6816823817980175,-42.94215768446816,False,False,False,True,True,
2022-02-18 00:00:00+00:00,2.32,2.47,2.09,2.16,1503599,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.253984988010293,,0,,,0.0,0.0,0.0,0.0,13.821392170318788,-37.39810051242408,False,False,False,True,True,
2022-02-25 00:00:00+00:00,2.8,3.0,2.255,2.32,2502355,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.4032394261694514,,0,,,0.0,0.0,0.0,0.0,25.71136055493062,-26.59535673516781,False,False,False,True,True,
2022-03-04 00:00:00+00:00,3.65,3.86,2.91,2.93,5411948,,,,,,,,"rgba(239, 83, 80, 0.5)",,2.861475982712539,,0,,,0.0,0.0,0.0,0.0,39.46273791329655,-14.392371708436336,False,False,False,True,True,
2022-03-11 00:00:00+00:00,3.86,4.27,3.55,3.73,3843483,,,,,,,,#000000,,3.1021020362241374,,0,,,0.0,0.0,0.0,0.0,50.02170888853333,-5.536096249475875,False,False,False,False,True,
2022-03-18 00:00:00+00:00,3.58,3.84,3.06,3.77,1696958,,,,,,,,"rgba(38, 166, 154, 0.5)",,3.138623055322513,,0,,,0.0,0.0,0.0,0.0,54.86926329451856,-2.1704280244356227,False,False,True,False,True,
2022-03-25 00:00:00+00:00,6.36,6.61,3.6551,3.67,21014272,,,,,,,,"rgba(38, 166, 154, 0.5)",,4.4270930380681675,,0,,,0.0,0.0,0.0,0.0,63.68563863479257,5.139227858989813,False,False,True,False,True,
2022-04-01 00:00:00+00:00,6.94,7.3295,5.3,6.24,16806109,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.056154592201507,,0,,,0.0,0.0,0.0,0.0,70.44223730288768,10.5062806216457,False,False,True,False,True,
2022-04-08 00:00:00+00:00,6.21,7.81,5.81,7.0,19412815,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.033075785994588,,0,,,0.0,0.0,0.0,0.0,71.9790312977167,11.050409434175009,False,False,True,False,True,
2022-04-15 00:00:00+00:00,7.37,7.61,5.82,6.12,8192892,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.153434241903814,,0,,,0.0,0.0,0.0,0.0,74.34301556634242,12.695863749529877,False,False,True,False,True,
2022-04-22 00:00:00+00:00,6.1,7.58,6.025,7.4,7332931,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.177996764116152,,0,,,0.0,0.0,0.0,0.0,71.97388859881526,12.695863749529877,False,False,True,False,True,
2022-04-29 00:00:00+00:00,5.59,6.31,5.13,5.9,6030476,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.104298872614037,,0,,,0.0,0.0,0.0,0.0,68.94641908368789,12.695863749529877,False,False,True,False,True,
2022-05-06 00:00:00+00:00,6.29,6.96,5.72,5.73,6448630,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.110354088476621,,0,,,0.0,0.0,0.0,0.0,67.82390551027504,12.695863749529877,False,False,True,False,True,
2022-05-13 00:00:00+00:00,6.09,6.21,4.97,6.155,5240117,,,,,,,,"rgba(38, 166, 154, 0.5)",,5.968349629211063,,0,,,0.0,0.0,0.0,0.0,66.50120909507731,12.695863749529877,False,False,True,False,False,
2022-05-20 00:00:00+00:00,6.57,7.54,6.015,6.14,5097025,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.147773634024386,,0,,,0.0,0.0,0.0,0.0,66.26367809105676,12.695863749529877,False,False,True,False,False,
2022-05-27 00:00:00+00:00,7.79,7.8,6.3,6.57,5536021,,,,,,,,"rgba(38, 166, 154, 0.5)",,6.3205645210328925,,0,,,0.0,0.0,0.0,0.0,67.61238528429863,12.695863749529877,False,False,True,False,False,
2022-06-03 00:00:00+00:00,7.05,8.1,6.89,7.94,5643220,,,,,,,7.346666666666667,"rgba(38, 166, 154, 0.5)",,6.659939483810724,,0,,,1.0,0.0,8.1,32.0,66.72192206001786,12.695863749529877,False,False,True,False,False,
2022-06-10 00:00:00+00:00,6.22,7.53,5.965,7.25,6186606,,,,,,,6.941367412899113,"rgba(38, 166, 154, 0.5)",,6.553550416744032,,0,,,0.0,0.0,0.0,0.0,64.26204238534172,12.695863749529877,False,False,True,False,False,
2022-06-17 00:00:00+00:00,5.15,5.96,5.12,5.82,4699897,,,,,,,6.505953636770964,"rgba(38, 166, 154, 0.5)",,6.374331082078676,,0,,,0.0,0.0,0.0,0.0,60.50814694816958,21.775275946636157,False,False,True,False,False,
2022-06-24 00:00:00+00:00,4.56,5.72,4.55,5.3,7697847,,,,,,,6.009460921448856,"rgba(38, 166, 154, 0.5)",,6.125242036458076,,0,,,0.0,0.0,0.0,0.0,56.8578117331545,17.982146573969345,False,False,True,False,False,
2022-07-01 00:00:00+00:00,4.42,5.035,4.19,4.59,3482678,4.548333333333334,,,,,,5.187078445250052,"rgba(38, 166, 154, 0.5)",,5.698662149139794,,0,,,0.0,0.0,0.0,63.0,54.024235647607696,15.020387171761044,False,False,True,False,False,
2022-07-08 00:00:00+00:00,5.16,5.22,4.32,4.54,2461794,4.69396963038377,,,,,,5.222126745813176,#000000,,5.69074185408024,,0,,,0.0,0.0,0.0,0.0,53.301959972058704,14.06765572783479,False,False,False,False,False,
2022-07-15 00:00:00+00:00,4.75,5.2199,4.37,5.06,2295095,4.717923725057397,,,,,,5.199808035231987,#000000,,5.655628668373176,,0,,,0.0,0.0,0.0,0.0,52.072459232084825,12.560736615730384,False,False,False,False,False,
2022-07-22 00:00:00+00:00,4.84,5.0972,4.755,4.91,1372055,4.743543887857846,,,,,,5.1967180290359,#000000,,5.641851976723368,,0,,,0.0,0.0,0.0,0.0,51.3585869224281,11.509626422726122,False,False,False,False,False,
2022-07-29 00:00:00+00:00,7.07,7.24,4.83,4.85,3958461,5.220906310631999,,,,,,5.473630494755126,"rgba(38, 166, 154, 0.5)",,5.789737831286788,,0,,,0.0,0.0,0.0,0.0,54.168420114790166,11.509626422726122,False,False,True,False,False,
2022-08-05 00:00:00+00:00,7.7,7.72,6.65,6.9,3140426,5.622282316106191,,,,,,5.736850427172685,"rgba(38, 166, 154, 0.5)",,5.9488180554872665,,0,,,0.0,0.0,0.0,0.0,56.89834261070314,11.509626422726122,False,False,True,False,False,
2022-08-12 00:00:00+00:00,8.13,8.514,7.31,7.7,3602238,6.041224701308659,,,,,,6.032585795572784,"rgba(38, 166, 154, 0.5)",,6.1397639363631855,,0,,,0.0,0.0,0.0,0.0,59.319980821285185,11.509626422726122,False,False,True,False,True,
2022-08-19 00:00:00+00:00,8.19,8.9477,7.51,7.83,4085332,6.405362820025026,,,,,,6.943122939545664,"rgba(38, 166, 154, 0.5)",,6.783440353225277,,0,,,0.0,0.0,0.0,0.0,61.11657725676476,11.509626422726122,False,False,True,False,True,
2022-08-26 00:00:00+00:00,8.5,8.9,8.03,8.12,3175924,6.643931866305375,,,,,,7.107025320679429,"rgba(38, 166, 154, 0.5)",,6.931852932478329,,0,,,0.0,0.0,0.0,0.0,62.75419368426187,3.634180542595992,False,False,True,False,True,
2022-09-02 00:00:00+00:00,7.07,8.45,6.66,8.35,2968274,6.716763007550703,,,,,,7.059608891831282,"rgba(38, 166, 154, 0.5)",,6.90665851281728,,0,,,0.0,0.0,0.0,0.0,61.03486486241087,3.634180542595992,False,False,True,False,True,
2022-09-09 00:00:00+00:00,6.83,7.4294,6.71,7.1,1856486,6.7324083380210125,,,,,,7.016523932434855,"rgba(38, 166, 154, 0.5)",,6.8778144784901745,,0,,,0.0,0.0,0.0,0.0,59.37752113278634,3.634180542595992,False,False,True,False,True,
2022-09-16 00:00:00+00:00,6.53,7.49,6.07,6.96,4542663,6.728013208065295,,,,,,6.912794723348372,"rgba(38, 166, 154, 0.5)",,6.803481381179445,,0,,,0.0,0.0,0.0,0.0,57.653204958240934,3.634180542595992,False,False,True,False,True,
2022-09-23 00:00:00+00:00,6.44,7.13,6.18,6.31,4025844,6.713795550759587,,,,,,6.847028309457362,"rgba(38, 166, 154, 0.5)",,6.755494810493512,,0,,,0.0,0.0,0.0,0.0,56.25559586126189,3.634180542595992,False,False,True,False,False,
2022-09-30 00:00:00+00:00,6.02,6.74,5.9,6.53,3147125,6.6785681307148534,,,,,,6.780807556465558,"rgba(38, 166, 154, 0.5)",,6.70339183623609,,0,,,0.0,0.0,0.0,0.0,54.47894309239276,3.634180542595992,False,False,True,False,False,
2022-10-07 00:00:00+00:00,6.46,6.7118,6.11,6.11,1942389,6.667969796288136,,,,,,6.757145054163704,#000000,,6.685397656184465,,0,,,0.0,0.0,0.0,0.0,53.99190751393208,3.634180542595992,False,False,False,False,False,
2022-10-14 00:00:00+00:00,5.93,6.53,5.61,6.41,1887303,6.642593896848358,,,,,,6.71911003114455,#000000,,6.545165856691746,,0,,,0.0,0.0,0.0,0.0,52.648382154095046,10.28526154365067,False,False,False,False,False,
