date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_93,aVWAP_BoS_CHoCH_bull_109,aVWAP_BoS_CHoCH_bull_132,aVWAP_BoS_CHoCH_bull_162,aVWAP_BoS_CHoCH_bear_21,aVWAP_BoS_CHoCH_bear_141,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,143.8184043557,147.5431031632,143.8164162592,146.5858346947,78838440,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,136.1890840067,145.7374145099,134.9808183541,143.6156185119,146251080,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,138.9545262492,142.3332962643,132.3480815535,134.2949250588,131091320,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,7.992262463444279,-69.9806561586107,False,False,False,True,True,
2022-01-21 00:00:00+00:00,129.3177254514,137.575781321,129.2272670603,135.786991488,110850420,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,9.61809152074077,-68.0066627744155,False,False,False,True,True,
2022-01-28 00:00:00+00:00,132.4961947433,132.5767126519,123.900112765,125.2774163232,191734100,,,,,,,,"rgba(239, 83, 80, 0.5)",,129.6576733867333,,0,,,0.0,0.0,0.0,0.0,14.550804267179206,-62.64550765765428,False,False,False,True,True,
2022-02-04 00:00:00+00:00,142.1648050853,151.194739424,131.4867387415,133.399287582,281164060,,,,,,,,"rgba(239, 83, 80, 0.5)",,139.19132308583625,,0,,,0.0,0.0,0.0,0.0,25.022911011599497,-51.99312568721557,False,False,False,True,True,
2022-02-11 00:00:00+00:00,133.3316923008,142.9903571899,132.4952006951,142.8536805253,179319440,,,,,,,,"rgba(239, 83, 80, 0.5)",,138.08297736329737,,0,,,0.0,0.0,0.0,0.0,28.909740122129307,-47.758708750328516,False,False,False,True,True,
2022-02-18 00:00:00+00:00,129.6909905707,137.1249804378,129.5314706772,132.5717424106,141806740,,,,,,,,"rgba(239, 83, 80, 0.5)",,136.80639042589672,,0,,,0.0,0.0,0.0,0.0,30.606127327697145,-45.472276276878254,False,False,False,True,True,
2022-02-25 00:00:00+00:00,133.7188740957,134.5831990525,124.0219333785,129.2113622882,134283740,,,,,,,,"rgba(239, 83, 80, 0.5)",,135.8018348847475,,0,,,0.0,0.0,0.0,0.0,33.75260726075016,-41.638641000620105,False,False,False,True,True,
2022-03-04 00:00:00+00:00,131.3356434069,135.9001092091,129.6323417237,132.4912245021,122533880,,,,,,,,"rgba(239, 83, 80, 0.5)",,135.33735089410197,,0,,,0.0,0.0,0.0,0.0,35.265026767755806,-39.28609037167848,False,False,False,True,True,
2022-03-11 00:00:00+00:00,129.6989429568,133.4012756785,125.1116587769,131.1189408875,157549900,,,,,,,,"rgba(239, 83, 80, 0.5)",,134.48379951752634,,0,,,0.0,0.0,0.0,0.0,35.859967962461006,-37.69684842802284,False,False,False,True,True,
2022-03-18 00:00:00+00:00,135.9872922112,136.0986256156,125.6606219251,129.7958626615,162089480,,,,,,,,"rgba(239, 83, 80, 0.5)",,134.2365993252799,,0,,,0.0,0.0,0.0,0.0,39.00391001743899,-33.59550393715997,False,False,False,True,True,
2022-03-25 00:00:00+00:00,140.6791999698,141.114593105,133.810326535,136.0330184309,120712940,,,,,,,,"rgba(239, 83, 80, 0.5)",,134.608145221547,,0,,,0.0,0.0,0.0,0.0,42.893437019604924,-28.832558359910006,False,False,False,True,True,
2022-04-01 00:00:00+00:00,139.8625893292,143.3044814084,137.9709155019,139.8471815812,126494220,,,,,,,,"rgba(239, 83, 80, 0.5)",,136.85175675637421,,0,,,0.0,0.0,0.0,0.0,45.37412895179487,-25.47934949340807,False,False,False,True,True,
2022-04-08 00:00:00+00:00,133.2129035344,143.1864381783,132.9564440552,139.9863483368,97073580,,,,,,,,"rgba(239, 83, 80, 0.5)",,136.33723223841596,,0,,,0.0,0.0,0.0,0.0,44.97616741749793,-24.905218170572958,False,False,False,True,True,
2022-04-15 00:00:00+00:00,126.4956224584,132.147959759,126.3549646305,132.1090129484,90216880,,,,,,,,"rgba(239, 83, 80, 0.5)",,135.1041921911182,,0,,,0.0,0.0,0.0,0.0,42.964519219481765,-24.905218170572958,False,False,False,True,True,
2022-04-22 00:00:00+00:00,118.9020878466,131.1383248285,118.4314059984,126.6516880343,136743820,,,,,,,,"rgba(239, 83, 80, 0.5)",,133.20729698966008,,0,,,0.0,0.0,0.0,0.0,39.98060141008267,-24.905218170572958,False,False,False,True,True,
2022-04-29 00:00:00+00:00,114.2822485864,122.544280649,112.4509631906,118.7186859438,212926040,,,,,,,,"rgba(239, 83, 80, 0.5)",,130.3542286827262,,0,,,0.0,0.0,0.0,0.0,37.058326019819674,-24.905218170572958,False,False,False,True,True,
2022-05-06 00:00:00+00:00,114.9716210505,122.4100841348,112.7245749725,113.2285574372,163030420,,,,,,,,"rgba(239, 83, 80, 0.5)",,128.93134088792192,,0,,,0.0,0.0,0.0,0.0,35.24045818754698,-24.905218170572958,False,False,False,True,True,
2022-05-13 00:00:00+00:00,115.8220293318,117.3821880663,109.4581324101,112.6291463401,173382820,,,,,,,,"rgba(239, 83, 80, 0.5)",,127.50692437573177,,0,,,0.0,0.0,0.0,0.0,34.28723650306807,-24.905218170572958,False,False,False,True,True,
