date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_33,aVWAP_BoS_CHoCH_bull_59,aVWAP_BoS_CHoCH_bull_118,aVWAP_BoS_CHoCH_bull_162,aVWAP_BoS_CHoCH_bear_25,aVWAP_BoS_CHoCH_bear_63,aVWAP_BoS_CHoCH_bear_95,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,63.0479700092,63.5191230564,61.211434662,61.8364336021,3115436,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,61.0768195056,64.4133523092,59.4325915246,63.4229693733,3934204,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,58.3556702739,62.0287409683,57.336441233,60.4902820387,4029517,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-21 00:00:00+00:00,54.2691387421,58.5575930084,53.8660625025,57.7691328069,3693530,,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,56.6152886097,59.538360576,52.499910973,53.0383715984,6011369,,,,,,,,,"rgba(239, 83, 80, 0.5)",,56.21785338623333,,0,,,0.0,0.0,0.0,0.0,6.6151140292570325,-43.74665001921796,False,False,False,True,True,
2022-02-04 00:00:00+00:00,60.9806658225,61.4806649746,55.5095212541,56.2883660872,7223799,,,,,,,,,"rgba(239, 83, 80, 0.5)",,57.91298975462572,,0,,,0.0,0.0,0.0,0.0,18.274060491944596,-32.99662522756487,False,False,False,True,True,
2022-02-11 00:00:00+00:00,66.8941173332,69.9229583509,61.2498961352,61.2498961352,8700302,,,,,,,,,"rgba(239, 83, 80, 0.5)",,63.57586620923972,,0,,,0.0,0.0,0.0,0.0,31.32334726732129,-21.33701001273502,False,False,False,True,True,
2022-02-18 00:00:00+00:00,65.7787346092,68.7354603646,65.0960434592,67.2498859607,6146838,,,,,,,,,"rgba(239, 83, 80, 0.5)",,64.27415031717827,,0,,,0.0,0.0,0.0,0.0,39.55310857057499,-14.579712986795805,False,False,False,True,True,
2022-02-25 00:00:00+00:00,67.7691158494,67.8268080593,61.057588769,64.7306594634,4866098,,,,,,,,,#000000,,64.4288338490282,,0,,,0.0,0.0,0.0,0.0,46.59902179086842,-8.981903271222151,False,False,False,False,True,
2022-03-04 00:00:00+00:00,64.4710445191,69.2306518326,63.0287392726,66.7691175452,7101461,,,,,,,,,#000000,,64.61096280604629,,0,,,0.0,0.0,0.0,0.0,48.80754970574047,-7.9156565184005885,False,False,False,False,True,
