date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_230,aVWAP_BoS_CHoCH_bull_319,aVWAP_BoS_CHoCH_bull_418,aVWAP_BoS_CHoCH_bull_562,aVWAP_BoS_CHoCH_bull_594,aVWAP_BoS_CHoCH_bull_890,aVWAP_BoS_CHoCH_bear_82,aVWAP_BoS_CHoCH_bear_115,aVWAP_BoS_CHoCH_bear_241,aVWAP_BoS_CHoCH_bear_307,aVWAP_BoS_CHoCH_bear_759,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,17.977946264,17.9864104572,17.8425191735,17.8425191735,192784,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,18.2318720587,18.3249781834,18.0202672298,18.0287314229,223625,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,18.2149436724,18.4942620465,18.2063948373,18.2911214108,249313,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,97.72256728945611,40.890269157824434,False,False,True,False,True,
2022-01-06 00:00:00+00:00,18.2995856039,18.3664527299,18.1980152861,18.2995856039,202071,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,96.82633154223609,40.890269157824434,False,False,True,False,True,
2022-01-07 00:00:00+00:00,18.5027262397,18.5450472055,18.2741930245,18.3419065697,184320,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,96.922396710436,40.890269157824434,False,False,True,False,True,
2022-01-10 00:00:00+00:00,18.4434768876,18.5595209758,18.3634056203,18.4857978534,281341,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,93.15067269247699,40.890269157824434,False,False,True,False,False,
2022-01-11 00:00:00+00:00,18.4519410807,18.4857978534,18.2741930245,18.4350126944,218080,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,90.7238890827939,47.131029339875724,False,False,True,False,False,
2022-01-12 00:00:00+00:00,18.4180843081,18.4951084658,18.358834956,18.4857978534,213558,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,86.97520187247896,43.51194876738518,False,False,True,False,False,
2022-01-13 00:00:00+00:00,18.5281188192,18.6203785246,18.4265485013,18.4265485013,219729,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,85.91396520521371,42.4475767960227,False,False,True,False,False,
2022-01-14 00:00:00+00:00,18.6720101028,18.680474296,18.4011559218,18.5027262397,179448,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,86.46080673885221,42.4475767960227,False,False,True,False,False,
2022-01-18 00:00:00+00:00,18.5111904328,18.680474296,18.3926917287,18.6687937094,244446,,,,,,,,,,,,18.528118819166668,#000000,,18.528118819166668,,0,,,0.0,0.0,0.0,0.0,80.34500153459446,36.9766137189615,False,False,True,False,False,
2022-01-19 00:00:00+00:00,18.32921028,18.5789039781,18.3249781834,18.5789039781,436772,,,,,,,,,,,,18.453046283993714,#000000,,18.453046283993714,,0,,,0.0,0.0,0.0,0.0,71.35138570922868,28.71221065942339,False,False,True,False,False,
2022-01-20 00:00:00+00:00,18.1641585134,18.4773336602,18.1435905241,18.3842275355,682781,,,,,,,,,,,,18.35726062357504,#000000,,18.35726062357504,,0,,,0.0,0.0,0.0,0.0,62.195490534480825,20.621237143557224,False,False,True,False,False,
2022-01-21 00:00:00+00:00,17.9694820708,18.2149436724,17.9192047635,18.1133733545,467224,,,,,,,,,,,,18.27492156148279,#000000,,18.27492156148279,,0,,,0.0,0.0,0.0,0.0,53.35145790846833,13.019687649239259,False,False,False,False,False,
2022-01-24 00:00:00+00:00,17.9890428212,18.0357565774,17.5473854904,17.8021877966,765968,,,,,,,,,,,,18.00458943392136,#000000,,18.00458943392136,,0,,,0.0,0.0,0.0,0.0,47.89043369589665,8.608022358592777,False,False,False,True,False,
2022-01-25 00:00:00+00:00,18.0739769233,18.1758978458,17.5940992465,17.8701350783,228942,,,,,,,,,,,,18.006758639835855,#000000,,18.006758639835855,,0,,,0.0,0.0,0.0,0.0,46.10548942603357,7.402834121924798,False,False,False,True,False,
2022-01-26 00:00:00+00:00,17.8531482579,18.2693253581,17.7002668741,18.1589110254,384642,,,,,,,,,,,,18.00385353245011,#000000,,18.00385353245011,,0,,,0.0,0.0,0.0,0.0,42.05621111968944,3.779788900386734,False,False,False,True,False,
2022-01-27 00:00:00+00:00,17.8701350783,18.2098714866,17.7577672613,17.9890428212,465051,,,,,,,,,,,,17.999677644463908,#000000,,17.999677644463908,,0,,,0.0,0.0,0.0,0.0,39.72603795263887,1.6141370900196677,False,False,False,True,False,
2022-01-28 00:00:00+00:00,18.0230164621,18.0315098723,17.6752962481,17.8361614375,247683,,,,,,,,,,,,17.994056021089193,#000000,,17.994056021089193,,0,,,0.0,0.0,0.0,0.0,41.2556674787205,1.6141370900196677,False,False,False,True,False,
2022-01-31 00:00:00+00:00,18.0909637437,18.1076957618,17.8336134144,17.9465757702,223487,,,,,,,,,,,,17.997133679469997,#000000,,17.997133679469997,,0,,,0.0,0.0,0.0,0.0,43.48385403770931,1.6141370900196677,False,False,False,True,False,
2022-02-01 00:00:00+00:00,18.1758978458,18.2084276069,17.9720560008,18.0501104406,315860,,,,,,,,,,,,18.010678257054913,#000000,,18.010678257054913,,0,,,0.0,0.0,0.0,0.0,46.39509901331928,1.6141370900196677,False,False,False,True,True,
2022-02-02 00:00:00+00:00,18.2438451275,18.2693253581,18.0994571539,18.1334307948,384896,,,,,,,,,,,,18.032351712573792,#000000,,18.032351712573792,,0,,,0.0,0.0,0.0,0.0,49.40988297284211,1.6141370900196677,False,False,False,False,True,
2022-02-03 00:00:00+00:00,18.1334307948,18.2777338342,18.1079505641,18.2608319479,535285,,,,,,,,,,,,18.051395766128373,#000000,,18.051395766128373,,0,,,0.0,0.0,0.0,0.0,49.43199612430212,1.6141370900196677,False,False,False,False,True,
