date,Open,High,Low,Close,Volume,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-14 17:00:00+00:00,69.915,70.3,68.93,69.515,38567.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-15 17:00:00+00:00,68.73,68.74,67.87,68.46,67566.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2023-12-18 17:00:00+00:00,68.09,68.68,68.08,68.565,66189.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,3.3564198188599805,-55.03462972828997,False,False,False,True,True,
2023-12-19 17:00:00+00:00,68.36,68.69,67.255,67.61,65099.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,3.890776856093565,-54.21806641289375,False,False,False,True,True,
2023-12-20 17:00:00+00:00,68.08,68.16,66.635,66.635,28085.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,3.6382728293615823,-53.99085509351535,False,False,False,True,True,
2023-12-21 17:00:00+00:00,66.94,67.33,66.52,67.31,24489.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,10.666310782290683,-47.053437997453436,False,False,False,True,True,
2023-12-22 17:00:00+00:00,66.975,67.12,66.39,66.905,39228.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,14.274040700938384,-43.55568846787574,False,False,False,True,True,
2023-12-25 17:00:00+00:00,66.905,66.905,66.905,66.905,0.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,16.67919398003685,-41.14824879893936,False,False,False,True,True,
2023-12-26 17:00:00+00:00,66.815,67.59,66.76,67.41,41148.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,22.75943527482431,-35.36147063297533,False,False,False,True,True,
2023-12-27 17:00:00+00:00,66.95,67.29,66.775,67.2,21439.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,25.95042941405326,-32.35255607380429,False,False,False,True,True,
