date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_59,aVWAP_BoS_CHoCH_bear_393,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-20 17:00:00+00:00,75.79,75.99,74.8,74.825,23923.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-21 17:00:00+00:00,76.05,76.87,76.005,76.825,8125.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2023-12-22 17:00:00+00:00,77.105,77.32,76.78,77.14,5554.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-25 17:00:00+00:00,77.14,77.14,77.14,77.14,0.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-26 17:00:00+00:00,77.415,77.75,77.38,77.505,4977.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-27 17:00:00+00:00,77.73,77.96,77.45,77.94,11846.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-28 17:00:00+00:00,77.98,78.14,77.79,77.985,9193.0,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-29 17:00:00+00:00,78.06,78.33,77.96,78.12,5053.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2024-01-01 17:00:00+00:00,78.12,78.12,78.12,78.12,0.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2024-01-02 17:00:00+00:00,76.86,77.24,76.605,77.065,15261.0,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,86.39583874164383,37.75625486747944,False,False,True,False,False,
2024-01-03 17:00:00+00:00,75.31,75.5,74.83,74.895,11890.0,,,,"rgba(239, 83, 80, 1.0)",,75.07499999999999,,0,,,0.0,0.0,0.0,0.0,67.74392491528207,21.78578209925523,False,False,True,False,False,
2024-01-04 17:00:00+00:00,75.555,75.645,75.23,75.235,11562.0,,,,"rgba(38, 166, 154, 1.0)",,75.22043706293707,,0,,,0.0,0.0,0.0,0.0,57.137849810680486,13.79476249496291,False,False,False,False,False,
2024-01-05 17:00:00+00:00,75.3,75.415,74.87,75.105,22218.0,,,,"rgba(239, 83, 80, 1.0)",,75.17644033282242,,0,,,0.0,0.0,0.0,0.0,49.67423627764471,8.484869328057343,False,False,False,True,False,
2024-01-08 17:00:00+00:00,76.97,77.53,76.89,77.345,9259.0,,,,"rgba(38, 166, 154, 1.0)",,75.52680869850171,,0,,,0.0,0.0,0.0,0.0,53.15419596701737,8.484869328057343,False,False,False,False,True,
2024-01-09 17:00:00+00:00,77.72,77.72,76.63,76.665,14305.0,,,,"rgba(239, 83, 80, 1.0)",,75.83222982927462,,0,,,0.0,0.0,0.0,0.0,53.12562203234654,8.484869328057343,False,False,False,False,True,
2024-01-10 17:00:00+00:00,80.55,80.605,79.6,80.135,49646.0,,,80.11333333333333,"rgba(38, 166, 154, 1.0)",,78.86670681920143,,0,,,0.0,0.0,0.0,0.0,59.39879437713996,-1.765409128045107,False,False,True,False,True,
2024-01-11 17:00:00+00:00,79.18,79.92,78.84,79.725,16058.0,,,79.96221320873411,"rgba(38, 166, 154, 1.0)",,78.90270710484381,,0,,,0.0,0.0,0.0,0.0,62.36380526685912,1.0265867691775128,False,False,True,False,True,
2024-01-12 17:00:00+00:00,79.89,80.15,79.78,80.15,7749.0,,,79.96901279276089,"rgba(38, 166, 154, 1.0)",,78.96539637467794,,0,,,0.0,0.0,0.0,0.0,64.93102855037131,3.6798468690479638,False,False,True,False,True,
2024-01-15 17:00:00+00:00,80.15,80.15,80.15,80.15,0.0,,,79.96901279276089,"rgba(38, 166, 154, 1.0)",,78.96539637467794,,0,,,0.0,0.0,0.0,0.0,66.64251073937945,5.725291668877503,False,False,True,False,True,
