date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_342,aVWAP_BoS_CHoCH_bull_459,aVWAP_BoS_CHoCH_bull_552,aVWAP_BoS_CHoCH_bull_833,aVWAP_BoS_CHoCH_bear_88,aVWAP_BoS_CHoCH_bear_171,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-03 15:00:00+00:00,190.2,196.37,190.2,196.37,40.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 16:00:00+00:00,196.37,198.475,196.37,197.19,91.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2025-02-03 17:00:00+00:00,197.19,197.525,196.28,196.68,140.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,86.27802690582968,1.9730941704038685,False,False,True,False,True,
2025-02-03 18:00:00+00:00,196.68,196.95,196.54,196.54,42.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,74.91806130304417,1.9730941704038685,False,False,True,False,True,
2025-02-03 19:00:00+00:00,196.54,198.27,196.54,197.465,190.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,74.61131272457314,1.9730941704038685,False,False,True,False,True,
2025-02-03 20:00:00+00:00,197.465,197.465,196.04,196.49,231.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,65.74960839641497,1.9730941704038685,False,False,True,False,True,
2025-02-04 15:00:00+00:00,192.45,194.77,192.45,193.905,29.0,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,51.65419084337978,32.15936278088026,False,False,False,True,False,
2025-02-04 16:00:00+00:00,193.905,194.63,193.8,194.63,32.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,45.8021696565567,25.21550959654101,False,False,False,True,False,
2025-02-04 17:00:00+00:00,195.2,195.645,194.945,195.14,114.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,44.07708706272146,21.787629186079585,False,False,False,True,False,
2025-02-04 18:00:00+00:00,195.14,195.14,193.59,193.59,106.0,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,39.5005372758924,15.47052209035833,False,False,False,True,False,
