date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_231,aVWAP_BoS_CHoCH_bull_267,aVWAP_BoS_CHoCH_bull_428,aVWAP_BoS_CHoCH_bull_481,aVWAP_BoS_CHoCH_bull_636,aVWAP_BoS_CHoCH_bull_785,aVWAP_BoS_CHoCH_bull_858,aVWAP_BoS_CHoCH_bear_90,aVWAP_BoS_CHoCH_bear_133,aVWAP_BoS_CHoCH_bear_183,aVWAP_BoS_CHoCH_bear_407,aVWAP_BoS_CHoCH_bear_435,aVWAP_BoS_CHoCH_bear_590,aVWAP_BoS_CHoCH_bear_845,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,6.66,6.77,6.6,6.69,1181105,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,6.94,6.97,6.67,6.75,1491207,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,6.69,7.11,6.66,7.02,1633134,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,83.4834834834835,-16.066066066066014,False,False,True,False,True,
2022-01-06 00:00:00+00:00,6.38,6.6,6.365,6.55,1718800,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,65.69041894275742,-16.066066066066014,False,False,True,False,True,
2022-01-07 00:00:00+00:00,6.44,6.5,6.33,6.45,1651933,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,55.670650663014584,-16.066066066066014,False,False,True,False,False,
2022-01-10 00:00:00+00:00,6.63,6.64,6.4,6.44,1522058,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,53.62438177577882,-16.066066066066014,False,False,True,False,False,
2022-01-11 00:00:00+00:00,6.74,6.78,6.575,6.65,1269386,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,54.29409127511949,-16.066066066066014,False,False,True,False,False,
2022-01-12 00:00:00+00:00,6.98,6.98,6.775,6.83,1783685,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,58.06663466841542,-16.066066066066014,False,False,True,False,False,
2022-01-13 00:00:00+00:00,6.98,7.1,6.95,6.97,1420327,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,60.581663597279366,-16.066066066066014,False,False,True,False,False,
2022-01-14 00:00:00+00:00,6.86,7.02,6.8,6.97,1093551,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,59.63890501095872,-16.066066066066014,False,False,True,False,False,
2022-01-18 00:00:00+00:00,6.76,7.095,6.73,6.84,1521783,,,,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,57.105920667471665,-16.066066066066014,False,False,True,False,False,
2022-01-19 00:00:00+00:00,7.37,7.52,6.87,6.88,3347025,,,,,,,,,,,,,,,7.253333333333333,#000000,,7.253333333333333,,0,,,0.0,0.0,0.0,0.0,61.795456398767776,-16.066066066066014,False,False,True,False,False,
2022-01-20 00:00:00+00:00,7.21,7.42,7.18,7.4,1819541,,,,,,,,,,,,,,,7.259202934792665,#000000,,7.259202934792665,,0,,,0.0,0.0,0.0,0.0,62.47271216924488,-16.066066066066014,False,False,True,False,False,
2022-01-21 00:00:00+00:00,6.92,7.25,6.89,7.24,1282615,,,,,,,,,,,,,,,7.211630185290195,#000000,,7.211630185290195,,0,,,0.0,0.0,0.0,0.0,59.29277799486847,-16.066066066066014,False,False,True,False,False,
2022-01-24 00:00:00+00:00,6.88,6.92,6.6,6.85,2087255,,,,,,,,,,,,,,,7.110981956638579,#000000,,7.110981956638579,,0,,,0.0,0.0,0.0,0.0,56.72742272317805,-16.066066066066014,False,False,True,False,False,
2022-01-25 00:00:00+00:00,6.57,6.72,6.415,6.68,3446914,,,,,,,,,,,,,,,6.954893455781008,#000000,,6.954893455781008,,0,,,0.0,0.0,0.0,0.0,51.97144600037386,-16.066066066066014,False,False,False,False,False,
2022-01-26 00:00:00+00:00,5.98,6.4951,5.925,6.45,5123875,,,,,,,,,,,,,,,6.7088336432413795,#000000,,6.7088336432413795,,0,,,0.0,0.0,0.0,0.0,44.972794366910435,-16.066066066066014,False,False,False,True,False,
2022-01-27 00:00:00+00:00,5.63,5.99,5.63,5.92,3404200,,,,,,,,,,,,,,,6.549699819612728,#000000,,6.549699819612728,,0,,,0.0,0.0,0.0,0.0,38.758085863636545,-16.066066066066014,False,False,False,True,False,
2022-01-28 00:00:00+00:00,5.56,5.63,5.47,5.63,2619364,,,,,,,,,,,,,,,5.995101585506516,#000000,,5.995101585506516,,0,,,0.0,0.0,0.0,0.0,34.33455437165195,-16.066066066066014,False,False,False,True,False,
2022-01-31 00:00:00+00:00,5.75,5.765,5.55,5.57,2347323,,,,,,,,,,,,,,,5.9925212977381,#000000,,5.9925212977381,,0,,,0.0,0.0,0.0,0.0,33.5484798632835,2.103192347753847,False,False,False,True,False,
2022-02-01 00:00:00+00:00,5.89,6.01,5.75,5.85,1355246,,,,,,,,,,,,,,,6.008816992867404,#000000,,6.008816992867404,,0,,,0.0,0.0,0.0,0.0,34.519367912912465,1.882924741205514,False,False,False,True,False,
2022-02-02 00:00:00+00:00,5.87,6.0,5.85,5.98,1534558,,,,,,,,,,,,,,,6.0197065758696855,#000000,,6.0197065758696855,,0,,,0.0,0.0,0.0,0.0,35.04199975583191,1.139596786792545,False,False,False,True,False,
2022-02-03 00:00:00+00:00,5.75,5.865,5.66,5.78,1962623,,,,,,,,,,,,,,,6.005410979381347,#000000,,6.005410979381347,,0,,,0.0,0.0,0.0,0.0,34.62792246573976,-0.5662682836883448,False,False,False,True,False,
2022-02-04 00:00:00+00:00,5.76,5.84,5.68,5.72,1553111,,,,,,,,,,,,,,,5.994890950704122,#000000,,5.994890950704122,,0,,,0.0,0.0,0.0,0.0,34.479350281858984,-2.010806778920454,False,False,False,True,False,
2022-02-07 00:00:00+00:00,6.1,6.12,5.7993,5.8,2306946,,,,,,,,,,,,,,,6.009562199097364,#000000,,6.009562199097364,,0,,,0.0,0.0,0.0,0.0,38.27828964415623,-2.010806778920454,False,False,False,True,False,
2022-02-08 00:00:00+00:00,6.03,6.14,5.975,6.05,1599492,,,,,,,,,,,,,,,6.019400858631188,#000000,,6.019400858631188,,0,,,0.0,0.0,0.0,0.0,40.219403845110165,-2.010806778920454,False,False,False,True,True,
2022-02-09 00:00:00+00:00,6.02,6.15,6.0,6.08,1172329,,,,,,,,,,,,,,,6.02553102903222,#000000,,6.02553102903222,,0,,,0.0,0.0,0.0,0.0,41.424663425595426,-2.010806778920454,False,False,False,True,True,
2022-02-10 00:00:00+00:00,5.95,6.25,5.88,6.0,1882382,,,,,,,,,,,,,,,6.031073356662729,#000000,,6.031073356662729,,0,,,0.0,0.0,0.0,0.0,41.57863152942391,-2.010806778920454,False,False,False,True,True,
2022-02-11 00:00:00+00:00,6.4,6.485,5.94,5.95,3237560,,,,,,,,,,,,,,,6.065566929727353,#000000,,6.065566929727353,,0,,,0.0,0.0,0.0,0.0,46.31420262420647,-2.010806778920454,False,False,False,False,True,
2022-02-14 00:00:00+00:00,6.44,6.53,6.3103,6.5,2143376,,,,,,,,,,,,,,,6.0939125807312,#000000,,6.0939125807312,,0,,,0.0,0.0,0.0,0.0,49.80802987231758,-9.432222288862633,False,False,False,False,True,
2022-02-15 00:00:00+00:00,6.29,6.345,6.16,6.21,2033874,,,,,,,,,,,,,,,6.106840578712339,#000000,,6.106840578712339,,0,,,0.0,0.0,0.0,0.0,50.50645507542829,-8.322515283380788,False,False,False,False,True,
2022-02-16 00:00:00+00:00,6.5,6.55,6.32,6.32,2142719,,,,,,,,,,,,,,,6.130074938687775,#000000,,6.130074938687775,,0,,,0.0,0.0,0.0,0.0,52.84975187665402,-5.64363167619922,False,False,True,False,True,
2022-02-17 00:00:00+00:00,6.84,6.965,6.5,6.64,3544639,,,,,,,,,,,,,,,6.190347095904697,#000000,,6.190347095904697,,0,,,0.0,0.0,0.0,0.0,56.854814203736126,-1.503350829103134,False,False,True,False,True,
2022-02-18 00:00:00+00:00,6.58,6.84,6.52,6.81,1783301,,,,,,,,,,,,,,,6.211073880731366,#000000,,6.211073880731366,,0,,,0.0,0.0,0.0,0.0,56.78386570440395,-1.2541387024577517,False,False,True,False,True,
2022-02-22 00:00:00+00:00,6.45,6.7,6.41,6.67,1467077,,,,,,,,,,,,,,,6.2223402595087505,#000000,,6.2223402595087505,,0,,,0.0,0.0,0.0,0.0,55.505938698033034,-1.2541387024577517,False,False,True,False,True,
2022-02-23 00:00:00+00:00,6.67,6.76,6.46,6.46,2031313,,,,,,,,,,,,,,,6.241592276253348,#000000,,6.241592276253348,,0,,,0.0,0.0,0.0,0.0,56.350997392523766,-0.9689544202999016,False,False,True,False,True,
2022-02-24 00:00:00+00:00,6.48,6.9,6.345,6.89,3590362,,,,,,,,,,,,,,,6.2672927997745465,#000000,,6.2672927997745465,,0,,,0.0,0.0,0.0,0.0,55.11097730287085,-0.9689544202999016,False,False,True,False,True,
2022-02-25 00:00:00+00:00,6.91,6.9718,6.28,6.61,3250952,,,,,,,,,,,,,,,6.296393745450645,#000000,,6.296393745450645,,0,,,0.0,0.0,0.0,0.0,57.25820981631934,0.5678975952770458,False,False,True,False,True,
2022-02-28 00:00:00+00:00,7.08,7.1,6.87,7.1,2950616,,,,,,,,,,,,,,,6.335565221612873,#000000,,6.335565221612873,,0,,,0.0,0.0,0.0,0.0,59.65994500728466,3.140395059746801,False,False,True,False,True,
2022-03-01 00:00:00+00:00,7.66,7.67,7.108,7.13,4277832,,,,,,,,,,,,,,,6.418516698646814,#000000,,6.418516698646814,,0,,,0.0,0.0,0.0,0.0,63.88203724818486,7.310329802381666,False,False,True,False,True,
2022-03-02 00:00:00+00:00,7.67,7.72,7.43,7.53,2360036,,,,,,,,,,,,,,,6.464067652742472,#000000,,6.464067652742472,,0,,,0.0,0.0,0.0,0.0,66.73531281585363,10.072159350221646,False,False,True,False,True,
2022-03-03 00:00:00+00:00,7.73,7.73,7.415,7.68,1736758,,,,,,,,,,,,,,,6.495866973233243,#000000,,6.495866973233243,,0,,,0.0,0.0,0.0,0.0,68.8840464720316,12.163415284215674,False,False,True,False,True,
2022-03-04 00:00:00+00:00,7.84,7.865,7.67,7.72,2877566,,,,,,,,,,,,,,,6.552018431869186,#000000,,6.552018431869186,,0,,,0.0,0.0,0.0,0.0,70.77555460766138,14.044066856687905,False,False,True,False,True,
2022-03-07 00:00:00+00:00,7.86,8.08,7.73,7.92,4647132,,,,,,,,,,,,,,,6.639323032511392,#000000,,6.639323032511392,,0,,,0.0,0.0,0.0,0.0,72.12276468393777,15.458455917497787,False,False,True,False,True,
2022-03-08 00:00:00+00:00,7.79,8.12,7.48,7.93,6721239,,,,,,,,,,,,,,,6.7388330048977805,#000000,,6.7388330048977805,,0,,,0.0,0.0,0.0,0.0,72.081659281184,15.645696825063894,False,False,True,False,True,
2022-03-09 00:00:00+00:00,7.85,7.895,7.41,7.53,3079556,,,,,,,,,,,,,,,6.775870632210329,#000000,,6.775870632210329,,0,,,0.0,0.0,0.0,0.0,72.37431915787863,16.2513189402039,False,False,True,False,True,
2022-03-10 00:00:00+00:00,8.0,8.085,7.88,7.91,2683494,,,,,,,,,,,,,,,6.814536106275028,#000000,,6.814536106275028,,0,,,0.0,0.0,0.0,0.0,73.34616865727055,17.529599208502304,False,False,True,False,True,
2022-03-11 00:00:00+00:00,7.92,8.0492,7.67,7.75,1894143,,,,,,,,,,,,,,,6.837959351458235,#000000,,6.837959351458235,,0,,,0.0,0.0,0.0,0.0,72.7863286766048,17.529599208502304,False,False,True,False,True,
2022-03-14 00:00:00+00:00,7.39,7.75,7.3,7.73,2620890,,,,,,,,,,,,,,,6.856860101415089,#000000,,6.856860101415089,,0,,,0.0,0.0,0.0,0.0,66.2105083162455,21.867296109918968,False,False,True,False,False,
2022-03-15 00:00:00+00:00,7.52,7.6199,7.25,7.3,2496990,,,,,,,,,,,,,,,6.873389704956336,#000000,,6.873389704956336,,0,,,0.0,0.0,0.0,0.0,62.85101485315857,18.7472493382608,False,False,True,False,False,9.48677660134581
