date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bear_60,aVWAP_BoS_CHoCH_bear_99,aVWAP_BoS_CHoCH_bear_267,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-14 17:00:00+00:00,7.33,7.58,7.33,7.58,124.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-15 17:00:00+00:00,7.39,7.39,7.39,7.39,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2023-12-18 17:00:00+00:00,7.37,7.37,7.07,7.07,225.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2023-12-19 17:00:00+00:00,7.23,7.23,6.97,7.06,531.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2023-12-20 17:00:00+00:00,7.26,7.26,7.08,7.08,294.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,1.6057622414590942,-48.55481398268682,False,False,False,True,True,
2023-12-21 17:00:00+00:00,7.08,7.22,7.08,7.22,395.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,11.40220268343202,-39.834363319398726,False,False,False,True,True,
2023-12-22 17:00:00+00:00,7.24,7.24,7.24,7.24,0.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,18.906816142357417,-33.71938202461094,False,False,False,True,True,
2023-12-25 17:00:00+00:00,7.24,7.24,7.24,7.24,0.0,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,23.909891781641015,-30.000930607625033,False,False,False,True,True,
2023-12-26 17:00:00+00:00,7.24,7.24,7.11,7.11,186.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,24.3252649444844,-30.000930607625033,False,False,False,True,True,
2023-12-27 17:00:00+00:00,7.07,7.07,6.9,6.9,143.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,21.92354273617441,-30.000930607625033,False,False,False,True,False,
2023-12-28 17:00:00+00:00,6.94,6.94,6.735,6.74,85.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,19.095725091463603,-25.375173997823637,False,False,False,True,False,
2023-12-29 17:00:00+00:00,6.74,6.74,6.74,6.74,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,17.210513328323064,-27.035161792655206,False,False,False,True,False,
2024-01-01 17:00:00+00:00,6.74,6.74,6.74,6.74,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,15.95370548622937,-28.252318505982657,False,False,False,True,False,
2024-01-02 17:00:00+00:00,6.74,6.74,6.74,6.74,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,15.115833591500241,-29.212785529139996,False,False,False,True,False,
2024-01-03 17:00:00+00:00,6.49,6.555,6.49,6.555,108.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,13.281566874863284,-31.168941691481706,False,False,False,True,False,
2024-01-04 17:00:00+00:00,6.555,6.555,6.15,6.15,100.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,10.737855671146216,-33.758270677424306,False,False,False,True,False,
2024-01-05 17:00:00+00:00,6.15,6.315,6.15,6.315,13.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,14.03967203350097,-33.758270677424306,False,False,False,True,True,
2024-01-08 17:00:00+00:00,6.315,6.315,6.315,6.315,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,16.240882941737475,-33.758270677424306,False,False,False,True,True,
2024-01-09 17:00:00+00:00,6.355,6.355,6.355,6.355,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,18.938098741938965,-36.77048348942343,False,False,False,True,True,
2024-01-10 17:00:00+00:00,6.25,6.25,6.11,6.11,167.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,18.768398392836474,-36.77048348942343,False,False,False,True,True,
2024-01-11 17:00:00+00:00,6.11,6.11,6.11,6.11,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,18.655264826768146,-36.57531250103303,False,False,False,True,True,
2024-01-12 17:00:00+00:00,6.11,6.11,6.02,6.02,1.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,17.95715543769718,-36.57531250103303,False,False,False,True,True,
2024-01-15 17:00:00+00:00,6.02,6.02,6.02,6.02,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,17.49174917831653,-36.57531250103303,False,False,False,True,True,
2024-01-16 17:00:00+00:00,5.97,6.09,5.93,5.935,22.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,16.58490257430681,-36.57531250103303,False,False,False,True,True,
2024-01-17 17:00:00+00:00,5.935,5.935,5.935,5.935,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,15.980338171633663,-36.57531250103303,False,False,False,True,False,
2024-01-18 17:00:00+00:00,5.78,5.78,5.78,5.78,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,14.594397302791721,-36.57531250103303,False,False,False,True,False,
2024-01-19 17:00:00+00:00,5.78,5.83,5.78,5.83,100.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,15.655919576954382,-36.57531250103303,False,False,False,True,False,
2024-01-22 17:00:00+00:00,5.76,5.76,5.76,5.76,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,15.793717310645427,-36.57531250103303,False,False,False,True,False,
2024-01-23 17:00:00+00:00,5.76,5.76,5.76,5.76,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,15.885582466439455,-36.57531250103303,False,False,False,True,False,
2024-01-24 17:00:00+00:00,5.66,5.66,5.66,5.66,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,15.153472661180485,-36.57531250103303,False,False,False,True,False,
2024-01-25 17:00:00+00:00,5.66,5.66,5.66,5.66,0.0,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,14.665399457674505,-36.57531250103303,False,False,False,True,False,
2024-01-26 17:00:00+00:00,5.935,6.145,5.935,6.045,10.0,,,,6.041666666666666,"rgba(38, 166, 154, 1.0)",,6.041666666666666,,0,,,0.0,0.0,0.0,0.0,26.399887311644285,-27.085293292925716,False,False,False,True,True,
2024-01-29 17:00:00+00:00,6.045,6.655,6.045,6.635,205.0,,,,6.432493540051681,"rgba(38, 166, 154, 1.0)",,6.432493540051681,,0,,,0.0,0.0,0.0,0.0,41.23300565861823,-14.198986318120483,False,False,False,True,True,
2024-01-30 17:00:00+00:00,6.56,6.56,6.38,6.38,300.0,,,,6.436847009943713,"rgba(38, 166, 154, 1.0)",,6.436847009943713,,0,,,0.0,0.0,0.0,0.0,47.11785738230297,-9.931299365922648,False,False,False,False,True,
2024-01-31 17:00:00+00:00,6.41,6.41,6.41,6.41,0.0,,,,6.436847009943713,"rgba(38, 166, 154, 1.0)",,6.436847009943713,,0,,,0.0,0.0,0.0,0.0,51.34164214963794,-6.882912259143772,False,False,True,False,True,
2024-02-01 17:00:00+00:00,6.33,6.33,6.035,6.035,105.0,,,,6.385159821376109,"rgba(239, 83, 80, 1.0)",,6.385159821376109,,0,,,0.0,0.0,0.0,0.0,49.4597953223113,-6.882912259143772,False,False,False,False,True,
2024-02-02 17:00:00+00:00,5.98,5.98,5.98,5.98,0.0,,,,6.385159821376109,"rgba(239, 83, 80, 1.0)",,6.385159821376109,,0,,,0.0,0.0,0.0,0.0,47.63499406801686,-6.882912259143772,False,False,False,False,False,
2024-02-05 17:00:00+00:00,5.98,5.98,5.82,5.82,7.0,,,,6.379414554139881,"rgba(239, 83, 80, 1.0)",,6.379414554139881,,0,,,0.0,0.0,0.0,0.0,44.81816435920517,-6.882912259143772,False,False,False,True,False,
2024-02-06 17:00:00+00:00,5.82,5.82,5.82,5.82,0.0,,,,6.379414554139881,"rgba(239, 83, 80, 1.0)",,6.379414554139881,,0,,,0.0,0.0,0.0,0.0,42.94027788666404,1.9189400545397177,False,False,False,True,False,
2024-02-07 17:00:00+00:00,5.82,5.82,5.71,5.71,100.0,,,,6.2919721322157836,"rgba(239, 83, 80, 1.0)",,6.2919721322157836,,0,,,0.0,0.0,0.0,0.0,40.55548050791376,-0.6749638884135294,False,False,False,True,False,
2024-02-08 17:00:00+00:00,5.77,5.85,5.77,5.85,3.0,,,,6.290037259005582,"rgba(239, 83, 80, 1.0)",,6.290037259005582,,0,,,0.0,0.0,0.0,0.0,41.33015583507371,-0.6749638884135294,False,False,False,True,False,
2024-02-09 17:00:00+00:00,5.85,5.85,5.85,5.85,0.0,,,,6.290037259005582,"rgba(239, 83, 80, 1.0)",,6.290037259005582,,0,,,0.0,0.0,0.0,0.0,41.846606053180345,-0.6749638884135294,True,False,False,True,False,
2024-02-12 17:00:00+00:00,5.81,5.82,5.81,5.81,200.0,,,,6.1871470637888955,"rgba(239, 83, 80, 1.0)",,6.1871470637888955,,0,,,0.0,0.0,0.0,0.0,41.64188114994633,-1.1792068575824004,True,False,False,True,False,
2024-02-13 17:00:00+00:00,5.68,5.68,5.645,5.65,105.0,,,,6.014576695730726,"rgba(239, 83, 80, 1.0)",,6.014576695730726,,0,,,0.0,0.0,0.0,0.0,39.47981335908937,-3.821874128784941,True,False,False,True,False,
2024-02-14 17:00:00+00:00,5.65,5.65,5.65,5.65,0.0,,,,6.014576695730726,"rgba(239, 83, 80, 1.0)",,6.014576695730726,,0,,,0.0,0.0,0.0,0.0,38.0384348318514,-5.694630971205314,True,False,False,True,False,
2024-02-15 17:00:00+00:00,5.65,5.65,5.65,5.65,0.0,,,,6.014576695730726,"rgba(239, 83, 80, 1.0)",,6.014576695730726,,0,,,0.0,0.0,0.0,0.0,37.07751581369275,-7.086217577142563,True,False,False,True,False,
2024-02-16 17:00:00+00:00,5.67,5.75,5.67,5.735,118.0,,,,5.990567708759146,"rgba(239, 83, 80, 1.0)",,5.990567708759146,,0,,,0.0,0.0,0.0,0.0,38.60480199885524,-7.086217577142563,True,False,False,True,False,
2024-02-19 17:00:00+00:00,5.735,5.735,5.735,5.735,0.0,,,,5.990567708759146,"rgba(239, 83, 80, 1.0)",,5.990567708759146,,0,,,0.0,0.0,0.0,0.0,39.622992788963565,-7.086217577142563,True,False,False,True,False,
2024-02-20 17:00:00+00:00,5.725,5.735,5.72,5.735,300.0,,,,5.940303217004653,"rgba(239, 83, 80, 1.0)",,5.940303217004653,,0,,,0.0,0.0,0.0,0.0,40.30178664903578,-7.086217577142563,True,False,False,True,True,
2024-02-21 17:00:00+00:00,5.735,5.855,5.735,5.855,461.0,,,,5.915865483309598,"rgba(239, 83, 80, 1.0)",,5.915865483309598,,0,,,0.0,0.0,0.0,0.0,44.01715114851159,-10.709751186421393,True,False,False,True,True,0.0
2024-02-22 17:00:00+00:00,5.855,5.94,5.855,5.94,269.0,,,,5.918790311755714,"rgba(239, 83, 80, 1.0)",,5.918790311755714,,0,,,0.0,0.0,0.0,0.0,48.40269998118097,-6.542326392000419,True,False,False,False,True,0.0
2024-02-23 17:00:00+00:00,5.875,5.875,5.875,5.875,0.0,,,,5.918790311755714,"rgba(239, 83, 80, 1.0)",,5.918790311755714,,0,,,0.0,0.0,0.0,0.0,49.57093526192028,-5.432712968886776,True,False,False,False,True,0.0
2024-02-26 17:00:00+00:00,5.875,6.2,5.875,6.2,506.0,,,,5.9587685226819485,"rgba(38, 166, 154, 1.0)",,5.9587685226819485,,0,,,0.0,0.0,0.0,0.0,55.821010173694816,0.3549823920621691,True,False,True,False,True,0.0
2024-02-27 17:00:00+00:00,6.59,6.68,6.59,6.63,401.0,,,,6.172197811545101,"rgba(38, 166, 154, 1.0)",,6.172197811545101,,0,,,0.0,0.0,0.0,0.0,63.54496369732956,7.229258762070359,True,False,True,False,True,0.0991936097512216
2024-02-28 17:00:00+00:00,6.63,6.63,6.175,6.2,520.0,,,,6.173734789467739,"rgba(239, 83, 80, 1.0)",,6.173734789467739,,0,,,0.0,0.0,0.0,0.0,61.45781387738451,7.229258762070359,True,False,True,False,True,0.0
2024-02-29 17:00:00+00:00,6.2,6.2,6.2,6.2,0.0,,,,6.173734789467739,"rgba(239, 83, 80, 1.0)",,6.173734789467739,,0,,,0.0,0.0,0.0,0.0,60.06638066408781,7.229258762070359,True,False,True,False,False,0.0
2024-03-01 17:00:00+00:00,6.34,6.34,6.34,6.34,0.0,,,,6.173734789467739,"rgba(239, 83, 80, 1.0)",,6.173734789467739,,0,,,0.0,0.0,0.0,0.0,60.587219216886524,7.229258762070359,True,False,True,False,False,0.0
2024-03-04 17:00:00+00:00,6.0,6.0,6.0,6.0,0.0,,,,6.173734789467739,"rgba(239, 83, 80, 1.0)",,6.173734789467739,,0,,,0.0,0.0,0.0,0.0,56.46666436590339,13.4267892529965,True,False,True,False,False,0.0
2024-03-05 17:00:00+00:00,5.685,5.685,5.685,5.685,0.0,,,,6.173734789467739,"rgba(239, 83, 80, 1.0)",,6.173734789467739,,0,,,0.0,0.0,0.0,0.0,50.74907269242583,8.045284668449,True,False,False,False,False,0.0
2024-03-06 17:00:00+00:00,5.81,5.81,5.81,5.81,0.0,,,,6.173734789467739,"rgba(239, 83, 80, 1.0)",,6.173734789467739,,0,,,0.0,0.0,0.0,0.0,48.47895772783947,5.925428458195597,True,False,False,True,False,0.0
