date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_151,aVWAP_BoS_CHoCH_bull_450,aVWAP_BoS_CHoCH_bull_496,aVWAP_BoS_CHoCH_bull_774,aVWAP_BoS_CHoCH_bull_803,aVWAP_BoS_CHoCH_bear_90,aVWAP_BoS_CHoCH_bear_183,aVWAP_BoS_CHoCH_bear_304,aVWAP_BoS_CHoCH_bear_368,aVWAP_BoS_CHoCH_bear_435,aVWAP_BoS_CHoCH_bear_461,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,10.7935636093,10.9034760886,10.5168055681,10.8429846881,2723839,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,10.8331004724,11.0779324967,10.6947214517,10.9121741984,3741228,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,10.5069213523,11.2432954264,10.4673844893,10.9517110615,5177071,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,69.97518610855822,-70.09925556576712,False,False,True,False,True,
2022-01-06 00:00:00+00:00,10.1412053692,10.3388896844,9.9830579171,10.1807422322,5096325,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,48.21746077775021,-70.09925556576712,False,False,False,False,True,
2022-01-07 00:00:00+00:00,10.2005106638,10.3685423317,10.0127105643,10.2103948795,3738070,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,36.438445886597364,-70.09925556576712,False,False,False,True,True,
2022-01-10 00:00:00+00:00,10.2993528214,10.2993528214,9.9755459131,10.190626448,3185581,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,32.53362865002636,-70.09925556576712,False,False,False,True,True,
2022-01-11 00:00:00+00:00,10.7144898833,10.724374099,10.2054527716,10.2894686056,3206684,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.61031869895889,-70.09925556576712,False,False,False,True,True,
2022-01-12 00:00:00+00:00,11.011016356,11.0505532191,10.724374099,10.8133320409,3067952,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,47.913044920393325,-70.09925556576712,False,False,False,False,True,
2022-01-13 00:00:00+00:00,10.7836793936,11.1395111609,10.7667773846,10.9813637088,2807229,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,49.92131427324155,-70.09925556576712,False,False,False,False,True,
2022-01-14 00:00:00+00:00,10.5761108626,10.7539279041,10.3883107632,10.6947214517,3141011,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,48.71762083504855,-66.33611285918795,False,False,False,False,True,
2022-01-18 00:00:00+00:00,10.4179634105,10.8304317341,10.3191212529,10.6057635099,5570236,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,46.27946858388902,-63.47668589361826,False,False,False,True,True,
2022-01-19 00:00:00+00:00,11.7424483222,11.8709431271,10.6205898335,10.724374099,11434903,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,54.30237610700881,-50.783586361432405,False,False,True,False,True,
2022-01-20 00:00:00+00:00,11.5151113598,11.9796695005,11.4854587125,11.8412904798,8582442,,,,,,,,,,,,11.660079857600003,#000000,,11.660079857600003,,0,,,0.0,0.0,0.0,0.0,57.65055727334507,-42.94106577298271,False,False,True,False,True,
2022-01-21 00:00:00+00:00,10.8627531196,11.5941850859,10.8232162566,11.5843008701,6895832,,,,,,,,,,,,11.407607665306715,#000000,,11.407607665306715,,0,,,0.0,0.0,0.0,0.0,55.3322814288361,-40.92613936566843,False,False,True,False,True,
