date,Open,High,Low,Close,Volume,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2023-12-14 17:00:00+00:00,2.79,2.8,2.79,2.8,1.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2023-12-15 17:00:00+00:00,2.84,3.01,2.84,2.98,570.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2023-12-18 17:00:00+00:00,2.97,3.08,2.97,3.08,232.0,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,100.0,50.0,False,False,True,False,True,
2023-12-19 17:00:00+00:00,3.16,3.16,2.86,2.86,3539.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,83.74384236453201,35.36945812807882,False,False,True,False,False,
2023-12-20 17:00:00+00:00,2.76,2.76,2.7,2.72,1031.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,68.48707093281293,22.613733297659707,False,False,True,False,False,
2023-12-21 17:00:00+00:00,2.72,2.72,2.72,2.72,0.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,58.31588997833354,14.895273768866389,False,False,True,False,False,
2023-12-22 17:00:00+00:00,2.72,2.72,2.72,2.72,0.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,51.535102675347275,10.099131556996511,False,False,False,True,False,
2023-12-25 17:00:00+00:00,2.72,2.72,2.72,2.72,0.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,47.014577806689765,6.958270878253273,False,False,False,True,False,
2023-12-26 17:00:00+00:00,2.72,2.72,2.72,2.72,0.0,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,44.00089456091809,4.731193315741365,False,False,False,True,False,
2023-12-27 17:00:00+00:00,2.72,2.72,2.46,2.48,750.0,,"rgba(239, 83, 80, 1.0)",,2.5533333333333332,,0,,,0.0,0.0,0.0,0.0,36.36824849218415,-2.0639724590258623,False,False,False,True,False,
2023-12-28 17:00:00+00:00,2.48,2.48,2.48,2.48,0.0,,"rgba(239, 83, 80, 1.0)",,2.5533333333333332,,0,,,0.0,0.0,0.0,0.0,31.279817779694852,-6.570283874079138,False,False,False,True,False,
2023-12-29 17:00:00+00:00,2.53,2.67,2.53,2.65,200.0,,"rgba(38, 166, 154, 1.0)",,2.566666666666667,,0,,,0.0,0.0,0.0,0.0,35.378465643921764,-6.570283874079138,False,False,False,True,False,
2024-01-01 17:00:00+00:00,2.65,2.65,2.65,2.65,0.0,,"rgba(38, 166, 154, 1.0)",,2.566666666666667,,0,,,0.0,0.0,0.0,0.0,38.110897553406375,-6.570283874079138,False,False,False,True,True,
2024-01-02 17:00:00+00:00,2.64,2.855,2.64,2.73,163.0,,"rgba(38, 166, 154, 1.0)",,2.666981132075472,,0,,,0.0,0.0,0.0,0.0,42.66044627843831,-6.570283874079138,False,False,False,True,True,
2024-01-03 17:00:00+00:00,2.81,2.85,2.81,2.85,450.0,,"rgba(38, 166, 154, 1.0)",,2.7370288033114885,,0,,,0.0,0.0,0.0,0.0,48.855307227594835,-13.577009130781505,False,False,False,False,True,
2024-01-04 17:00:00+00:00,2.71,2.76,2.69,2.72,400.0,,"rgba(38, 166, 154, 1.0)",,2.7258229030415766,,0,,,0.0,0.0,0.0,0.0,49.03867805999743,-12.968908053688153,False,False,False,False,True,
2024-01-05 17:00:00+00:00,2.72,2.72,2.64,2.64,50.0,,"rgba(239, 83, 80, 1.0)",,2.723133070289278,,0,,,0.0,0.0,0.0,0.0,47.217044437072154,-12.968908053688153,False,False,False,True,True,
2024-01-08 17:00:00+00:00,2.64,2.64,2.56,2.56,200.0,,"rgba(239, 83, 80, 1.0)",,2.704519080788598,,0,,,0.0,0.0,0.0,0.0,44.29998149481921,-12.968908053688153,False,False,False,True,True,
2024-01-09 17:00:00+00:00,2.56,2.645,2.56,2.645,1.0,,"rgba(239, 83, 80, 1.0)",,2.704458094038131,,0,,,0.0,0.0,0.0,0.0,44.87610994958196,-12.968908053688153,False,False,False,True,True,
2024-01-10 17:00:00+00:00,2.58,2.58,2.58,2.58,0.0,,"rgba(239, 83, 80, 1.0)",,2.704458094038131,,0,,,0.0,0.0,0.0,0.0,43.79312106696225,-12.968908053688153,False,False,False,True,False,
2024-01-11 17:00:00+00:00,2.5,2.5,2.5,2.5,0.0,,"rgba(239, 83, 80, 1.0)",,2.704458094038131,,0,,,0.0,0.0,0.0,0.0,41.44881868126942,-12.968908053688153,False,False,False,True,False,
2024-01-12 17:00:00+00:00,2.5,2.5,2.33,2.34,826.0,,"rgba(239, 83, 80, 1.0)",,2.5972737988437,,0,,,0.0,0.0,0.0,0.0,37.33388108162677,-12.968908053688153,False,False,False,True,False,
2024-01-15 17:00:00+00:00,2.34,2.34,2.34,2.34,0.0,,"rgba(239, 83, 80, 1.0)",,2.5972737988437,,0,,,0.0,0.0,0.0,0.0,34.590589348531665,-7.234198433349462,False,False,False,True,False,
2024-01-16 17:00:00+00:00,2.22,2.22,2.22,2.22,0.0,,"rgba(239, 83, 80, 1.0)",,2.5972737988437,,0,,,0.0,0.0,0.0,0.0,31.160378285982866,-10.829772520227408,False,False,False,True,False,
2024-01-17 17:00:00+00:00,2.22,2.22,2.095,2.095,1.0,,"rgba(239, 83, 80, 1.0)",,2.5970875022075943,,0,,,0.0,0.0,0.0,0.0,27.56070212246965,-14.495707370711536,False,False,False,True,False,
2024-01-18 17:00:00+00:00,2.095,2.095,2.04,2.04,3.0,,"rgba(239, 83, 80, 1.0)",,2.5964348328934306,,0,,,0.0,0.0,0.0,0.0,24.65682467879265,-17.469346249954974,False,False,False,True,False,
2024-01-19 17:00:00+00:00,2.04,2.09,2.04,2.09,378.0,,"rgba(239, 83, 80, 1.0)",,2.527432251148574,,0,,,0.0,0.0,0.0,0.0,24.63059063363005,-17.85255737221393,False,False,False,True,False,
2024-01-22 17:00:00+00:00,2.1,2.15,2.05,2.06,1178.0,,"rgba(239, 83, 80, 1.0)",,2.4000795612467742,,0,,,0.0,0.0,0.0,0.0,24.2404497031893,-18.732823618718513,False,False,False,True,False,
2024-01-23 17:00:00+00:00,1.96,1.96,1.96,1.96,0.0,,"rgba(239, 83, 80, 1.0)",,2.4000795612467742,,0,,,0.0,0.0,0.0,0.0,22.84084444153475,-20.587217623612148,False,False,False,True,False,
2024-01-24 17:00:00+00:00,1.96,1.96,1.96,1.96,0.0,,"rgba(239, 83, 80, 1.0)",,2.4000795612467742,,0,,,0.0,0.0,0.0,0.0,21.907774267098382,-21.98092309367202,False,False,False,True,False,
2024-01-25 17:00:00+00:00,1.81,1.86,1.7,1.7,1814.0,1.7533333333333334,"rgba(239, 83, 80, 1.0)",,2.0522698792026492,,0,,,0.0,0.0,0.0,0.0,19.120594683857163,-25.028643413357344,False,False,False,True,False,
2024-01-26 17:00:00+00:00,2.035,2.035,1.92,1.92,100.0,1.7640438871473354,"rgba(239, 83, 80, 1.0)",,2.053161805157209,,0,,,0.0,0.0,0.0,0.0,24.0569966258847,-25.028643413357344,False,False,False,True,True,
2024-01-29 17:00:00+00:00,1.92,1.92,1.92,1.92,0.0,1.7640438871473354,"rgba(239, 83, 80, 1.0)",,2.053161805157209,,0,,,0.0,0.0,0.0,0.0,27.347931253903056,-28.746475470400227,False,False,False,True,True,
2024-01-30 17:00:00+00:00,1.92,1.93,1.92,1.93,1.0,1.764128807658834,"rgba(239, 83, 80, 1.0)",,2.053160261605234,,0,,,0.0,0.0,0.0,0.0,29.836609232629947,-26.35938897241433,False,False,False,True,True,
2024-01-31 17:00:00+00:00,1.93,1.93,1.9,1.9,200.0,1.7779227738376675,"rgba(239, 83, 80, 1.0)",,2.0516229757450257,,0,,,0.0,0.0,0.0,0.0,30.994253529142657,-25.134687725025355,False,False,False,True,True,
2024-02-01 17:00:00+00:00,1.89,1.89,1.885,1.885,200.0,1.7873174946004322,"rgba(239, 83, 80, 1.0)",,2.0485159930154793,,0,,,0.0,0.0,0.0,0.0,31.50253126632468,-24.389163662834004,False,False,False,True,True,
2024-02-02 17:00:00+00:00,1.885,2.03,1.885,2.03,402.0,1.8160728744939272,"rgba(239, 83, 80, 1.0)",,2.0504077438966823,,0,,,0.0,0.0,0.0,0.0,36.455544294608124,-19.54394649220659,False,False,False,True,True,
2024-02-05 17:00:00+00:00,2.03,2.03,2.03,2.03,0.0,1.8160728744939272,"rgba(239, 83, 80, 1.0)",,2.0504077438966823,,0,,,0.0,0.0,0.0,0.0,39.75755298013042,-16.401148392663792,False,False,False,True,True,
