date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_82,aVWAP_BoS_CHoCH_bear_24,aVWAP_BoS_CHoCH_bear_145,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,70.8797983636,71.9999356511,68.2039148432,69.2796022385,454385,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,69.1551425398,72.0088256296,68.6795286915,71.1287177608,632864,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,69.0484627982,71.8309371604,68.2661446926,69.3240521308,760958,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-21 00:00:00+00:00,61.0208122372,68.706198627,61.0208122372,68.5861839176,690532,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,61.41197129,62.9410475874,59.1894766718,60.2029342177,791180,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,1.191624349274418,-48.87354260732653,False,False,False,True,True,
2022-02-04 00:00:00+00:00,65.4391315382,66.4970389765,60.9674723664,60.9674723664,865694,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,10.670091862520412,-39.962304003661885,False,False,False,True,True,
2022-02-11 00:00:00+00:00,61.9364800199,67.5638363932,60.7896727969,65.341341775,1094615,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,15.211687773163558,-36.093480067871155,False,False,False,True,True,
2022-02-18 00:00:00+00:00,58.3360387384,62.2120693526,57.9982195565,62.1676194602,897460,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,16.937710997637865,-34.956546534215505,False,False,False,True,True,
2022-02-25 00:00:00+00:00,59.9184549066,60.4074037226,54.8067172848,57.7937500516,682955,,,,,"rgba(239, 83, 80, 0.5)",,58.37752530466666,,0,,,0.0,0.0,0.0,0.0,20.107094779102017,-32.38191244889799,False,False,False,True,True,
2022-03-04 00:00:00+00:00,58.5760681572,60.6741030768,56.7980724627,59.1183568441,1110565,,,,,"rgba(239, 83, 80, 0.5)",,58.566522098884036,,0,,,0.0,0.0,0.0,0.0,21.78987502080367,-31.207623749839176,False,False,False,True,True,
2022-03-11 00:00:00+00:00,58.3004788246,59.6517555524,56.5580430439,58.5760681572,529042,,,,,"rgba(239, 83, 80, 0.5)",,58.476221852086795,,0,,,0.0,0.0,0.0,0.0,22.875183889782395,-30.52414562867735,False,False,False,True,True,
2022-03-18 00:00:00+00:00,61.3881031435,61.5043346234,57.7044593196,58.6611338078,733722,,,,,"rgba(239, 83, 80, 0.5)",,58.88980091027538,,0,,,0.0,0.0,0.0,0.0,27.02334043022603,-26.857378541610608,False,False,False,True,True,
2022-03-25 00:00:00+00:00,57.9190405132,62.2017235027,57.3155309061,61.718915817,598295,,,,,"rgba(239, 83, 80, 0.5)",,59.03854106432351,,0,,,0.0,0.0,0.0,0.0,28.273089087376114,-25.98390308045515,False,False,False,True,True,
2022-04-01 00:00:00+00:00,54.3695099353,58.4063186404,52.8316780476,57.9369222794,814866,,,,,"rgba(239, 83, 80, 0.5)",,57.561794561448494,,0,,,0.0,0.0,0.0,0.0,27.824547895757988,-25.98390308045515,False,False,False,True,True,
2022-04-08 00:00:00+00:00,50.1583540104,54.6109137781,48.8440441994,54.6109137781,1232814,,,,,"rgba(239, 83, 80, 0.5)",,55.479710219496155,,0,,,0.0,0.0,0.0,0.0,26.285741597499847,-25.98390308045515,False,False,False,True,True,
2022-04-15 00:00:00+00:00,46.4478875372,51.5441908859,46.421064888,50.247762841,892680,,,,,"rgba(239, 83, 80, 0.5)",,54.12971975239149,,0,,,0.0,0.0,0.0,0.0,24.346676496994526,-25.98390308045515,False,False,False,True,False,
2022-04-22 00:00:00+00:00,45.8309666056,49.3268518851,45.7326168918,46.2243654605,989191,,,,,"rgba(239, 83, 80, 0.5)",,52.94277445723334,,0,,,0.0,0.0,0.0,0.0,22.83457370909492,-22.123105409656212,False,False,False,True,False,
2022-04-29 00:00:00+00:00,46.1349566299,46.939636106,43.9712629274,45.6074445289,1300586,,,,,"rgba(239, 83, 80, 0.5)",,49.66653376110643,,0,,,0.0,0.0,0.0,0.0,22.029652093788332,-22.848196757066614,False,False,False,True,False,
2022-05-06 00:00:00+00:00,50.6053981638,51.302787043,45.3302771538,46.4478875372,1292661,,,,,"rgba(239, 83, 80, 0.5)",,49.99307750058728,,0,,,0.0,0.0,0.0,0.0,25.062246718379853,-22.848196757066614,False,False,False,True,True,
2022-05-13 00:00:00+00:00,50.2209401918,52.2415797652,48.3594483371,49.8901275183,1045279,,,,,"rgba(239, 83, 80, 0.5)",,50.21044572686125,,0,,,0.0,0.0,0.0,0.0,27.094663101269724,-22.848196757066614,False,False,False,True,True,
2022-05-20 00:00:00+00:00,49.9348319337,52.6081559709,48.7196765159,50.6143390468,855199,,,,,"rgba(239, 83, 80, 0.5)",,50.342853854236786,,0,,,0.0,0.0,0.0,0.0,28.442482935626835,-27.06527646493998,False,False,False,True,True,
2022-05-27 00:00:00+00:00,49.9258910506,51.0613832002,48.0125420741,50.4802258008,579911,,,,,"rgba(239, 83, 80, 0.5)",,50.260706623569845,,0,,,0.0,0.0,0.0,0.0,29.40177301128034,-26.146933171418336,False,False,False,True,True,
2022-06-03 00:00:00+00:00,50.2209401918,50.4265805024,48.7009900703,49.4967286633,675449,,,,,"rgba(239, 83, 80, 0.5)",,50.230459954579366,,0,,,0.0,0.0,0.0,0.0,30.344169756746002,-25.200725093935368,False,False,False,True,True,
2022-06-10 00:00:00+00:00,46.286951642,51.0613832002,46.0902522145,50.7126887606,518013,,,,,"rgba(239, 83, 80, 0.5)",,50.03461097180302,,0,,,0.0,0.0,0.0,0.0,29.5351288649398,-25.200725093935368,False,False,False,True,True,
2022-06-17 00:00:00+00:00,42.556836187,45.8220257225,41.1064444372,45.3928633352,1136336,,,,43.16176878223333,"rgba(239, 83, 80, 0.5)",,46.9944899301147,,0,,,-1.0,0.0,41.106445,38.0,27.866203581911027,-25.200725093935368,False,False,False,True,True,
2022-06-24 00:00:00+00:00,44.5927898233,45.2594295096,41.4757988579,42.8180868748,685638,,,,43.392916109869006,"rgba(239, 83, 80, 0.5)",,46.74118690016739,,0,,,0.0,0.0,0.0,0.0,28.310872568772695,-25.200725093935368,False,False,False,True,True,
2022-07-01 00:00:00+00:00,46.259389039,46.2774063278,43.4937352055,44.8900750888,843100,,,,44.00998935796824,"rgba(239, 83, 80, 0.5)",,46.71859802463337,,0,,,0.0,0.0,0.0,0.0,29.87422327245033,-25.200725093935368,False,False,False,True,True,
2022-07-08 00:00:00+00:00,44.8720578,47.1242189022,44.3045132023,45.6377925748,564858,,,,44.2589531006091,"rgba(239, 83, 80, 0.5)",,46.68669735461873,,0,,,0.0,0.0,0.0,0.0,30.486856205862953,-24.739359315944345,False,False,False,True,True,
2022-07-15 00:00:00+00:00,44.827014578,46.8584638921,43.2955450285,44.7369281339,645495,,,,44.38132903218995,"rgba(239, 83, 80, 0.5)",,46.600862030870715,,0,,,0.0,0.0,0.0,0.0,30.90786286687059,-24.184926126893764,False,False,False,True,True,
2022-07-22 00:00:00+00:00,45.9801210623,46.9890892361,43.7369686045,44.4576601572,582570,,,,44.53649782814725,"rgba(239, 83, 80, 0.5)",,46.572682159744595,,0,,,0.0,0.0,0.0,0.0,32.129638680035946,-22.84823666495045,False,False,False,True,True,
2022-07-29 00:00:00+00:00,49.2322416939,50.1331061347,45.9621037735,45.9621037735,599439,,,,44.99945976486056,"rgba(239, 83, 80, 0.5)",,46.748043713366194,,0,,,0.0,0.0,0.0,0.0,35.32162929616495,-19.665047971029956,False,False,False,True,True,
2022-08-05 00:00:00+00:00,47.5926684115,49.6196134034,46.1693025949,49.0250428725,485009,,,,45.2439926337615,"rgba(239, 83, 80, 0.5)",,46.83059624056676,,0,,,0.0,0.0,0.0,0.0,36.817694136179156,-18.179621316345003,False,False,False,True,True,
2022-08-12 00:00:00+00:00,49.9349159577,50.0790542683,46.7908990591,47.9440055434,521434,,,,45.56137924640271,"rgba(239, 83, 80, 0.5)",,46.96832604628975,,0,,,0.0,0.0,0.0,0.0,39.38783246073366,-15.680099238111588,False,False,False,True,True,
