date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_16,aVWAP_BoS_CHoCH_bull_102,aVWAP_BoS_CHoCH_bull_150,aVWAP_BoS_CHoCH_bear_25,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,77.4889098978,78.1045216662,71.9386323667,72.7203615964,1102183,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,74.2545052098,79.6093504335,72.4760712121,78.7689915115,1720045,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,74.8212589013,76.4140322069,72.8718216347,73.5216340569,1425957,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,4.5161960129343175,-61.290490032335796,False,False,False,True,True,
2022-01-21 00:00:00+00:00,71.6552555209,77.8406880512,71.4744806365,73.971128364,1424922,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,5.546535027768758,-60.06951821291777,False,False,False,True,True,
2022-01-28 00:00:00+00:00,63.6229876853,74.1763322868,59.382106614,70.4631184455,3056425,,,,,,"rgba(239, 83, 80, 0.5)",,65.72714219536667,,0,,,0.0,0.0,0.0,0.0,4.961475460587766,-60.06951821291777,False,False,False,True,True,
2022-02-04 00:00:00+00:00,65.1082732218,66.7987626811,62.6849126096,63.4666418394,1835645,,,,,,"rgba(239, 83, 80, 0.5)",,65.40326004333876,,0,,,0.0,0.0,0.0,0.0,7.337942248805637,-57.53764558879988,False,False,False,True,True,
2022-02-11 00:00:00+00:00,65.0105570681,67.6391216031,64.2288278384,64.9128409144,1404502,,,,,,"rgba(239, 83, 80, 0.5)",,65.45298167692913,,0,,,0.0,0.0,0.0,0.0,9.0085064130663,-55.43315259249647,False,False,False,True,True,
2022-02-18 00:00:00+00:00,63.9161361465,67.1798556806,63.4861850701,64.8737544529,1264251,,,,,,"rgba(239, 83, 80, 0.5)",,65.35395009047987,,0,,,0.0,0.0,0.0,0.0,9.906264819376013,-54.02661266503716,False,False,False,True,True,
2022-02-25 00:00:00+00:00,70.1797415998,71.0396437525,58.9423839223,64.2874575306,2307325,,,,,,"rgba(239, 83, 80, 0.5)",,66.19704062656909,,0,,,0.0,0.0,0.0,0.0,18.699562979621632,-45.10696093510587,False,False,False,True,True,
2022-03-04 00:00:00+00:00,69.7497905234,70.7367236759,67.9713565257,69.6911608312,1988531,,,,,,"rgba(239, 83, 80, 0.5)",,67.15678007945945,,0,,,0.0,0.0,0.0,0.0,24.709318223385296,-39.113397793277315,False,False,False,True,True,
