date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_152,aVWAP_BoS_CHoCH_bull_679,aVWAP_BoS_CHoCH_bull_830,aVWAP_BoS_CHoCH_bear_42,aVWAP_BoS_CHoCH_bear_183,aVWAP_BoS_CHoCH_bear_432,aVWAP_BoS_CHoCH_bear_459,aVWAP_BoS_CHoCH_bear_525,aVWAP_BoS_CHoCH_bear_577,aVWAP_BoS_CHoCH_bear_627,aVWAP_BoS_CHoCH_bear_654,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,9.96,9.97,9.94,9.94,102012,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,9.95,9.96,9.94,9.95,257475,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-05 00:00:00+00:00,9.96,9.97,9.94,9.95,531282,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,17.46031746031746,-84.92063492063492,False,False,False,True,True,
2022-01-06 00:00:00+00:00,9.94,9.96,9.93,9.93,150445,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,19.75230603549226,-81.3646189383649,False,False,False,True,True,
2022-01-07 00:00:00+00:00,9.96,9.96,9.94,9.96,320833,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,30.628521483978965,-69.09704338416215,False,False,False,True,True,
2022-01-10 00:00:00+00:00,9.96,9.97,9.96,9.97,873425,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,37.879331782970105,-60.10297929033576,False,False,False,True,True,
2022-01-11 00:00:00+00:00,9.97,9.975,9.96,9.96,180115,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,45.62064025669416,-50.463344968750185,False,False,False,True,True,
2022-01-12 00:00:00+00:00,9.96,9.98,9.96,9.97,411663,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,47.365905482029675,-46.26512597269312,False,False,False,False,True,
2022-01-13 00:00:00+00:00,9.96,9.98,9.96,9.97,1159704,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,48.52941563225335,-42.2831617871336,False,False,False,False,True,
2022-01-14 00:00:00+00:00,9.96,9.98,9.96,9.97,854827,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,49.3050890657358,-38.48118535358627,False,False,False,False,True,
