date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_151,aVWAP_BoS_CHoCH_bull_266,aVWAP_BoS_CHoCH_bull_416,aVWAP_BoS_CHoCH_bull_481,aVWAP_BoS_CHoCH_bull_571,aVWAP_BoS_CHoCH_bull_598,aVWAP_BoS_CHoCH_bull_739,aVWAP_BoS_CHoCH_bull_863,aVWAP_BoS_CHoCH_bear_126,aVWAP_BoS_CHoCH_bear_372,aVWAP_BoS_CHoCH_bear_408,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2022-01-03 00:00:00+00:00,7.2696427785,7.434667557,7.2696427785,7.371689903,1721004,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-04 00:00:00+00:00,7.3182366473,7.5125149349,7.2307676834,7.2987990998,2334827,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,100.0,,False,False,True,False,False,
2022-01-05 00:00:00+00:00,7.1141423982,7.5223308964,7.0947048506,7.3571117424,3512787,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,72.5978647653387,-59.608540938645206,False,False,True,False,True,
2022-01-06 00:00:00+00:00,6.8420167327,7.0266734343,6.8371573458,6.9780795654,3226427,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,51.087615983449496,-59.608540938645206,False,False,False,False,True,
2022-01-07 00:00:00+00:00,6.8322979589,6.9197669228,6.7642665425,6.8614542802,3254722,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,36.69091790616494,-59.608540938645206,False,False,False,True,True,
2022-01-10 00:00:00+00:00,6.9877983392,7.0023764998,6.7156726737,6.8322979589,3315194,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,35.38472009870933,-59.608540938645206,False,False,False,True,True,
2022-01-11 00:00:00+00:00,7.1335799457,7.1530174932,6.9392044703,7.0169546605,4351684,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.395637415174214,-59.608540938645206,False,False,False,True,True,
2022-01-12 00:00:00+00:00,7.2016113621,7.2987990998,7.0752673031,7.1918925883,3004991,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,43.832484694208716,-59.608540938645206,False,False,False,True,True,
2022-01-13 00:00:00+00:00,7.0752673031,7.2113301358,7.0305609438,7.1530174932,2665225,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,43.79584138329336,-59.608540938645206,False,False,False,True,True,
2022-01-14 00:00:00+00:00,6.9003293753,7.1092830113,6.8906106015,7.0947048506,2234363,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,40.76767462409314,-59.608540938645206,False,False,False,True,True,
2022-01-18 00:00:00+00:00,6.4629845557,6.7642665425,6.4338282344,6.7351102212,11311637,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,34.563332263616914,-59.608540938645206,False,False,False,True,True,
2022-01-19 00:00:00+00:00,7.1044236244,7.1821738145,6.5601722934,6.5893286147,7871365,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,39.989996239307644,-59.608540938645206,False,False,False,True,True,
2022-01-20 00:00:00+00:00,6.9877983392,7.2502052309,6.9489232441,7.2502052309,6196856,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,42.444356891263254,-53.49060615668806,False,False,False,True,True,
2022-01-21 00:00:00+00:00,6.8322979589,7.0558297556,6.7982822507,7.0169546605,3556396,,,,,,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,42.63675933781464,-49.17345985275553,False,False,False,True,True,
