date,Open,High,Low,Close,Volume,aVWAP_BoS_CHoCH_bull_258,aVWAP_BoS_CHoCH_bull_314,aVWAP_BoS_CHoCH_bull_409,aVWAP_BoS_CHoCH_bull_477,aVWAP_BoS_CHoCH_bull_566,aVWAP_BoS_CHoCH_bull_690,aVWAP_BoS_CHoCH_bull_729,aVWAP_BoS_CHoCH_bull_828,aVWAP_BoS_CHoCH_bear_342,aVWAP_BoS_CHoCH_bear_548,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2025-02-03 15:00:00+00:00,18.45,18.685,18.315,18.465,2343.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2025-02-03 16:00:00+00:00,18.46,18.535,18.365,18.435,1019.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2025-02-03 17:00:00+00:00,18.44,18.54,18.41,18.44,1381.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,5.263157894738943,-57.894736842108415,False,False,False,True,True,
2025-02-03 18:00:00+00:00,18.42,18.545,18.4,18.515,2392.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,29.182021480992823,-35.841443825006024,False,False,False,True,True,
2025-02-03 19:00:00+00:00,18.505,18.59,18.505,18.545,5526.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,47.016398944717736,-20.38353065967061,False,False,True,False,True,
2025-02-03 20:00:00+00:00,18.55,18.7,18.515,18.69,15037.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,62.21165206510021,-7.532742818120127,False,False,True,False,True,
2025-02-04 15:00:00+00:00,18.91,19.285,18.875,19.16,8074.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,74.00935142674413,2.3745046242357404,False,False,True,False,True,
2025-02-04 16:00:00+00:00,19.17,19.4,19.17,19.37,4681.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,82.07702765288705,9.290917871520357,False,False,True,False,True,
2025-02-04 17:00:00+00:00,19.375,19.42,19.325,19.365,2794.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,87.23452770866606,14.107304006506808,False,False,True,False,True,
2025-02-04 18:00:00+00:00,19.36,19.365,19.29,19.32,1495.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,88.59296391315519,16.036672629326162,False,False,True,False,True,
2025-02-04 19:00:00+00:00,19.32,19.62,19.31,19.505,5291.0,,,,,,,,,,,,"rgba(38, 166, 154, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,90.15990042437548,18.71456388850892,False,False,True,False,True,
2025-02-04 20:00:00+00:00,19.51,19.535,19.39,19.415,5827.0,,,,,,,,,,,,"rgba(239, 83, 80, 1.0)",,,,0,,,0.0,0.0,0.0,0.0,87.75052040989962,18.71456388850892,False,False,True,False,True,
2025-02-05 15:00:00+00:00,19.795,19.945,19.78,19.88,2354.0,,,,,,,,,,,19.868333333333336,"rgba(38, 166, 154, 1.0)",,19.868333333333336,,0,,,0.0,0.0,0.0,0.0,88.3763031033667,19.850820157480996,False,False,True,False,True,
2025-02-05 16:00:00+00:00,19.88,19.895,19.65,19.695,2559.0,,,,,,,,,,,19.804961666327433,"rgba(239, 83, 80, 1.0)",,19.804961666327433,,0,,,0.0,0.0,0.0,0.0,84.33107436940796,19.850820157480996,False,False,True,False,True,
2025-02-05 17:00:00+00:00,19.695,19.765,19.69,19.725,2107.0,,,,,,,,,,,19.781462013295346,"rgba(239, 83, 80, 1.0)",,19.781462013295346,,0,,,0.0,0.0,0.0,0.0,81.84433709013332,19.850820157480996,False,False,True,False,True,
2025-02-05 18:00:00+00:00,19.73,19.795,19.695,19.705,1964.0,,,,,,,,,,,19.770576209557735,"rgba(239, 83, 80, 1.0)",,19.770576209557735,,0,,,0.0,0.0,0.0,0.0,79.68668359544587,19.850820157480996,False,False,True,False,False,
2025-02-05 19:00:00+00:00,19.705,19.71,19.49,19.49,3608.0,,,,,,,,,,,19.711194673867006,"rgba(239, 83, 80, 1.0)",,19.711194673867006,,0,,,0.0,0.0,0.0,0.0,73.45267086639714,19.850820157480996,False,False,True,False,False,
2025-02-05 20:00:00+00:00,19.49,19.67,19.485,19.625,8068.0,,,,,,,,,,,19.665168280090352,"rgba(239, 83, 80, 1.0)",,19.665168280090352,,0,,,0.0,0.0,0.0,0.0,70.84186341813734,19.850820157480996,False,False,True,False,False,
2025-02-06 15:00:00+00:00,19.54,19.63,19.525,19.565,14514.0,,,,,,,,,,,19.627274028164745,"rgba(239, 83, 80, 1.0)",,19.627274028164745,,0,,,0.0,0.0,0.0,0.0,67.8747495857167,30.213415227427447,False,False,True,False,False,
2025-02-06 16:00:00+00:00,19.56,19.685,19.545,19.57,9239.0,,,,,,,,,,,19.621600357252756,"rgba(239, 83, 80, 1.0)",,19.621600357252756,,0,,,0.0,0.0,0.0,0.0,65.9630194871956,27.5346006985217,False,False,True,False,False,
2025-02-06 17:00:00+00:00,19.565,19.635,19.565,19.605,6118.0,,,,,,,,,,,19.619186901769872,"rgba(239, 83, 80, 1.0)",,19.619186901769872,,0,,,0.0,0.0,0.0,0.0,65.18771545468233,25.883029785360534,False,False,True,False,False,
2025-02-06 18:00:00+00:00,19.605,19.615,19.525,19.57,2056.0,,,,,,,,,,,19.61726383580226,"rgba(239, 83, 80, 1.0)",,19.61726383580226,,0,,,0.0,0.0,0.0,0.0,63.767136498080255,23.615885347576892,False,False,True,False,False,
2025-02-06 19:00:00+00:00,19.57,19.58,19.525,19.535,3305.0,,,,,,,,,,,19.61308929125218,"rgba(239, 83, 80, 1.0)",,19.61308929125218,,0,,,0.0,0.0,0.0,0.0,61.89124169356903,20.991828161580713,False,False,True,False,False,
2025-02-06 20:00:00+00:00,19.535,19.67,19.53,19.665,10167.0,,,,,,,,,,,19.61440941683445,"rgba(239, 83, 80, 1.0)",,19.61440941683445,,0,,,0.0,0.0,0.0,0.0,62.87946662253692,20.991828161580713,False,False,True,False,False,
2025-02-07 15:00:00+00:00,19.73,20.04,19.715,19.92,3274.0,,,,,,,,,,,19.627501887028306,"rgba(38, 166, 154, 1.0)",,19.627501887028306,,0,,,0.0,0.0,0.0,0.0,66.60148814831743,20.991828161580713,False,False,True,False,True,
2025-02-07 16:00:00+00:00,19.915,19.95,19.765,19.775,2807.0,,,,,,,,,,,19.63538118011275,"rgba(239, 83, 80, 1.0)",,19.63538118011275,,0,,,0.0,0.0,0.0,0.0,65.54587179433369,20.991828161580713,False,False,True,False,True,
2025-02-07 17:00:00+00:00,19.77,19.88,19.755,19.86,4939.0,,,,,,,,,,,19.647958587942245,"rgba(239, 83, 80, 1.0)",,19.647958587942245,,0,,,0.0,0.0,0.0,0.0,65.89454298207156,20.991828161580713,False,False,True,False,True,
2025-02-07 18:00:00+00:00,19.855,19.91,19.82,19.83,3607.0,,,,,,,,,,,19.657139693792402,"rgba(239, 83, 80, 1.0)",,19.657139693792402,,0,,,0.0,0.0,0.0,0.0,65.39120086454218,20.991828161580713,False,False,True,False,True,
2025-02-07 19:00:00+00:00,19.825,19.89,19.78,19.8,5953.0,,,,,,,,,,,19.66855892457977,"rgba(239, 83, 80, 1.0)",,19.66855892457977,,0,,,0.0,0.0,0.0,0.0,64.28408674841461,20.022085896649415,False,False,True,False,True,
2025-02-07 20:00:00+00:00,19.805,19.875,19.74,19.82,12667.0,,,,,,,,,,,19.686813066011453,"rgba(239, 83, 80, 1.0)",,19.686813066011453,,0,,,0.0,0.0,0.0,0.0,63.87796254735168,19.094901689942773,False,False,True,False,True,
2025-02-10 15:00:00+00:00,20.085,20.19,20.025,20.135,5808.0,,,,,,,,,,,19.91361549524009,"rgba(239, 83, 80, 1.0)",,19.91361549524009,,0,,,0.0,0.0,0.0,0.0,67.51611578648651,19.094901689942773,False,False,True,False,True,
2025-02-10 16:00:00+00:00,20.135,20.135,19.915,20.045,1913.0,,,,,,,,,,,19.905955138059856,"rgba(239, 83, 80, 1.0)",,19.905955138059856,,0,,,0.0,0.0,0.0,0.0,67.63286842765132,19.094901689942773,False,False,True,False,True,
2025-02-10 17:00:00+00:00,20.045,20.1,20.005,20.02,1089.0,,,,,,,,,,,19.904260006441355,"rgba(239, 83, 80, 1.0)",,19.904260006441355,,0,,,0.0,0.0,0.0,0.0,67.07446219927455,19.094901689942773,False,False,True,False,True,
2025-02-10 18:00:00+00:00,20.015,20.055,19.945,20.045,4252.0,,,,,,,,,,,19.89781483969211,"rgba(239, 83, 80, 1.0)",,19.89781483969211,,0,,,0.0,0.0,0.0,0.0,67.05021680692158,19.094901689942773,False,False,True,False,True,
2025-02-10 19:00:00+00:00,20.04,20.095,20.025,20.075,3688.0,,,,,,,,,,,19.903139846041903,"rgba(239, 83, 80, 1.0)",,19.903139846041903,,0,,,0.0,0.0,0.0,0.0,67.47137088075132,19.094901689942773,False,False,True,False,True,
2025-02-10 20:00:00+00:00,20.075,20.115,19.99,20.005,8170.0,,,,,,,,,,,19.908221982132414,"rgba(239, 83, 80, 1.0)",,19.908221982132414,,0,,,0.0,0.0,0.0,0.0,65.60020100717568,19.065971558536148,False,False,True,False,False,
2025-02-11 15:00:00+00:00,19.79,19.9,19.76,19.845,799.0,,,,,,,,,,,19.90503177077015,"rgba(239, 83, 80, 1.0)",,19.90503177077015,,0,,,0.0,0.0,0.0,0.0,60.321703664001525,14.05352365253772,False,False,True,False,False,
2025-02-11 16:00:00+00:00,19.865,19.91,19.77,19.775,2015.0,,,,,,,,,,,19.897112479966005,"rgba(239, 83, 80, 1.0)",,19.897112479966005,,0,,,0.0,0.0,0.0,0.0,55.346653621851246,9.596977454853487,False,False,True,False,False,
2025-02-11 17:00:00+00:00,19.77,19.84,19.74,19.785,2688.0,,,,,,,,,,,19.886616614676356,"rgba(239, 83, 80, 1.0)",,19.886616614676356,,0,,,0.0,0.0,0.0,0.0,52.28314337166635,7.001647736825262,False,False,False,False,False,
2025-02-11 18:00:00+00:00,19.785,19.8,19.69,19.735,2611.0,,,,,,,,,,,19.87578388466457,"rgba(239, 83, 80, 1.0)",,19.87578388466457,,0,,,0.0,0.0,0.0,0.0,49.12430111062144,4.269585067858756,False,False,False,True,False,
2025-02-11 19:00:00+00:00,19.74,19.755,19.645,19.685,2839.0,,,,,,,,,,,19.863432822025615,"rgba(239, 83, 80, 1.0)",,19.863432822025615,,0,,,0.0,0.0,0.0,0.0,45.941418351803435,1.4723181655632374,False,False,False,True,False,
2025-02-11 20:00:00+00:00,19.69,19.77,19.63,19.765,13970.0,,,,,,,,,,,19.792127576020587,"rgba(239, 83, 80, 1.0)",,19.792127576020587,,0,,,0.0,0.0,0.0,0.0,46.228621577520215,1.4723181655632374,False,True,False,True,False,
2025-02-12 15:00:00+00:00,19.935,20.02,19.805,20.005,7503.0,,,,,,,,,,,19.82291596545376,"rgba(239, 83, 80, 1.0)",,19.82291596545376,,0,,,0.0,0.0,0.0,0.0,51.51971805109615,-4.405900982583937,False,True,True,False,True,
2025-02-12 16:00:00+00:00,20.0,20.335,19.995,20.305,8197.0,,,,,,,,,,,19.88113950309669,"rgba(38, 166, 154, 1.0)",,19.88113950309669,,0,,,0.0,0.0,0.0,0.0,58.6848720974163,2.061880345747653,False,True,True,False,True,
2025-02-12 17:00:00+00:00,20.3,20.695,20.3,20.695,7964.0,,,,,,,,,,,19.96135073896444,"rgba(38, 166, 154, 1.0)",,19.96135073896444,,0,,,0.0,0.0,0.0,0.0,66.12722795620029,8.578601749207309,False,False,True,False,True,
2025-02-12 18:00:00+00:00,20.695,20.74,20.44,20.48,4461.0,,,,,,,,,,,20.135032570292246,"rgba(38, 166, 154, 1.0)",,20.135032570292246,,0,,,0.0,0.0,0.0,0.0,66.89628811769245,8.980294891422403,False,False,True,False,True,
2025-02-12 19:00:00+00:00,20.48,20.48,20.32,20.455,3540.0,,,,,,,,,,,20.133118551483136,"rgba(38, 166, 154, 1.0)",,20.133118551483136,,0,,,0.0,0.0,0.0,0.0,66.95492599620903,9.114593818800799,False,False,True,False,True,
2025-02-12 20:00:00+00:00,20.455,20.46,20.335,20.405,7441.0,,,,,,,,,,,20.143938269308972,"rgba(38, 166, 154, 1.0)",,20.143938269308972,,0,,,0.0,0.0,0.0,0.0,66.0356227855203,9.114593818800799,False,False,True,False,True,
2025-02-13 15:00:00+00:00,20.295,20.395,20.235,20.31,6599.0,,,,,,,,,,,20.145523925995466,"rgba(38, 166, 154, 1.0)",,20.145523925995466,,0,,,0.0,0.0,0.0,0.0,63.626580685045845,9.114593818800799,False,True,True,False,False,
2025-02-13 16:00:00+00:00,20.315,20.415,20.29,20.31,4682.0,,,,,,,,,,,20.150699587775378,"rgba(38, 166, 154, 1.0)",,20.150699587775378,,0,,,0.0,0.0,0.0,0.0,62.02055261806287,9.114593818800799,False,True,True,False,False,20.0
2025-02-13 17:00:00+00:00,20.31,20.32,20.225,20.23,1204.0,,,,,,,,,,,20.150482610693295,"rgba(38, 166, 154, 1.0)",,20.150482610693295,,0,,,0.0,0.0,0.0,0.0,59.34020841284353,9.114593818800799,False,True,True,False,False,19.55329553544171
2025-02-13 18:00:00+00:00,20.235,20.25,20.11,20.21,3017.0,,,,,,,,,,,20.147164602820826,"rgba(38, 166, 154, 1.0)",,20.147164602820826,,0,,,0.0,0.0,0.0,0.0,57.147150002065025,13.824383070387015,False,True,True,False,False,19.006646129805087
2025-02-13 19:00:00+00:00,20.21,20.4,20.19,20.395,4558.0,,,,,,,,,,,20.152413532071314,"rgba(38, 166, 154, 1.0)",,20.152413532071314,,0,,,0.0,0.0,0.0,0.0,58.68035940774124,13.824383070387015,False,True,True,False,False,20.0
2025-02-13 20:00:00+00:00,20.395,20.49,20.385,20.435,6779.0,,,,,,,,,,,20.16889570908227,"rgba(38, 166, 154, 1.0)",,20.16889570908227,,0,,,0.0,0.0,0.0,0.0,60.26639330446723,13.824383070387015,False,True,True,False,True,20.0
2025-02-14 15:00:00+00:00,20.22,20.24,20.015,20.035,1668.0,,,,,,,,,,,20.16574421280971,"rgba(239, 83, 80, 1.0)",,20.16574421280971,,0,,,0.0,0.0,0.0,0.0,54.29845423792329,10.692287409061038,False,True,True,False,False,12.432828080562164
2025-02-14 16:00:00+00:00,20.035,20.055,19.87,19.885,601.0,,,,,,,,,,,20.16351744071568,"rgba(239, 83, 80, 1.0)",,20.16351744071568,,0,,,0.0,0.0,0.0,0.0,48.58397436100827,5.415971649664314,False,True,False,True,False,9.108685015633139
2025-02-14 17:00:00+00:00,19.885,19.935,19.785,19.845,1429.0,,,,,,,,,,,20.15705430432296,"rgba(239, 83, 80, 1.0)",,20.15705430432296,,0,,,0.0,0.0,0.0,0.0,44.333825473429926,1.5979827945092637,False,True,False,True,False,8.247455696777365
2025-02-14 18:00:00+00:00,19.85,19.89,19.78,19.85,2298.0,,,,,,,,,,,20.146913480027703,"rgba(239, 83, 80, 1.0)",,20.146913480027703,,0,,,0.0,0.0,0.0,0.0,41.60683858236583,-0.8702892795406854,False,True,False,True,False,8.334524561343915
2025-02-14 19:00:00+00:00,19.855,19.87,19.795,19.87,5821.0,,,,,,,,,,,20.124617541378218,"rgba(239, 83, 80, 1.0)",,20.124617541378218,,0,,,0.0,0.0,0.0,0.0,40.25502890787734,-2.2222553892150145,False,True,False,True,False,8.687564591224824
2025-02-14 20:00:00+00:00,19.87,19.87,19.665,19.695,15209.0,,,,,,,,,,,20.002512172291052,"rgba(239, 83, 80, 1.0)",,20.002512172291052,,0,,,0.0,0.0,0.0,0.0,37.1335742337546,-5.332573342560721,False,True,False,True,False,4.909217710935049
2025-02-17 15:00:00+00:00,19.695,19.695,19.695,19.695,0.0,,,,,,,,,,,20.002512172291052,"rgba(239, 83, 80, 1.0)",,20.002512172291052,,0,,,0.0,0.0,0.0,0.0,35.05260445100611,-7.499672742684446,False,True,False,True,False,4.909217710935039
2025-02-17 16:00:00+00:00,19.695,19.695,19.695,19.695,0.0,,,,,,,,,,,20.002512172291052,"rgba(239, 83, 80, 1.0)",,20.002512172291052,,0,,,0.0,0.0,0.0,0.0,33.66529126250712,-9.101286479706069,False,True,False,True,False,4.909217710935039
2025-02-17 17:00:00+00:00,19.695,19.695,19.695,19.695,0.0,,,,,,,,,,,20.002512172291052,"rgba(239, 83, 80, 1.0)",,20.002512172291052,,0,,,0.0,0.0,0.0,0.0,32.74041580350779,-10.360163634171421,False,True,False,True,False,4.909217710935039
2025-02-17 18:00:00+00:00,19.695,19.695,19.695,19.695,0.0,,,,,,,,,,,20.002512172291052,"rgba(239, 83, 80, 1.0)",,20.002512172291052,,0,,,0.0,0.0,0.0,0.0,32.1238321641749,-11.40482681716211,False,True,False,True,False,4.9092177109350175
2025-02-17 19:00:00+00:00,19.695,19.695,19.695,19.695,0.0,,,,,,,,,,,20.002512172291052,"rgba(239, 83, 80, 1.0)",,20.002512172291052,,0,,,0.0,0.0,0.0,0.0,31.712776404619643,-12.307601549449345,False,True,False,True,False,4.9092177109350175
2025-02-17 20:00:00+00:00,19.695,19.695,19.695,19.695,0.0,,,,,,,,,,,20.002512172291052,"rgba(239, 83, 80, 1.0)",,20.002512172291052,,0,,,0.0,0.0,0.0,0.0,31.438739231582804,-13.108120029568212,False,True,False,True,False,4.9092177109350175
2025-02-18 15:00:00+00:00,19.735,19.825,19.68,19.81,3844.0,,,,,,,,,,,19.995166748316098,"rgba(239, 83, 80, 1.0)",,19.995166748316098,,0,,,0.0,0.0,0.0,0.0,36.09398097653672,-13.108120029568212,False,True,False,True,True,7.225463874144509
2025-02-18 16:00:00+00:00,19.815,19.91,19.73,19.845,4179.0,,,,,,,,,,,19.963941210470505,"rgba(239, 83, 80, 1.0)",,19.963941210470505,,0,,,0.0,0.0,0.0,0.0,40.41828011745176,-15.105885719389065,False,True,False,True,True,7.913957787399742
2025-02-18 17:00:00+00:00,19.845,19.895,19.82,19.83,4704.0,,,,,,,,,,,19.962609138917852,"rgba(239, 83, 80, 1.0)",,19.962609138917852,,0,,,0.0,0.0,0.0,0.0,42.788722742699875,-12.85428846052519,False,True,False,True,True,7.54723893085923
2025-02-18 18:00:00+00:00,19.83,19.87,19.735,19.765,4251.0,,,,,,,,,,,19.954464735632573,"rgba(239, 83, 80, 1.0)",,19.954464735632573,,0,,,0.0,0.0,0.0,0.0,42.269835142343375,-12.85428846052519,False,True,False,True,True,5.963831531464397
2025-02-18 19:00:00+00:00,19.765,19.8,19.725,19.76,2978.0,,,,,,,,,,,19.948124658182376,"rgba(239, 83, 80, 1.0)",,19.948124658182376,,0,,,0.0,0.0,0.0,0.0,41.768105981214404,-12.85428846052519,False,True,False,True,True,5.842112540197416
2025-02-18 20:00:00+00:00,19.76,19.89,19.75,19.76,17756.0,,,,,,,,,,,19.93004546641804,"rgba(239, 83, 80, 1.0)",,19.93004546641804,,0,,,0.0,0.0,0.0,0.0,41.43361987379509,-12.85428846052519,False,True,False,True,True,5.842112540197416
2025-02-19 15:00:00+00:00,19.345,19.395,19.02,19.03,8552.0,,,,,,,,,,,19.863759069098148,"rgba(239, 83, 80, 1.0)",,19.863759069098148,,0,,,0.0,0.0,0.0,0.0,32.013207641063545,-12.472380880445513,False,True,False,True,False,0.0
2025-02-19 16:00:00+00:00,19.035,19.12,18.97,18.97,7349.0,,,,,,,,,,,19.809301490272535,"rgba(239, 83, 80, 1.0)",,19.809301490272535,,0,,,0.0,0.0,0.0,0.0,25.474312203555876,-18.237311829306847,False,True,False,True,False,0.0
2025-02-19 17:00:00+00:00,18.97,19.09,18.885,19.01,6469.0,,,,,,,,,,,19.767281983361844,"rgba(239, 83, 80, 1.0)",0.4864347497514625,19.767281983361844,-1.5568007502522503,0,,,0.0,0.0,0.0,0.0,22.350449467234053,-20.804986057948327,False,True,False,True,False,0.0
2025-02-19 18:00:00+00:00,19.01,19.24,18.995,19.22,5552.0,,,,,,,,,,,19.74275168167344,"rgba(239, 83, 80, 1.0)",0.4678079705363083,19.74275168167344,-1.1174492838891639,0,,,0.0,0.0,0.0,0.0,25.85875591689271,-20.804986057948327,False,True,False,True,True,0.0
2025-02-19 19:00:00+00:00,19.2,19.345,19.16,19.345,2621.0,,,,,,,,,,,19.73481379914276,"rgba(239, 83, 80, 1.0)",0.44532685637519237,19.73481379914276,-0.8753431183461772,0,,,0.0,0.0,0.0,0.0,30.839382929730167,-26.922275604800223,False,True,False,True,True,0.0
2025-02-19 20:00:00+00:00,19.345,19.505,19.34,19.48,11852.0,,,,,,,,,,,19.716312601902818,"rgba(38, 166, 154, 1.0)",0.42006817336031615,19.716312601902818,-0.5625577391699194,0,,,0.0,0.0,0.0,0.0,36.63543218123722,-21.705179560310143,False,True,False,True,True,0.11946653958462505
2025-02-20 15:00:00+00:00,18.83,19.325,18.82,19.08,7814.0,,,,,,,,,,,19.686183527001916,"rgba(38, 166, 154, 1.0)",0.40241431296523456,19.686183527001916,-1.5063667157740657,0,,,0.0,0.0,0.0,0.0,35.75912312056111,-21.705179560310143,False,True,False,True,True,0.0
2025-02-20 16:00:00+00:00,19.08,19.465,19.05,19.33,6814.0,,,,,,,,,,,19.67154638338004,"rgba(38, 166, 154, 1.0)",0.3801878625243229,19.67154638338004,-0.8983621442101951,0,,,0.0,0.0,0.0,0.0,38.95256289756233,-19.573026734257787,False,True,False,True,True,0.0
2025-02-20 17:00:00+00:00,19.33,19.375,18.96,18.995,4960.0,,,,,,,,,,,19.656401267892594,"rgba(38, 166, 154, 1.0)",0.37005599771040615,19.656401267892594,-1.7873004950190927,0,,,0.0,0.0,0.0,0.0,37.97360703436591,-19.573026734257787,False,True,False,True,True,0.0
