date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_35,aVWAP_BoS_CHoCH_bull_162,aVWAP_BoS_CHoCH_bear_40,aVWAP_BoS_CHoCH_bear_115,aVWAP_BoS_CHoCH_bear_139,aVWAP_BoS_CHoCH_bear_153,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,9.0,9.54,8.0,8.77,4319483,,,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,8.4,9.45,7.6893,8.99,3471880,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,8.23,8.98,8.0,8.5,2415719,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-21 00:00:00+00:00,7.6,8.295,7.28,7.93,2881268,,,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,7.04,8.0,6.9,7.3,4686123,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.3133333333333335,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-02-04 00:00:00+00:00,7.72,7.97,6.99,7.01,3233217,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.41403956137759,,0,,,0.0,0.0,0.0,0.0,8.285162663555244,-42.16793216960794,False,False,False,True,True,
2022-02-11 00:00:00+00:00,8.4704,8.82,7.53,7.53,3698973,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.687659118531236,,0,,,0.0,0.0,0.0,0.0,19.38263494562826,-32.017174027833164,False,False,False,True,True,
2022-02-18 00:00:00+00:00,8.59,9.28,8.1,8.5,1951144,,,,,,,,"rgba(239, 83, 80, 0.5)",,8.241829396700743,,0,,,0.0,0.0,0.0,0.0,27.94053931625433,-24.630236050931224,False,False,False,True,True,
2022-02-25 00:00:00+00:00,7.10204,8.269,6.52,7.89,2678078,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.8048607886980506,,0,,,0.0,0.0,0.0,0.0,29.011294809384076,-24.474390278914772,False,False,False,True,True,
2022-03-04 00:00:00+00:00,6.0,7.1,5.7,6.75,5843030,,,,,,,,"rgba(239, 83, 80, 0.5)",,7.162741426940117,,0,,,0.0,0.0,0.0,0.0,27.774410357551687,-24.474390278914772,False,False,False,True,True,
2022-03-11 00:00:00+00:00,5.92,6.22,5.41,6.0,4223422,,,,,,,,"rgba(239, 83, 80, 0.5)",,6.880640092955071,,0,,,0.0,0.0,0.0,0.0,26.771704287538043,-24.474390278914772,False,False,False,True,False,
2022-03-18 00:00:00+00:00,6.74,6.75,5.35,5.57,3392030,,,,,,,,"rgba(239, 83, 80, 0.5)",,6.625608327033742,,0,,,0.0,0.0,0.0,0.0,29.44377247471389,-24.474390278914772,False,False,False,True,True,
2022-03-25 00:00:00+00:00,6.73,6.94,6.33,6.74,4499793,,,,,,,,"rgba(239, 83, 80, 0.5)",,6.689448773740414,,0,,,0.0,0.0,0.0,0.0,31.3313189441739,-24.276769920730946,False,False,False,True,True,
2022-04-01 00:00:00+00:00,7.157591,7.44,6.42,6.73,2867185,,,,,,,,"rgba(239, 83, 80, 0.5)",,6.750572089749941,,0,,,0.0,0.0,0.0,0.0,34.24250055429215,-21.736457442152933,False,False,False,True,True,
