date,Close,High,Low,Open,Volume,aVWAP_BoS_CHoCH_bull_37,aVWAP_BoS_CHoCH_bull_80,aVWAP_BoS_CHoCH_bull_101,aVWAP_BoS_CHoCH_bull_116,Peaks_Valleys_avg,color,StDev,StDev_Mean,StdDev_ZScore,MA_Cross_Count,MA_Avg_Deviation_Z,MA_Oscillation_Score,BoS,CHoCH,BoS_CHoCH_Price,BoS_CHoCH_Break_Index,QQEMOD,QQE1_Value,QQE1_Above_Upper,QQE1_Below_Lower,QQE2_Above_Threshold,QQE2_Below_Threshold,QQE2_Above_TL,banker_RSI
2021-12-31 00:00:00+00:00,39.1391452214,39.4069053562,37.9203749527,37.9203749527,1677226,,,,,,#000000,,,,0,,,0.0,0.0,0.0,0.0,,,False,False,False,False,False,
2022-01-07 00:00:00+00:00,38.4097296818,40.0901553554,37.7080134665,39.2776418429,2179595,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,,False,False,False,True,False,
2022-01-14 00:00:00+00:00,37.5972161693,38.7975202218,36.9785979268,37.8834425203,2917293,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-21 00:00:00+00:00,35.9721891443,38.7975202218,35.8336925228,37.6987803584,2812875,,,,,,"rgba(239, 83, 80, 0.5)",,,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-01-28 00:00:00+00:00,35.9260236038,37.0524627916,34.5779898217,35.2889391451,4120260,,,,,,"rgba(239, 83, 80, 0.5)",,35.852158739033335,,0,,,0.0,0.0,0.0,0.0,0.0,-50.0,False,False,False,True,True,
2022-02-04 00:00:00+00:00,37.3940877912,38.0219391417,35.6213310366,35.658263469,2578132,,,,,,"rgba(239, 83, 80, 0.5)",,36.29874216950831,,0,,,0.0,0.0,0.0,0.0,10.129511582731968,-40.42444608194869,False,False,False,True,True,
2022-02-11 00:00:00+00:00,35.9260236038,38.6959560328,35.8983242795,37.5048850883,1639586,,,,,,"rgba(239, 83, 80, 0.5)",,36.40519541993971,,0,,,0.0,0.0,0.0,0.0,14.576353576529748,-36.636259008197214,False,False,False,True,True,
2022-02-18 00:00:00+00:00,35.0488783346,37.0247634673,34.8088175241,36.0091215767,2449284,,,,,,"rgba(239, 83, 80, 0.5)",,36.22861398932978,,0,,,0.0,0.0,0.0,0.0,16.652806726945613,-35.15869749096881,False,False,False,True,True,
2022-02-25 00:00:00+00:00,36.0829864415,37.948074277,34.2732972545,34.799584416,5033592,,,,,,"rgba(239, 83, 80, 0.5)",,36.18815610622379,,0,,,0.0,0.0,0.0,0.0,21.689534780854018,-30.82763715576276,False,False,False,True,True,
2022-03-04 00:00:00+00:00,33.7285438768,36.803168873,33.5808141473,35.464368199,4766463,,,,,,"rgba(239, 83, 80, 0.5)",,35.84457864922139,,0,,,0.0,0.0,0.0,0.0,22.54820103711905,-30.516875246009075,False,False,False,True,True,
2022-03-11 00:00:00+00:00,34.5041249569,35.0765776589,31.9742533385,33.7193107687,4161615,,,,,,"rgba(239, 83, 80, 0.5)",,34.680556702733526,,0,,,0.0,0.0,0.0,0.0,25.094314412308847,-28.481599894398844,False,False,False,True,True,
2022-03-18 00:00:00+00:00,35.8848364621,35.9404862472,33.1791739451,34.5225911731,2914522,,,,,,"rgba(239, 83, 80, 0.5)",,34.890597839335115,,0,,,0.0,0.0,0.0,0.0,29.777538216290086,-24.389726592958624,False,False,False,True,True,
2022-03-25 00:00:00+00:00,35.6529623573,36.0703357459,34.0854934087,36.0146859608,2291524,,,,,,"rgba(239, 83, 80, 0.5)",,34.99897343674175,,0,,,0.0,0.0,0.0,0.0,32.81872165717773,-21.90249708735798,False,False,False,True,True,
2022-04-01 00:00:00+00:00,34.0483935519,37.0163820936,33.8860816785,35.5694876795,3273410,,,,,,"rgba(239, 83, 80, 0.5)",,35.01570191177927,,0,,,0.0,0.0,0.0,0.0,33.14586479494331,-21.90249708735798,False,False,False,True,True,
2022-04-08 00:00:00+00:00,32.9075729562,35.5973125721,32.8333732426,33.9834688026,3044851,,,,,,"rgba(239, 83, 80, 0.5)",,34.719587865031464,,0,,,0.0,0.0,0.0,0.0,32.32667458426529,-21.90249708735798,False,False,False,True,True,
2022-04-15 00:00:00+00:00,33.0745223117,33.3063964165,32.0728261788,32.6014991378,1856364,,,,,,"rgba(239, 83, 80, 0.5)",,34.50079034230698,,0,,,0.0,0.0,0.0,0.0,32.0747555733138,-21.90249708735798,False,False,False,True,True,
2022-04-22 00:00:00+00:00,32.8148233143,35.0037148638,32.610774102,32.9539477772,2294282,,,,,,"rgba(239, 83, 80, 0.5)",,34.39546012694647,,0,,,0.0,0.0,0.0,0.0,31.651133794077303,-21.90249708735798,False,False,False,True,True,
2022-04-29 00:00:00+00:00,31.4235786853,33.1208971326,31.3772038644,32.4716496391,2089985,,,,,,"rgba(239, 83, 80, 0.5)",,34.16583164795308,,0,,,0.0,0.0,0.0,0.0,30.171114167013872,-21.90249708735798,False,False,False,True,False,
2022-05-06 00:00:00+00:00,28.6781892843,33.1950968462,27.9825669698,31.2937291866,4626129,,,,,,"rgba(239, 83, 80, 0.5)",,33.441733305044586,,0,,,0.0,0.0,0.0,0.0,27.43738428798983,-16.98176359501535,False,False,False,True,False,
